G,R,X,Y,GR,UID,WrongR,qw,qb,X_count,Y_count,Y_count_resolve
M,W,-1.0515472817938496,-1.0256508275104073,MW,31,B,-1,-1,-4.044593984198919,-8.567055662668384,-1.3960624809130653
M,W,1.1913990312115217,0.854276893260107,MW,32,W,-1,-1,-1.8016476711935476,-6.921488994891834,0.2495041868634853
M,B,-1.6474818073725812,-1.649448074915635,MB,33,B,-1,-1,-4.640528509777651,-9.190852910073612,-2.019859728318293
M,W,1.1203409578566268,0.8867355790550149,MW,34,W,-1,-1,-1.8727057445484425,-6.889030309096926,0.28196287265839315
M,B,0.29292602657157985,0.13107460500678442,MB,35,B,-1,-1,-2.7001206758334897,-7.410330230151193,-0.2393370483958736
M,B,-0.7066231731026198,-0.7025900797804574,MB,36,B,-1,-1,-3.699669875507689,-8.243994914938435,-1.0730017331831154
F,B,-3.2682339219093532,-3.3277714076090747,FB,37,B,-1,-1,-3.2682339219093532,-3.3277714076090747,-3.3277714076090747
M,W,0.8068163962705601,0.6227634583356992,MW,38,W,-1,-1,-2.186230306134509,-7.153002429816242,0.01799075193907751
M,W,-0.008563491745214796,-0.07180964803577979,MW,39,W,-1,-1,-3.001610194150284,-7.847575536187721,-0.6765823544324016
F,B,-2.08857452245683,-2.3904692452855816,FB,40,W,-1,-1,-2.08857452245683,-2.6442446684575005,-2.6442446684575005
M,B,0.3711987206753514,0.019124068585204712,MB,41,B,-1,-1,-2.621847981729718,-7.522280766572773,-0.3512875848174533
F,W,-2.758060386204328,-2.781584182541791,FW,42,B,-1,-1,-2.758060386204328,-2.781584182541791,-2.781584182541791
M,W,-0.3472908931344805,-0.34259655172729203,MW,43,W,-1,-1,-3.34033759553955,-8.118362439879233,-0.9473692581239137
M,W,0.3696215768664378,0.3394044721519627,MW,44,W,-1,-1,-2.6234251255386316,-7.436361415999978,-0.26536823424465905
F,W,-4.11400277751136,-3.9216653641483235,FW,45,B,-1,-1,-4.11400277751136,-3.9216653641483235,-3.9216653641483235
M,W,-0.7455280039823761,-0.8137083625338476,MW,46,B,-1,-1,-3.7385747063874453,-8.355113197691825,-1.1841200159365055
M,W,0.132984781263157,0.1975269100809501,MW,47,W,-1,-1,-2.8600619211419125,-7.578238978070991,-0.4072457963156716
M,W,-0.13740533493797352,-0.18791057035921532,MW,48,W,-1,-1,-3.130452037343043,-7.963676458511157,-0.792683276755837
M,B,-0.3067986364086873,-0.3837161854710565,MB,49,B,-1,-1,-3.2998453388137565,-7.9251210206290335,-0.7541278388737145
M,B,0.2036827667403961,-0.10089392838032066,MB,50,B,-1,-1,-2.789363935664673,-7.642298763538298,-0.47130558178297866
F,B,-3.517700879706043,-3.3530635256977015,FB,51,W,-1,-1,-3.517700879706043,-3.6068389488696204,-3.6068389488696204
M,W,0.0585069214103997,0.1009285495892298,MW,52,B,-1,-1,-2.93453978099467,-7.440476285568748,-0.2694831038134282
M,W,0.6132250674210906,0.4729412114667205,MW,53,B,-1,-1,-2.379821634983979,-7.068463623691257,0.1025295580640625
M,B,-0.5597257933490701,-0.6065365835253134,MB,54,B,-1,-1,-3.5527724957541396,-8.14794141868329,-0.9769482369279714
M,B,1.0471717029634446,0.5543235587959991,MB,55,W,-1,-1,-1.9458749994416247,-7.221442329355942,-0.05044914760062258
M,W,-0.04556591854287671,-0.02334562888850078,MW,56,W,-1,-1,-3.038612620947946,-7.799111517040442,-0.6281183352851225
F,W,-4.444847898592956,-4.201097134487548,FW,57,B,-1,-1,-4.444847898592956,-4.201097134487548,-4.201097134487548
M,B,-1.0145473645560348,-0.8578428702142511,MB,58,W,-1,-1,-4.007594066961104,-8.633608758366192,-1.4626155766108728
M,B,0.2853631810926385,-0.07567331806679126,MB,59,B,-1,-1,-2.707683521312431,-7.617078153224769,-0.44608497146944925
F,W,-1.3941385145776484,-1.4610142475217212,FW,60,W,-1,-1,-1.3941385145776484,-1.71478967069364,-1.71478967069364
M,W,0.05779832920165585,-0.15376994100581054,MW,61,B,-1,-1,-2.9352483732034136,-7.695174776163788,-0.5241815944084686
M,W,0.5420613730096393,0.321174501859521,MW,62,W,-1,-1,-2.4509853293954302,-7.45459138629242,-0.2835982045371007
M,W,-0.34666637296093283,-0.15094711568752342,MW,63,B,-1,-1,-3.339713075366002,-7.6923519508455005,-0.5213587690901814
M,W,-0.2914755056460812,-0.2485879506030389,MW,64,W,-1,-1,-3.2845222080511505,-8.02435383875498,-0.8533606569996606
M,W,0.8565291460562674,0.8310703078404627,MW,65,W,-1,-1,-2.136517556348802,-6.944695580311478,0.22629760144384092
M,B,-0.4066255096876061,-0.2669292458390797,MB,66,B,-1,-1,-3.3996722120926752,-7.808334080997057,-0.6373408992417378
M,W,-1.7527533210602275,-1.4937559005649468,MW,67,W,-1,-1,-4.745800023465296,-9.269521788716888,-2.0985286069615685
F,W,-2.7299467227605114,-2.554774206097785,FW,68,W,-1,-1,-2.7299467227605114,-2.808549629269704,-2.808549629269704
M,B,-0.4439647705843012,-0.7335965309988113,MB,69,W,-1,-1,-3.4370114729893704,-8.509362419150753,-1.338369237395433
F,W,-2.5381091368835804,-2.4691668912667506,FW,70,W,-1,-1,-2.5381091368835804,-2.7229423144386695,-2.7229423144386695
F,B,-2.972761993857882,-2.94313130327862,FB,71,W,-1,-1,-2.972761993857882,-3.196906726450539,-3.196906726450539
M,W,0.21184871559603707,0.019795386856241104,MW,72,W,-1,-1,-2.7811979868090324,-7.7559705012957,-0.5849773195403807
M,B,-0.6286151965184992,-0.692822445290402,MB,73,B,-1,-1,-3.6216618989235685,-8.23422728044838,-1.06323409869306
M,W,-0.7915366472396803,-0.5865531289763408,MW,74,B,-1,-1,-3.7845833496447496,-8.127957964134318,-0.9569647823789988
F,W,-3.6680239320336394,-3.1980208422294525,FW,75,W,-1,-1,-3.6680239320336394,-3.4517962654013714,-3.4517962654013714
M,B,-0.10454012250620902,-0.3933075040908383,MB,76,W,-1,-1,-3.097586824911278,-8.16907339224278,-0.99808021048746
M,W,0.260257638564955,0.2629377876616007,MW,77,B,-1,-1,-2.7327890638401144,-7.278467047496377,-0.10747386574105733
M,W,0.4059380145740527,0.2409663123251733,MW,78,W,-1,-1,-2.5871086878310168,-7.534799575826768,-0.36380639407144844
F,W,-2.4619184509374112,-2.4093072280216767,FW,79,W,-1,-1,-2.4619184509374112,-2.6630826511935957,-2.6630826511935957
M,W,1.387240120586974,1.0879375943389151,MW,80,W,-1,-1,-1.6058065818180953,-6.687828293813026,0.4831648879422934
F,B,-4.287948395332334,-3.8757121659933365,FB,81,W,-1,-1,-4.287948395332334,-4.129487589165255,-4.129487589165255
F,B,-3.8406152939272653,-3.7364766089606807,FB,82,B,-1,-1,-3.8406152939272653,-3.7364766089606807,-3.7364766089606807
M,W,1.1649390228316834,0.9139312421849556,MW,83,W,-1,-1,-1.828107679573386,-6.861834645966986,0.30915853578833385
M,W,-0.29694318396556363,-0.4430468123526624,MW,84,W,-1,-1,-3.289989886370633,-8.218812700504603,-1.047819518749284
F,B,-5.120241969703175,-4.8520309315770485,FB,85,B,-1,-1,-5.120241969703175,-4.8520309315770485,-4.8520309315770485
M,W,-0.12350383010417608,-0.1691045241236826,MW,86,W,-1,-1,-3.1165505325092453,-7.944870412275623,-0.7738772305203043
F,B,-3.1371792780599934,-3.1481733801012273,FB,87,W,-1,-1,-3.1371792780599934,-3.401948803273146,-3.401948803273146
F,W,-2.8829126888606114,-2.738754128050428,FW,88,B,-1,-1,-2.8829126888606114,-2.738754128050428,-2.738754128050428
M,W,-0.04784709931550737,0.07186540790827607,MW,89,B,-1,-1,-3.0408938017205767,-7.4695394272497015,-0.29854624549438197
M,W,-0.6494251187671735,-0.6452727639032358,MW,90,W,-1,-1,-3.6424718211722427,-8.421038652055177,-1.2500454702998576
F,B,-2.2740564835796064,-2.4787476692722983,FB,91,W,-1,-1,-2.2740564835796064,-2.732523092444217,-2.732523092444217
F,W,-3.739527643274212,-3.1494168368626303,FW,92,B,-1,-1,-3.739527643274212,-3.1494168368626303,-3.1494168368626303
M,W,-0.061013030223265874,-0.07073525287203762,MW,93,W,-1,-1,-3.0540597326283354,-7.846501141023979,-0.6755079592686594
F,B,-0.9789286319661844,-1.268431950198269,FB,94,B,-1,-1,-0.9789286319661844,-1.268431950198269,-1.268431950198269
M,W,0.8400020788815854,0.6846349140048029,MW,95,B,-1,-1,-2.153044623523484,-6.856769921153175,0.3142232606021449
M,W,0.09286203427263752,0.1947727247819128,MW,96,B,-1,-1,-2.900184668132432,-7.346632110376064,-0.17563892862074523
M,B,1.3060052709751095,0.845413191982083,MB,97,W,-1,-1,-1.6870414314299598,-6.930352696169858,0.24064048558546125
F,W,-3.315348639800513,-3.0712795155540347,FW,98,B,-1,-1,-3.315348639800513,-3.0712795155540347,-3.0712795155540347
M,B,1.0618676537743468,0.7837142177517793,MB,99,B,-1,-1,-1.9311790486307225,-6.757690617406198,0.41330256434912127
M,W,-0.6536306273771006,-0.5270327866361892,MW,100,W,-1,-1,-3.64667732978217,-8.30279867478813,-1.131805493032811
M,W,0.2294897851614315,0.012168694818276649,MW,101,B,-1,-1,-2.763556917243638,-7.529236140339701,-0.3582429585843814
F,W,-1.9905762552439752,-2.082134737377467,FW,102,B,-1,-1,-1.9905762552439752,-2.082134737377467,-2.082134737377467
F,W,-1.7396606522486158,-1.8045664562734527,FW,103,W,-1,-1,-1.7396606522486158,-2.0583418794453716,-2.0583418794453716
M,B,1.3538765929603935,0.8421468934155251,MB,104,W,-1,-1,-1.6391701094446758,-6.933618994736416,0.23737418701890334
F,W,-2.809938953432954,-2.7005438667554174,FW,105,W,-1,-1,-2.809938953432954,-2.9543192899273363,-2.9543192899273363
M,B,-0.027463798158970557,-0.4152257608729362,MB,106,B,-1,-1,-3.02051050056404,-7.956630596030914,-0.7856374142755942
M,W,-0.025269292917171424,-0.010837673047211704,MW,107,W,-1,-1,-3.018315995322241,-7.786603561199152,-0.6156103794438335
M,W,-1.055002988937404,-0.963177132773881,MW,108,B,-1,-1,-4.048049691342474,-8.504581967931859,-1.333588786176539
F,B,-2.8446733670291073,-3.0117284964449333,FB,109,W,-1,-1,-2.8446733670291073,-3.2655039196168523,-3.2655039196168523
F,W,-1.5175466988873842,-1.589814572434303,FW,110,W,-1,-1,-1.5175466988873842,-1.8435899956062218,-1.8435899956062218
M,W,0.9605160010870344,0.937393950636464,MW,111,W,-1,-1,-2.032530701318035,-6.838371937515477,0.3326212442398423
M,W,1.1010288530275556,0.7910367616985775,MW,112,B,-1,-1,-1.8920178493775137,-6.7503680734594,0.4206251082959195
M,B,0.2231897051002158,-0.01728910527104296,MB,113,W,-1,-1,-2.7698569973048537,-7.7930549934229845,-0.6220618116676647
M,W,1.56291483801785,1.3399187875177412,MW,114,W,-1,-1,-1.4301318643872194,-6.4358471006342,0.7351460811211195
M,B,0.09799018613528136,-0.2243244323777278,MB,115,W,-1,-1,-2.895056516269788,-8.000090320529669,-0.8290971387743495
M,W,-0.2726296106815268,-0.2931288129063091,MW,116,W,-1,-1,-3.2656763130865962,-8.06889470105825,-0.8979015193029308
M,W,0.17289738342351751,-0.02341467930988061,MW,117,B,-1,-1,-2.8201493189815516,-7.5648195144678585,-0.39382633271253864
M,B,-0.0960488336259483,-0.4396526603437085,MB,118,W,-1,-1,-3.0890955360310177,-8.21541854849565,-1.0444253667403303
M,W,-1.1769694887740565,-0.9212236093815076,MW,119,B,-1,-1,-4.170016191179126,-8.462628444539485,-1.2916352627841656
M,B,0.667598906202913,0.18790225655625348,MB,120,B,-1,-1,-2.3254477962021562,-7.353502578601724,-0.18250939684640455
M,B,0.2349233045402405,0.06079464055562068,MB,121,W,-1,-1,-2.758123397864829,-7.714971247596321,-0.5439780658410011
F,B,-2.8495991139401786,-2.9001132535064107,FB,122,B,-1,-1,-2.8495991139401786,-2.9001132535064107,-2.9001132535064107
M,B,0.6499194449373408,0.40329693983494297,MB,123,B,-1,-1,-2.3431272574677284,-7.138107895323034,0.032885286432284944
M,W,1.1346770643680324,0.9144860875412412,MW,124,B,-1,-1,-1.858369638037037,-6.626918747616736,0.5440744341385831
F,B,-3.4281804195421577,-3.2081936150008983,FB,125,B,-1,-1,-3.4281804195421577,-3.2081936150008983,-3.2081936150008983
F,W,-2.3389847844513927,-1.8549898410227132,FW,126,W,-1,-1,-2.3389847844513927,-2.1087652641946324,-2.1087652641946324
F,B,-1.8638393692553732,-2.1136885314202387,FB,127,B,-1,-1,-1.8638393692553732,-2.1136885314202387,-2.1136885314202387
M,W,0.6822125638131807,0.6171967855852576,MW,128,W,-1,-1,-2.3108341385918885,-7.158569102566684,0.012424079188635861
M,B,0.6712940745537705,0.5144942151503983,MB,129,W,-1,-1,-2.321752627851299,-7.261271673001543,-0.09027849124622345
M,W,0.7518617386603683,0.6075967188025501,MW,130,W,-1,-1,-2.241184963744701,-7.168169169349391,0.0028240124059283334
F,B,-2.309183524904173,-2.7597018118771173,FB,131,W,-1,-1,-2.309183524904173,-3.013477235049036,-3.013477235049036
M,B,-1.2956044550700774,-1.3847688051862406,MB,132,W,-1,-1,-4.2886511574751465,-9.160534693338182,-1.9895415115828623
M,B,0.4149418114317887,0.008818639699119779,MB,133,B,-1,-1,-2.5781048909732807,-7.532586195458857,-0.36159301370353825
M,W,-1.8702036214426792,-1.6043184880035275,MW,134,B,-1,-1,-4.8632503238477485,-9.145723323161505,-1.9747301414061855
M,W,0.3509851056600541,0.2409559782369587,MW,135,W,-1,-1,-2.642061596745015,-7.534809909914983,-0.36381672815966304
F,W,-4.197738994558022,-3.5526551051500705,FW,136,B,-1,-1,-4.197738994558022,-3.5526551051500705,-3.5526551051500705
M,B,-0.09997121004135134,-0.4226660843586832,MB,137,B,-1,-1,-3.0930179124464208,-7.964070919516661,-0.7930777377613412
M,W,0.6713221588014453,0.6917698990610904,MW,138,W,-1,-1,-2.321724543603624,-7.083995989090851,0.0869971926644687
F,W,-3.134656357009192,-2.908285609108392,FW,139,B,-1,-1,-3.134656357009192,-2.908285609108392,-2.908285609108392
M,B,-0.5911670256744416,-0.693643518425969,MB,140,W,-1,-1,-3.584213728079511,-8.46940940657791,-1.2984162248225908
M,B,-1.2403166361779665,-1.388324184652245,MB,141,W,-1,-1,-4.233363338583036,-9.164090072804186,-1.9930968910488667
F,W,-1.9133589971837257,-1.7707670352362892,FW,142,W,-1,-1,-1.9133589971837257,-2.024542458408208,-2.024542458408208
M,B,0.7468066618152545,0.31673658214567,MB,143,W,-1,-1,-2.246240040589815,-7.459029306006271,-0.2880361242509517
F,W,-2.7041558337745486,-2.502709028208706,FW,144,W,-1,-1,-2.7041558337745486,-2.756484451380625,-2.756484451380625
M,W,0.10394924421684232,0.2545195381963594,MW,145,B,-1,-1,-2.889097458188227,-7.286885296961618,-0.11589211520629861
M,W,0.5160813911527681,0.30127141596970536,MW,146,W,-1,-1,-2.476965311252301,-7.4744944721822355,-0.30350129042691637
F,B,-5.143859925351854,-4.4976296010512185,FB,147,B,-1,-1,-5.143859925351854,-4.4976296010512185,-4.4976296010512185
M,B,0.9016106873641132,0.5456558564353249,MB,148,W,-1,-1,-2.091436015040956,-7.230110031716617,-0.05911684996129685
M,W,2.087126125657523,1.5975140615190897,MW,149,W,-1,-1,-0.9059205767475462,-6.178251826632851,0.992741355122468
M,B,0.2582544763937398,0.06496075479489127,MB,150,B,-1,-1,-2.7347922260113293,-7.476444080363086,-0.30545089860776675
F,W,-3.231619956930825,-2.598216481812268,FW,151,B,-1,-1,-3.231619956930825,-2.598216481812268,-2.598216481812268
F,B,-4.083799116423915,-3.8471857591400176,FB,152,B,-1,-1,-4.083799116423915,-3.8471857591400176,-3.8471857591400176
M,B,-0.7124856959407463,-0.7968981348733299,MB,153,W,-1,-1,-3.7055323983458157,-8.572664023025272,-1.4016708412699517
F,W,-1.8543359857407944,-2.058665821819024,FW,154,B,-1,-1,-1.8543359857407944,-2.058665821819024,-2.058665821819024
M,W,-1.1428307015931154,-0.8353125358157751,MW,155,B,-1,-1,-4.135877403998185,-8.376717370973752,-1.2057241892184332
F,W,-2.605694566015402,-2.6496136079034702,FW,156,W,-1,-1,-2.605694566015402,-2.903389031075389,-2.903389031075389
F,W,-4.33643371923207,-3.901103839695076,FW,157,W,-1,-1,-4.33643371923207,-4.154879262866995,-4.154879262866995
M,W,1.1566628024326209,0.8918411152894092,MW,158,W,-1,-1,-1.8363838999724484,-6.883924772862532,0.2870684088927875
M,B,-0.4294105920774421,-0.4769309740140791,MB,159,B,-1,-1,-3.4224572944825113,-8.018335809172056,-0.847342627416737
F,B,-4.923078647998508,-4.426940199545961,FB,160,B,-1,-1,-4.923078647998508,-4.426940199545961,-4.426940199545961
F,W,-4.911547861809699,-4.480776495439606,FW,161,B,-1,-1,-4.911547861809699,-4.480776495439606,-4.480776495439606
F,B,-2.6917380106507376,-2.615098036042337,FB,162,W,-1,-1,-2.6917380106507376,-2.8688734592142557,-2.8688734592142557
M,W,-0.4780750075722813,-0.3564345263537191,MW,163,B,-1,-1,-3.471121709977351,-7.897839361511696,-0.7268461797563771
M,B,-1.2337620774027789,-1.2760555734909664,MB,164,B,-1,-1,-4.226808779807849,-8.817460408648945,-1.6464672268936245
M,W,1.57300032468876,1.3305756451894044,MW,165,W,-1,-1,-1.4200463777163093,-6.4451902429625365,0.7258029387927827
F,W,-2.5866668482575563,-2.3962592251434103,FW,166,W,-1,-1,-2.5866668482575563,-2.650034648315329,-2.650034648315329
M,B,-0.15556611395443462,-0.2336647135914979,MB,167,B,-1,-1,-3.148612816359504,-7.775069548749475,-0.6040763669941559
M,W,0.4589408124562402,0.6350579906268559,MW,168,W,-1,-1,-2.534105889948829,-7.140707897525085,0.030285284230234133
F,W,-3.633482505833872,-3.2463772622411105,FW,169,B,-1,-1,-3.633482505833872,-3.2463772622411105,-3.2463772622411105
M,W,0.5682629780564504,0.5143765925351877,MW,170,W,-1,-1,-2.424783724348619,-7.261389295616754,-0.09039611386143398
M,W,0.39750179122641655,0.2585910401587531,MW,171,B,-1,-1,-2.595544911178653,-7.282813794999225,-0.11182061324390491
M,B,-0.2002016578235943,-0.08373567104917395,MB,172,B,-1,-1,-3.1932483602286634,-7.625140506207152,-0.454147324451832
M,W,-0.13121642962290025,0.007431502025257844,MW,173,W,-1,-1,-3.1242631320279695,-7.768334386126683,-0.5973412043713638
F,W,-3.667073902631815,-3.150498128278088,FW,174,W,-1,-1,-3.667073902631815,-3.404273551450007,-3.404273551450007
M,W,0.7684922783866911,0.7080749546455563,MW,175,W,-1,-1,-2.224554424018378,-7.067690933506385,0.10330224824893453
F,B,-3.5118218628080915,-3.2630579823150723,FB,176,B,-1,-1,-3.5118218628080915,-3.2630579823150723,-3.2630579823150723
F,W,-3.7186891284146433,-3.3206957340711587,FW,177,B,-1,-1,-3.7186891284146433,-3.3206957340711587,-3.3206957340711587
M,W,0.5190646039831037,0.449840968060542,MW,178,B,-1,-1,-2.4739820984219656,-7.0915638670974355,0.079429314657884
M,B,0.10733496702546176,-0.3165055141819479,MB,179,B,-1,-1,-2.8857117353796076,-7.857910349339925,-0.686917167584606
M,B,0.44633564629751055,0.0765812688994677,MB,180,W,-1,-1,-2.5467110561075588,-7.699184619252473,-0.528191437497154
M,B,0.5486767891170189,0.2929812521748308,MB,181,W,-1,-1,-2.4443699132880505,-7.482784635977111,-0.31179145422179094
F,B,-3.585609411000467,-3.6122161159221786,FB,182,B,-1,-1,-3.585609411000467,-3.6122161159221786,-3.6122161159221786
M,W,1.00645934730572,1.0126230611142482,MW,183,W,-1,-1,-1.9865873550993494,-6.763142827037693,0.40785035471762643
F,W,-4.087006134113662,-3.7671376998226767,FW,184,B,-1,-1,-4.087006134113662,-3.7671376998226767,-3.7671376998226767
M,W,-0.26256583688988105,-0.3930395922863168,MW,185,B,-1,-1,-3.25561253929495,-7.934444427444294,-0.7634512456889748
F,B,-3.3901821684346567,-3.5814629031161744,FB,186,W,-1,-1,-3.3901821684346567,-3.8352383262880934,-3.8352383262880934
M,B,0.343399957033011,0.2863283719360805,MB,187,W,-1,-1,-2.6496467453720585,-7.489437516215861,-0.3184443344605412
F,B,-3.365018502480884,-3.1996933534783514,FB,188,W,-1,-1,-3.365018502480884,-3.4534687766502703,-3.4534687766502703
F,W,-2.920901071183728,-2.7138441781056293,FW,189,W,-1,-1,-2.920901071183728,-2.967619601277548,-2.967619601277548
M,W,-0.17984472720034955,-0.20934144059232274,MW,190,W,-1,-1,-3.1728914296054187,-7.985107328744264,-0.8141141469889445
F,B,-3.3706212579688017,-3.0071164522899463,FB,191,W,-1,-1,-3.3706212579688017,-3.260891875461865,-3.260891875461865
M,W,-0.6235617493974274,-0.4293606029759301,MW,192,W,-1,-1,-3.6166084518024966,-8.20512649112787,-1.0341333093725518
M,B,0.8087002667869491,0.4664278041557761,MB,193,B,-1,-1,-2.1843464356181204,-7.074977031002201,0.09601615075311809
F,W,-2.008748241653477,-1.8207382208740321,FW,194,W,-1,-1,-2.008748241653477,-2.0745136440459513,-2.0745136440459513
M,B,0.01720721866619152,-0.2627387759058513,MB,195,W,-1,-1,-2.975839483738878,-8.038504664057793,-0.867511482302473
M,B,-0.7397700563972701,-0.8043677486484395,MB,196,B,-1,-1,-3.7328167588023393,-8.345772583806417,-1.1747794020510975
M,B,1.2238823540479935,0.6231580772200349,MB,197,W,-1,-1,-1.7691643483570758,-7.152607810931906,0.018385370823413183
M,B,-1.6839061779495923,-1.8937475644585264,MB,198,B,-1,-1,-4.676952880354662,-9.435152399616504,-2.2641592178611845
F,B,-3.718679812837937,-3.3405083947062524,FB,199,W,-1,-1,-3.718679812837937,-3.5942838178781713,-3.5942838178781713
F,B,-2.195850634060548,-2.2098535132967427,FB,200,W,-1,-1,-2.195850634060548,-2.4636289364686617,-2.4636289364686617
M,W,-0.4740436402986463,-0.4703827210985829,MW,201,W,-1,-1,-3.467090342703716,-8.246148609250524,-1.0751554274952047
M,W,0.4043924671313087,0.08819226098045635,MW,202,B,-1,-1,-2.5886542352737605,-7.453212574177521,-0.2822193924222017
F,B,-3.08732480074614,-3.0916493366203035,FB,203,B,-1,-1,-3.08732480074614,-3.0916493366203035,-3.0916493366203035
F,W,-2.2774152352118118,-2.108436853136421,FW,204,B,-1,-1,-2.2774152352118118,-2.108436853136421,-2.108436853136421
M,B,0.1593727060818986,-0.32129763772601405,MB,205,B,-1,-1,-2.8336739963231707,-7.862702472883991,-0.6917092911286721
M,W,0.4506641411762851,0.2858086635723613,MW,206,B,-1,-1,-2.5423825612287843,-7.2555961715856165,-0.08460298983029674
M,W,-0.8327864299519938,-0.7714159280217016,MW,207,B,-1,-1,-3.8258331323570633,-8.31282076317968,-1.1418275814243595
M,W,-1.0140746888849612,-0.8573500462765826,MW,208,W,-1,-1,-4.00712139129003,-8.633115934428524,-1.4621227526732044
M,W,-0.36161293902980457,-0.23971932350209216,MW,209,B,-1,-1,-3.354659641434874,-7.781124158660069,-0.6101309769047502
M,B,0.06809677112639526,-0.2020905678068588,MB,210,B,-1,-1,-2.924949931278674,-7.743495402964836,-0.5725022212095168
M,B,-0.6944948698969305,-0.9177049532229123,MB,211,W,-1,-1,-3.687541572302,-8.693470841374854,-1.522477659619534
M,W,0.4676959972807075,0.2725134063199328,MW,212,W,-1,-1,-2.525350705124362,-7.503252481832009,-0.3322593000766889
M,B,-0.14216201655392566,-0.4606425681805988,MB,213,W,-1,-1,-3.135208718958995,-8.23640845633254,-1.0654152745772205
M,B,-0.3387229796861001,-0.41249422944715175,MB,214,B,-1,-1,-3.3317696820911693,-7.953899064605129,-0.7829058828498098
F,W,-3.4985692907722847,-3.1586665821612296,FW,215,W,-1,-1,-3.4985692907722847,-3.4124420053331486,-3.4124420053331486
M,W,-0.06995357353341693,-0.08329544902363155,MW,216,B,-1,-1,-3.0630002759384864,-7.624700284181609,-0.4537071024262896
