G,R,X,Y,GR,UID,TrueR,qw,qb
M,B,0.07859847048806862,-0.3869013433166556,MB,137,B,-1,-1
F,B,-3.163616267462517,-3.0309930372206044,FB,138,B,-1,-1
M,B,0.707222456575026,0.2891756193811098,MB,139,B,-1,-1
M,W,0.667664138398255,0.507786192881153,MW,140,W,-1,-1
M,B,-0.3928481889160385,-0.25540100490899664,MB,141,W,-1,-1
M,B,0.17826885277748852,0.04400546326376044,MB,142,W,-1,-1
M,B,-0.42871644010113774,-0.40106183786780564,MB,143,W,-1,-1
M,W,0.5710044680105579,0.24772524481791056,MW,144,B,-1,-1
F,W,-2.2823162355583992,-2.492840807846273,FW,145,B,-1,-1
M,W,0.8532230776899726,0.383012276520279,MW,146,B,-1,-1
M,W,-0.399649654071706,-0.43156390176384174,MW,147,W,-1,-1
M,W,0.7631541172813355,0.5247967824100034,MW,148,B,-1,-1
F,B,-2.8347614256200986,-2.8621144560528107,FB,149,B,-1,-1
M,B,-1.3575021296980228,-1.3643706421873458,MB,150,B,-1,-1
F,W,-4.593750642408654,-4.309392567927658,FW,151,B,-1,-1
M,W,-0.8716615559012177,-0.999905087498578,MW,152,B,-1,-1
M,B,-0.19140882009924026,-0.6212164142963454,MB,153,B,-1,-1
F,B,-3.0659954030489267,-3.0317642207661266,FB,154,W,-1,-1
M,W,-0.5507241713350736,-0.2526213138097122,MW,155,W,-1,-1
F,W,-2.66540399976874,-3.0581776130470435,FW,156,B,-1,-1
M,B,1.0967043644623096,0.7041168855204842,MB,157,B,-1,-1
M,B,0.02637621930016949,0.06845500157115453,MB,158,W,-1,-1
M,W,0.5795883094656681,0.37517016524258023,MW,159,W,-1,-1
M,W,0.030301577344931174,-0.18341015017137569,MW,160,B,-1,-1
M,W,0.33076152680507087,0.32660824365157676,MW,161,W,-1,-1
M,B,-0.2953425085233732,-0.10962400044155107,MB,162,W,-1,-1
M,W,-0.13038370389946338,-0.06698601568258195,MW,163,W,-1,-1
F,B,-2.118459988033635,-2.045152262577888,FB,164,W,-1,-1
F,B,-2.36220082971325,-2.1278119974529552,FB,165,W,-1,-1
F,W,-2.5228687508895207,-2.2323298143995154,FW,166,W,-1,-1
M,W,-2.50376234443074,-2.1111126890948504,MW,167,W,-1,-1
M,W,0.40847782233314267,0.3062700234971066,MW,168,W,-1,-1
F,B,-4.29881028678998,-3.7361332640673046,FB,169,W,-1,-1
M,W,-1.0465591145045543,-1.0179340462330595,MW,170,B,-1,-1
M,B,-0.7522542922124893,-0.5508030966938731,MB,171,W,-1,-1
M,B,-0.37405145573341236,-0.3254081847115425,MB,172,W,-1,-1
F,W,-1.8981820302694714,-2.0805456160497076,FW,173,W,-1,-1
M,B,0.10675696304767297,-0.04392565274652495,MB,174,W,-1,-1
F,B,-4.611669804038456,-4.188974231292176,FB,175,W,-1,-1
M,B,1.0502626717104775,0.740981309468079,MB,176,W,-1,-1
F,W,-1.9967202710997467,-2.3658633051436677,FW,177,B,-1,-1
M,W,-0.2291216638849804,-0.41009914702713646,MW,178,B,-1,-1
M,W,-0.3741164807307419,-0.4539062068681855,MW,179,B,-1,-1
F,B,-4.749876654707037,-4.439121628919335,FB,180,W,-1,-1
M,B,0.43780369952955456,0.12968225151918747,MB,181,B,-1,-1
M,W,0.7306979735593265,0.6802657838142999,MW,182,W,-1,-1
M,B,-0.22007323117482644,-0.19605997499104724,MB,183,W,-1,-1
M,B,-0.11466871198286152,-0.21152788030719033,MB,184,W,-1,-1
M,B,-0.3725286150163307,-0.6976185603781673,MB,185,B,-1,-1
M,W,-0.018227616440959476,-0.24324178753504927,MW,186,B,-1,-1
F,B,-4.223965040823694,-3.8800061644076695,FB,187,W,-1,-1
F,B,-3.011327441404799,-2.836522765992483,FB,188,W,-1,-1
M,B,-0.21784197614644615,-0.5860723643150201,MB,189,B,-1,-1
F,W,-1.4240385695262654,-1.749230178620078,FW,190,B,-1,-1
F,W,-2.9905086998027364,-3.0450890945679707,FW,191,B,-1,-1
M,W,0.4410487632245362,0.09758030158778358,MW,192,B,-1,-1
F,B,-4.1412913231686765,-3.7120982873878834,FB,193,W,-1,-1
M,B,-0.4929736339257579,-0.535936714726954,MB,194,B,-1,-1
M,W,-0.24586623703723312,-0.10758520031253561,MW,195,W,-1,-1
F,B,-3.0067317323636287,-3.089371594446677,FB,196,B,-1,-1
M,W,0.27815657489588697,0.012896396733624305,MW,197,B,-1,-1
F,B,-3.130663953741155,-3.094849422440161,FB,198,B,-1,-1
M,B,0.7643632394832905,0.2736740688720094,MB,199,B,-1,-1
F,W,-3.39508947785554,-3.3967470633516346,FW,200,W,-1,-1
M,W,-0.46516423140363516,-0.5500322152761252,MW,201,B,-1,-1
M,W,1.6021073199364768,1.34507854267011,MW,202,W,-1,-1
F,B,-1.2271646784619383,-1.2192016029457302,FB,203,W,-1,-1
F,B,-2.6095273051413157,-2.253927937139421,FB,204,W,-1,-1
F,B,-3.6380734979768192,-3.1648798290112707,FB,205,W,-1,-1
F,B,-1.8505324314711358,-1.8575685177260495,FB,206,W,-1,-1
F,W,-2.7003523014266695,-2.8950430841285684,FW,207,B,-1,-1
M,W,-0.6644975008590976,-0.731281719790462,MW,208,B,-1,-1
M,W,0.4660011404967638,0.41415264441035177,MW,209,W,-1,-1
M,W,0.2747158859695106,-0.1276722320635383,MW,210,B,-1,-1
M,W,-0.25105362125817926,-0.13403815959150486,MW,211,W,-1,-1
M,B,1.2380963750005642,1.063596821586751,MB,212,W,-1,-1
M,B,-0.16282507561883455,0.030944030287890445,MB,213,W,-1,-1
M,W,-0.4743591445677221,-0.24553744521374712,MW,214,W,-1,-1
M,W,-0.22960625858750663,-0.37512757600386937,MW,215,B,-1,-1
M,W,1.0412365163563067,0.43963581236412874,MW,216,B,-1,-1
M,W,0.09605686982481002,0.23122314555108311,MW,217,W,-1,-1
F,B,-2.6044043489372126,-2.503350007505344,FB,218,W,-1,-1
M,B,0.8563758194517856,0.7191508864576808,MB,219,W,-1,-1
M,W,-0.7045815419279555,-0.8178844346582033,MW,220,B,-1,-1
M,B,0.53478543059326,0.388545016085191,MB,221,W,-1,-1
M,W,0.3746464839935872,0.276851455989965,MW,222,W,-1,-1
M,W,-1.00627867915447,-0.9512849968009769,MW,223,B,-1,-1
M,W,-1.3237025535586584,-1.041784316960939,MW,224,W,-1,-1
M,W,-0.026018117804066716,-0.13118856208826216,MW,225,B,-1,-1
F,B,-3.2006576184522606,-2.9919401917474655,FB,226,B,-1,-1
F,B,-3.7771802318320242,-3.2517359347236736,FB,227,W,-1,-1
F,W,-2.7024570033614093,-2.4559207006274146,FW,228,W,-1,-1
M,B,0.4558872647578891,0.2872474561215808,MB,229,W,-1,-1
M,W,-1.234812472811076,-1.0835247129055636,MW,230,W,-1,-1
M,W,-0.30386680630894514,-0.1703511576275168,MW,231,W,-1,-1
F,B,-5.218730761501517,-4.64778716888433,FB,232,B,-1,-1
M,B,0.1429554680059953,0.1018104113186997,MB,233,W,-1,-1
M,B,-0.5518405062826759,-0.5838602964928827,MB,234,B,-1,-1
M,W,0.2710596930372639,-0.1745582740685548,MW,235,B,-1,-1
M,W,0.10787383951277754,0.03390062582270759,MW,236,W,-1,-1
F,W,-3.129847065463136,-3.066028322278048,FW,237,B,-1,-1
M,W,-0.3600416756667917,-0.4737919705459746,MW,238,B,-1,-1
F,W,-3.6906601126488687,-3.215932809868816,FW,239,W,-1,-1
M,B,-0.3324744808743321,-0.4563255163701345,MB,240,B,-1,-1
M,W,1.3234523987504696,1.0933094303897701,MW,241,W,-1,-1
M,W,0.7080001069549992,0.5589327786840083,MW,242,W,-1,-1
M,W,-0.07983234328021745,-0.6064311820103183,MW,243,B,-1,-1
F,W,-3.384599006728731,-3.189802744091118,FW,244,W,-1,-1
F,W,-3.5491343228649477,-3.5737180929503753,FW,245,B,-1,-1
F,W,-1.9771382778272582,-2.0845431570392097,FW,246,B,-1,-1
M,W,-0.9875127264537155,-0.8511676012547043,MW,247,W,-1,-1
F,B,-3.3107720764513395,-3.469457062767968,FB,248,B,-1,-1
F,W,-2.480099997780437,-2.446257513565255,FW,249,B,-1,-1
M,B,0.3506446181794081,-0.030344873516431614,MB,250,B,-1,-1
F,B,-3.540538614466152,-3.4581044680041755,FB,251,B,-1,-1
F,W,-3.2240073602078048,-3.0617084788897557,FW,252,W,-1,-1
M,B,-0.6665611372824002,-0.8049372004423501,MB,253,B,-1,-1
M,B,-0.34241815036932616,-0.5230194292768007,MB,254,W,-1,-1
M,B,-0.18974872430691714,-0.07459942605147389,MB,255,W,-1,-1
M,B,-0.8456049053747661,-0.8033887059435092,MB,256,B,-1,-1
M,W,-1.2710545095669057,-1.0915365545781195,MW,257,W,-1,-1
M,W,0.7962739786622661,0.7333424513701277,MW,258,W,-1,-1
M,W,1.028207701083859,0.5988844272128642,MW,259,B,-1,-1
M,W,-1.2550671442679942,-0.8925411608279267,MW,260,W,-1,-1
F,W,-3.076725940695461,-2.8472377219960165,FW,261,B,-1,-1
M,W,0.06430652386618461,0.06352233835659013,MW,262,W,-1,-1
M,B,0.2724992074905627,-0.2427456093933011,MB,263,B,-1,-1
M,B,-1.3804204884630544,-1.1817284190472754,MB,264,B,-1,-1
F,B,-4.159967550819166,-3.867671706334768,FB,265,B,-1,-1
M,W,0.7925558631904722,0.45447063617389083,MW,266,W,-1,-1
F,B,-3.654407202681396,-3.220075731896033,FB,267,W,-1,-1
M,B,0.056198578128880836,0.09777680947779586,MB,268,W,-1,-1
F,W,-3.768535569394369,-3.1530100304021427,FW,269,W,-1,-1
F,W,-1.7206665622381012,-1.9840747394525915,FW,270,B,-1,-1
M,B,-0.6658774699935498,-0.5343283651858759,MB,271,W,-1,-1
M,B,0.2523325375451734,0.06396489129011745,MB,272,W,-1,-1
M,B,0.48546093921672295,0.24029750038871434,MB,273,W,-1,-1
F,W,-2.9601992203127154,-2.74140587352532,FW,274,W,-1,-1
M,B,0.28106419257600324,0.04649542161075554,MB,275,B,-1,-1
M,W,-0.43226869378751903,-0.5231131055609096,MW,276,W,-1,-1
M,W,0.9515764999046521,0.6719441410455568,MW,277,W,-1,-1
M,W,0.15391061824528315,-0.2043778545368422,MW,278,W,-1,-1
M,B,-1.0231205695230658,-1.0079321968214536,MB,279,W,-1,-1
M,B,-0.04871662708554984,-0.27618270363457914,MB,280,B,-1,-1
M,B,-0.059567859307114245,-0.22813230295269965,MB,281,W,-1,-1
F,B,-4.560221435422633,-4.438346854150237,FB,282,B,-1,-1
M,B,1.202795218879867,0.9863963094603786,MB,283,W,-1,-1
M,W,0.7423046961634401,0.5341271599501427,MW,284,W,-1,-1
F,B,-2.6685220154035734,-2.312089179643648,FB,285,W,-1,-1
M,W,0.6483259680803747,0.31327480885371695,MW,286,B,-1,-1
F,W,-3.3782106268485173,-3.1060842454676583,FW,287,W,-1,-1
M,W,-0.8302421623616155,-0.6016638457243787,MW,288,W,-1,-1
F,W,-2.910310363375263,-2.8352664840220547,FW,289,W,-1,-1
M,B,-1.1640590593951128,-0.8219192943378274,MB,290,W,-1,-1
F,B,-2.578024007778394,-2.3427891461752353,FB,291,W,-1,-1
M,W,-0.3712200715546191,-0.5354280746530435,MW,292,B,-1,-1
F,W,-2.5486428006003403,-2.7820975093532407,FW,293,B,-1,-1
M,W,-0.6310668984630481,-0.42511252623075496,MW,294,W,-1,-1
M,W,-1.6783506851757932,-1.3914184233208315,MW,295,W,-1,-1
M,W,-0.5656034660624593,-0.49138443713255014,MW,296,W,-1,-1
M,W,-0.43431918181345797,-0.2634797784616359,MW,297,W,-1,-1
F,B,-3.7874316629094102,-3.157511684633714,FB,298,W,-1,-1
M,W,1.0795471556241547,0.7948035501120191,MW,299,W,-1,-1
M,B,0.5545754594680169,0.3157600877017408,MB,300,B,-1,-1
M,B,1.5724500436485027,1.186010001770735,MB,301,W,-1,-1
M,B,0.08263614193029674,0.1344595943552132,MB,302,W,-1,-1
F,W,-2.512364295682668,-2.4166802753833614,FW,303,B,-1,-1
M,W,0.38395925060564384,0.20725376214734534,MW,304,W,-1,-1
F,B,-2.2314987391241656,-2.3943087063301376,FB,305,W,-1,-1
F,B,-2.229807345910178,-2.2832453775330364,FB,306,W,-1,-1
M,W,0.5590585157170874,0.4768338937908002,MW,307,W,-1,-1
M,B,0.07550526028343686,0.15627811624918683,MB,308,W,-1,-1
M,W,0.6430583072753697,0.41867202079446514,MW,309,W,-1,-1
M,B,0.1245044958359035,-0.26260250474291463,MB,310,B,-1,-1
F,B,-3.161405605745011,-3.2512006261685924,FB,311,B,-1,-1
M,B,-0.19222452940280038,-0.26221869514183904,MB,312,B,-1,-1
F,W,-1.597800095412151,-1.9702060893643696,FW,313,B,-1,-1
M,W,0.0753492171465045,-0.2057413074986501,MW,314,B,-1,-1
F,W,-3.3369998024290246,-3.059633833484021,FW,315,W,-1,-1
F,W,-2.321615779543503,-2.641698173135187,FW,316,B,-1,-1
F,B,-2.934017538387259,-3.129319818946717,FB,317,B,-1,-1
M,W,0.3142202544475749,-0.05223604421395317,MW,318,B,-1,-1
M,W,0.005925794067470119,-0.06382691861804114,MW,319,W,-1,-1
M,B,0.08801972723280502,0.1447844028506929,MB,320,W,-1,-1
M,B,-0.9835714619872836,-0.8909835895774221,MB,321,W,-1,-1
M,W,-0.10584259694050295,-0.08840392672457863,MW,322,W,-1,-1
M,B,0.27907635057531555,-0.009954615768649255,MB,323,B,-1,-1
M,B,0.24787929340268644,0.34502494332051536,MB,324,W,-1,-1
M,W,-1.1510025798063823,-1.3709060517530771,MW,325,B,-1,-1
F,W,-1.9132599888365907,-1.9649446937715753,FW,326,W,-1,-1
M,B,0.6164901288850407,0.24637656227470495,MB,327,B,-1,-1
F,B,-2.7308612903348077,-2.5343788062936907,FB,328,W,-1,-1
F,B,-1.435839141113763,-1.549966236076165,FB,329,W,-1,-1
M,W,-1.3263447824632053,-1.0635784952688718,MW,330,W,-1,-1
F,W,-3.963685103069373,-4.046047296986334,FW,331,B,-1,-1
M,B,-0.30041479678284716,-0.18336374124672433,MB,332,W,-1,-1
F,B,-3.553377932063569,-3.1279643763675526,FB,333,W,-1,-1
M,B,-0.8816431274301142,-0.5836772576491136,MB,334,W,-1,-1
M,W,0.021941058162191204,-0.033983578544705004,MW,335,W,-1,-1
M,W,-0.189618480979823,-0.45273346048397134,MW,336,B,-1,-1
M,B,0.2558156714442122,0.11725887834441458,MB,337,W,-1,-1
F,W,-3.8018469143801794,-3.61098936810555,FW,338,B,-1,-1
M,W,-0.3021002827138238,-0.20431271473695362,MW,339,W,-1,-1
M,B,1.0791551380791955,0.8286705658888146,MB,340,B,-1,-1
M,W,-0.6437005125390968,-0.5473653850751545,MW,341,W,-1,-1
M,B,1.1887492060449778,0.9847290261079801,MB,342,W,-1,-1
M,W,-0.49937890500338217,-0.5312524458093554,MW,343,W,-1,-1
M,B,0.2980754590413479,0.2090564679257726,MB,344,W,-1,-1
F,B,-1.819617868137382,-2.1549563725040866,FB,345,B,-1,-1
F,W,-2.737642094879043,-2.8550790789065816,FW,346,B,-1,-1
M,W,0.19412396460285045,0.10117993862318206,MW,347,W,-1,-1
F,B,-3.7736546167484453,-3.673411094392674,FB,348,B,-1,-1
M,W,-1.100446033000321,-1.0905787118038934,MW,349,B,-1,-1
F,B,-3.7397785799726466,-3.586836028430158,FB,350,B,-1,-1
M,B,0.3299886920431554,0.16194644987929296,MB,351,W,-1,-1
F,B,-3.788719746821413,-3.5545852046576925,FB,352,W,-1,-1
M,B,-0.7096388368040674,-0.7887097531746902,MB,353,W,-1,-1
M,B,-1.0693347744011084,-0.7385605983421503,MB,354,W,-1,-1
M,W,-0.24394233319417064,-0.36062689170888185,MW,355,W,-1,-1
M,B,-0.10178598325774466,-0.01160276786754788,MB,356,W,-1,-1
M,W,-0.5558548326396798,-0.7165890661455531,MW,357,B,-1,-1
M,W,-0.2332204080965857,-0.44778369838004817,MW,358,B,-1,-1
M,W,0.31808857745758506,0.06474724299052101,MW,359,B,-1,-1
M,B,0.38402532464320377,0.19361347047191024,MB,360,W,-1,-1
M,W,-1.7000173058878594,-1.3583347391122709,MW,361,W,-1,-1
F,B,-2.420641641863144,-2.108557116415694,FB,362,W,-1,-1
F,B,-2.4301427854517104,-2.2819293394522813,FB,363,W,-1,-1
F,W,-1.9156276926078104,-2.246627870283005,FW,364,B,-1,-1
M,B,-0.14507298002202973,-0.16586579925022965,MB,365,W,-1,-1
M,B,-1.8719567224934632,-1.5369275693379252,MB,366,B,-1,-1
F,B,-3.512421023512025,-3.398621376771652,FB,367,B,-1,-1
M,B,0.11829688166807148,-0.025274221751017248,MB,368,B,-1,-1
M,W,1.1427858611849153,1.0647186954345105,MW,369,W,-1,-1
M,W,-0.1185102831334984,0.003718985547543671,MW,370,W,-1,-1
M,B,-2.001151893357834,-1.6354127490521095,MB,371,W,-1,-1
M,B,-0.26864461183754085,-0.3752044220478763,MB,372,B,-1,-1
F,B,-4.095313705188105,-3.782945069935042,FB,373,B,-1,-1
F,W,-2.352374055718907,-2.376682845991718,FW,374,B,-1,-1
F,W,-5.122791128208108,-4.626604117014287,FW,375,B,-1,-1
M,W,-1.027787504777942,-0.921636646303847,MW,376,B,-1,-1
F,W,-3.695632634371206,-3.5639350542754764,FW,377,B,-1,-1
M,B,-0.12963966311860953,-0.34093204591458837,MB,378,B,-1,-1
M,B,0.34825511101715395,0.5507384557975274,MB,379,W,-1,-1
M,W,0.4119854467919773,0.3884871306101533,MW,380,W,-1,-1
F,B,-1.9451569126371353,-2.0425315307926213,FB,381,W,-1,-1
M,B,-0.4503670154574624,-0.60049725568321,MB,382,B,-1,-1
M,W,0.18281176157867884,-0.10514566493344338,MW,383,B,-1,-1
M,B,0.6249234958985588,0.5513728816579334,MB,384,W,-1,-1
F,W,-1.9902961376060775,-1.7731576169425434,FW,385,W,-1,-1
M,W,1.0257402203012533,0.7816202409075669,MW,386,W,-1,-1
F,W,-2.396272771280347,-2.2780424040389344,FW,387,W,-1,-1
