G,R,X,Y,GR,UID,TrueR,qw,qb
M,B,0.07101226859478015,-0.4318917651115266,MB,59,B,-1,-1
M,W,0.3054677674709227,-0.05472382876650769,MW,60,B,-1,-1
M,B,-0.8750454375692367,-0.6453512291719695,MB,61,W,-1,-1
F,B,-3.493705030190336,-3.1673516555870034,FB,62,W,-1,-1
M,B,-0.644895518049621,-0.8738076134525888,MB,63,B,-1,-1
M,B,-0.5411718112696554,-0.5319739285810754,MB,64,W,-1,-1
M,B,0.02442928718906138,-0.29685396626894517,MB,65,B,-1,-1
M,B,0.842684364047781,0.45399289468338455,MB,66,W,-1,-1
M,B,-0.2682302214816674,-0.04351143220690867,MB,67,W,-1,-1
F,B,-3.316928287507744,-3.0717603453752806,FB,68,W,-1,-1
M,W,-0.374090128906252,-0.22816471371572616,MW,69,W,-1,-1
F,B,-4.328076686598508,-3.763498394749189,FB,70,B,-1,-1
M,W,0.6824920452236347,0.540027159794226,MW,71,W,-1,-1
M,B,0.9696523141011736,0.7468685713849628,MB,72,W,-1,-1
F,B,-5.162750079401554,-4.6219542779523355,FB,73,B,-1,-1
M,B,-0.28702946381088107,-0.15746571306491441,MB,74,W,-1,-1
M,W,-0.2339007630296461,-0.15417187569135427,MW,75,B,-1,-1
F,B,-3.8494211316621234,-3.31312128195626,FB,76,W,-1,-1
M,B,0.3436541255027826,0.09888553900096572,MB,77,B,-1,-1
M,W,-0.24879751773968847,-0.28901158500845076,MW,78,W,-1,-1
F,W,-2.7316904684283276,-2.8412295008336512,FW,79,B,-1,-1
F,B,-5.074466317197276,-4.635056500293222,FB,80,B,-1,-1
F,B,-4.127668356717186,-3.598887386391592,FB,81,W,-1,-1
F,W,-3.430148134814163,-3.3417347379445186,FW,82,B,-1,-1
M,B,-0.4268006431300897,-0.2017058995689263,MB,83,W,-1,-1
F,B,-2.6695526462371406,-2.6221354243598745,FB,84,W,-1,-1
M,W,-1.1785315191910621,-0.9580765804920107,MW,85,W,-1,-1
M,B,-0.7489259659544898,-0.46866976419332723,MB,86,W,-1,-1
M,W,-0.22108147270151512,-0.1455051180509617,MW,87,W,-1,-1
F,B,-3.1707021418579733,-2.8344663150090725,FB,88,W,-1,-1
M,B,-0.18030115653074058,-0.33987924054406726,MB,89,B,-1,-1
F,B,-1.5837749782929706,-1.638819954398401,FB,90,B,-1,-1
M,W,0.5730984763283683,0.41016874522161795,MW,91,B,-1,-1
M,B,-0.8051148412811585,-0.7277079416885696,MB,92,W,-1,-1
M,W,-1.6461434289890025,-1.3812762204053313,MW,93,W,-1,-1
F,W,-2.799696685643132,-2.5795425368012417,FW,94,W,-1,-1
M,B,-1.3723987808065834,-1.2983125763221817,MB,95,B,-1,-1
M,B,0.08098429688706602,-0.057146395697625085,MB,96,W,-1,-1
M,W,0.8233376971201684,0.3509149996842049,MW,97,B,-1,-1
M,W,0.12040039423275085,0.1224867862205244,MW,98,W,-1,-1
M,B,-0.5550369198378845,-0.8435493699608307,MB,99,B,-1,-1
F,B,-3.2738557781085924,-3.0903383428266586,FB,100,W,-1,-1
M,W,0.3330093014689599,0.015842040509753352,MW,101,B,-1,-1
F,W,-3.514337389234356,-3.323707774522946,FW,102,W,-1,-1
M,B,-0.13993667256208273,-0.5230800182576821,MB,103,B,-1,-1
F,W,-3.731736317410068,-3.677503930111066,FW,104,B,-1,-1
M,B,-0.06683561843534669,-0.16597100942128518,MB,105,B,-1,-1
M,B,1.2128844705816741,0.6244795380148447,MB,106,B,-1,-1
M,B,1.2114793501103855,1.0677626748686353,MB,107,W,-1,-1
M,W,0.20800823937329105,0.07845255747119603,MW,108,B,-1,-1
F,B,-4.409444198607124,-3.8506004820189474,FB,109,W,-1,-1
F,W,-3.893554390203852,-3.630285166743037,FW,110,W,-1,-1
F,B,-3.0223472793932316,-2.7773596603462014,FB,111,W,-1,-1
M,B,-1.0599359175102085,-0.9643664715466884,MB,112,W,-1,-1
M,B,-0.23304643923151508,-0.20364978578028506,MB,113,W,-1,-1
M,W,0.7027668358908687,0.5515227467033172,MW,114,W,-1,-1
M,B,1.0663681731473478,0.8551409204709365,MB,115,W,-1,-1
M,B,0.43164628543161426,0.1371592831952945,MB,116,B,-1,-1
M,B,-0.21511089872102734,-0.3771538666684704,MB,117,W,-1,-1
M,B,-0.48503280228022994,-0.5172817358795387,MB,118,W,-1,-1
M,B,-0.06659686643040692,-0.009670433456584977,MB,119,W,-1,-1
F,B,-2.8367101443117226,-2.7605923057721062,FB,120,W,-1,-1
M,W,0.7574580646024557,0.5601295597799275,MW,121,W,-1,-1
M,W,1.6208501188201834,1.0486756184271875,MW,122,B,-1,-1
M,B,-1.0142458536481145,-1.018760898999746,MB,123,W,-1,-1
F,W,-1.8416189457281662,-2.2954885698089718,FW,124,B,-1,-1
M,B,0.5156547323725095,0.5757229975534468,MB,125,W,-1,-1
M,W,0.1675130285195397,0.16534820269289385,MW,126,W,-1,-1
F,W,-3.453013416285757,-3.225239203804473,FW,127,W,-1,-1
M,B,-0.5231925384681742,-0.6003765462515901,MB,128,B,-1,-1
F,B,-4.941607312213357,-4.628736506572208,FB,129,B,-1,-1
M,W,-0.1779211578625062,-0.14243104195235962,MW,130,W,-1,-1
M,B,0.40837362845765346,0.4069334150911677,MB,131,W,-1,-1
M,B,-0.15147811870099018,-0.04188881535941,MB,132,W,-1,-1
M,B,0.3323534969776227,0.19889594515293257,MB,133,W,-1,-1
F,W,-2.5543236842197463,-2.6681304411861064,FW,134,B,-1,-1
M,B,-0.3347102961734644,-0.27254292278710973,MB,135,W,-1,-1
M,B,1.257001072353949,1.0860391638217846,MB,136,W,-1,-1
F,B,-1.082824254766571,-1.3854763289800283,FB,137,W,-1,-1
M,W,1.281096086402265,1.0047708384249414,MW,138,B,-1,-1
M,B,-0.4050007439308576,-0.4289996086502613,MB,139,W,-1,-1
F,W,-3.007216799968173,-2.7969973671853996,FW,140,W,-1,-1
M,B,1.0329470874592137,0.8684448898410093,MB,141,W,-1,-1
F,B,-3.1172926658213758,-2.908012252681619,FB,142,W,-1,-1
F,B,-2.8695319827572003,-2.616487878876501,FB,143,W,-1,-1
M,B,-0.27095851181344155,-0.1217769770926331,MB,144,W,-1,-1
F,W,-3.3448499962848537,-3.007852620074593,FW,145,W,-1,-1
F,W,-3.8418119643568875,-3.542080232676494,FW,146,W,-1,-1
M,W,1.0880015526313565,0.7421573823642585,MW,147,W,-1,-1
F,W,-1.9599045258597878,-1.8080063027123472,FW,148,W,-1,-1
F,B,-2.667443805379972,-2.6089681415937482,FB,149,W,-1,-1
M,B,-0.34821907397193397,-0.2257501531785368,MB,150,W,-1,-1
F,B,-3.3989882583479125,-3.14246656102033,FB,151,W,-1,-1
F,B,-1.3654005255800794,-1.7262482464782996,FB,152,B,-1,-1
F,B,-3.393985718564947,-3.3663572927049423,FB,153,B,-1,-1
F,W,-4.620354050406632,-4.354545381211141,FW,154,B,-1,-1
M,B,-0.44219510661671874,-0.2884512948374172,MB,155,W,-1,-1
M,W,-0.19117545329026278,-0.08625734536832676,MW,156,W,-1,-1
M,B,-1.5276301995276074,-1.1522288426157479,MB,157,W,-1,-1
M,W,0.950513609885059,0.5141308326393011,MW,158,B,-1,-1
M,B,-0.28437867083638424,-0.2937904992142333,MB,159,W,-1,-1
M,B,-2.1142929775234287,-1.7563794959997372,MB,160,B,-1,-1
F,W,-4.361544683417641,-4.133537027502987,FW,161,B,-1,-1
M,B,-0.26747819755287183,-0.14480111133936488,MB,162,W,-1,-1
F,W,-2.9726872889264793,-2.7503922979129865,FW,163,W,-1,-1
M,W,1.2967334989087203,0.8965553016049768,MW,164,W,-1,-1
M,B,-0.7524194485559085,-0.7131167877832549,MB,165,B,-1,-1
M,W,1.073995740907741,0.6948317770050844,MW,166,W,-1,-1
M,W,-0.019300920262380557,-0.3505171332672517,MW,167,B,-1,-1
M,B,0.26940617697771374,0.254765914924242,MB,168,W,-1,-1
M,B,-0.48822715494489166,-0.3967639972120885,MB,169,W,-1,-1
F,B,-1.987116520004843,-2.1386558727614515,FB,170,W,-1,-1
M,B,-1.0183846619575532,-1.173779499711967,MB,171,B,-1,-1
M,B,0.49310605471981617,-0.06868367393113833,MB,172,B,-1,-1
M,B,0.5307595731094398,0.21141929688974845,MB,173,W,-1,-1
F,B,-3.4517240798445257,-3.1513806904759587,FB,174,W,-1,-1
F,B,-3.40366918711111,-3.2412947555364724,FB,175,W,-1,-1
M,W,1.0853976558475331,0.7802660766555461,MW,176,W,-1,-1
M,W,-0.8155933915922798,-0.9439883429392302,MW,177,B,-1,-1
M,B,-0.3105808741690945,-0.40798286508362636,MB,178,B,-1,-1
F,B,-1.5933713516962675,-1.6390792917677544,FB,179,W,-1,-1
F,B,-2.7563511669703047,-2.503392972631124,FB,180,W,-1,-1
F,W,-1.6012034607618406,-2.0626345144288885,FW,181,B,-1,-1
F,W,-3.711893042542162,-3.6121448362431217,FW,182,B,-1,-1
M,W,0.09861715512921497,0.06349781254651522,MW,183,W,-1,-1
M,W,-0.6633289409208833,-0.3680383558107255,MW,184,W,-1,-1
M,W,0.08462386194845137,-0.11658338968401281,MW,185,W,-1,-1
M,B,1.2150717135680338,1.0805145860267718,MB,186,W,-1,-1
M,W,0.4824562046194222,0.27309600889483326,MW,187,B,-1,-1
M,W,1.0402216179964996,0.5390023804324693,MW,188,B,-1,-1
F,B,-2.7807526980376998,-3.084306744287441,FB,189,B,-1,-1
M,B,-0.06839636656977027,-0.3559108903094118,MB,190,B,-1,-1
M,B,0.35073731107686995,-0.017141356440411315,MB,191,B,-1,-1
F,B,-1.4305167966273264,-1.7269762287177026,FB,192,B,-1,-1
M,B,-0.06636238644519735,-0.06577826091619826,MB,193,W,-1,-1
M,B,0.2529620707797299,0.35340407696624987,MB,194,W,-1,-1
M,W,0.23535425426600756,-0.26495736408881243,MW,195,B,-1,-1
F,W,-3.5596715753061834,-3.1480983571977257,FW,196,B,-1,-1
F,B,-2.0756220996291925,-2.0500329577146665,FB,197,W,-1,-1
F,W,-2.592989154680901,-2.684574472526117,FW,198,W,-1,-1
M,B,-0.4358436954926033,-0.37956140817192696,MB,199,W,-1,-1
M,B,1.1666318254714567,0.6696199134054267,MB,200,B,-1,-1
F,W,-3.2816355930704892,-2.744230566240226,FW,201,W,-1,-1
F,W,-2.2796173468560936,-2.6405442996849766,FW,202,B,-1,-1
F,B,-3.2491099656280786,-3.3148568851220386,FB,203,B,-1,-1
F,W,-3.6438174994600745,-3.661871749229233,FW,204,B,-1,-1
M,W,-0.3814981198831385,-0.050329372726088284,MW,205,W,-1,-1
M,B,0.6707984525382121,0.2089628143652767,MB,206,B,-1,-1
F,B,-4.08422425463635,-3.9050773059302544,FB,207,B,-1,-1
M,B,0.3767811046928431,-0.06101890108044572,MB,208,B,-1,-1
M,B,0.05737691361646714,0.0696421387284154,MB,209,W,-1,-1
F,W,-3.5242162035958224,-3.3914984877979477,FW,210,B,-1,-1
M,B,-0.6459283703056081,-0.7980463252561038,MB,211,B,-1,-1
M,B,0.3039897958351041,0.14499362499120794,MB,212,B,-1,-1
M,W,1.095743174400153,0.9542356526099278,MW,213,W,-1,-1
F,B,-2.1086692966606257,-1.9573209764939086,FB,214,W,-1,-1
F,B,-2.224521346176663,-2.2759489800204253,FB,215,W,-1,-1
M,B,0.3396063220149583,0.22255196736210464,MB,216,W,-1,-1
M,W,-0.18873018794913862,-0.13956149997664283,MW,217,W,-1,-1
F,B,-2.962107591224712,-2.6986144021563354,FB,218,W,-1,-1
M,W,-0.832512878768604,-1.0845303556202714,MW,219,B,-1,-1
F,W,-3.2177793170540174,-3.267738340758827,FW,220,B,-1,-1
F,W,-3.492185166667165,-3.1775757153270816,FW,221,W,-1,-1
M,W,0.6919071879198878,0.18584926133343133,MW,222,B,-1,-1
M,B,0.2939712536082938,0.07642959037718,MB,223,W,-1,-1
M,W,0.7568820713952908,0.6044520349202336,MW,224,W,-1,-1
F,B,-3.027891205871947,-2.9092758470388365,FB,225,W,-1,-1
M,W,-0.7973512322081322,-0.6208053907260351,MW,226,W,-1,-1
F,B,-2.7295906653911794,-2.620968834189088,FB,227,B,-1,-1
M,W,-0.20312122479872008,-0.5726122985551508,MW,228,B,-1,-1
M,W,0.37926293583940657,-0.13267415932181775,MW,229,B,-1,-1
F,W,-0.7303773089443966,-1.0706277021326307,FW,230,W,-1,-1
F,B,-3.25103454759875,-3.0331428739832793,FB,231,B,-1,-1
M,B,-0.003970886543074191,0.07496562974571748,MB,232,W,-1,-1
F,W,-3.342309871365899,-3.0233450817120477,FW,233,W,-1,-1
M,B,0.518330481909458,0.15118178203680627,MB,234,B,-1,-1
F,W,-5.335151790348183,-4.593003458840888,FW,235,W,-1,-1
M,W,-0.6494656308821022,-0.7116709121569552,MW,236,B,-1,-1
M,W,-0.31102622145507314,-0.4706064978010809,MW,237,W,-1,-1
M,B,0.09240639233766858,0.29683460406657947,MB,238,W,-1,-1
F,B,-2.7001776434042117,-2.4645258479891057,FB,239,B,-1,-1
F,W,-2.78890286810866,-2.645543989109872,FW,240,W,-1,-1
M,B,-0.8593819612915075,-0.6731265874076455,MB,241,W,-1,-1
F,B,-3.3604272363342957,-2.9324683856272173,FB,242,W,-1,-1
M,W,-0.2762000762279991,-0.6655580312911005,MW,243,B,-1,-1
M,B,2.1563090105328255,1.8066603252070417,MB,244,W,-1,-1
M,B,-0.639742015954403,-0.5048292642515618,MB,245,W,-1,-1
M,B,-0.02097282913750495,-0.30546707170639115,MB,246,B,-1,-1
M,W,0.22523893082792937,0.11406946118071734,MW,247,B,-1,-1
M,B,0.5908444032299428,0.5469810258449036,MB,248,W,-1,-1
M,B,0.33242828161867,0.42369184845178487,MB,249,W,-1,-1
M,W,-0.29273233574078583,-0.5754740025349365,MW,250,B,-1,-1
M,W,-0.4215589627569437,-0.5557040683936405,MW,251,B,-1,-1
F,W,-2.5290519950046355,-2.6511582365928312,FW,252,B,-1,-1
F,W,-3.767765109346157,-3.4363194349163866,FW,253,W,-1,-1
F,W,-1.4954548885784413,-2.0351199312284436,FW,254,B,-1,-1
M,W,-1.3335678168719807,-1.3070894857806976,MW,255,B,-1,-1
M,B,0.36065445607242924,0.45426994550194655,MB,256,W,-1,-1
M,B,-0.15869740706211805,-0.32293911903776584,MB,257,W,-1,-1
M,W,-0.47235513803525486,-0.510662923798297,MW,258,B,-1,-1
F,B,-2.6947115823738894,-2.621339253255786,FB,259,W,-1,-1
M,W,0.09224092593871684,0.03767270916644004,MW,260,W,-1,-1
F,W,-1.2132028092160936,-1.263228465909178,FW,261,W,-1,-1
F,W,-3.155495423870428,-3.136773785799784,FW,262,B,-1,-1
M,B,1.7790831116215007,1.2871430055570396,MB,263,W,-1,-1
M,B,-0.1022909560222052,0.15272522884687387,MB,264,W,-1,-1
F,W,-3.0887321900605693,-2.900177613210534,FW,265,B,-1,-1
M,B,1.0329995025878005,0.9100090647801722,MB,266,W,-1,-1
M,B,-0.5464482823807225,-0.6574796497099719,MB,267,B,-1,-1
M,W,0.025766351081579927,0.12933897468181604,MW,268,W,-1,-1
M,B,-0.24053046030921216,-0.3821114536817197,MB,269,B,-1,-1
M,B,0.39774347348047057,0.31312435842461583,MB,270,B,-1,-1
F,B,-4.217007990264826,-3.7048606894891343,FB,271,W,-1,-1
M,W,0.06074667124433147,-0.11390936788854492,MW,272,W,-1,-1
M,W,0.08695168335465879,0.05942819027299015,MW,273,W,-1,-1
M,W,-0.7704857793021767,-0.6054694646603584,MW,274,W,-1,-1
M,B,-1.1852987946182185,-0.9345003176861969,MB,275,W,-1,-1
F,W,-3.6543050603393286,-3.3307557914614834,FW,276,W,-1,-1
M,B,0.042809700946066696,-0.3026583158645802,MB,277,B,-1,-1
F,W,-2.2229808885468865,-2.1696405345520233,FW,278,W,-1,-1
M,W,-0.0951408071834878,-0.10057689950280978,MW,279,W,-1,-1
M,W,-0.3517016036397835,-0.5259808529244406,MW,280,B,-1,-1
M,B,0.8750473899397633,0.7254054437131653,MB,281,W,-1,-1
M,W,0.22042126740522167,0.27197346401956907,MW,282,W,-1,-1
F,W,-2.801739944162246,-2.460462613905117,FW,283,W,-1,-1
M,B,-0.817276172287941,-0.731457488718847,MB,284,W,-1,-1
F,B,-2.8916481833091536,-2.608677861368983,FB,285,W,-1,-1
M,B,0.37039469964100574,0.03073702644020676,MB,286,B,-1,-1
F,B,-2.999170260359729,-3.0744680897963415,FB,287,B,-1,-1
M,W,0.46930964492447236,0.08313530943155206,MW,288,B,-1,-1
M,W,0.5363854362669607,0.23601852268002538,MW,289,B,-1,-1
M,B,0.19385543501260874,0.0202734506852002,MB,290,W,-1,-1
M,W,0.06074861159530588,0.22627876385683693,MW,291,W,-1,-1
M,B,0.5382857470724324,0.4597879595529672,MB,292,W,-1,-1
F,W,-1.0144165181834857,-1.2022542318672653,FW,293,B,-1,-1
M,W,0.025707783612738226,-0.23895975813726064,MW,294,B,-1,-1
M,B,0.7193059700572446,0.5226359249073428,MB,295,B,-1,-1
M,W,-0.07662143235936351,0.0067831170586976075,MW,296,W,-1,-1
F,B,-1.7889051616991816,-1.9725332743011252,FB,297,W,-1,-1
F,B,-3.5265303600121665,-3.189876791651054,FB,298,W,-1,-1
F,B,-2.1638998259071345,-2.3046074719952823,FB,299,W,-1,-1
M,B,-1.3043100619026506,-1.0122677103333297,MB,300,W,-1,-1
M,B,-0.5017547925163575,-0.652357654458851,MB,301,B,-1,-1
M,W,-0.00717621160900201,-0.1346717626189233,MW,302,B,-1,-1
M,B,-0.027726376710936956,-0.21879267938389874,MB,303,B,-1,-1
M,B,1.4159389201128458,0.9705656145655326,MB,304,B,-1,-1
M,B,-0.8117945964487666,-0.9804100109693329,MB,305,B,-1,-1
M,B,-1.1544355264742667,-0.8955400796927774,MB,306,W,-1,-1
M,W,-0.9694933859939457,-0.9860220548827827,MW,307,W,-1,-1
M,B,0.14565359113510587,0.12974638536282182,MB,308,W,-1,-1
M,B,0.483270182085646,0.40348190254174376,MB,309,W,-1,-1
M,B,0.4826875470457373,0.29679791259258126,MB,310,W,-1,-1
F,B,-4.250006081940268,-3.5315261932515836,FB,311,W,-1,-1
M,W,0.8184993519046531,0.7586397079072539,MW,312,W,-1,-1
F,B,-2.917699586688152,-2.8355727584400285,FB,313,W,-1,-1
M,B,0.060188230155235035,0.18419391824643766,MB,314,W,-1,-1
M,B,-0.14094744876079382,-0.09808470619044249,MB,315,W,-1,-1
M,W,0.7438366106635819,0.2992497087902216,MW,316,B,-1,-1
F,W,-3.1658469466419903,-2.7036346240411393,FW,317,W,-1,-1
M,W,-0.7329420507396311,-0.5938830713544645,MW,318,W,-1,-1
F,B,-2.8767870931653374,-2.7155366484320558,FB,319,W,-1,-1
M,B,-0.42328053662433435,-0.5060404060706395,MB,320,W,-1,-1
M,W,-0.41335477032761064,-0.2515725767287199,MW,321,W,-1,-1
M,W,-0.11890454103148014,-0.1428591451222812,MW,322,W,-1,-1
F,B,-1.1168244261109976,-1.5000810437674919,FB,323,B,-1,-1
M,B,-1.8821279227817678,-1.8094002778492353,MB,324,B,-1,-1
F,W,-2.4728029617659195,-2.691575427497173,FW,325,B,-1,-1
F,B,-2.5259885335654335,-2.760255444754367,FB,326,B,-1,-1
F,B,-4.040885842851657,-3.6482647751708233,FB,327,W,-1,-1
M,B,0.37131271129544346,0.1964340721708343,MB,328,W,-1,-1
F,W,-2.10484289427533,-1.6819521562176882,FW,329,W,-1,-1
F,B,-3.251832005252706,-3.327935269797462,FB,330,B,-1,-1
M,W,0.5788624487109119,0.36632950062210023,MW,331,B,-1,-1
F,B,-2.5718593551733897,-2.1620907194871415,FB,332,W,-1,-1
F,W,-2.8091236846070733,-2.919087564448379,FW,333,B,-1,-1
M,W,0.9327708914713094,0.6998851464824067,MW,334,W,-1,-1
M,B,-0.38938181574699976,-0.3442238362229685,MB,335,W,-1,-1
M,B,1.589765894372295,0.9896137813116723,MB,336,B,-1,-1
M,B,0.08441514443749261,-0.3468749887266634,MB,337,B,-1,-1
F,W,-2.7070811037663,-2.3407012182432707,FW,338,W,-1,-1
M,B,-0.4327049748596985,-0.6632833640589039,MB,339,B,-1,-1
M,B,0.503330466910426,0.3996134322466012,MB,340,W,-1,-1
F,W,-2.8084917260543656,-3.0016137657014608,FW,341,B,-1,-1
F,W,-3.04246407055346,-3.0266869794854134,FW,342,B,-1,-1
M,B,-0.4226362799842138,-0.4413995301858054,MB,343,B,-1,-1
F,W,-2.1501526330317122,-2.1654678785982697,FW,344,W,-1,-1
M,B,-0.6298417331049999,-0.8355397654616366,MB,345,B,-1,-1
M,W,0.13415669344476008,-0.07122450136584024,MW,346,W,-1,-1
M,W,-0.8590297009962845,-0.9340829711304788,MW,347,B,-1,-1
F,B,-3.5117890469291027,-3.34316793975604,FB,348,B,-1,-1
M,B,0.8193550477129805,0.383956157892188,MB,349,B,-1,-1
M,B,-1.3217567797977705,-1.2159959334381694,MB,350,W,-1,-1
F,B,-3.8393791873109038,-3.473258141297996,FB,351,B,-1,-1
M,W,0.6785388330362859,0.7329643355711205,MW,352,W,-1,-1
M,W,-0.6711102016786131,-0.7392260950106058,MW,353,B,-1,-1
F,B,-2.1440558527910216,-1.9381456654614757,FB,354,W,-1,-1
F,W,-3.506962954215185,-3.441504240712889,FW,355,W,-1,-1
M,B,1.5828460727885199,0.9925407406564383,MB,356,B,-1,-1
M,W,1.5191425634809508,0.9792991653892924,MW,357,B,-1,-1
M,W,0.5328318763925046,0.4980225712958044,MW,358,W,-1,-1
F,B,-3.5547517225185774,-3.150024477216157,FB,359,W,-1,-1
F,W,-5.716853880583519,-5.117055048708289,FW,360,B,-1,-1
M,W,-1.0298237129146588,-0.8523349920151841,MW,361,W,-1,-1
M,W,-1.7369674069571304,-1.4639401902350733,MW,362,W,-1,-1
M,W,-0.7758545117743177,-0.8613661818013396,MW,363,B,-1,-1
M,B,0.5297326241594386,0.3831182536400052,MB,364,W,-1,-1
M,W,0.25202591371922883,0.013384440850481821,MW,365,B,-1,-1
F,W,-4.608830679247914,-3.9886772162235538,FW,366,W,-1,-1
M,B,-0.13414124560115503,-0.40563829611803415,MB,367,B,-1,-1
F,W,-3.9250332085602366,-3.4433516018410355,FW,368,B,-1,-1
M,B,0.3647651805345402,-0.03784414017328508,MB,369,B,-1,-1
M,B,1.5129897426684358,1.1411858178259835,MB,370,W,-1,-1
M,B,-0.1530678997445819,-0.2011571474689811,MB,371,W,-1,-1
M,B,0.5802084049007493,0.3003902892766695,MB,372,W,-1,-1
F,B,-2.336397482740773,-1.998461234119002,FB,373,W,-1,-1
M,W,-1.2502089251738513,-1.009393594202159,MW,374,W,-1,-1
F,B,-2.7376508798262633,-2.593245040292253,FB,375,W,-1,-1
F,W,-3.3465440693568436,-3.1273820379873523,FW,376,W,-1,-1
M,B,-0.9305687317640241,-0.7115737186519849,MB,377,W,-1,-1
F,W,-1.736714293709362,-1.8024869170794502,FW,378,W,-1,-1
M,W,-1.4972116680730345,-1.3906740298819327,MW,379,W,-1,-1
M,B,-0.971706267880438,-0.818475399820272,MB,380,W,-1,-1
F,W,-1.4548014743524904,-1.503027624645952,FW,381,B,-1,-1
M,W,-0.0018435494241225946,0.018138213950710372,MW,382,W,-1,-1
M,B,0.6941795756897408,0.5693220407857994,MB,383,W,-1,-1
F,W,-2.9058474673537416,-2.7447566703771376,FW,384,W,-1,-1
M,W,1.5768138782086227,1.0321053086695138,MW,385,B,-1,-1
M,W,-0.48910932657776823,-0.3581571354796858,MW,386,W,-1,-1
M,W,0.16413541816526225,-0.2856702394101512,MW,387,B,-1,-1
