G,R,X,Y,GR,UID,TrueR,qw,qb
F,B,-3.4650139511125686,-3.078572611005258,FB,82,W,-1,-1
M,B,0.5661789665770273,0.4593208165575871,MB,83,W,-1,-1
M,W,0.19649245227079823,0.2643529794200847,MW,84,W,-1,-1
M,B,-0.4057391899740655,-0.4369006939037038,MB,85,W,-1,-1
F,B,-2.2943466587581822,-2.304697410917212,FB,86,W,-1,-1
F,W,-0.2802823055836603,-0.6941294618456403,FW,87,W,-1,-1
F,B,-2.813835029718266,-2.6541786139751733,FB,88,W,-1,-1
M,W,-0.7478911035216038,-0.4303984348998624,MW,89,W,-1,-1
M,B,-0.6114070469911688,-0.9452913567857081,MB,90,B,-1,-1
F,W,-1.9345615072695508,-1.9711656321547602,FW,91,W,-1,-1
F,W,-3.6909359305309453,-3.5523460746893334,FW,92,B,-1,-1
M,B,1.2817825022587974,1.129499059687904,MB,93,W,-1,-1
M,B,-0.0851500649482058,0.05250436661471693,MB,94,W,-1,-1
F,B,-1.8967410105603615,-1.9063805725402552,FB,95,W,-1,-1
M,W,-0.7633935717887312,-0.7128890936441716,MW,96,B,-1,-1
M,W,-0.10651259107814195,-0.18330712842762165,MW,97,W,-1,-1
F,B,-0.893443703759714,-1.1167576095297507,FB,98,W,-1,-1
F,W,-3.8345894513101877,-3.5970141073418502,FW,99,W,-1,-1
M,W,-0.32959823259204984,-0.25625483082354866,MW,100,B,-1,-1
M,B,2.085356476716955,1.603688873829077,MB,101,B,-1,-1
M,B,1.3416878076554173,0.9178823752370812,MB,102,B,-1,-1
M,W,-1.1609194990549134,-1.1864401505877709,MW,103,W,-1,-1
M,B,0.4304413705159224,0.31077561132646714,MB,104,W,-1,-1
M,B,-0.3252783062773702,-0.5845788367542047,MB,105,B,-1,-1
F,B,-1.8239249003757758,-2.009733102089425,FB,106,W,-1,-1
M,B,-0.7617260541851916,-0.6054555209586885,MB,107,W,-1,-1
M,B,0.1264189318140057,0.06759329976386194,MB,108,W,-1,-1
M,W,0.008116545069863309,0.07336506082338647,MW,109,W,-1,-1
F,B,-3.811307979187512,-3.5215824113751437,FB,110,W,-1,-1
M,B,-0.8147392600586013,-0.6341847179710162,MB,111,W,-1,-1
M,B,1.0645479468364143,0.7681186064181407,MB,112,W,-1,-1
F,B,-4.262879131786459,-3.5413173877830273,FB,113,W,-1,-1
F,B,-3.951921801404348,-3.8184012731521344,FB,114,B,-1,-1
M,W,-0.05948549096249389,-0.18217161996565773,MW,115,W,-1,-1
M,B,-0.8252320178756546,-0.94009688120994,MB,116,B,-1,-1
F,W,-2.700662563233668,-2.798440390591617,FW,117,B,-1,-1
M,W,-0.8730186691948911,-0.7421358816759409,MW,118,W,-1,-1
F,W,-2.349856991418825,-2.397449654126229,FW,119,W,-1,-1
M,W,0.5489003567182512,0.41269566498499327,MW,120,W,-1,-1
M,W,-1.149772528295617,-1.0581384035309145,MW,121,W,-1,-1
M,B,0.2642493557691748,0.12404237721107733,MB,122,W,-1,-1
F,B,-3.3901410987736766,-3.101057590005053,FB,123,W,-1,-1
M,W,-1.2773892964365217,-0.9809645420340746,MW,124,W,-1,-1
M,B,-0.05960109271608193,-0.2464073166522946,MB,125,B,-1,-1
F,W,-3.0596346242396386,-3.0250925220421254,FW,126,W,-1,-1
F,W,-3.4412115229753932,-3.141457505531162,FW,127,W,-1,-1
M,B,1.0923132292112656,0.8639230059628789,MB,128,W,-1,-1
F,B,-1.1949149365712823,-1.5562334494173076,FB,129,B,-1,-1
M,B,0.8346595972358039,0.7328950217981307,MB,130,W,-1,-1
M,W,-0.4755749585587579,-0.4555150343746229,MW,131,W,-1,-1
M,B,-0.3444994450284713,-0.36166542794758383,MB,132,W,-1,-1
M,B,0.16528125144248884,0.09541493135867998,MB,133,W,-1,-1
F,B,-3.8040343582420655,-3.3246868263543776,FB,134,W,-1,-1
M,B,0.6145563298754684,0.26193335213255636,MB,135,B,-1,-1
M,B,0.15144973032427408,0.2923234052212492,MB,136,W,-1,-1
M,W,0.5115127778265239,0.3059837238617128,MW,137,B,-1,-1
M,B,0.09805199101092811,0.04094571798921331,MB,138,B,-1,-1
F,W,-3.509100901673884,-3.5715100087906975,FW,139,B,-1,-1
F,W,-3.535091975764141,-3.440880927940088,FW,140,W,-1,-1
M,W,-1.0511702314916072,-1.2167197283569433,MW,141,B,-1,-1
M,W,0.4189451625385667,0.08144715741502351,MW,142,B,-1,-1
F,W,-1.4823065194528435,-1.7982540110555238,FW,143,B,-1,-1
M,B,-0.09607830483798728,-0.3641274991535927,MB,144,B,-1,-1
F,B,-4.45076904954888,-3.8513358489690592,FB,145,W,-1,-1
M,B,0.32200008421903864,0.07117898699172334,MB,146,B,-1,-1
F,B,-4.3275678786234,-3.7692119857414887,FB,147,W,-1,-1
M,W,0.03624588286185079,-0.2737353967901829,MW,148,B,-1,-1
M,W,-0.2719071509266794,-0.1428715678499951,MW,149,W,-1,-1
M,W,0.5052524672391394,0.44046884436564243,MW,150,W,-1,-1
F,W,-3.133506770791759,-3.1387497495090564,FW,151,B,-1,-1
F,B,-2.3375489180583244,-2.5075572569528455,FB,152,B,-1,-1
M,B,0.13950917076957545,0.08865682176815906,MB,153,W,-1,-1
M,B,-0.14974477960094565,-0.08211594732103891,MB,154,W,-1,-1
F,B,-3.1725924340398697,-2.78937795402935,FB,155,W,-1,-1
F,W,-3.2934484572388114,-3.1689641531661508,FW,156,W,-1,-1
M,W,-0.8137082014444736,-0.8129599477875434,MW,157,B,-1,-1
M,W,0.09538554828985933,-0.1295142188551371,MW,158,B,-1,-1
F,B,-2.5262605092575203,-2.3994857622001624,FB,159,W,-1,-1
M,W,-0.9492891938024477,-0.7721864038162018,MW,160,B,-1,-1
M,B,-0.7667378472408303,-0.6831298860173474,MB,161,W,-1,-1
M,W,-0.6394861583669247,-0.5162012307448646,MW,162,W,-1,-1
F,B,-1.8157997367814962,-1.614463602633654,FB,163,W,-1,-1
F,B,-2.066627564113297,-1.8855216937429062,FB,164,W,-1,-1
M,B,0.27740362319636314,-0.10970269959485046,MB,165,B,-1,-1
F,W,-3.9239853169311414,-3.3452928833439124,FW,166,W,-1,-1
F,B,-1.5329861177464126,-1.8866322194007015,FB,167,B,-1,-1
F,B,-4.945158165973324,-4.170143271413607,FB,168,W,-1,-1
M,W,-0.34005596592697107,-0.40046023126491526,MW,169,B,-1,-1
M,W,-0.5720811545525131,-0.5024126491010777,MW,170,W,-1,-1
M,W,-0.6198891900163506,-0.5518123464009678,MW,171,W,-1,-1
F,W,-3.398046280609558,-3.2446010045006366,FW,172,W,-1,-1
F,W,-2.8924787872011697,-2.755199105979566,FW,173,B,-1,-1
M,B,-1.2628094859168235,-1.451997370813274,MB,174,B,-1,-1
M,W,0.22842209613836947,0.10911832483552333,MW,175,W,-1,-1
F,W,-2.5852509881004813,-2.64614919304172,FW,176,B,-1,-1
F,W,-3.7697078375681086,-3.5362998475165366,FW,177,B,-1,-1
F,W,-3.23464155753124,-2.7203397744458266,FW,178,W,-1,-1
F,W,-2.232984541527048,-1.9720981398044346,FW,179,W,-1,-1
M,W,-0.20648523021095339,-0.09553280923087296,MW,180,W,-1,-1
M,W,-0.12448112813951918,-0.043875913536749876,MW,181,W,-1,-1
F,B,-2.3069795575788214,-1.9273197739649255,FB,182,W,-1,-1
F,W,-3.542374990433041,-3.500830492633609,FW,183,W,-1,-1
M,W,-0.5539985817308332,-0.6162043909555002,MW,184,B,-1,-1
F,W,-3.81639031730997,-3.4833493733418894,FW,185,W,-1,-1
M,B,0.8846741257987812,0.7298115486585756,MB,186,W,-1,-1
F,W,-1.798012356799457,-1.7206726191782422,FW,187,W,-1,-1
M,B,-0.14275996956421008,-0.058173237927221635,MB,188,W,-1,-1
M,B,0.3173980449945682,0.21343563293918638,MB,189,W,-1,-1
M,W,-0.9338638345073046,-1.0429058700166451,MW,190,B,-1,-1
M,W,0.11102030315062744,0.27205580166623655,MW,191,W,-1,-1
M,W,0.2802912996901652,-0.055665448005484564,MW,192,B,-1,-1
M,W,0.8718181099768005,0.848688124053427,MW,193,W,-1,-1
M,B,0.4732870187263599,0.33815850407542075,MB,194,W,-1,-1
F,B,-1.8136280173115147,-2.1158561500006736,FB,195,B,-1,-1
M,W,0.4415447241523868,0.017626682452008935,MW,196,B,-1,-1
M,W,0.3197794367475314,0.2262937924167978,MW,197,B,-1,-1
M,B,-0.11548074982066711,-0.4429088698693192,MB,198,B,-1,-1
M,B,-0.3631658243008586,-0.5089821652764813,MB,199,B,-1,-1
F,W,-2.6257882227597373,-2.6453345610862384,FW,200,B,-1,-1
F,W,-2.7481751531187175,-2.4407793007033964,FW,201,W,-1,-1
M,B,0.296730937880332,0.3182626905633233,MB,202,W,-1,-1
M,W,0.15866201292528023,0.19868590199899122,MW,203,W,-1,-1
M,B,0.32748462593224203,0.2523064861733868,MB,204,W,-1,-1
F,B,-3.7423734174761614,-3.6722093564878593,FB,205,B,-1,-1
M,B,0.502452599933802,0.08593051855020056,MB,206,B,-1,-1
M,B,-1.1309924530400197,-0.9690278521278829,MB,207,W,-1,-1
F,W,-4.20212121034416,-3.695269535895972,FW,208,W,-1,-1
F,B,-2.522960740657067,-2.5307367710942854,FB,209,W,-1,-1
M,W,-0.0062479808287383,0.12014921550045317,MW,210,W,-1,-1
M,W,-1.0462470541283135,-0.8716049673726824,MW,211,W,-1,-1
F,B,-4.317732297376274,-3.826355755073684,FB,212,W,-1,-1
F,W,-1.6830113826194426,-1.6104683214519522,FW,213,W,-1,-1
F,W,-4.577491899983681,-4.343265044156627,FW,214,B,-1,-1
F,W,-2.820026922684221,-2.633351973060719,FW,215,B,-1,-1
F,B,-3.8521651266444468,-3.5432900510768355,FB,216,W,-1,-1
M,W,0.518011373093526,0.414816771711069,MW,217,W,-1,-1
F,B,-3.18245295158299,-2.9338860307339667,FB,218,W,-1,-1
M,B,-0.41792716112787087,-0.25757874276151926,MB,219,W,-1,-1
F,B,-0.6302667517480467,-0.740743088391358,FB,220,W,-1,-1
F,W,-3.2089337762294323,-3.376876952032841,FW,221,B,-1,-1
M,W,-0.6957906991232111,-0.9030259364694146,MW,222,B,-1,-1
M,B,0.8543222592609967,0.68429870391908,MB,223,W,-1,-1
M,B,-0.5118393810687294,-0.6100247334786915,MB,224,B,-1,-1
M,W,0.9036519648655009,0.7213435715258529,MW,225,W,-1,-1
F,B,-2.9994732817433216,-2.434854283712193,FB,226,W,-1,-1
F,B,-2.5345343964795073,-2.7117316890291656,FB,227,B,-1,-1
F,B,-2.901383062521085,-3.253209597019148,FB,228,B,-1,-1
F,W,-3.083277515688104,-3.2032924640482907,FW,229,B,-1,-1
M,W,-0.06710993963357073,-0.3916386326540836,MW,230,B,-1,-1
F,B,-3.854150590132208,-3.4094069430022045,FB,231,W,-1,-1
F,W,-3.1978850922907385,-3.0765122134676943,FW,232,W,-1,-1
M,W,0.2565104407884686,0.27396332635203463,MW,233,W,-1,-1
M,B,-0.07229857591279372,-0.38879134564946277,MB,234,B,-1,-1
M,W,0.6138780281565779,0.5882779433863266,MW,235,W,-1,-1
F,B,-1.9888922422182593,-2.3153626392020823,FB,236,B,-1,-1
M,B,-0.34387926053658346,-0.35922496940800136,MB,237,B,-1,-1
F,W,-2.610099506883109,-2.292296825794205,FW,238,W,-1,-1
F,B,-2.0621870566704423,-2.119839042706541,FB,239,W,-1,-1
M,W,-0.428666941978372,-0.37965272767591035,MW,240,W,-1,-1
M,B,1.0882934471869214,0.8014569996651563,MB,241,W,-1,-1
F,B,-3.669974216396569,-3.407705836433772,FB,242,B,-1,-1
M,W,0.12037345508420792,0.09307681260086335,MW,243,W,-1,-1
M,B,-0.8544499737885602,-0.6789320263704469,MB,244,W,-1,-1
F,B,-3.9808552117647027,-3.6893651000280343,FB,245,W,-1,-1
M,W,-0.6374179872781538,-0.5876100299108173,MW,246,W,-1,-1
M,B,0.2527285398676687,0.30635161799759136,MB,247,W,-1,-1
M,B,-2.0613109385194894,-1.7680283729492159,MB,248,W,-1,-1
M,B,-0.2938139739449244,-0.2767653515562093,MB,249,B,-1,-1
F,B,-3.485204813397532,-3.0087384645370197,FB,250,W,-1,-1
M,B,-0.7076244352196295,-0.35776991340052006,MB,251,W,-1,-1
M,B,-0.9594501668900501,-1.0768357951264003,MB,252,B,-1,-1
F,W,-3.3476752059520143,-3.456688205705364,FW,253,B,-1,-1
F,W,-2.728308912465332,-2.462440824778046,FW,254,W,-1,-1
M,W,-0.44506799508391587,-0.3684220045799709,MW,255,W,-1,-1
F,W,-1.6302990340432966,-1.6358267602016123,FW,256,W,-1,-1
M,B,0.36567079300814337,0.5105830916953809,MB,257,W,-1,-1
M,B,0.4112348246533304,0.36730968382287915,MB,258,B,-1,-1
F,W,-3.824382222813862,-3.5405719182153446,FW,259,W,-1,-1
F,B,-3.088537740536407,-2.951764982595894,FB,260,W,-1,-1
M,B,-0.6939772299201282,-0.5629564640086584,MB,261,W,-1,-1
F,W,-3.2886745285337486,-2.930792066227535,FW,262,W,-1,-1
M,B,1.1427162638480977,0.7711470973594895,MB,263,W,-1,-1
M,W,-1.5718942900372528,-1.1973508902067982,MW,264,W,-1,-1
M,B,0.33161341098469393,0.2696751696643243,MB,265,W,-1,-1
M,B,0.42543499453030875,0.3708333863353631,MB,266,W,-1,-1
M,W,-0.2361509917405219,-0.4248439214623645,MW,267,B,-1,-1
F,W,-3.4917932881090907,-3.208833457339594,FW,268,W,-1,-1
M,W,-0.03157406196819591,-0.13132326010320483,MW,269,W,-1,-1
F,B,-3.1474605738089205,-3.035916617918205,FB,270,B,-1,-1
M,W,0.15192191954614942,0.020699676889384788,MW,271,B,-1,-1
F,W,-1.8401599495769605,-2.304957163409305,FW,272,B,-1,-1
F,B,-1.7259294687105249,-2.172374165448594,FB,273,B,-1,-1
M,B,0.9769023986869027,0.4568851134373997,MB,274,B,-1,-1
M,B,-1.1297639418536514,-1.0304410570473441,MB,275,B,-1,-1
F,B,-2.376623188209022,-2.262583381891594,FB,276,W,-1,-1
M,W,-0.3980503495586801,-0.6437148403032332,MW,277,B,-1,-1
M,W,0.30264557534627384,0.16484881914113736,MW,278,W,-1,-1
M,W,-1.0457811734491027,-0.8947577649562889,MW,279,W,-1,-1
F,W,-3.2766737465653497,-2.9122925927578773,FW,280,W,-1,-1
M,B,0.17916950555636801,0.25631098698695964,MB,281,W,-1,-1
M,B,0.6772346203550332,0.4649120820132777,MB,282,W,-1,-1
M,W,0.4147947569761772,0.3403828615900643,MW,283,W,-1,-1
M,W,-0.6993725701106888,-0.9271084973157216,MW,284,B,-1,-1
F,B,-2.704948250352332,-2.9500882366129693,FB,285,B,-1,-1
M,W,-0.2830140571722122,0.009861804256964923,MW,286,W,-1,-1
M,B,-0.39691870425176295,-0.2886751160886615,MB,287,W,-1,-1
F,W,-2.44827799951914,-2.203122322806961,FW,288,W,-1,-1
M,W,-1.0494755111111933,-0.6288327780172075,MW,289,W,-1,-1
F,B,-2.55805172231688,-2.5393837398817825,FB,290,W,-1,-1
M,B,-0.6521076316966606,-0.32487203803009845,MB,291,W,-1,-1
F,B,-1.2189391335506792,-1.5669520536566617,FB,292,B,-1,-1
M,W,-0.6266914212597461,-0.564928150134998,MW,293,W,-1,-1
M,B,0.013187793625096485,0.25110216023601767,MB,294,W,-1,-1
F,B,-3.728649710173493,-3.0076118260831124,FB,295,W,-1,-1
M,B,-0.061301997696236746,-0.15384556171709982,MB,296,W,-1,-1
M,W,0.9589943400534238,0.49978477068888666,MW,297,B,-1,-1
F,W,-4.312040978567229,-3.8165507633089626,FW,298,W,-1,-1
F,W,-2.1400213436101563,-2.397370968902452,FW,299,B,-1,-1
M,B,-0.2600621335548712,-0.3030583443001778,MB,300,B,-1,-1
M,B,-0.6369518364726924,-0.34729482140435275,MB,301,W,-1,-1
M,B,0.001441188748666559,-0.34878083073955163,MB,302,B,-1,-1
M,W,0.2012888808920857,0.17763182164682578,MW,303,W,-1,-1
F,B,-3.592716628974022,-3.699235049824464,FB,304,B,-1,-1
M,B,-0.05658446188706404,-0.04154619853893689,MB,305,W,-1,-1
M,W,0.010068535339386963,0.006062735162673385,MW,306,W,-1,-1
M,B,0.8305966782087926,0.6119396781279496,MB,307,W,-1,-1
M,B,0.6854202011491216,0.6153274475984828,MB,308,W,-1,-1
M,B,-0.6085399597515853,-0.8689819689644759,MB,309,B,-1,-1
M,B,-0.15901050757952367,-0.22585678981991764,MB,310,W,-1,-1
M,W,0.7161984454394108,0.6145266491583518,MW,311,W,-1,-1
F,W,-3.3354172189045914,-3.0906469453378866,FW,312,B,-1,-1
M,B,0.5297359466400989,0.41613666707221775,MB,313,W,-1,-1
M,W,0.26000457320107867,0.041450990872013455,MW,314,W,-1,-1
M,W,1.2014288184908886,0.8465125839734874,MW,315,W,-1,-1
M,W,1.2691739297339735,0.9152380342037532,MW,316,W,-1,-1
M,B,-0.14745909024796663,-0.34082959803797264,MB,317,B,-1,-1
M,B,0.4387921347903086,0.2981029474357657,MB,318,W,-1,-1
F,B,-4.8422845919764885,-4.107472227178162,FB,319,W,-1,-1
M,W,0.11778323249037624,0.10296262845392862,MW,320,W,-1,-1
M,W,1.0197915398580488,0.7853007574948747,MW,321,B,-1,-1
M,W,-0.7880374607111256,-0.6544344589885999,MW,322,W,-1,-1
F,B,-4.901765839794082,-4.5811424975271375,FB,323,W,-1,-1
F,B,-2.089248826123563,-2.5619907435269544,FB,324,B,-1,-1
M,W,0.4247115072924019,0.010435823843773284,MW,325,B,-1,-1
F,B,-3.635617867938556,-3.2283974020791115,FB,326,W,-1,-1
M,W,-0.05046160724038454,-0.005894061179580641,MW,327,W,-1,-1
M,W,-1.4812306100363932,-1.2244278159080473,MW,328,B,-1,-1
F,W,-2.9362168373246544,-3.083061215065015,FW,329,B,-1,-1
M,B,-0.3482316906021175,-0.2766737192979357,MB,330,W,-1,-1
F,B,-3.382936669544338,-3.178143866750554,FB,331,B,-1,-1
M,W,0.4803333897983503,0.45979648453287997,MW,332,W,-1,-1
M,W,0.7434012765082322,0.4644316222477313,MW,333,B,-1,-1
M,W,-0.10042733352118237,-0.08871194581414432,MW,334,W,-1,-1
F,B,-1.7349925018225807,-1.7403436622845354,FB,335,W,-1,-1
M,W,-0.3904459714140715,-0.7430713793455173,MW,336,B,-1,-1
M,W,0.8088693117613636,0.5344618002075678,MW,337,B,-1,-1
M,B,-0.07577508159958597,-0.07703210083042285,MB,338,W,-1,-1
F,W,-3.810657854359685,-3.529459753213577,FW,339,W,-1,-1
M,W,0.2095494862827622,-0.1147089670053133,MW,340,B,-1,-1
F,B,-3.00472157349112,-2.470989734376938,FB,341,W,-1,-1
F,B,-1.5711621495730155,-1.7163760889959772,FB,342,W,-1,-1
M,B,0.9950648389105755,0.6577432094124162,MB,343,B,-1,-1
M,W,-0.4273081899376496,-0.47943615573295384,MW,344,W,-1,-1
F,B,-1.462636574117061,-1.3668073413138753,FB,345,W,-1,-1
M,B,-0.43435710864075505,-0.21726892312239615,MB,346,W,-1,-1
F,B,-3.4087901909461413,-2.92019292623445,FB,347,W,-1,-1
F,B,-4.059847465403158,-3.6437726782771165,FB,348,B,-1,-1
M,B,-0.018504274036286912,-0.17822315860493632,MB,349,B,-1,-1
M,B,-0.7000847811732285,-0.5131802260089943,MB,350,W,-1,-1
F,B,-4.474960842423959,-3.873128330476667,FB,351,W,-1,-1
M,W,0.8084590254223017,0.2237371402586924,MW,352,B,-1,-1
M,W,1.3259286125828367,0.8863011286791764,MW,353,W,-1,-1
M,B,-0.13159312495416695,-0.3099876340109321,MB,354,W,-1,-1
M,W,-0.0679114602261498,-0.12043854652616057,MW,355,W,-1,-1
M,B,-0.6883001351690105,-0.5149454524058753,MB,356,W,-1,-1
F,W,-3.5397766908471824,-3.17978692938167,FW,357,W,-1,-1
M,W,-0.054553325934936586,-0.22426158558375114,MW,358,B,-1,-1
F,W,-2.41843346732323,-2.7454563937641137,FW,359,B,-1,-1
F,B,-2.1022568784557905,-2.280614961790575,FB,360,W,-1,-1
M,W,0.6500975206360189,0.3824329992100709,MW,361,W,-1,-1
M,W,-0.795514941096675,-0.7864319800639922,MW,362,B,-1,-1
M,W,-0.3765971125969445,-0.1931536841922104,MW,363,W,-1,-1
F,B,-3.9789242882557385,-3.5262188504545215,FB,364,B,-1,-1
M,B,0.7744041444128797,0.7207992129979672,MB,365,W,-1,-1
M,W,0.524332228573046,0.3145857332522174,MW,366,W,-1,-1
F,B,-4.523399171963072,-3.9469614966310704,FB,367,B,-1,-1
M,B,-0.4841415296683198,-0.37835829423327627,MB,368,W,-1,-1
F,B,-4.488424060691272,-4.432706533813994,FB,369,B,-1,-1
F,B,-2.8024875734372507,-2.425839340486446,FB,370,W,-1,-1
M,W,-0.20782797404407322,-0.39965599875413993,MW,371,B,-1,-1
F,W,-2.6480186294662684,-2.583209690380574,FW,372,W,-1,-1
M,W,0.6708056317376846,0.11203572309583792,MW,373,B,-1,-1
F,B,-2.251464881232909,-2.5924050929788915,FB,374,B,-1,-1
F,B,-2.4566274827425656,-2.2974933753426736,FB,375,W,-1,-1
M,B,-0.04920746742357355,-0.14433054455218272,MB,376,W,-1,-1
M,W,-0.3700561576998946,-0.40527640623838374,MW,377,W,-1,-1
M,W,0.43968971529969664,0.13530047485951185,MW,378,B,-1,-1
M,B,1.3547634777689928,1.1407018133038869,MB,379,W,-1,-1
F,W,-3.0882079273080554,-2.7695071306241466,FW,380,W,-1,-1
F,W,-1.2654215405646345,-1.738875592947689,FW,381,B,-1,-1
M,W,-0.31142820855598674,-0.2869563998617692,MW,382,B,-1,-1
M,W,-0.2952736043198826,-0.22446095774966476,MW,383,W,-1,-1
M,W,0.30406442995400007,0.16147841369605176,MW,384,W,-1,-1
F,W,-2.3803881425899034,-2.332539943953118,FW,385,W,-1,-1
M,B,-0.487640538096226,-0.44083125321797567,MB,386,W,-1,-1
M,W,0.565182037589446,0.4922955833068523,MW,387,W,-1,-1
