G,R,X,Y,GR,UID,TrueR,qw,qb
M,B,-0.019607233590691563,-0.3219233318912308,MB,86,B,-1,-1
M,W,-0.5373623481937114,-0.4089125420867588,MW,87,W,-1,-1
F,W,-1.142823153051646,-1.219605994461101,FW,88,W,-1,-1
M,B,-0.9178681408042959,-1.0291297236826782,MB,89,W,-1,-1
M,B,-0.04899995013719549,-0.30965269854710264,MB,90,B,-1,-1
F,W,-3.1744267729369553,-3.2098194537829547,FW,91,W,-1,-1
M,B,-0.3700498844159435,-0.4672208199558303,MB,92,B,-1,-1
F,W,-1.7456753836679457,-1.6639169378727168,FW,93,W,-1,-1
M,W,-0.2741176069155563,-0.2843371313411329,MW,94,B,-1,-1
M,B,0.9224163490061829,0.7765716104171487,MB,95,W,-1,-1
M,W,0.4186125403998133,0.4004706303473022,MW,96,W,-1,-1
F,B,-4.999237850292899,-4.321080198390518,FB,97,W,-1,-1
F,B,-2.910679520564056,-3.0337533756604054,FB,98,B,-1,-1
F,B,-2.740533308115451,-2.732984591598623,FB,99,B,-1,-1
M,B,-0.41170654008139945,-0.31581947472299826,MB,100,W,-1,-1
F,B,-1.258727221802375,-1.5828014415150908,FB,101,B,-1,-1
M,B,1.523367043637518,1.2577543995560263,MB,102,W,-1,-1
M,W,-0.4828728837055849,-0.24016362089296356,MW,103,W,-1,-1
M,W,0.11266257429397676,-0.008171584875487678,MW,104,W,-1,-1
M,B,0.22293481645164023,-0.03281018291012469,MB,105,B,-1,-1
M,B,-0.8432599757813405,-1.1117249690522089,MB,106,B,-1,-1
F,W,-3.9308255487524204,-3.660020850178314,FW,107,W,-1,-1
M,B,-0.14436473797086855,-0.13662690373176073,MB,108,W,-1,-1
F,W,-2.994244248204675,-3.0325705767437197,FW,109,B,-1,-1
M,W,-0.8580805452607921,-0.8286263793224123,MW,110,B,-1,-1
M,W,0.21645380353870453,-0.3611653469546888,MW,111,B,-1,-1
M,W,0.645846464156009,0.4476182642041445,MW,112,W,-1,-1
M,W,0.11586551135171563,0.1932428120489747,MW,113,W,-1,-1
M,W,0.3311559174007793,0.10685571443510522,MW,114,B,-1,-1
F,W,-3.198434905098657,-3.048790696431639,FW,115,W,-1,-1
M,W,-0.208053850300123,-0.24344906617348727,MW,116,W,-1,-1
F,W,-1.5842466053640867,-2.2878476454322816,FW,117,B,-1,-1
M,B,1.0673657977198756,0.75239170851404,MB,118,W,-1,-1
F,W,-1.55521870064296,-1.4943170068810079,FW,119,W,-1,-1
M,B,-1.4339667461370136,-1.4949032377555547,MB,120,B,-1,-1
M,B,-0.04019177075133818,-0.071094012353211,MB,121,W,-1,-1
F,B,-3.380870107992056,-3.0223593301360965,FB,122,W,-1,-1
M,B,-1.0830522125291933,-0.8202552957312015,MB,123,W,-1,-1
M,B,0.1578032949516384,0.3036671369920071,MB,124,W,-1,-1
M,W,-0.31569603173569083,-0.585155088480596,MW,125,B,-1,-1
M,W,0.09298113327940573,0.21165613825822716,MW,126,W,-1,-1
F,W,-2.9947094916586403,-2.56832925839648,FW,127,W,-1,-1
M,B,1.5893090022345553,1.1245392124610587,MB,128,W,-1,-1
F,W,-3.7998415048999252,-3.5591087555768155,FW,129,B,-1,-1
F,W,-3.7580446621683814,-3.5519917397912044,FW,130,W,-1,-1
M,W,0.6647062391653691,0.6049456929404627,MW,131,W,-1,-1
M,W,0.07634539070523733,-0.08470890969071765,MW,132,W,-1,-1
M,B,0.23269113416601064,-0.046673857019069814,MB,133,B,-1,-1
M,W,0.06073626236602866,0.05375695901120315,MW,134,W,-1,-1
F,W,-3.7616527394671113,-3.5127145267075823,FW,135,B,-1,-1
M,B,0.4159216191588953,0.20450845580256727,MB,136,B,-1,-1
M,W,-0.8609314877521294,-0.7748127478395,MW,137,B,-1,-1
M,W,-0.4826286511177908,-0.37506602696312924,MW,138,W,-1,-1
M,B,0.036541719548688206,-0.03904938600312659,MB,139,W,-1,-1
F,B,-3.8381812982541863,-3.5846001625873116,FB,140,W,-1,-1
M,B,-0.23181052588047246,-0.19823012052553227,MB,141,W,-1,-1
M,B,-0.6586663150696721,-0.7953725152282768,MB,142,W,-1,-1
F,B,-3.486308970299481,-3.3343472332662474,FB,143,W,-1,-1
F,W,-1.7788942642879464,-1.7264472906588066,FW,144,W,-1,-1
M,B,-0.42972238397747403,-0.8296108578753056,MB,145,B,-1,-1
M,W,-0.5171946007367455,-0.37809671846284765,MW,146,W,-1,-1
M,B,-0.2785912276041091,-0.19961546601091132,MB,147,W,-1,-1
M,B,-0.6776776340393822,-0.5063504593032325,MB,148,W,-1,-1
F,B,-2.661434533530869,-3.0108364288005207,FB,149,B,-1,-1
M,B,-0.3533293772550857,-0.3017732475037136,MB,150,W,-1,-1
M,W,0.01519940750871716,-0.021853918820238502,MW,151,W,-1,-1
M,B,1.0500751089309794,0.8017290226799013,MB,152,W,-1,-1
F,B,-4.264520231505587,-4.131693688034287,FB,153,B,-1,-1
F,B,-2.1341751321252693,-1.9893278524530387,FB,154,W,-1,-1
M,B,0.20957541862807882,0.1908296506528307,MB,155,W,-1,-1
M,W,-0.07765814613685112,-0.07867176087667549,MW,156,W,-1,-1
M,B,1.439758889503994,0.8917280899236326,MB,157,B,-1,-1
M,W,-0.04274133012911985,-0.1310737228897464,MW,158,B,-1,-1
F,W,-3.923365368014318,-3.7101439698761016,FW,159,B,-1,-1
M,W,-0.7020299068549062,-0.610175100731407,MW,160,W,-1,-1
M,W,0.7334738274675136,0.676352253595662,MW,161,W,-1,-1
F,B,-2.467181228003814,-2.3722333680526475,FB,162,W,-1,-1
M,B,-1.8501369786201143,-1.5075485433116123,MB,163,W,-1,-1
F,B,-2.3878553091533252,-2.1233788887040204,FB,164,W,-1,-1
M,W,0.08877382185216902,0.12205574705159034,MW,165,W,-1,-1
F,W,-2.9146631623636017,-2.703131983314814,FW,166,W,-1,-1
F,B,-2.5699561170399288,-2.4278502537498046,FB,167,W,-1,-1
M,B,0.9356982643571348,0.3700681002582739,MB,168,B,-1,-1
M,W,-0.23821852548014025,-0.1729809733782843,MW,169,W,-1,-1
M,B,0.4695171903933565,0.1898667525867781,MB,170,B,-1,-1
M,B,-0.7507928528570561,-0.5298363472598255,MB,171,W,-1,-1
M,B,0.10630164650756611,0.16660678203842277,MB,172,W,-1,-1
M,W,0.2715040091681448,0.24710596261750814,MW,173,W,-1,-1
M,W,0.42665188369192103,0.4284442814029734,MW,174,W,-1,-1
F,W,-3.693256083723597,-3.193122225453432,FW,175,W,-1,-1
F,B,-2.852735056692872,-2.6956788738738977,FB,176,B,-1,-1
M,W,-0.5184623519906698,-0.6998674775104543,MW,177,B,-1,-1
M,B,0.007557514331337106,0.06002810770067542,MB,178,W,-1,-1
M,W,0.22780190787153903,0.01223847134426126,MW,179,W,-1,-1
M,W,-0.7297037126103249,-0.690870356761244,MW,180,W,-1,-1
M,B,0.06396988514661474,0.06582734859988099,MB,181,W,-1,-1
M,W,0.46803614429158735,0.45320074137302047,MW,182,W,-1,-1
F,W,-4.092374064458751,-3.749632771258526,FW,183,B,-1,-1
M,W,-0.5500080118991306,-0.42310128263993046,MW,184,W,-1,-1
F,B,-3.07408895429973,-3.1138117655521502,FB,185,B,-1,-1
F,B,-2.3993766708389113,-2.2632212733300725,FB,186,W,-1,-1
F,W,-2.3934380999123412,-2.2156665083811546,FW,187,W,-1,-1
F,B,-2.1215653248104163,-1.9773781358152174,FB,188,W,-1,-1
M,B,0.721592035597711,0.8452592749474923,MB,189,W,-1,-1
F,W,-1.6398998932760307,-1.6738867625614846,FW,190,W,-1,-1
F,W,-3.4197373679602503,-3.035204277447267,FW,191,W,-1,-1
F,B,-2.01143075716116,-2.222278799564034,FB,192,B,-1,-1
M,B,0.14490224346488478,-0.21175729030211382,MB,193,B,-1,-1
F,B,-1.4330224463231156,-1.739586008941854,FB,194,B,-1,-1
F,W,-1.870186602050187,-1.8363978978296442,FW,195,W,-1,-1
F,W,-4.501320458503352,-3.9114968355361563,FW,196,W,-1,-1
F,W,-2.850076480895141,-2.622109799340179,FW,197,W,-1,-1
M,B,-0.6778655390441573,-0.7259781717627793,MB,198,B,-1,-1
M,B,0.7173024289215705,0.37665325856304155,MB,199,B,-1,-1
F,W,-2.8586872380770174,-2.7531979637318624,FW,200,W,-1,-1
F,B,-3.0760411365757014,-3.0867152375710134,FB,201,B,-1,-1
F,W,-1.396623504664673,-1.3831924397650033,FW,202,W,-1,-1
F,W,-3.6981439898870008,-3.592331916903578,FW,203,B,-1,-1
F,B,-2.638972488212319,-2.4971498533582572,FB,204,W,-1,-1
M,W,-0.3847984713259445,-0.6214801900146165,MW,205,B,-1,-1
F,B,-1.316263630010304,-1.8292532004884459,FB,206,B,-1,-1
F,B,-2.806624192144952,-3.045894283964471,FB,207,B,-1,-1
M,W,-0.014909760898974531,-0.17792970163699645,MW,208,W,-1,-1
M,B,0.3404454188773068,0.07279996818161794,MB,209,B,-1,-1
M,B,0.28950866706369616,0.15176600091767933,MB,210,B,-1,-1
M,B,0.005769796593992603,-0.031543891354382195,MB,211,B,-1,-1
M,B,-2.012530115847915,-1.7214150414081861,MB,212,B,-1,-1
F,B,-3.500943816081762,-3.1667070408140954,FB,213,W,-1,-1
M,W,0.5247779298372858,0.34096506060009674,MW,214,W,-1,-1
M,B,0.3570520078296256,0.34719900120548586,MB,215,W,-1,-1
M,W,0.43551174823499217,0.249841180163635,MW,216,W,-1,-1
M,B,-0.5181722016071971,-0.3926920531175153,MB,217,W,-1,-1
M,W,-1.207170380980144,-1.031141638854557,MW,218,W,-1,-1
F,B,-3.8830382294328736,-3.542993365693186,FB,219,W,-1,-1
M,W,0.29083803041610906,0.12249651357505797,MW,220,W,-1,-1
F,W,-1.972825736874727,-1.8180383500005401,FW,221,W,-1,-1
M,W,0.06496546343541446,0.19956590890034692,MW,222,W,-1,-1
F,W,-1.1965441045024965,-1.4629068093053612,FW,223,B,-1,-1
F,W,-2.4614169162838317,-2.370617937123302,FW,224,W,-1,-1
M,B,-0.4905768728524931,-0.7469444061762738,MB,225,B,-1,-1
M,W,-0.6094355085125479,-0.48891731062922367,MW,226,W,-1,-1
F,B,-4.32439716838901,-3.996107041963538,FB,227,B,-1,-1
M,B,0.25212989746811,0.3349061541263,MB,228,W,-1,-1
M,B,-0.4045316849272691,-0.3574592851586655,MB,229,W,-1,-1
F,W,-2.636841133222892,-2.243991912076717,FW,230,W,-1,-1
M,W,1.3379779038360835,1.0574448979136077,MW,231,W,-1,-1
M,W,-0.3564723822010053,-0.3720596801914898,MW,232,B,-1,-1
M,W,-1.3712087138692441,-1.2111624363451057,MW,233,W,-1,-1
F,B,-3.781097884283515,-3.3049060876176624,FB,234,W,-1,-1
F,W,-4.06383644874503,-3.458142475194487,FW,235,W,-1,-1
M,B,-0.9115944378781243,-0.7732974202944155,MB,236,W,-1,-1
M,B,0.32388304071183877,-0.05622096667052018,MB,237,B,-1,-1
M,B,1.0090918270828044,0.5770177342425882,MB,238,W,-1,-1
M,B,-0.3076080110462232,-0.4572898436588169,MB,239,B,-1,-1
M,B,1.4171753237912261,1.0093725228961419,MB,240,B,-1,-1
F,W,-2.533165515322139,-2.5979612356734876,FW,241,W,-1,-1
M,W,1.162216857551286,1.046816254595275,MW,242,W,-1,-1
M,B,0.47798266685239077,0.38409036359210996,MB,243,W,-1,-1
F,B,-2.848778468079159,-2.8110748100033076,FB,244,W,-1,-1
M,W,0.01627963832571434,-0.11692222760408735,MW,245,W,-1,-1
M,B,-0.5751619394256599,-0.526632441365041,MB,246,B,-1,-1
F,W,-3.377532327913572,-2.8087637533332996,FW,247,W,-1,-1
M,B,-1.0229067861002685,-0.7601891893812286,MB,248,W,-1,-1
M,W,-1.4951482706231185,-1.2062980213795693,MW,249,W,-1,-1
M,B,-0.3713176261572399,-0.3571770579241987,MB,250,W,-1,-1
M,W,-0.51308352270943,-0.41845740270306114,MW,251,W,-1,-1
F,B,-2.8988908752352707,-2.844970749335852,FB,252,W,-1,-1
F,W,-1.9713437717185,-2.090330965571059,FW,253,W,-1,-1
M,W,-0.5670402003494107,-0.7245558655899915,MW,254,B,-1,-1
M,B,0.5692892106099211,0.5186588031480922,MB,255,W,-1,-1
M,W,-0.5247541236930318,-0.6461732570365548,MW,256,B,-1,-1
M,W,0.9443970730051435,0.7673202154194003,MW,257,W,-1,-1
M,W,0.6593684333416199,0.13153019551908363,MW,258,B,-1,-1
M,B,-1.177285920990972,-1.2647035739854076,MB,259,B,-1,-1
F,W,-2.091934751976146,-2.3242905531240003,FW,260,B,-1,-1
M,W,-0.27446977936060524,-0.5435261473795603,MW,261,B,-1,-1
M,B,-0.7539729607157547,-0.760817702380998,MB,262,B,-1,-1
F,B,-2.4552479031610384,-2.4723113968420574,FB,263,B,-1,-1
M,B,-0.7838759502374504,-0.6720735037490402,MB,264,W,-1,-1
F,B,-3.8126575138004215,-3.6737526700333154,FB,265,B,-1,-1
M,B,0.5800624649377222,0.18521313363618885,MB,266,B,-1,-1
F,W,-3.0471289977023033,-2.9775402779677314,FW,267,B,-1,-1
M,B,-0.043473469800362714,-0.18018514823182957,MB,268,W,-1,-1
M,W,0.28962089358379145,-0.06946350886279337,MW,269,B,-1,-1
M,B,0.3903281198291031,0.1860514548517402,MB,270,B,-1,-1
F,B,-2.466939196637311,-2.257323028403791,FB,271,W,-1,-1
F,B,-2.532261323335191,-2.624768746575464,FB,272,W,-1,-1
M,W,-0.08459850003610277,-0.2901694997800454,MW,273,B,-1,-1
F,W,-4.640812228334635,-4.229258654777908,FW,274,W,-1,-1
F,B,-1.8406533177559186,-1.9473213380373735,FB,275,W,-1,-1
M,W,-0.8842959330361295,-0.7258445984493943,MW,276,W,-1,-1
M,B,1.0087177661542008,0.748091279601356,MB,277,W,-1,-1
M,B,0.22833313508361608,-0.14447746306148035,MB,278,B,-1,-1
F,W,-3.642005394978935,-3.601502796881716,FW,279,B,-1,-1
M,W,-0.2709360404920296,-0.4416227068385401,MW,280,B,-1,-1
F,B,-3.6825425070661297,-3.324382548132001,FB,281,W,-1,-1
F,B,-4.046829644702532,-3.6432999577160508,FB,282,W,-1,-1
F,W,-3.4267086057222187,-3.509851981814386,FW,283,B,-1,-1
F,B,-3.8713327921912795,-3.4305426629535627,FB,284,W,-1,-1
M,B,0.16752554352862847,-0.1259600359010494,MB,285,B,-1,-1
M,B,0.37079143837138295,0.3284508488027055,MB,286,W,-1,-1
M,W,-0.18598296395288252,-0.1794023436300322,MW,287,W,-1,-1
M,B,0.31329222307571275,-0.13780623463143116,MB,288,B,-1,-1
F,B,-1.834228098957721,-1.9201592394463354,FB,289,W,-1,-1
M,W,-0.7617352456680927,-0.7417350380791671,MW,290,W,-1,-1
M,W,0.04133052524434298,0.04282638267866818,MW,291,W,-1,-1
M,B,0.004264183644227012,0.056908083065843995,MB,292,W,-1,-1
M,W,1.0710590868743826,0.9062171112608404,MW,293,W,-1,-1
F,W,-3.260778550139704,-2.886859535650078,FW,294,W,-1,-1
F,W,-2.4730159880262224,-2.4095884113225243,FW,295,W,-1,-1
M,W,-0.730048263256363,-0.6873313934394739,MW,296,B,-1,-1
F,W,-3.151328805404644,-2.512930815083473,FW,297,W,-1,-1
M,B,-0.20828323768865184,0.005303623505458016,MB,298,W,-1,-1
F,B,-3.106200840145002,-3.2438882981883057,FB,299,B,-1,-1
F,B,-2.2982625964873944,-2.3648289478264504,FB,300,W,-1,-1
M,B,0.05744192656128764,-0.14942849318815193,MB,301,B,-1,-1
M,W,0.23466327596670053,0.12699120972932226,MW,302,W,-1,-1
M,W,0.6547107630981719,0.569132473950547,MW,303,W,-1,-1
M,B,-0.09936282257161731,0.16111219604397498,MB,304,W,-1,-1
M,W,-0.8772584318167609,-0.9352597764513109,MW,305,B,-1,-1
M,B,0.255920665947305,0.2411019241737211,MB,306,W,-1,-1
M,B,0.9034782923683787,0.8324194243592528,MB,307,W,-1,-1
F,B,-4.596349965569095,-4.05052938029149,FB,308,W,-1,-1
F,W,-3.999725174214416,-3.5811357132071375,FW,309,W,-1,-1
M,B,-0.5581232217556023,-0.6358592150345612,MB,310,W,-1,-1
M,W,-1.1610637759807834,-0.9647410915603609,MW,311,W,-1,-1
F,W,-2.7680327109157754,-2.640169831945002,FW,312,W,-1,-1
M,W,-0.5284896369623937,-0.7493239032288292,MW,313,B,-1,-1
M,B,-0.5666205511864607,-0.5749212844152536,MB,314,W,-1,-1
M,B,1.4626110753936128,1.3410604993375648,MB,315,W,-1,-1
F,B,-3.722035718015883,-3.1659406738936515,FB,316,W,-1,-1
M,W,0.37201358487637565,0.2897495635597284,MW,317,W,-1,-1
M,B,0.037150671355520616,-0.36196785323601166,MB,318,B,-1,-1
F,W,-3.1252909299900584,-2.875102393395789,FW,319,W,-1,-1
M,W,-0.652929314981012,-0.5224001176930906,MW,320,W,-1,-1
M,B,-1.3755248034922172,-1.282655386336566,MB,321,W,-1,-1
M,W,0.1368632656512022,-0.16475118682803314,MW,322,B,-1,-1
F,W,-4.750958331076542,-4.480885403706229,FW,323,B,-1,-1
F,B,-2.3082642501160002,-2.183821096052391,FB,324,W,-1,-1
F,B,-2.571699311260849,-2.5234951519030506,FB,325,W,-1,-1
F,W,-3.2776828742355146,-3.008469221975808,FW,326,W,-1,-1
M,B,-0.4067963154858131,-0.6118892440354666,MB,327,B,-1,-1
F,W,-3.204365444116438,-2.8983285427283416,FW,328,B,-1,-1
M,B,1.4463581401243448,1.069317566942768,MB,329,W,-1,-1
M,W,-1.0741691973517196,-1.157074734459096,MW,330,B,-1,-1
F,B,-4.62237201198389,-3.7033393249873665,FB,331,W,-1,-1
M,W,-0.23859529698940202,-0.5669700994562672,MW,332,B,-1,-1
M,W,-0.372246393712038,-0.5249143836810102,MW,333,B,-1,-1
M,B,1.449028595875379,1.2496991913393576,MB,334,W,-1,-1
M,B,0.34235233765547307,-0.04348866029535875,MB,335,B,-1,-1
M,B,-0.8487952954742596,-0.6584826271395748,MB,336,W,-1,-1
M,W,0.21133519546321336,0.282861270316365,MW,337,W,-1,-1
F,B,-1.955206803208261,-1.9624395514605006,FB,338,B,-1,-1
M,W,-0.5972902648104002,-0.4748219397631437,MW,339,W,-1,-1
M,B,0.7536471583275348,0.5091276894755492,MB,340,B,-1,-1
F,B,-3.561558453601826,-3.3121951076447074,FB,341,B,-1,-1
M,W,-0.9225566151465,-0.782667030048017,MW,342,W,-1,-1
M,B,-0.18495822346850319,-0.14460524524303542,MB,343,W,-1,-1
M,W,-2.1525913766264666,-1.7842680893760292,MW,344,W,-1,-1
M,B,0.49121843523127107,0.28648989782269635,MB,345,B,-1,-1
F,W,-1.5292760462550785,-1.8842791670987258,FW,346,B,-1,-1
M,W,0.2650064075191953,0.019746666540440078,MW,347,B,-1,-1
M,W,-0.35127092061198945,-0.36850371840960056,MW,348,W,-1,-1
F,W,-3.1683047098926966,-3.0747366598975385,FW,349,W,-1,-1
M,W,-0.8962037878683926,-0.7281837334268572,MW,350,B,-1,-1
M,B,-0.16207138283860267,0.10087957807635303,MB,351,W,-1,-1
M,B,0.8781478316651609,0.4083904254783733,MB,352,B,-1,-1
M,W,0.16990930938909854,0.25186214843891286,MW,353,W,-1,-1
M,W,0.2759769923975586,-0.0075476389330333404,MW,354,B,-1,-1
M,B,-0.4524547212873182,-0.6850416332817608,MB,355,B,-1,-1
M,B,0.09735454571798245,0.035386080099805504,MB,356,W,-1,-1
F,W,-3.807615825346139,-3.478659925115514,FW,357,W,-1,-1
M,W,-0.3607809164497645,-0.3694089804267558,MW,358,W,-1,-1
F,B,-2.940743025012367,-2.758944410021318,FB,359,W,-1,-1
M,B,-0.23569661665858793,-0.3950585252586559,MB,360,B,-1,-1
M,W,-0.9978439257787733,-1.2655633074692028,MW,361,B,-1,-1
F,B,-3.3408818638820157,-2.977069571648502,FB,362,W,-1,-1
F,W,-3.4278007547704203,-3.280603949867451,FW,363,W,-1,-1
M,W,-0.6336770970106724,-0.3009633848530032,MW,364,W,-1,-1
F,B,-3.9680101283834466,-3.947778742376871,FB,365,B,-1,-1
M,B,-2.3583692143857116,-2.3098402117696675,MB,366,B,-1,-1
M,W,0.5292742676638507,0.491091126297225,MW,367,W,-1,-1
M,B,-0.09498485437258401,-0.023905031667213653,MB,368,W,-1,-1
M,W,-0.49574951332243644,-0.40927321048547205,MW,369,W,-1,-1
F,W,-2.4536717128223744,-2.8318892889400598,FW,370,B,-1,-1
M,B,0.9150372819890434,0.4461318056174584,MB,371,B,-1,-1
M,B,-0.15464937150949526,-0.2680118866807108,MB,372,W,-1,-1
F,W,-4.039564674952569,-3.506167593377649,FW,373,W,-1,-1
M,B,0.36473313024974935,-0.12779801608027497,MB,374,B,-1,-1
M,B,0.15443528419133012,-0.30822093011523904,MB,375,B,-1,-1
F,W,-3.5621141551044007,-3.244216769926497,FW,376,W,-1,-1
M,B,-0.29813882433068245,-0.2093838245109756,MB,377,W,-1,-1
M,B,-0.27461387869593035,-0.335966105242612,MB,378,B,-1,-1
M,W,0.01940238470817664,-0.017728059056872025,MW,379,W,-1,-1
M,B,-0.7693956709562888,-1.1396801548819866,MB,380,B,-1,-1
M,B,-0.04245462849927102,0.008573609667129216,MB,381,W,-1,-1
F,B,-3.7150185116913117,-3.17156427961939,FB,382,W,-1,-1
M,W,0.29365252874808456,-0.017517321379030948,MW,383,B,-1,-1
F,B,-3.0512788411848404,-2.8158908422479403,FB,384,W,-1,-1
F,B,-2.009411277153975,-2.124827678273122,FB,385,B,-1,-1
M,B,-0.27920460754962606,-0.3960859536052608,MB,386,W,-1,-1
M,W,-0.29560597655747867,-0.7899494072199524,MW,387,B,-1,-1
