G,R,X,Y,GR,UID
M,W,1.1129824312809955,0.8071509242844146,MW,386
M,B,-0.1130413286212721,-0.2647004875993687,MB,387
F,W,-4.176144392473904,-3.6316452672941755,FW,388
M,B,-0.6874424121369613,-0.7655349633156955,MB,389
M,W,0.7377851985160181,0.5483199248471526,MW,390
M,W,-0.6207306427854735,-0.566225695409981,MW,391
M,B,-1.3022505831629818,-1.2300732143569448,MB,392
F,W,-3.7268987944262784,-3.3130475112223854,FW,393
M,W,-1.3700265070433446,-1.0425329074678646,MW,394
F,W,-3.0038884700626514,-2.6170201359971985,FW,395
F,W,-2.3053552257914163,-2.3032111238430075,FW,396
M,B,0.6011042244741285,0.1491336589860105,MB,397
M,B,-0.6157787050199975,-0.7043125384730424,MB,398
M,W,-0.17265980943481374,-0.11644250284414827,MW,399
M,B,-0.8901460133938409,-1.1710977697877016,MB,400
M,W,0.6622786878562585,0.6459537051145661,MW,401
M,W,0.09883493710435971,-0.045256859835437174,MW,402
F,B,-3.906463586644562,-3.521309566452638,FB,403
F,W,-4.269166125794017,-3.5131150310459343,FW,404
F,B,-2.9704978971606883,-2.817323483127348,FB,405
M,B,-0.16524977795743104,-0.4498791015689987,MB,406
M,W,0.9125852822279407,0.7553248328782796,MW,407
F,B,-2.490904674865,-2.515472118167781,FB,408
F,W,-1.498467728698806,-1.4604270026708384,FW,409
M,W,1.0083308535271234,0.7721457309224374,MW,410
F,B,-2.545599250419795,-2.698967388740635,FB,411
F,W,-3.8417985512964434,-3.4425666519897344,FW,412
F,W,-2.8896348508949954,-2.493787239614365,FW,413
M,W,0.3920452773491499,0.083978509335283,MW,414
F,W,-3.7775090378764418,-3.237380886345366,FW,415
M,B,-0.4985272040419411,-0.604132297860698,MB,416
M,W,-0.37449261244467846,-0.35134716746077754,MW,417
M,W,-1.45989171485145,-1.3690816535904207,MW,418
M,B,-0.4897165562015502,-0.7215618027191033,MB,419
M,W,-0.21968039837087636,-0.20649317548957688,MW,420
M,W,0.12127576393710458,0.21600348100582006,MW,421
M,W,0.04465321735696143,0.1075686246322052,MW,422
F,W,-3.189568059167686,-2.8405907210143373,FW,423
M,W,0.6116809127443142,0.5782935816532522,MW,424
F,B,-3.9027351753200694,-3.6801086674787618,FB,425
M,W,0.573075631505324,0.5162861965170173,MW,426
F,W,-3.871638967973244,-3.5091195681528524,FW,427
F,W,-3.0887352514809803,-2.874823446903699,FW,428
M,B,-0.2342051959770705,-0.42944585527886403,MB,429
F,B,-3.1695825252182837,-3.2775311717548945,FB,430
M,W,1.3360728947854605,1.1085359562711572,MW,431
F,W,-5.692029353252293,-4.882116809846175,FW,432
F,W,-3.5640784300788426,-3.1075796953034183,FW,433
M,W,-0.31513095891063564,-0.08111740987687635,MW,434
F,W,-3.4629664341463346,-2.9965995128111658,FW,435
M,B,0.13142707189546687,-0.15241329347161753,MB,436
M,W,-1.3297691480091876,-1.083006211585291,MW,437
M,W,-0.33913244176005886,-0.3046034744556085,MW,438
M,B,0.1256451576599512,-0.02338943114389032,MB,439
M,W,-0.09011072427989346,-0.15020272932745898,MW,440
F,W,-3.90071977264983,-3.5112379683968653,FW,441
F,W,-3.5189740281455215,-3.4583159262211707,FW,442
M,W,-0.3744031578243664,-0.21831514434311072,MW,443
F,W,-3.905282673209006,-3.5810725557766943,FW,444
F,B,-3.1641889775381187,-3.286795429294458,FB,445
M,W,-0.4693005428163513,-0.19515977157695355,MW,446
F,W,-2.9464765500829646,-2.5807242844944587,FW,447
F,B,-2.874767643203636,-2.793008936578453,FB,448
M,B,1.4225497855610265,0.9563988959368388,MB,449
F,W,-3.790373243793948,-3.477719544016392,FW,450
F,W,-2.6073371328404558,-2.5880074050472173,FW,451
M,W,-0.3613909956734417,-0.21423306226895011,MW,452
M,W,0.36666545631591013,0.4071218774254141,MW,453
M,W,-0.18041135804877162,-0.1231041924724732,MW,454
M,B,0.06994694109256638,-0.23547213994150942,MB,455
F,W,-3.376248676274438,-3.152543248607737,FW,456
M,B,-0.3541750520435975,-0.6055812201277848,MB,457
M,B,-0.15378966448013906,-0.48040845545302435,MB,458
F,B,-1.9798414436468714,-2.3100568631318605,FB,459
M,W,1.2332997903090754,0.8298987813572374,MW,460
M,W,0.5476718705538198,0.3337254332180472,MW,461
F,W,-2.537252748789669,-2.4268254234002837,FW,462
M,B,0.5985715267154059,0.3209137642030726,MB,463
M,B,0.2390681131549887,0.12416658203704307,MB,464
F,W,-3.8766983015139687,-3.394930583225614,FW,465
M,B,-0.3114924205351246,-0.3154118199374093,MB,466
M,W,1.3569936202045534,1.2067899412755896,MW,467
M,W,1.5739414601890824,1.1413992104321922,MW,468
F,W,-1.5687286430049385,-1.4401277992300416,FW,469
F,W,-1.622107736063119,-1.6065264431862387,FW,470
F,B,-2.7026751187738487,-2.5657826470741427,FB,471
M,W,-0.44303907059155306,-0.42296161228105245,MW,472
M,W,1.2875134354353033,1.1017092285853165,MW,473
M,B,-0.7216336403526321,-0.7814798329055255,MB,474
F,B,-3.3959044417571285,-3.249141621313492,FB,475
M,W,0.8630460072833288,0.7840548067155801,MW,476
M,W,0.32706260352001093,0.24337289120493175,MW,477
F,B,-3.535979407673461,-3.3346547322581026,FB,478
M,W,0.04266620383893955,0.05987067674336745,MW,479
M,W,1.3332754242926013,1.0513571182008683,MW,480
M,B,-0.8614584741249391,-0.9753134987998859,MB,481
M,W,0.11924583061294675,0.0058815349322400845,MW,482
M,W,0.8148165281531012,0.5662252125057603,MW,483
M,B,-0.32851130635600173,-0.4806510051186254,MB,484
M,W,-0.4709280495373296,-0.3866260444202178,MW,485
M,B,-0.46882412826953623,-0.6602274224602602,MB,486
M,B,-0.930410992180322,-1.0072534240943078,MB,487
M,W,-0.6920942084044887,-0.5632407080651398,MW,488
M,W,-1.522705315863519,-1.2049753486213346,MW,489
F,B,-2.886037403301942,-3.0527639500054797,FB,490
F,B,-1.9226733891976917,-1.9213557286765375,FB,491
F,B,-1.5094951912106915,-1.741225071434374,FB,492
M,W,-0.16475662560735982,-0.10719758765018389,MW,493
M,W,-0.4268566940670009,-0.33258823686972283,MW,494
M,W,0.678144213569552,0.6925131853741698,MW,495
M,W,0.6166002607588204,0.5297894091530888,MW,496
M,B,1.3491897023003105,0.8627927456710214,MB,497
F,B,-2.732910221371153,-2.889506460264184,FB,498
