G,R,X,Y,GR,UID,TrueR,qw,qb
F,W,-2.3091835249041726,-2.7597018118771173,FW,131,B,-1,-1
M,W,-1.2956044550700774,-1.3847688051862406,MW,132,B,-1,-1
M,B,0.41494181143178865,0.008818639699119779,MB,133,B,-1,-1
M,B,-1.8702036214426792,-1.6043184880035277,MB,134,W,-1,-1
M,W,0.3509851056600541,0.2409559782369587,MW,135,W,-1,-1
F,B,-4.197738994558022,-3.5526551051500705,FB,136,W,-1,-1
M,B,-0.09997121004135134,-0.42266608435868314,MB,137,B,-1,-1
M,W,0.6713221588014453,0.6917698990610904,MW,138,W,-1,-1
F,B,-3.1346563570091917,-2.908285609108392,FB,139,W,-1,-1
M,W,-0.5911670256744416,-0.693643518425969,MW,140,B,-1,-1
M,W,-1.2403166361779663,-1.388324184652245,MW,141,B,-1,-1
F,W,-1.9133589971837257,-1.7707670352362892,FW,142,W,-1,-1
M,W,0.7468066618152545,0.31673658214566996,MW,143,B,-1,-1
F,W,-2.7041558337745486,-2.502709028208706,FW,144,W,-1,-1
M,B,0.10394924421684232,0.2545195381963594,MB,145,W,-1,-1
M,W,0.5160813911527681,0.30127141596970536,MW,146,W,-1,-1
F,B,-5.143859925351853,-4.4976296010512185,FB,147,B,-1,-1
M,W,0.9016106873641132,0.5456558564353249,MW,148,B,-1,-1
M,W,2.087126125657523,1.5975140615190897,MW,149,W,-1,-1
M,B,0.2582544763937398,0.06496075479489127,MB,150,B,-1,-1
F,B,-3.231619956930825,-2.5982164818122677,FB,151,W,-1,-1
F,B,-4.083799116423915,-3.8471857591400176,FB,152,B,-1,-1
M,W,-0.7124856959407463,-0.7968981348733299,MW,153,B,-1,-1
F,B,-1.8543359857407946,-2.058665821819024,FB,154,W,-1,-1
M,B,-1.1428307015931154,-0.8353125358157751,MB,155,W,-1,-1
F,W,-2.605694566015402,-2.6496136079034702,FW,156,W,-1,-1
F,W,-4.33643371923207,-3.901103839695076,FW,157,W,-1,-1
M,W,1.156662802432621,0.8918411152894092,MW,158,W,-1,-1
M,B,-0.4294105920774421,-0.47693097401407913,MB,159,B,-1,-1
F,B,-4.923078647998508,-4.426940199545961,FB,160,B,-1,-1
F,B,-4.911547861809699,-4.480776495439607,FB,161,W,-1,-1
F,W,-2.6917380106507376,-2.615098036042337,FW,162,B,-1,-1
M,B,-0.47807500757228133,-0.3564345263537191,MB,163,W,-1,-1
M,B,-1.2337620774027787,-1.2760555734909664,MB,164,B,-1,-1
M,W,1.57300032468876,1.3305756451894044,MW,165,W,-1,-1
F,W,-2.586666848257556,-2.39625922514341,FW,166,W,-1,-1
M,B,-0.15556611395443462,-0.23366471359149787,MB,167,B,-1,-1
M,W,0.45894081245624024,0.6350579906268559,MW,168,W,-1,-1
F,B,-3.633482505833872,-3.2463772622411105,FB,169,W,-1,-1
M,W,0.5682629780564504,0.5143765925351877,MW,170,W,-1,-1
M,B,0.39750179122641655,0.2585910401587531,MB,171,W,-1,-1
M,B,-0.2002016578235943,-0.08373567104917395,MB,172,B,-1,-1
M,W,-0.13121642962290023,0.007431502025257844,MW,173,W,-1,-1
F,W,-3.667073902631815,-3.150498128278088,FW,174,W,-1,-1
M,W,0.7684922783866911,0.7080749546455563,MW,175,W,-1,-1
F,B,-3.5118218628080915,-3.2630579823150723,FB,176,B,-1,-1
F,B,-3.718689128414644,-3.320695734071159,FB,177,W,-1,-1
M,B,0.5190646039831037,0.44984096806054197,MB,178,W,-1,-1
M,B,0.10733496702546175,-0.3165055141819479,MB,179,B,-1,-1
M,W,0.44633564629751055,0.0765812688994677,MW,180,B,-1,-1
M,W,0.5486767891170189,0.2929812521748308,MW,181,B,-1,-1
F,B,-3.585609411000467,-3.6122161159221786,FB,182,B,-1,-1
M,W,1.00645934730572,1.0126230611142482,MW,183,W,-1,-1
F,B,-4.087006134113662,-3.767137699822677,FB,184,W,-1,-1
M,B,-0.26256583688988105,-0.3930395922863168,MB,185,W,-1,-1
F,W,-3.390182168434657,-3.5814629031161744,FW,186,B,-1,-1
M,W,0.343399957033011,0.2863283719360805,MW,187,B,-1,-1
F,W,-3.3650185024808836,-3.199693353478351,FW,188,B,-1,-1
F,W,-2.920901071183728,-2.7138441781056293,FW,189,W,-1,-1
M,W,-0.17984472720034955,-0.20934144059232274,MW,190,W,-1,-1
F,W,-3.370621257968802,-3.007116452289946,FW,191,B,-1,-1
M,W,-0.6235617493974274,-0.4293606029759301,MW,192,W,-1,-1
M,B,0.808700266786949,0.4664278041557761,MB,193,B,-1,-1
F,W,-2.008748241653477,-1.820738220874032,FW,194,W,-1,-1
M,W,0.01720721866619152,-0.26273877590585126,MW,195,B,-1,-1
M,B,-0.7397700563972701,-0.8043677486484395,MB,196,B,-1,-1
M,W,1.2238823540479935,0.6231580772200349,MW,197,B,-1,-1
M,B,-1.6839061779495925,-1.8937475644585264,MB,198,B,-1,-1
F,W,-3.7186798128379372,-3.340508394706252,FW,199,B,-1,-1
F,W,-2.195850634060548,-2.2098535132967427,FW,200,B,-1,-1
M,W,-0.47404364029864626,-0.4703827210985829,MW,201,W,-1,-1
M,B,0.4043924671313087,0.08819226098045635,MB,202,W,-1,-1
F,B,-3.08732480074614,-3.091649336620303,FB,203,B,-1,-1
F,B,-2.277415235211812,-2.108436853136421,FB,204,W,-1,-1
M,B,0.1593727060818986,-0.32129763772601405,MB,205,B,-1,-1
M,B,0.4506641411762851,0.28580866357236134,MB,206,W,-1,-1
M,B,-0.8327864299519938,-0.7714159280217016,MB,207,W,-1,-1
M,W,-1.0140746888849612,-0.8573500462765826,MW,208,W,-1,-1
M,B,-0.36161293902980457,-0.23971932350209219,MB,209,W,-1,-1
M,B,0.06809677112639526,-0.20209056780685877,MB,210,B,-1,-1
M,W,-0.6944948698969305,-0.9177049532229125,MW,211,B,-1,-1
M,W,0.4676959972807075,0.2725134063199328,MW,212,W,-1,-1
M,W,-0.14216201655392566,-0.4606425681805988,MW,213,B,-1,-1
M,B,-0.3387229796861001,-0.41249422944715175,MB,214,B,-1,-1
F,W,-3.498569290772285,-3.15866658216123,FW,215,W,-1,-1
M,B,-0.06995357353341693,-0.08329544902363155,MB,216,W,-1,-1
M,B,0.7139282595015705,0.4022373807007512,MB,217,B,-1,-1
F,B,-2.9157233343432316,-2.93168090133602,FB,218,B,-1,-1
M,W,0.11951188458822133,-0.008313703169445824,MW,219,B,-1,-1
F,W,-0.07952787415903328,-0.3935941304438637,FW,220,W,-1,-1
F,W,-2.940796764702967,-2.756263731238656,FW,221,W,-1,-1
M,B,0.3127143264773908,0.16904202967131948,MB,222,W,-1,-1
M,B,-0.6598410257277856,-0.8744976764496826,MB,223,B,-1,-1
M,W,0.19173745859188507,-0.1797569897090606,MW,224,B,-1,-1
M,W,-0.22140141119655377,-0.29049862492939293,MW,225,B,-1,-1
F,B,-3.8166180854576077,-3.3227558346161636,FB,226,W,-1,-1
F,B,-1.0334378784403362,-1.3358482771194677,FB,227,B,-1,-1
M,W,0.6328078451150693,0.5048745729688836,MW,228,W,-1,-1
M,B,0.042565592346771146,-0.040322020045791676,MB,229,W,-1,-1
F,W,-1.6737584008021573,-1.8122190912851273,FW,230,B,-1,-1
M,B,-0.31839872393888763,-0.29822103303559905,MB,231,B,-1,-1
M,W,-0.02936306651739208,-0.20869223837277825,MW,232,B,-1,-1
M,B,-0.5453574489180097,-0.34015764948321137,MB,233,W,-1,-1
M,B,0.2486200676680454,0.17265267580293478,MB,234,W,-1,-1
F,B,-4.079412996696879,-3.6274636327140133,FB,235,W,-1,-1
F,B,-1.8773723546924899,-2.126174105542452,FB,236,B,-1,-1
M,W,0.43312118635944424,0.21366157286555493,MW,237,W,-1,-1
F,B,-4.546943489462582,-4.197041409340476,FB,238,W,-1,-1
M,B,1.1106439662934886,0.863646949864455,MB,239,W,-1,-1
F,B,-3.980323640896159,-3.7895621247367313,FB,240,W,-1,-1
F,W,-2.8759550814137835,-2.7597490442678456,FW,241,W,-1,-1
F,W,-3.7708790296966925,-3.2033237910739865,FW,242,W,-1,-1
M,B,0.0923498660784448,-0.2552190953239024,MB,243,B,-1,-1
F,B,-3.074510812776704,-2.9919639693045217,FB,244,W,-1,-1
F,B,-4.2872861369891835,-3.644019960098353,FB,245,W,-1,-1
M,B,0.7583200952335938,0.6322369006388608,MB,246,W,-1,-1
M,W,0.13352085559682833,0.18830057384855126,MW,247,W,-1,-1
F,B,-3.2686141086402825,-2.80036498386144,FB,248,W,-1,-1
F,B,-1.115478681272419,-1.3456440786511488,FB,249,W,-1,-1
F,B,-1.84755344294491,-2.1442228668737755,FB,250,B,-1,-1
F,B,-1.2333765365623848,-1.2109594942318633,FB,251,W,-1,-1
M,B,1.2448148912156982,0.8520763726514983,MB,252,W,-1,-1
F,W,-3.66339784814805,-3.2133651195759527,FW,253,W,-1,-1
M,B,-1.174296100003341,-0.8240957490114907,MB,254,W,-1,-1
M,W,-0.17241188646112798,-0.49504964242366933,MW,255,B,-1,-1
F,B,-2.2313139820461716,-2.2432978834140713,FB,256,B,-1,-1
M,W,-0.1830687430949301,-0.35172105792901753,MW,257,B,-1,-1
M,B,0.9731347659473314,0.6037646686696884,MB,258,W,-1,-1
M,B,0.3389188112266978,-0.035913631113095146,MB,259,B,-1,-1
F,W,-4.516584610530895,-3.9804175889380793,FW,260,W,-1,-1
M,B,-0.5229856349795035,-0.33054717941872935,MB,261,W,-1,-1
F,W,-2.850330241489295,-2.595228441824121,FW,262,W,-1,-1
F,W,-3.438977549730766,-3.0746122771700377,FW,263,W,-1,-1
M,B,-0.6575645649435415,-0.8144261738957506,MB,264,B,-1,-1
F,B,-0.7870283959927535,-1.3145268063912448,FB,265,B,-1,-1
M,W,-0.6245927581382233,-0.7614882163838195,MW,266,B,-1,-1
M,W,-0.6835491228825902,-0.8602363703907654,MW,267,B,-1,-1
M,B,0.7274264101691313,0.6109624427393209,MB,268,W,-1,-1
M,B,0.30452193200157146,0.1491984540352465,MB,269,W,-1,-1
F,B,-2.3167336537143717,-2.429166209141587,FB,270,B,-1,-1
M,B,-0.2131813721310961,-0.4140820036524975,MB,271,B,-1,-1
F,W,-3.278315133626033,-3.296839798096815,FW,272,W,-1,-1
M,W,-1.0276145776108607,-0.7883009208016257,MW,273,W,-1,-1
M,W,0.8625938261347573,0.5125857508271633,MW,274,B,-1,-1
M,W,-0.5395639179801272,-0.33778777498401596,MW,275,W,-1,-1
F,B,-2.2397306236358414,-2.2624882279292686,FB,276,B,-1,-1
M,W,0.5002173537468168,0.3273269668468636,MW,277,W,-1,-1
M,W,-0.023067246356651513,0.1629316839146885,MW,278,W,-1,-1
M,W,0.31924053130410496,0.13780055262316923,MW,279,W,-1,-1
M,W,-0.5473990069675574,-0.34642654947017054,MW,280,W,-1,-1
M,W,0.13638362595074202,0.09117397560820346,MW,281,W,-1,-1
M,B,-0.27108277027812766,-0.32519279870104256,MB,282,B,-1,-1
M,B,0.21401004371845486,0.15453619380269962,MB,283,W,-1,-1
M,W,1.1760699347681656,0.9462161568147022,MW,284,W,-1,-1
M,W,0.09605943403716395,0.11417898949860475,MW,285,W,-1,-1
M,B,-1.1015510928157368,-0.9093342411085111,MB,286,W,-1,-1
M,W,0.8277465511495442,0.7030112981400587,MW,287,W,-1,-1
F,B,-2.8429513005937,-2.434349733730392,FB,288,W,-1,-1
M,B,-0.3423735683381196,-0.22846376216019038,MB,289,W,-1,-1
M,B,-1.2080836212979142,-1.2050844085056145,MB,290,W,-1,-1
F,B,-3.589351312425904,-3.3407475768090342,FB,291,W,-1,-1
M,B,-0.915131734184033,-0.7530396702981428,MB,292,W,-1,-1
M,B,-1.0106476802572966,-0.7894675892495828,MB,293,W,-1,-1
F,W,-2.5948781425873144,-2.8399692061015465,FW,294,B,-1,-1
M,W,-0.492356674769248,-0.29376587385045994,MW,295,W,-1,-1
F,B,-1.657175495127857,-1.688280245164138,FB,296,W,-1,-1
M,W,-1.5040140314020138,-1.5718763339063093,MW,297,B,-1,-1
M,B,0.8448723163226016,0.31551435772326303,MB,298,B,-1,-1
F,W,-3.3630380457037745,-3.3640115392725067,FW,299,B,-1,-1
F,B,-3.1102574122340028,-3.1792330426130504,FB,300,B,-1,-1
F,B,-1.7705745988552608,-1.818679946374647,FB,301,W,-1,-1
F,B,-2.8582282580355867,-2.4219368760190587,FB,302,W,-1,-1
M,B,-0.7076686372300564,-0.791737620151319,MB,303,B,-1,-1
F,B,-3.198368255759437,-2.8758993486798046,FB,304,W,-1,-1
F,B,-2.9502497489264514,-2.7229301628697646,FB,305,W,-1,-1
F,B,-1.7549456809367774,-1.8448240829452869,FB,306,W,-1,-1
M,B,-0.6545117722818086,-0.4382262718025425,MB,307,W,-1,-1
F,B,-3.7044525244891844,-3.233088614284782,FB,308,W,-1,-1
M,B,-0.9511941071426924,-0.9977493486095161,MB,309,B,-1,-1
M,B,2.0991867178528327,1.780025404275333,MB,310,W,-1,-1
M,B,0.8968636695267873,0.5228006660133009,MB,311,W,-1,-1
M,W,-0.8613145834828482,-0.705185005820281,MW,312,W,-1,-1
F,W,-3.271242075354425,-3.0147347104616182,FW,313,W,-1,-1
F,W,-3.5829020802123273,-3.692226057837364,FW,314,B,-1,-1
M,B,0.01132304082434604,0.0678844417371412,MB,315,W,-1,-1
M,W,0.29328001680794236,0.3147387392678864,MW,316,W,-1,-1
F,B,-2.962812506942215,-2.9503386969936733,FB,317,B,-1,-1
M,W,-1.4930957257186481,-1.2101515510884435,MW,318,W,-1,-1
F,W,-1.8846387670865938,-1.8595054623272818,FW,319,W,-1,-1
M,B,0.04248873308508117,-0.04098757095356601,MB,320,W,-1,-1
F,W,-2.345556335103589,-2.3533345279073337,FW,321,W,-1,-1
F,B,-4.374493734068385,-3.8410444282470206,FB,322,W,-1,-1
M,B,0.6027444081893577,0.43418106870698314,MB,323,W,-1,-1
F,B,-4.1110208692428865,-3.6321333503546924,FB,324,W,-1,-1
F,W,-2.4041580008738084,-2.445635442824806,FW,325,W,-1,-1
M,B,0.2675544951801985,0.027836782203482707,MB,326,B,-1,-1
M,W,0.48144156002252897,0.14182361660594447,MW,327,B,-1,-1
F,W,-1.829655606824964,-1.9767096115298053,FW,328,W,-1,-1
M,W,-0.04537426919325523,-0.09430625774315352,MW,329,W,-1,-1
M,W,0.31288798277451163,0.1266158081858953,MW,330,W,-1,-1
M,W,-0.9014648258646558,-0.8125384331977414,MW,331,W,-1,-1
M,W,0.9455453941931847,0.7096114128915827,MW,332,W,-1,-1
F,W,-4.022985925882742,-3.8457101499393427,FW,333,B,-1,-1
M,W,0.5267543875677994,0.47212840545162127,MW,334,W,-1,-1
F,W,-2.616038570354557,-2.511790776652743,FW,335,W,-1,-1
M,W,0.0643646993535121,-0.0519036015101725,MW,336,W,-1,-1
M,W,1.1570743099996008,0.8115962332951983,MW,337,W,-1,-1
M,W,0.22283483320379513,0.04814252130025931,MW,338,B,-1,-1
M,W,0.33405827472994953,0.038384121121847053,MW,339,W,-1,-1
F,W,-1.093092804054859,-1.3369920646808502,FW,340,W,-1,-1
F,W,-3.0756248997692914,-2.744581172133924,FW,341,W,-1,-1
F,W,-3.9653476182077734,-3.605390193148861,FW,342,W,-1,-1
M,W,-0.5484348645749249,-0.5917818897807114,MW,343,W,-1,-1
M,B,0.12928466407548564,0.02734312743473022,MB,344,W,-1,-1
M,B,-0.1669882562838485,-0.08012163070791628,MB,345,W,-1,-1
M,W,0.5885674032832021,0.4970259857916139,MW,346,W,-1,-1
M,B,-0.8423140151527115,-0.6338765169190974,MB,347,W,-1,-1
M,B,0.5449992093630409,0.44350035531274207,MB,348,W,-1,-1
F,W,-3.3528973856097126,-3.299543818611735,FW,349,W,-1,-1
M,B,-1.3757180443672554,-1.134993272573197,MB,350,W,-1,-1
M,W,-0.9410550351769794,-1.068406851788021,MW,351,B,-1,-1
F,B,-3.8501639994469175,-3.9292190158390214,FB,352,B,-1,-1
M,B,-0.22824222967104704,-0.12018653902814179,MB,353,W,-1,-1
F,W,-3.8699505990243015,-3.4732258399849174,FW,354,W,-1,-1
M,B,0.7938351834221012,0.7698765817132693,MB,355,W,-1,-1
M,W,-0.6544140248047269,-0.44299019418993685,MW,356,W,-1,-1
F,B,-1.7374568266302275,-1.8439417626255623,FB,357,B,-1,-1
M,W,-0.012172549167244081,-0.19732880551751505,MW,358,B,-1,-1
F,W,-3.6115503118196095,-3.245767626453585,FW,359,W,-1,-1
M,W,0.5698548056851361,0.32590921891563895,MW,360,W,-1,-1
F,B,-1.6513751910453416,-1.834558754025597,FB,361,W,-1,-1
F,B,-1.5831822808917448,-1.4739476205883344,FB,362,W,-1,-1
F,W,-3.100687463838154,-3.1685782727349627,FW,363,B,-1,-1
M,W,0.1570794931694934,-0.16438553055607663,MW,364,B,-1,-1
M,W,-0.3158804897918962,-0.3812402263434896,MW,365,B,-1,-1
F,B,-4.593848612532128,-4.397091731528347,FB,366,B,-1,-1
M,W,-0.5047443359986767,-0.771961033742119,MW,367,B,-1,-1
M,B,-0.4805489872633772,-0.7878407316688747,MB,368,B,-1,-1
F,B,-3.887888509809633,-3.382047259547276,FB,369,W,-1,-1
F,W,-4.288076065154952,-3.979046056008415,FW,370,B,-1,-1
M,B,1.4419933759932306,1.2492441570328268,MB,371,W,-1,-1
F,B,-2.904883187719433,-2.9967014982114164,FB,372,B,-1,-1
M,B,-0.7498953277011584,-0.7446026910171841,MB,373,W,-1,-1
M,B,-0.38609466879540016,-0.3934136647946326,MB,374,W,-1,-1
M,B,0.35012137905643764,-0.020875277209315812,MB,375,B,-1,-1
M,B,0.38183282979065103,0.20129633162943822,MB,376,W,-1,-1
F,B,-1.2882103796077933,-1.526836488556547,FB,377,W,-1,-1
M,B,-0.9136840553663472,-0.9303202763809726,MB,378,B,-1,-1
F,B,-2.9265750265829733,-2.9665385936324142,FB,379,B,-1,-1
M,B,-0.3532986383734366,-0.5229972879106635,MB,380,B,-1,-1
M,W,0.0556957661900098,-0.16540469940985192,MW,381,W,-1,-1
M,W,-0.6712868538182243,-0.563976753413334,MW,382,W,-1,-1
F,W,-3.1075567376044644,-2.9550709255900536,FW,383,W,-1,-1
F,W,-3.699894366574843,-3.5117132338142665,FW,384,B,-1,-1
M,B,0.5428398441281695,0.159773530056174,MB,385,B,-1,-1
F,W,-3.9046329435561864,-3.198746085006366,FW,386,W,-1,-1
M,B,0.8162809996385736,0.4575089343914631,MB,387,B,-1,-1
F,W,-2.8702318327315828,-2.6221518935305577,FW,388,W,-1,-1
