G,R,X,Y,GR,UID,TrueR,qw,qb
M,B,0.38960190639552533,0.298059102725374,MB,142,W,-1,-1
M,W,0.30056158879940886,-0.044484474627649734,MW,143,B,-1,-1
M,W,-0.7258085721032772,-0.6002121078349353,MW,144,W,-1,-1
M,W,-0.8757723604828979,-0.722804723242218,MW,145,W,-1,-1
M,B,-0.0973355467957817,-0.30036604638461734,MB,146,B,-1,-1
M,W,-0.17075399875163538,-0.022862588004057077,MW,147,W,-1,-1
M,B,-1.0691077372838707,-0.8232568468339176,MB,148,W,-1,-1
M,W,0.5634894268635382,0.41913660241432704,MW,149,W,-1,-1
M,B,-0.2604711524899134,-0.3703531566864074,MB,150,W,-1,-1
M,W,-0.8785750370495311,-0.6746552834101958,MW,151,W,-1,-1
M,W,-0.3430162710234618,-0.3187663168428325,MW,152,W,-1,-1
M,B,0.2701178146828217,0.34099509709203635,MB,153,W,-1,-1
F,B,-2.8907412312144425,-2.680924516618915,FB,154,W,-1,-1
M,B,-0.40841463923892013,-0.45095476858507466,MB,155,W,-1,-1
M,W,0.7206875328947852,0.57424326548221,MW,156,W,-1,-1
M,W,-0.17554160823654003,-0.3476698075098288,MW,157,B,-1,-1
M,W,-0.2573125341673194,-0.5393409905520656,MW,158,B,-1,-1
M,W,0.45859946690340664,0.06730497000189078,MW,159,B,-1,-1
M,W,0.4623423063265919,0.4219321793495438,MW,160,W,-1,-1
M,B,0.07687730774698125,0.09421316322219252,MB,161,W,-1,-1
M,W,1.0711567020612305,0.56165947113842,MW,162,B,-1,-1
F,W,-2.835795843210587,-2.730147244506175,FW,163,B,-1,-1
M,B,-0.597701302785318,-0.4166334499655215,MB,164,W,-1,-1
F,B,-4.959965765806642,-4.67596297638788,FB,165,B,-1,-1
F,W,-2.2063836068997076,-2.29546905562807,FW,166,W,-1,-1
M,B,-0.5367546156879265,-0.3758769783034134,MB,167,W,-1,-1
F,B,-3.538475009239873,-2.8675422256192094,FB,168,W,-1,-1
M,W,0.06996830365641724,0.13253918730665246,MW,169,B,-1,-1
M,B,0.1040798091710619,0.26836434362777145,MB,170,W,-1,-1
M,W,0.998989611658457,0.9152376548746344,MW,171,W,-1,-1
M,W,0.9891762343244911,0.43620885052091274,MW,172,B,-1,-1
F,W,-2.066813533809495,-2.1335912698776083,FW,173,W,-1,-1
M,W,0.7541195184681956,0.56249927042677,MW,174,W,-1,-1
M,B,1.4032279803038763,0.7828643338341383,MB,175,B,-1,-1
M,B,-0.22368858273018272,-0.07382064310471165,MB,176,W,-1,-1
F,W,-3.63913913129504,-3.0846420880162904,FW,177,W,-1,-1
M,W,-0.10806948268337162,-0.29105574076864993,MW,178,B,-1,-1
M,B,-0.4270650696382427,-0.5540600107899472,MB,179,B,-1,-1
F,W,-3.91571406722964,-3.6969252105670543,FW,180,W,-1,-1
M,B,0.7663541615907178,0.37085324431517663,MB,181,W,-1,-1
M,W,0.6320442172945506,0.4990137914794339,MW,182,W,-1,-1
M,B,-0.197178296479998,-0.2608560370637858,MB,183,W,-1,-1
M,W,0.8823295330882545,0.6656340822298984,MW,184,W,-1,-1
F,W,-2.011478999855864,-2.1685553614889947,FW,185,B,-1,-1
M,B,-0.4620442223538346,-0.4180257289773409,MB,186,W,-1,-1
M,B,-0.40100126108129436,-0.5633874066614232,MB,187,B,-1,-1
M,W,1.1523431749655135,0.8527575446172421,MW,188,W,-1,-1
M,W,0.7801076986183748,0.6378646183828646,MW,189,W,-1,-1
F,W,-3.4858210671243373,-3.2446978752434963,FW,190,W,-1,-1
M,W,0.20414313614781715,-0.09552175517903855,MW,191,B,-1,-1
M,B,-0.4182973957940555,-0.27325042976225633,MB,192,W,-1,-1
M,W,-0.27871622479264496,-0.5839927059589477,MW,193,B,-1,-1
M,W,-0.8487659128623211,-0.5932487732502865,MW,194,W,-1,-1
F,B,-2.4776254064934613,-2.6260425486270895,FB,195,B,-1,-1
F,B,-2.9264399009443887,-2.7506916399667714,FB,196,W,-1,-1
F,B,-3.865247450846442,-3.5663947430924066,FB,197,W,-1,-1
M,B,-0.10022327071527115,-0.36145126115498855,MB,198,B,-1,-1
M,W,0.32032904694223047,-0.09065072502069971,MW,199,B,-1,-1
M,B,0.35180523686925463,0.0652717940779223,MB,200,W,-1,-1
M,W,0.26562003088348873,0.24387638935237407,MW,201,W,-1,-1
M,W,-0.8610308510342702,-0.6399028655320895,MW,202,W,-1,-1
F,W,-2.4249282139087938,-2.6407109354101292,FW,203,B,-1,-1
M,W,-1.1808440131370972,-1.0242100730965733,MW,204,B,-1,-1
M,W,0.09885298732520914,0.11567142619110832,MW,205,W,-1,-1
F,B,-5.00585840201645,-4.326602053393307,FB,206,W,-1,-1
M,B,-0.9569079746774368,-0.7675292813402758,MB,207,W,-1,-1
F,W,-3.0538629664642523,-2.8331966221022222,FW,208,B,-1,-1
F,W,-5.042897408178352,-4.707425679751029,FW,209,B,-1,-1
M,W,0.2465518995966252,-0.017760280130181938,MW,210,W,-1,-1
M,B,-0.8324806397436971,-0.7732418687940132,MB,211,B,-1,-1
F,B,-1.3209726680500855,-1.4308499480605836,FB,212,W,-1,-1
F,W,-3.611090423359865,-3.086701090937128,FW,213,W,-1,-1
M,B,-0.4543876472890118,-0.4513324725761374,MB,214,W,-1,-1
M,W,0.6011105353271589,0.29471037608083855,MW,215,B,-1,-1
F,B,-1.6386816182605557,-1.9980000835478275,FB,216,B,-1,-1
M,B,0.7531708831846912,0.4429296895044522,MB,217,B,-1,-1
F,W,-2.905968492681571,-2.8032194479800654,FW,218,W,-1,-1
F,B,-2.8775690348122587,-2.637616603424169,FB,219,W,-1,-1
M,B,-0.2827799813120539,-0.21590565699323516,MB,220,W,-1,-1
M,B,1.057490532864192,0.7759211364511335,MB,221,W,-1,-1
F,W,-2.338249552302396,-2.2425950016263525,FW,222,B,-1,-1
M,B,0.8190844759267693,0.5872530341837071,MB,223,W,-1,-1
F,W,-3.7576032494405807,-3.8235893823853555,FW,224,B,-1,-1
M,W,0.06475965557104436,-0.0044424531721950974,MW,225,W,-1,-1
M,B,0.17932448413898278,0.016972087916115708,MB,226,B,-1,-1
M,B,0.8700608439377076,0.34575939189608057,MB,227,B,-1,-1
F,B,-1.2226527308079125,-1.6045415265180982,FB,228,B,-1,-1
F,W,-2.724624895606865,-2.8508074775901595,FW,229,W,-1,-1
M,B,0.5585583785851672,0.44858161823396414,MB,230,B,-1,-1
F,B,-2.2680073424275533,-1.996138304941802,FB,231,W,-1,-1
M,B,0.9185457035330198,0.6401142153402561,MB,232,W,-1,-1
M,W,-0.5807712260644582,-0.6487692985633039,MW,233,B,-1,-1
F,W,-3.314702386353825,-3.018158257250824,FW,234,W,-1,-1
F,W,-2.961237619655939,-2.809770658039761,FW,235,B,-1,-1
M,B,-0.4711929634617523,-0.70244753617746,MB,236,B,-1,-1
F,W,-2.2004848764515734,-2.314346868122636,FW,237,B,-1,-1
M,W,0.6027951744553676,0.427698293200177,MW,238,W,-1,-1
F,B,-3.050900839314777,-3.089522287716268,FB,239,B,-1,-1
F,B,-1.7602732507064258,-1.9796246432821463,FB,240,W,-1,-1
F,B,-3.03251671981185,-2.9738750689389035,FB,241,B,-1,-1
F,B,-4.300399069866165,-3.757130221798713,FB,242,W,-1,-1
M,W,0.2254838760935702,0.2605941337961875,MW,243,W,-1,-1
M,W,-0.021519319828501964,0.0023246065953618465,MW,244,W,-1,-1
M,W,-0.12052002679771781,-0.4239655821564327,MW,245,B,-1,-1
M,W,-0.11897394540275175,-0.12379894280514997,MW,246,W,-1,-1
F,B,-4.2957498593727195,-3.9102950728451558,FB,247,B,-1,-1
M,W,0.35443160120863715,0.05620793361570908,MW,248,B,-1,-1
M,W,-0.6231873131590171,-0.845338153418667,MW,249,B,-1,-1
M,W,-0.3424339377184538,-0.5287157322582812,MW,250,B,-1,-1
F,B,-1.868237585874572,-2.0866553841238793,FB,251,W,-1,-1
F,W,-3.4247694300537703,-3.116699835490646,FW,252,W,-1,-1
F,B,-1.600755424547924,-1.6531217087857346,FB,253,W,-1,-1
M,B,-0.9089297816089544,-0.5459401325113107,MB,254,W,-1,-1
F,B,-1.3319639552022198,-1.4445858252198014,FB,255,W,-1,-1
M,B,-0.5150699046825963,-0.29129426264049113,MB,256,W,-1,-1
M,W,0.3139035461094342,0.22920891681455086,MW,257,W,-1,-1
F,W,-3.126808182616129,-3.067601717303729,FW,258,W,-1,-1
F,B,-2.143115435008323,-2.2407944732171843,FB,259,B,-1,-1
F,W,-2.202391394758131,-1.9628118055021349,FW,260,W,-1,-1
M,W,-0.5235679619946112,-0.3009467234853397,MW,261,W,-1,-1
F,W,-2.8263315392072803,-2.7670379872405495,FW,262,B,-1,-1
F,W,-1.399793362841834,-1.7308354004880626,FW,263,W,-1,-1
F,W,-4.53405478774097,-4.1830930420429775,FW,264,W,-1,-1
M,W,0.9291253872005761,0.88399157240467,MW,265,W,-1,-1
F,W,-2.4250742271758883,-2.6209838195856903,FW,266,B,-1,-1
F,W,-4.421794564058828,-3.7131262305536508,FW,267,W,-1,-1
M,W,0.1231373193268702,-0.17655735234994058,MW,268,B,-1,-1
M,B,-0.18677709160430883,-0.25666370954418827,MB,269,B,-1,-1
F,B,-3.8446589843627264,-3.4835545445596905,FB,270,W,-1,-1
F,W,-2.652281057533652,-2.629815889475977,FW,271,W,-1,-1
M,W,0.0031183349282157278,0.1784813200498599,MW,272,W,-1,-1
M,W,0.6497495059344998,0.566203183581675,MW,273,W,-1,-1
M,W,0.8554643806724788,0.519834219256704,MW,274,B,-1,-1
F,W,-4.583405748325495,-4.1289096030037005,FW,275,B,-1,-1
M,B,0.4464628077069321,0.513929455633589,MB,276,W,-1,-1
M,B,0.2728238814810352,0.1940950520537545,MB,277,W,-1,-1
F,W,-4.9490460055487056,-4.246888681925985,FW,278,W,-1,-1
M,W,0.02314504263471896,-0.31168197630496713,MW,279,B,-1,-1
M,W,-0.7610812232643887,-0.5585136784249616,MW,280,W,-1,-1
F,W,-4.205105434291159,-3.761113500087377,FW,281,W,-1,-1
F,B,-4.279274375773036,-4.070746420106667,FB,282,B,-1,-1
M,W,-0.8579185739035005,-0.7161653714408801,MW,283,W,-1,-1
M,B,0.18073869434948386,-0.25229622488554504,MB,284,B,-1,-1
F,W,-3.9199846385786676,-3.484342923629621,FW,285,W,-1,-1
F,W,-2.4674521556884517,-2.304764487274923,FW,286,W,-1,-1
F,B,-2.9470123413720586,-2.7650985620748276,FB,287,W,-1,-1
M,W,-0.36822120908902206,-0.4716979909345144,MW,288,B,-1,-1
F,W,-0.5711107395087285,-1.3254197539631605,FW,289,B,-1,-1
F,B,-3.3666691615998707,-3.120675798855017,FB,290,W,-1,-1
F,B,-2.9214001801786504,-2.826159560990235,FB,291,B,-1,-1
M,B,0.5667647581768486,0.5572658590521969,MB,292,W,-1,-1
F,W,-3.532033669455631,-3.22435849935155,FW,293,W,-1,-1
M,B,-0.25461084170416504,-0.2457195922438635,MB,294,B,-1,-1
M,W,0.01136739204917424,0.15614208743139074,MW,295,W,-1,-1
M,B,-0.17463762141981012,-0.03205054014851408,MB,296,W,-1,-1
M,W,0.3421206168492999,0.18002793661445582,MW,297,W,-1,-1
M,B,0.5439080181194527,0.5588745456095696,MB,298,W,-1,-1
M,W,-0.5620116711400995,-0.689657504326354,MW,299,B,-1,-1
F,B,-4.655313715625915,-3.840809233153264,FB,300,W,-1,-1
F,W,-2.7173278902660027,-2.690859342535348,FW,301,W,-1,-1
M,B,-0.18970262891002432,-0.5825509310577914,MB,302,B,-1,-1
F,B,-2.992408641528979,-2.750770454887061,FB,303,W,-1,-1
M,B,0.21691852291008312,0.20876236958739855,MB,304,W,-1,-1
M,B,-0.5955053128654916,-0.4463726345645402,MB,305,W,-1,-1
M,B,0.6933652232992066,0.35197642177648436,MB,306,B,-1,-1
M,W,0.842985965844957,1.002891226382114,MW,307,W,-1,-1
F,B,-2.0266412652019326,-2.413000169678356,FB,308,B,-1,-1
M,B,-0.24006658331400296,-0.21049729365290296,MB,309,W,-1,-1
M,B,-0.49876523044519194,-0.46900835378873684,MB,310,W,-1,-1
F,B,-2.809650556510582,-2.69501319616174,FB,311,W,-1,-1
F,W,-1.8153669038135218,-1.6456124375762338,FW,312,W,-1,-1
M,W,-0.9871559465310499,-0.8821172640383994,MW,313,W,-1,-1
M,W,-1.0305648757786632,-1.0828211039314646,MW,314,B,-1,-1
M,B,-0.2350059575699684,-0.4150286058761037,MB,315,B,-1,-1
M,W,-1.5736048197257522,-1.4503214169953975,MW,316,W,-1,-1
F,W,-2.7806321859930683,-2.739061690041516,FW,317,W,-1,-1
F,B,-3.5421225012694677,-3.069224573383573,FB,318,B,-1,-1
M,B,0.023260870446901075,-0.36054491167145164,MB,319,B,-1,-1
M,W,1.4574117959033464,1.022028570025283,MW,320,W,-1,-1
M,B,0.328149808540073,0.03256019335690222,MB,321,B,-1,-1
F,B,-3.01807278545655,-2.7280774837729367,FB,322,W,-1,-1
F,W,-2.8522833451389897,-2.8760011398043988,FW,323,W,-1,-1
F,W,-1.579424266886202,-1.9839025849701173,FW,324,B,-1,-1
F,W,-2.3600251781703907,-2.268899363646609,FW,325,W,-1,-1
M,W,-0.815363967211634,-0.674269564939979,MW,326,W,-1,-1
M,W,-0.8032604484780771,-0.5588023316520616,MW,327,W,-1,-1
M,W,-0.6844052477182216,-0.5252016464103323,MW,328,W,-1,-1
M,W,-0.06904516468802674,-0.1775977533327832,MW,329,W,-1,-1
M,W,-0.3792524180539185,-0.6324508845231874,MW,330,B,-1,-1
F,W,-2.8378870462337273,-2.78209343610021,FW,331,W,-1,-1
F,W,-3.5376023855655436,-3.0589804152694846,FW,332,W,-1,-1
M,W,0.15091933542280908,0.07231115730466106,MW,333,W,-1,-1
M,B,-0.3265703945440152,-0.35013962469351034,MB,334,B,-1,-1
M,W,-0.2506440568120259,-0.09767380462792687,MW,335,W,-1,-1
M,B,1.6896667422178964,1.3810600441159573,MB,336,W,-1,-1
M,B,0.2376199768808922,0.06342360279337719,MB,337,W,-1,-1
F,W,-2.3239729267767135,-2.1693588174117933,FW,338,W,-1,-1
M,W,-0.5746388973598604,-0.40650327325918323,MW,339,W,-1,-1
F,B,-0.8573888195004549,-1.1538540234358963,FB,340,W,-1,-1
M,W,0.1872382171535664,0.30693272131258653,MW,341,W,-1,-1
M,W,-0.8572660277850082,-1.1135233348212068,MW,342,B,-1,-1
M,W,0.13231514235049616,0.20053199100472738,MW,343,W,-1,-1
M,W,1.030038326856715,0.7152562479139687,MW,344,B,-1,-1
M,W,0.15798379188600145,0.003945817170261642,MW,345,W,-1,-1
M,B,0.9873735245629052,0.8744965328415295,MB,346,W,-1,-1
F,W,-3.1215047008344436,-2.8116844637896525,FW,347,W,-1,-1
F,W,-2.9096518730861876,-2.8568287584177425,FW,348,W,-1,-1
F,W,-3.6286617930110063,-3.275070289835318,FW,349,W,-1,-1
M,W,-0.9061399587442427,-0.9277558142603943,MW,350,W,-1,-1
F,W,-1.2916285209311,-1.5794200253223272,FW,351,W,-1,-1
M,W,-0.32562571260321355,-0.2688740206397885,MW,352,W,-1,-1
M,W,0.366707689323468,0.3283904741913639,MW,353,W,-1,-1
M,B,-0.3367373596706672,-0.4357080733291014,MB,354,B,-1,-1
F,W,-2.7874404899435867,-2.6014435453831624,FW,355,W,-1,-1
F,B,-3.7378756718983377,-3.9229409149651557,FB,356,B,-1,-1
M,W,-1.911048036553264,-1.535864396497632,MW,357,W,-1,-1
M,W,0.1490781140893518,-0.19116234125717968,MW,358,B,-1,-1
M,B,0.6877654199031724,0.18230668885158635,MB,359,B,-1,-1
F,W,-2.4712285963853815,-2.4256944107883807,FW,360,B,-1,-1
M,B,0.372047883383672,0.057707749562722566,MB,361,B,-1,-1
F,W,-1.8524617702092674,-1.9330105604730452,FW,362,W,-1,-1
M,B,0.27024024102256405,-0.07096360388792711,MB,363,B,-1,-1
M,W,0.35584234113843166,-0.10940184818515292,MW,364,B,-1,-1
M,W,-0.07493690156524141,-0.09922815118893255,MW,365,B,-1,-1
F,W,-4.845080994615444,-4.291732003233786,FW,366,W,-1,-1
F,W,-3.0416783323232788,-2.7085234318749487,FW,367,W,-1,-1
F,W,-3.2349298510849605,-2.744691118089315,FW,368,W,-1,-1
F,B,-2.8400332466186953,-2.8677004908502948,FB,369,W,-1,-1
M,B,-0.5929592015149796,-0.7896926931386428,MB,370,B,-1,-1
M,B,-0.714540562450494,-0.6567088735860758,MB,371,W,-1,-1
M,W,-0.30637294092845424,-0.2427718086916645,MW,372,B,-1,-1
F,W,-2.265396910730277,-2.216154301905912,FW,373,W,-1,-1
M,B,0.1603267692564057,-0.3343899219666754,MB,374,B,-1,-1
M,W,-0.7915388128622616,-0.5988178392544659,MW,375,W,-1,-1
F,W,-1.4617493185428845,-1.2403922607202127,FW,376,W,-1,-1
F,W,-1.3750767309163323,-1.3525555799329014,FW,377,W,-1,-1
F,B,-2.658284343519164,-2.6824370796919834,FB,378,W,-1,-1
F,W,-3.4073279810069836,-3.3370356796095773,FW,379,B,-1,-1
F,W,-1.179683881165619,-1.7960817212877058,FW,380,B,-1,-1
M,B,1.1345578594991819,0.7320126905071,MB,381,B,-1,-1
M,B,-1.2835162476655717,-1.2846824713145375,MB,382,B,-1,-1
F,B,-4.201443943413416,-3.667373328542457,FB,383,W,-1,-1
M,B,0.970261484235017,0.45658456645636936,MB,384,B,-1,-1
F,B,-3.224991662015572,-3.455691662941708,FB,385,B,-1,-1
F,W,-2.553596035773884,-2.654824546967428,FW,386,B,-1,-1
F,W,-4.691865938018625,-3.9975094153705015,FW,387,W,-1,-1
