G,R,X,Y,GR,UID,TrueR,qw,qb
M,W,1.5642969348461933,1.126868182186303,MW,77,B,-1,-1
M,B,0.552319924714218,0.4456032786019091,MB,78,W,-1,-1
M,W,0.6021882445198432,0.4543196321190271,MW,79,W,-1,-1
M,B,-0.23865589991082037,-0.2619653327199789,MB,80,W,-1,-1
M,B,-0.25969376996444,-0.20103206344220131,MB,81,W,-1,-1
F,B,-2.3188005069282713,-2.131244443386831,FB,82,W,-1,-1
F,W,-2.620122310236861,-2.7199876661015274,FW,83,B,-1,-1
M,B,-0.6765418597348604,-0.7415506471127478,MB,84,B,-1,-1
F,B,-1.9332117323742533,-2.2772283454493394,FB,85,B,-1,-1
M,W,-0.08572658616362132,-0.3032673383770844,MW,86,B,-1,-1
F,W,-4.417687177646686,-3.9400260565764724,FW,87,W,-1,-1
M,B,-0.1997897857733846,-0.1608710904364735,MB,88,W,-1,-1
M,B,0.2714610871811163,0.18694877944001678,MB,89,W,-1,-1
F,W,-4.299303923064436,-3.9381316270245526,FW,90,W,-1,-1
F,W,-4.974145275666913,-4.400849161986451,FW,91,W,-1,-1
F,W,-5.543447627823507,-5.217492474242482,FW,92,B,-1,-1
F,W,-3.5039521241507727,-3.5312175938888766,FW,93,B,-1,-1
M,B,0.07413252835195129,-0.006991942285528956,MB,94,W,-1,-1
F,B,-2.2008082879911535,-2.3444804158753296,FB,95,B,-1,-1
M,B,0.3727628907509903,0.19797463349176098,MB,96,B,-1,-1
M,B,0.05067066609286443,-0.13201186970631565,MB,97,W,-1,-1
M,W,-0.26683635534622213,0.005866372651410573,MW,98,W,-1,-1
M,W,-0.687913662726775,-0.6297262094884971,MW,99,W,-1,-1
M,B,-0.7318941388282499,-0.45223393490227837,MB,100,W,-1,-1
M,W,0.1031283382051703,0.0239293600617353,MW,101,W,-1,-1
M,B,0.0594270991981921,0.021715845499800077,MB,102,W,-1,-1
F,B,-4.776929302875323,-4.703037142267535,FB,103,B,-1,-1
F,B,-3.4433112499217984,-3.3820877084733967,FB,104,B,-1,-1
M,W,1.2592313585084876,0.9642278087492279,MW,105,W,-1,-1
F,W,-2.1373352633685343,-1.7926034594321156,FW,106,W,-1,-1
M,B,0.11625219963123948,0.1803539251302201,MB,107,W,-1,-1
F,W,-3.780272389193433,-3.6600352534883003,FW,108,B,-1,-1
M,W,0.9514524422970497,0.8212067494957346,MW,109,W,-1,-1
M,B,-0.7260236485820811,-0.5113097860959843,MB,110,W,-1,-1
M,B,-0.09225611340276549,0.08217940068422903,MB,111,W,-1,-1
M,B,-0.6393987971853261,-0.30338150051485313,MB,112,W,-1,-1
F,W,-3.342332278654333,-3.0878404064352987,FW,113,B,-1,-1
M,B,-0.07606091733522422,-0.09444417079175826,MB,114,W,-1,-1
F,B,-0.8171717811032977,-0.9372979346432269,FB,115,W,-1,-1
M,W,-0.7399046438248738,-0.5108503793514014,MW,116,W,-1,-1
M,W,1.3430508873742992,1.079347043355547,MW,117,W,-1,-1
M,B,0.08599049704354514,-0.04570786800683875,MB,118,W,-1,-1
M,W,0.5749891951995726,0.3342764006935687,MW,119,W,-1,-1
F,W,-1.909166722214667,-1.9711908520237569,FW,120,W,-1,-1
M,B,-1.3860474862216376,-1.0466240153437703,MB,121,W,-1,-1
M,B,-0.056231252532481464,-0.014265155136875093,MB,122,W,-1,-1
M,W,0.32028719499167113,0.3166476501458718,MW,123,W,-1,-1
M,B,-1.098533501034695,-0.9042444707134367,MB,124,W,-1,-1
M,W,-0.507249078542824,-0.4581996142641031,MW,125,W,-1,-1
M,B,-0.8158270978391537,-0.4912515981108215,MB,126,W,-1,-1
M,B,0.5610008245973516,0.37440032714109095,MB,127,W,-1,-1
F,W,-3.2587018812952735,-2.922647145262405,FW,128,W,-1,-1
F,B,-3.009922299500452,-2.8368497026283173,FB,129,B,-1,-1
M,W,-0.20752455516977047,-0.39934602713101985,MW,130,W,-1,-1
F,B,-3.0609168017066506,-2.881372049385474,FB,131,W,-1,-1
F,B,-2.91504002948858,-3.0125559838581504,FB,132,B,-1,-1
F,W,-3.1370734822744573,-3.0409416892782897,FW,133,W,-1,-1
M,W,-0.026231709560676126,-0.10879452943594303,MW,134,W,-1,-1
F,W,-1.618456465347859,-2.088269520186706,FW,135,B,-1,-1
F,B,-3.409067062414412,-3.417896605826401,FB,136,B,-1,-1
M,B,-0.3396345501319694,-0.49860828715083527,MB,137,W,-1,-1
M,B,-1.0149924285993952,-0.8819450446076151,MB,138,W,-1,-1
F,W,-2.260748709469273,-2.2698175339477062,FW,139,B,-1,-1
M,W,0.28304384372537567,0.14048307044501349,MW,140,B,-1,-1
F,W,-3.0292332892163287,-2.7022787620699966,FW,141,W,-1,-1
F,B,-2.4942408700401466,-2.240393404882604,FB,142,W,-1,-1
M,W,-0.8265492633222425,-0.6871357732034306,MW,143,W,-1,-1
F,W,-3.388400004183964,-3.0212621893711864,FW,144,W,-1,-1
M,W,1.018247360051322,0.8030883112600355,MW,145,W,-1,-1
M,W,-0.5733587975014468,-0.6855731075351916,MW,146,B,-1,-1
M,B,-0.9448082579191283,-0.6636382106666509,MB,147,W,-1,-1
M,W,0.7584077331213824,0.6713080808127431,MW,148,W,-1,-1
M,W,0.5041642472344536,-0.030038124402230526,MW,149,B,-1,-1
M,W,-0.36320854485689563,-0.40137481476518977,MW,150,B,-1,-1
M,B,1.1532105380926592,0.8274828427725015,MB,151,B,-1,-1
M,W,0.9999666523204828,0.7632549044987159,MW,152,B,-1,-1
M,B,0.06980773794917859,-0.08262110742931156,MB,153,W,-1,-1
M,W,-0.9762788369020458,-0.8475809799766315,MW,154,W,-1,-1
M,W,-1.0046475624161828,-0.636108015551536,MW,155,W,-1,-1
M,B,1.4302459970455295,0.9375003431427127,MB,156,B,-1,-1
M,W,-0.2250987779757866,-0.3577545881670429,MW,157,W,-1,-1
M,W,-0.7359120167703211,-0.6962885787209248,MW,158,W,-1,-1
F,B,-2.3384060641158873,-2.1615594675583103,FB,159,W,-1,-1
M,W,-0.6675813177317462,-0.5737454924056193,MW,160,W,-1,-1
M,W,-0.985829885606405,-1.100608557930301,MW,161,B,-1,-1
M,B,-0.8828924540526616,-0.5697141493822684,MB,162,W,-1,-1
F,W,-2.4385804844061885,-2.205493897532208,FW,163,W,-1,-1
M,W,0.2312690868898485,0.20315800095394085,MW,164,W,-1,-1
F,B,-1.7986615762208307,-2.169687475233626,FB,165,B,-1,-1
M,B,0.5661385502175414,0.47000371493047843,MB,166,W,-1,-1
F,W,-0.5224406855927008,-0.5317394274822911,FW,167,W,-1,-1
F,W,-3.2691460832901718,-3.2899509105678315,FW,168,B,-1,-1
M,B,0.4728638025771554,0.11373433462791466,MB,169,B,-1,-1
M,B,0.9241705920830487,0.8471431982118586,MB,170,W,-1,-1
M,B,-0.519226164330448,-0.498627902331786,MB,171,W,-1,-1
M,W,-0.40064183045041674,-0.19347344710484152,MW,172,W,-1,-1
F,W,-3.212952719188937,-3.1909126191103097,FW,173,B,-1,-1
M,B,-0.003055951860614013,0.014134808333798108,MB,174,W,-1,-1
M,W,0.7380998648248979,0.6613757326259395,MW,175,W,-1,-1
M,B,0.47310636727206956,0.2676225519114566,MB,176,B,-1,-1
F,B,-4.018065896342192,-3.6593959373224987,FB,177,W,-1,-1
M,B,-0.3846785374821652,-0.39526657973153295,MB,178,W,-1,-1
M,B,-0.10677594365496595,-0.33362957793395087,MB,179,B,-1,-1
F,B,-4.5060616929311115,-4.209627125695814,FB,180,B,-1,-1
M,W,-1.3511322110179826,-1.1136137924011054,MW,181,W,-1,-1
M,W,-0.5654960109164584,-0.4794371385040738,MW,182,W,-1,-1
M,B,0.21248776784701148,0.02931151815055083,MB,183,W,-1,-1
M,W,0.5785715023348075,0.273522186504102,MW,184,W,-1,-1
F,W,-2.7028477461834135,-2.3603879886688723,FW,185,W,-1,-1
M,B,-2.033497415483063,-1.863976997338502,MB,186,B,-1,-1
M,B,-0.21637253625589492,-0.1298708239215584,MB,187,W,-1,-1
F,W,-1.740561144154699,-1.5046787506109125,FW,188,W,-1,-1
F,B,-3.326732101577331,-2.9779997190092806,FB,189,W,-1,-1
F,W,-1.4557599355690112,-1.8144560066096962,FW,190,W,-1,-1
F,B,-3.2571284051772578,-3.2442855413476313,FB,191,B,-1,-1
M,B,0.08381228635628189,0.05721352661566397,MB,192,W,-1,-1
M,B,0.5600593255780482,0.36197048122258874,MB,193,W,-1,-1
M,B,0.7865529315103799,0.6142063931136483,MB,194,W,-1,-1
M,B,-0.6276924506521265,-0.7944643155545958,MB,195,B,-1,-1
M,B,0.24151244469284916,0.2169302825591663,MB,196,W,-1,-1
M,W,-0.052079105878199736,0.0612651875276087,MW,197,W,-1,-1
F,B,-3.362809114791835,-3.227334900666819,FB,198,W,-1,-1
M,W,-0.11663316646254401,-0.22297555930213137,MW,199,W,-1,-1
M,B,0.26554964000209536,0.16300719034490868,MB,200,W,-1,-1
M,B,0.5351955177311024,0.46235275642523055,MB,201,W,-1,-1
M,B,0.44162534494996264,0.38537918483983025,MB,202,W,-1,-1
M,W,0.22110070574549345,0.18879928599263215,MW,203,W,-1,-1
F,B,-1.4800543156559738,-1.8212639013340246,FB,204,B,-1,-1
M,B,-0.008662808897761746,-0.2052977883120168,MB,205,B,-1,-1
F,W,-1.9403429326097874,-1.864020713815471,FW,206,W,-1,-1
M,B,0.7536588062283927,0.4892166997537676,MB,207,W,-1,-1
F,B,-2.0189664536327894,-2.299302006394158,FB,208,W,-1,-1
F,B,-4.463386559176533,-3.964666246441097,FB,209,B,-1,-1
F,B,-5.237559264209706,-4.924211246729502,FB,210,B,-1,-1
F,B,-4.108125450890704,-3.6017181563040346,FB,211,W,-1,-1
M,B,-0.27178698145437824,-0.1817561002627666,MB,212,W,-1,-1
M,W,-0.668938123474561,-0.5502154908739848,MW,213,W,-1,-1
M,W,-0.05628378289604324,0.07382096733892374,MW,214,W,-1,-1
M,W,0.13356377704060096,0.128115723623912,MW,215,W,-1,-1
F,B,-2.137683533787296,-1.9005707892125983,FB,216,W,-1,-1
F,W,-1.6381653258543158,-1.7570642264034482,FW,217,W,-1,-1
F,B,-3.9474164673707985,-3.7468275461495955,FB,218,B,-1,-1
M,B,-0.07875542830084623,-0.10021806384757342,MB,219,B,-1,-1
F,W,-0.8477506932464545,-0.8847584098379112,FW,220,W,-1,-1
M,W,-0.46052590020449663,-0.5847566516282483,MW,221,B,-1,-1
F,W,-2.595762615936025,-2.384631097162748,FW,222,W,-1,-1
F,W,-3.7620915906490695,-3.413543643745029,FW,223,W,-1,-1
M,W,-1.0697337852873947,-1.0507817495459961,MW,224,W,-1,-1
M,B,0.5691367356687901,0.462454702321997,MB,225,W,-1,-1
M,W,-0.4768719037359216,-0.6825552867844468,MW,226,B,-1,-1
F,W,-2.7159174965506794,-2.5361604235842496,FW,227,W,-1,-1
M,B,1.7354071216637605,0.974903639933569,MB,228,B,-1,-1
M,B,-0.18781675940702228,-0.2708676564486187,MB,229,W,-1,-1
F,B,-4.199904990901376,-3.542708793568046,FB,230,W,-1,-1
M,B,-0.7930515898671978,-0.4368951664515861,MB,231,W,-1,-1
M,B,-0.4131522812511986,-0.46082300221581696,MB,232,W,-1,-1
M,W,0.38662368762634497,-0.15555345296911677,MW,233,B,-1,-1
M,W,0.8055572707770573,0.46467089980538306,MW,234,W,-1,-1
M,W,0.025078555651499978,0.01799220004977961,MW,235,W,-1,-1
M,W,-1.0006102604042282,-1.2857282986367873,MW,236,B,-1,-1
M,W,-0.9111185745984272,-0.7611935503268865,MW,237,W,-1,-1
M,W,0.6130509236035478,0.6169048191468465,MW,238,W,-1,-1
M,W,-0.8333165617886747,-0.7763853717681599,MW,239,B,-1,-1
F,W,-3.0288747688264337,-2.98900423046824,FW,240,W,-1,-1
M,B,0.14128533185751183,-0.2372431868731909,MB,241,B,-1,-1
M,W,-1.4416312260167532,-1.144213794606621,MW,242,W,-1,-1
M,W,0.07243587194467767,-0.029899435570268945,MW,243,W,-1,-1
F,B,-4.57941488938123,-3.784358400822046,FB,244,W,-1,-1
M,B,0.4862836348796115,0.4177969886124704,MB,245,W,-1,-1
F,B,-3.7154458674232815,-3.501516906281955,FB,246,B,-1,-1
F,W,-2.6973806577528934,-2.3896796089583408,FW,247,W,-1,-1
M,B,-0.3214252686986897,-0.25366000938707295,MB,248,W,-1,-1
F,B,-2.454771329332058,-2.277996014236596,FB,249,W,-1,-1
M,W,1.3721261829116018,0.903724016566783,MW,250,W,-1,-1
F,W,-3.449304472623008,-3.1672973739659422,FW,251,W,-1,-1
M,B,0.5052304251555041,0.4849096798438863,MB,252,W,-1,-1
M,B,-1.4291500820723728,-1.3901179606231475,MB,253,B,-1,-1
M,W,-0.3365771665985092,-0.7882020505392127,MW,254,B,-1,-1
M,W,-0.1934898438511149,-0.5384823006956474,MW,255,B,-1,-1
M,W,0.6800363495000377,0.38968419225307305,MW,256,W,-1,-1
M,B,-0.6390592107073757,-0.5019722425437468,MB,257,W,-1,-1
M,B,-0.9070322951435915,-1.0871932479855213,MB,258,B,-1,-1
F,B,-2.2703588713885865,-2.323670547623226,FB,259,B,-1,-1
M,B,0.015480166132397206,-0.049067830940262465,MB,260,W,-1,-1
M,W,0.006231840830648433,-0.11443463504859346,MW,261,B,-1,-1
M,B,0.5976586692462758,0.16201084727127113,MB,262,B,-1,-1
M,W,1.0583588112201179,0.7895025726237807,MW,263,W,-1,-1
F,W,-4.157934019953507,-3.8297174268517553,FW,264,W,-1,-1
F,W,-2.1935948338489064,-2.2116431499977636,FW,265,W,-1,-1
M,B,0.04637277072093662,0.2156630901193825,MB,266,W,-1,-1
F,B,-2.990431204054897,-2.8949400288862295,FB,267,B,-1,-1
F,W,-2.2928045821376895,-2.348004701554637,FW,268,W,-1,-1
M,W,-1.4142239483490997,-1.1566546738380756,MW,269,W,-1,-1
F,B,-2.1663302771144686,-2.0604021841753406,FB,270,W,-1,-1
F,B,-3.6332318703139297,-3.2608162069997846,FB,271,W,-1,-1
M,W,-0.06550969669912866,-0.3404010266886241,MW,272,B,-1,-1
M,W,-0.4726394921879048,-0.4099829552919034,MW,273,W,-1,-1
F,W,-2.740850694132747,-2.51410771014734,FW,274,W,-1,-1
M,W,-0.7020149200198507,-0.8046465811273675,MW,275,W,-1,-1
F,W,-2.633181565194106,-2.6251919153559893,FW,276,W,-1,-1
M,B,0.6089970805604975,0.44451042132100926,MB,277,W,-1,-1
F,W,-4.7694899741807495,-4.193540508990072,FW,278,W,-1,-1
F,W,-4.304001470466342,-4.0029252786587195,FW,279,B,-1,-1
M,W,0.2594849002526203,0.18900796351305527,MW,280,W,-1,-1
F,B,-4.667595819420657,-4.260578190724781,FB,281,W,-1,-1
M,W,0.33128785802348315,0.09274644887284075,MW,282,W,-1,-1
M,W,-1.5708963298880592,-1.415451846696094,MW,283,W,-1,-1
M,B,-0.9241868328326701,-0.7322412516574809,MB,284,W,-1,-1
M,W,0.19484256391589072,0.3156162184910871,MW,285,W,-1,-1
F,W,-3.2533564521845464,-3.147246686479696,FW,286,W,-1,-1
F,B,-1.325539981370382,-1.4486701001648223,FB,287,B,-1,-1
M,W,-0.9656467103749897,-1.0111231445508526,MW,288,B,-1,-1
F,B,-1.1730852837124763,-1.3954815118356498,FB,289,W,-1,-1
M,B,-0.10317403702018414,-0.005952571421822941,MB,290,W,-1,-1
M,W,-0.24466422776454338,-0.429443261915576,MW,291,B,-1,-1
M,W,-0.21409563254707376,-0.21561221644736062,MW,292,W,-1,-1
M,B,-0.06767870789684768,-0.4493981194951171,MB,293,B,-1,-1
F,W,-1.8363817412939185,-1.935243255004877,FW,294,B,-1,-1
F,W,-4.10106601593297,-3.6912955289042313,FW,295,W,-1,-1
M,W,-0.49737212848130635,-0.36439367349179647,MW,296,W,-1,-1
M,W,-0.5274961013520117,-0.6677452774289953,MW,297,W,-1,-1
F,W,-4.056380313078682,-3.3139031522326308,FW,298,W,-1,-1
M,B,0.41250752669019053,0.5304757519271829,MB,299,W,-1,-1
F,W,-2.601084451257204,-2.7032155482511184,FW,300,B,-1,-1
M,B,0.2802995539418768,0.3982717439458964,MB,301,W,-1,-1
M,W,1.637997413451887,0.8540599943286684,MW,302,B,-1,-1
F,B,-3.2502996021754993,-3.0608079165943414,FB,303,W,-1,-1
F,W,-3.736346880879378,-3.2995840636761153,FW,304,W,-1,-1
F,W,-4.23063022863184,-3.6657999836536943,FW,305,W,-1,-1
M,B,1.0424519454014116,0.628360215590194,MB,306,B,-1,-1
M,B,0.04998494403394485,0.05184971273612065,MB,307,W,-1,-1
M,W,1.0303911169996607,0.7953202831011048,MW,308,W,-1,-1
F,W,-2.6634230536834536,-2.8918129118532163,FW,309,B,-1,-1
F,B,-2.5412279386959833,-2.3349195049072025,FB,310,W,-1,-1
F,B,-1.8899551933712604,-1.9830532141890234,FB,311,B,-1,-1
M,W,-0.08053049686618692,-0.2611618803121779,MW,312,B,-1,-1
M,B,0.7989383853488616,0.7743853114152656,MB,313,W,-1,-1
M,B,-0.9952657245693701,-0.7876164560037068,MB,314,W,-1,-1
M,B,0.10478633018424988,0.28214759705163694,MB,315,W,-1,-1
F,W,-4.760334831154712,-4.156961431294448,FW,316,W,-1,-1
M,B,-1.6296922202883748,-1.2601554881176762,MB,317,W,-1,-1
M,W,-0.023086042484330344,-0.32067790368499055,MW,318,B,-1,-1
M,B,-0.7331528836192951,-0.6309583725443438,MB,319,W,-1,-1
M,W,-0.8156186835067242,-0.6502352600058313,MW,320,B,-1,-1
M,W,0.32100061993495527,0.19000429794778131,MW,321,W,-1,-1
F,W,-3.2066734197185327,-3.173830341980033,FW,322,B,-1,-1
F,W,-3.165513958916738,-2.864043818090704,FW,323,W,-1,-1
F,B,-3.293025139429301,-3.337653662181248,FB,324,B,-1,-1
M,B,0.37715809224535685,0.009267986374138337,MB,325,B,-1,-1
M,B,0.7747233345677615,0.4594833677757779,MB,326,B,-1,-1
F,B,-0.8532496595007095,-0.90561048783916,FB,327,W,-1,-1
M,W,-0.2310395160670484,-0.2555858492062845,MW,328,W,-1,-1
M,W,-0.0576196946422178,-0.38825533223850556,MW,329,B,-1,-1
F,W,-3.2156248648009154,-2.905173323400649,FW,330,W,-1,-1
M,B,0.6086365471891073,0.686668633698208,MB,331,W,-1,-1
F,W,-4.152223879112384,-3.7971772120486498,FW,332,W,-1,-1
M,W,-0.8267040731004252,-0.6214859741912552,MW,333,W,-1,-1
F,B,-3.959261964870202,-3.412399364286531,FB,334,W,-1,-1
F,B,-3.6962575219316487,-3.4756359438390887,FB,335,B,-1,-1
M,B,-0.0840342662321281,0.026579078734777398,MB,336,W,-1,-1
F,W,-3.4128006481136346,-3.643153803386265,FW,337,B,-1,-1
M,W,-1.0151387227296147,-0.8690238934300271,MW,338,W,-1,-1
M,W,-0.23707050086654985,-0.42639129941802023,MW,339,W,-1,-1
M,B,0.5809726599663719,0.38501314283919125,MB,340,W,-1,-1
M,B,-0.3746998403825394,-0.42758931041246584,MB,341,W,-1,-1
M,W,-0.285585903456369,-0.3165750348474991,MW,342,W,-1,-1
M,B,-0.1653458742186494,-0.05876629352985069,MB,343,W,-1,-1
F,B,-1.728771291611271,-1.859992539535393,FB,344,W,-1,-1
F,B,-4.588689286099887,-4.232677174186383,FB,345,W,-1,-1
M,B,0.4086874323786479,0.14472928171295907,MB,346,B,-1,-1
F,B,-3.0469836513691906,-2.6213822581358555,FB,347,W,-1,-1
F,B,-1.8982334976360644,-2.108942560696414,FB,348,B,-1,-1
M,W,-0.1699913389606815,-0.457594548055347,MW,349,B,-1,-1
M,B,-0.1985641522217778,-0.5024315577613913,MB,350,B,-1,-1
M,B,-0.12147821138312513,-0.12773890319653458,MB,351,W,-1,-1
M,B,0.4042173205195527,-0.13516635127079574,MB,352,B,-1,-1
M,B,0.16396260073061789,0.30542752289089037,MB,353,W,-1,-1
M,W,-0.060664157067323844,0.037118567705885536,MW,354,W,-1,-1
M,B,0.35646352662891967,0.10667688412188583,MB,355,W,-1,-1
M,W,-0.3621819700162293,-0.16646543747235787,MW,356,W,-1,-1
M,B,-0.008651090838466062,0.20392104943489836,MB,357,W,-1,-1
M,W,1.1420380497537628,0.6821732275863884,MW,358,B,-1,-1
M,B,0.6474258315356957,0.10506092129155697,MB,359,B,-1,-1
F,W,-3.981181302425277,-3.7971235513113064,FW,360,B,-1,-1
M,B,-1.2763920449431883,-0.8799691136614856,MB,361,W,-1,-1
M,B,-0.7030023523959598,-0.7645035477716642,MB,362,B,-1,-1
M,B,1.2981992214253386,0.8928954553119659,MB,363,B,-1,-1
F,B,-2.955675710126866,-2.5774281379166446,FB,364,W,-1,-1
F,W,-3.469231174081421,-3.080072905650508,FW,365,W,-1,-1
M,W,-0.19643425435553058,-0.31318106268102414,MW,366,B,-1,-1
M,W,-0.7537553924608749,-0.6410868957093542,MW,367,W,-1,-1
F,B,-1.4637060037636085,-1.3810115813304775,FB,368,W,-1,-1
M,B,0.08859077482018048,-0.3099458618880796,MB,369,B,-1,-1
M,B,0.3464849794263102,0.20094596708052578,MB,370,W,-1,-1
F,W,-2.676500536215117,-2.297930120390389,FW,371,W,-1,-1
M,W,0.7312914707917176,0.6394581390380144,MW,372,W,-1,-1
M,W,0.8991227945392697,0.8542393080354642,MW,373,W,-1,-1
M,W,-0.3681767649653047,-0.33519538582778174,MW,374,W,-1,-1
M,W,-1.1051549998519952,-0.8772518209695552,MW,375,W,-1,-1
M,W,1.7973749855117669,1.3411193128141,MW,376,W,-1,-1
M,W,-0.5794800995554049,-0.6984467018176885,MW,377,W,-1,-1
M,W,-1.2342456942060702,-1.4675639065510788,MW,378,B,-1,-1
M,B,-0.5134818731562321,-0.4711780977257446,MB,379,B,-1,-1
F,B,-3.4840837292514086,-3.558832899824328,FB,380,B,-1,-1
M,B,1.0864307622881746,0.833571214612493,MB,381,W,-1,-1
M,W,0.6008513889002737,0.43152280306509433,MW,382,B,-1,-1
F,B,-2.7860087525263832,-2.587308306359462,FB,383,B,-1,-1
M,B,-0.42840762625490514,-0.4419964956030325,MB,384,B,-1,-1
M,B,0.1383403287667065,0.04481033147509088,MB,385,W,-1,-1
M,W,1.1129824312809955,0.8071509242844146,MW,386,W,-1,-1
M,W,-0.1130413286212721,-0.2647004875993687,MW,387,B,-1,-1
