G,R,X,Y,GR,UID,TrueR,qw,qb
M,W,-0.48874949381521154,-0.2690410171790292,MW,114,W,-1,-1
M,B,-1.0979565015718593,-1.2012001847045557,MB,115,B,-1,-1
F,B,-2.742840000207526,-2.741183630144851,FB,116,B,-1,-1
M,B,0.6716321860130096,0.43891394756808977,MB,117,W,-1,-1
M,B,-0.5601824897208957,-0.7433913291639654,MB,118,B,-1,-1
M,B,-0.38309783863122154,-0.3345287927832906,MB,119,W,-1,-1
F,W,-4.095289312172093,-3.666540567558437,FW,120,W,-1,-1
M,B,-0.18276385192323305,-0.4529003892483703,MB,121,B,-1,-1
M,B,1.5136838980949658,1.1505435897941354,MB,122,W,-1,-1
F,W,-3.252902132896207,-3.213287596469077,FW,123,W,-1,-1
F,W,-4.541742748910165,-4.009839238090754,FW,124,W,-1,-1
M,B,-0.04157352891318352,-0.051850550141181236,MB,125,W,-1,-1
F,B,-2.1232143655957434,-2.307717597465496,FB,126,B,-1,-1
F,W,-3.2008409274252436,-2.9126746423886387,FW,127,W,-1,-1
M,B,-0.03436555394693998,-0.08090549629669588,MB,128,W,-1,-1
M,W,0.07056136272760986,0.005214262062508891,MW,129,B,-1,-1
M,B,-0.2705894529990322,-0.3000869858816574,MB,130,W,-1,-1
F,W,-2.8078611952785533,-2.2242387954025906,FW,131,W,-1,-1
M,B,-0.1443027617187971,-0.38459709449093965,MB,132,W,-1,-1
M,W,0.5259544818293569,0.4496503691912984,MW,133,W,-1,-1
M,B,0.15371396816514266,-0.2212696816434057,MB,134,B,-1,-1
F,B,-3.3902332565111686,-3.1754145223709256,FB,135,B,-1,-1
M,W,1.03127875640207,0.7955817827306122,MW,136,W,-1,-1
M,B,0.1310702985716868,0.09345399347830538,MB,137,W,-1,-1
F,B,-4.074554429096402,-3.608631837421707,FB,138,W,-1,-1
F,W,-4.10497866832919,-3.5699819410185483,FW,139,W,-1,-1
M,W,1.4641409966006973,1.0269400968430693,MW,140,B,-1,-1
F,W,-1.5462519329299593,-1.6342273887384393,FW,141,W,-1,-1
M,B,0.2823289361738193,0.20957185143882093,MB,142,W,-1,-1
M,W,-0.45567146801697045,-0.6429665418845762,MW,143,B,-1,-1
M,W,-0.47074408497355624,-0.4119723836401633,MW,144,W,-1,-1
F,W,-3.5838520313308533,-3.3215387700403673,FW,145,W,-1,-1
M,B,-1.2031237879612147,-1.1015075165110624,MB,146,B,-1,-1
F,W,-2.4012383718310915,-2.522919512418889,FW,147,W,-1,-1
M,W,1.2274171768186208,0.7223351269364291,MW,148,B,-1,-1
F,W,-3.016476830787611,-2.674335903324278,FW,149,W,-1,-1
M,W,-0.2818018601347893,-0.2142262555803815,MW,150,W,-1,-1
M,B,0.253235135643221,0.20697374444103878,MB,151,W,-1,-1
M,B,0.09816059091932453,0.0419111962463899,MB,152,W,-1,-1
M,B,0.28648624512187615,-0.11133617777771887,MB,153,B,-1,-1
F,W,-3.3425832470802757,-3.2392887988209296,FW,154,B,-1,-1
M,W,0.6386458762337125,0.5914260176759466,MW,155,W,-1,-1
M,B,-0.1629784290694921,-0.20585419706462413,MB,156,B,-1,-1
M,B,0.5442855147249178,0.35519249959803306,MB,157,B,-1,-1
M,W,0.052660438469938856,-0.28412273730182147,MW,158,B,-1,-1
M,W,-0.5319955209091596,-0.5002004788324173,MW,159,W,-1,-1
M,B,-0.31566156942536283,-0.4599321881150489,MB,160,B,-1,-1
M,B,0.43694769224025154,0.4046803009797777,MB,161,W,-1,-1
M,B,0.4714704410824677,0.40856339223359434,MB,162,W,-1,-1
F,B,-1.781181650454383,-1.761884940316508,FB,163,W,-1,-1
M,W,-1.1741194363025222,-0.9525991456634041,MW,164,W,-1,-1
F,W,-2.56461693832319,-2.513120117685576,FW,165,W,-1,-1
F,B,-3.036114638444446,-2.59531482920171,FB,166,W,-1,-1
M,B,-0.45600642977492356,-0.2701249533205738,MB,167,W,-1,-1
M,B,1.4474608888348337,0.9751569741697237,MB,168,B,-1,-1
M,B,-0.16767953135499625,-0.1343422158265505,MB,169,W,-1,-1
M,W,-0.4561246733271416,-0.32867783330939715,MW,170,W,-1,-1
M,B,0.012006025060268034,-0.007567850317816567,MB,171,W,-1,-1
M,W,-0.8273835225966398,-0.728753488110019,MW,172,W,-1,-1
F,W,-2.6315618209383276,-2.621886623026436,FW,173,B,-1,-1
F,W,-2.1750705557087526,-2.2421597974542533,FW,174,W,-1,-1
M,W,1.8564629018663497,1.2892736916385408,MW,175,B,-1,-1
M,W,-0.23029214866935668,-0.4391340778458271,MW,176,B,-1,-1
F,B,-4.1882463214251695,-3.7131803268672026,FB,177,W,-1,-1
M,B,0.8137173250683042,0.6869599095375767,MB,178,W,-1,-1
M,W,-1.0835320719949066,-1.2605385579495842,MW,179,B,-1,-1
M,W,-0.3084629039354764,-0.29082096915050826,MW,180,W,-1,-1
M,W,0.15022768643982076,0.08090646186087205,MW,181,W,-1,-1
M,B,-0.351469771233794,-0.5513826796343946,MB,182,B,-1,-1
F,B,-3.832053067239499,-3.700576425833979,FB,183,B,-1,-1
M,W,-0.23141473436478804,-0.5137178140710928,MW,184,B,-1,-1
M,B,0.8299978064078529,0.8882855321140509,MB,185,W,-1,-1
M,B,0.616384206874787,0.33784632087514466,MB,186,W,-1,-1
F,B,-3.494951381595643,-3.563560245612636,FB,187,B,-1,-1
F,W,-4.343596840767851,-4.063507760690465,FW,188,B,-1,-1
M,B,0.2856938378987979,-0.0005154445045713607,MB,189,B,-1,-1
M,W,-0.4220998759808996,-0.5600469742188819,MW,190,B,-1,-1
M,B,-0.49984297780049225,-0.32016157418968216,MB,191,W,-1,-1
F,W,-4.331295605789828,-3.9580078504597127,FW,192,B,-1,-1
F,B,-3.279899094765085,-3.1978985195943874,FB,193,B,-1,-1
M,B,-1.2267138807309594,-0.9869208902595065,MB,194,W,-1,-1
F,W,-3.71786692264331,-3.3089200334066478,FW,195,W,-1,-1
F,W,-2.1731765907055505,-1.8839194899550666,FW,196,W,-1,-1
M,W,0.6638603849790073,0.6128142942682876,MW,197,W,-1,-1
M,W,0.9617651095385303,0.8841480363464475,MW,198,W,-1,-1
M,B,-1.1796359219363204,-0.8794403928317045,MB,199,W,-1,-1
M,W,1.2986184541023997,0.9337884316245745,MW,200,B,-1,-1
F,W,-2.99888684901192,-2.606896452349308,FW,201,W,-1,-1
M,B,-0.8659421942415494,-0.6560443995174846,MB,202,W,-1,-1
M,B,-0.2657101587567878,-0.16173216257047712,MB,203,W,-1,-1
M,W,-0.26475371405161136,-0.12459121050899098,MW,204,W,-1,-1
M,B,-0.10738712582533695,-0.1364054652700886,MB,205,W,-1,-1
M,W,0.15839739144095807,-0.34081660506316436,MW,206,B,-1,-1
M,W,-0.07599374641306879,-0.4967139574041525,MW,207,B,-1,-1
M,B,-0.34312832152933653,-0.2350159411911365,MB,208,W,-1,-1
F,B,-4.196614457483624,-3.6924245062892025,FB,209,W,-1,-1
M,B,0.21109375983055337,0.2644086858715683,MB,210,W,-1,-1
M,W,0.11464951461531848,0.2288809074163273,MW,211,W,-1,-1
M,B,-0.9479366698851213,-1.0415843966440257,MB,212,B,-1,-1
F,W,-2.7393668015739574,-2.637807986188821,FW,213,B,-1,-1
F,B,-3.4413483110237846,-3.001336176147307,FB,214,W,-1,-1
M,W,0.5534396847279106,0.23286212357546435,MW,215,B,-1,-1
F,B,-4.319794253148007,-3.6404971199103695,FB,216,W,-1,-1
M,B,-0.6631930065014728,-0.47917473313509784,MB,217,W,-1,-1
M,B,-0.007611390421541078,0.04440469220270465,MB,218,W,-1,-1
M,W,-0.16325631201380478,-0.013099649088945384,MW,219,W,-1,-1
M,W,-0.7089925026478946,-0.6318244826706145,MW,220,W,-1,-1
M,B,-0.8615826791318377,-0.7383450068891457,MB,221,W,-1,-1
F,W,-2.418974398876705,-2.047813916823468,FW,222,W,-1,-1
F,B,-2.464214401953747,-2.463696417718096,FB,223,W,-1,-1
F,W,-3.5535452324870134,-3.3060436214081568,FW,224,W,-1,-1
M,B,0.4527938540832342,0.4030075459035622,MB,225,W,-1,-1
M,B,-0.4902947393802197,-0.21939410889421906,MB,226,W,-1,-1
M,W,0.45508581404794485,0.2804497206704458,MW,227,B,-1,-1
M,B,-0.9798892249255493,-0.7186531274060485,MB,228,W,-1,-1
F,B,-2.895269304888959,-2.9636394321042565,FB,229,B,-1,-1
M,W,-0.15097401921593934,-0.09307176853781601,MW,230,W,-1,-1
M,W,0.02948965262371047,-0.14462638912847378,MW,231,B,-1,-1
F,W,-2.129231086604644,-2.073474581278268,FW,232,W,-1,-1
F,B,-4.151876959062276,-3.7400946644113464,FB,233,W,-1,-1
M,B,-0.23670409129178985,-0.2683743037486192,MB,234,W,-1,-1
M,W,-0.4902821223294275,-0.8650636526848936,MW,235,B,-1,-1
M,W,0.3308121455675338,0.024811247591632696,MW,236,B,-1,-1
F,B,-4.204586404965063,-3.73084068051992,FB,237,B,-1,-1
M,W,0.18912801722930586,0.22021120631071117,MW,238,W,-1,-1
F,W,-3.926505476117437,-3.9601536671766793,FW,239,B,-1,-1
M,B,0.5469579775608302,0.5802969375446201,MB,240,W,-1,-1
F,W,-2.308167038574268,-2.4015852738058605,FW,241,W,-1,-1
M,W,-0.8607129548952598,-0.9054953997646504,MW,242,B,-1,-1
M,W,-0.6339316554521963,-0.6735274290355084,MW,243,B,-1,-1
M,W,-0.6806023483859567,-0.704339364198522,MW,244,W,-1,-1
F,W,-2.74922709312841,-2.8730898791944304,FW,245,B,-1,-1
F,B,-2.6325820984635935,-2.398435467361832,FB,246,W,-1,-1
M,W,-0.3318429513920494,-0.7156023901122535,MW,247,B,-1,-1
M,W,0.6905726724316887,0.5012391194806176,MW,248,W,-1,-1
M,W,0.8704170251485748,0.627604941936642,MW,249,W,-1,-1
F,B,-5.352875003474711,-4.626168081350844,FB,250,W,-1,-1
F,W,-3.723405713513528,-3.413929902675169,FW,251,W,-1,-1
M,W,0.9574147061591202,0.615317471786049,MW,252,W,-1,-1
M,B,0.6679330800977897,0.33596459165509907,MB,253,B,-1,-1
F,W,-4.222424539182865,-4.060311903135292,FW,254,B,-1,-1
M,W,0.2982923811934159,0.04196425787387925,MW,255,B,-1,-1
M,B,-0.35555422883259424,-0.5623312187963365,MB,256,B,-1,-1
M,W,-0.8808608534467931,-0.7435884021828779,MW,257,W,-1,-1
M,W,-0.20977114708060446,-0.45543875215255075,MW,258,B,-1,-1
F,B,-2.4235975956798663,-2.5566964201476083,FB,259,B,-1,-1
M,B,-0.9867675566778898,-0.8699978620395913,MB,260,W,-1,-1
M,W,0.48566718708809214,0.3328644832532478,MW,261,W,-1,-1
M,B,-0.6891601321041348,-0.6816658277012154,MB,262,W,-1,-1
M,W,0.6724456122498169,0.16531982692920177,MW,263,B,-1,-1
M,W,0.49424705263231633,0.19801893532190468,MW,264,B,-1,-1
F,W,-4.272680505782441,-3.9763311275591615,FW,265,B,-1,-1
M,W,0.4852417309838079,0.4377400902075155,MW,266,W,-1,-1
M,W,-0.594006811841736,-0.5645360659824925,MW,267,W,-1,-1
F,W,-2.2049747420594636,-2.1472051560812,FW,268,W,-1,-1
M,B,-1.2525020584404842,-1.1774106221468514,MB,269,B,-1,-1
M,B,-0.07994551963104564,-0.2738723460328445,MB,270,B,-1,-1
M,B,1.0958270512211923,0.7076067812084788,MB,271,W,-1,-1
M,B,0.14249528709859882,-0.2231842231846416,MB,272,B,-1,-1
M,W,0.40995837306304944,0.44403234512994766,MW,273,W,-1,-1
M,B,-1.2661112885873544,-1.253447600365181,MB,274,B,-1,-1
F,B,-3.4008174438558343,-3.102117583857657,FB,275,W,-1,-1
M,B,0.09547168235420846,0.21968510788757717,MB,276,W,-1,-1
F,B,-2.8663005257365386,-2.870670438295974,FB,277,B,-1,-1
F,W,-2.5587781088454595,-2.106061552710908,FW,278,W,-1,-1
M,B,-0.06156690674227141,-0.113475114235635,MB,279,B,-1,-1
F,B,-1.7887703197532885,-2.034497200179115,FB,280,B,-1,-1
M,B,0.9421410484889422,0.8508161218442,MB,281,W,-1,-1
F,W,-2.1060015470851257,-2.2156317965536316,FW,282,W,-1,-1
F,W,-2.6339208145036146,-2.447473172608129,FW,283,W,-1,-1
F,W,-0.3637528775214154,-0.47997650452440055,FW,284,W,-1,-1
F,B,-2.08818949103595,-1.852188607532969,FB,285,W,-1,-1
F,W,-4.524691347638065,-3.9007467821220017,FW,286,W,-1,-1
M,W,-0.5587669878456436,-0.6219889262839298,MW,287,B,-1,-1
M,W,0.20805305298800322,0.08018542316514873,MW,288,W,-1,-1
M,W,-0.9196438713400087,-0.6504842082089679,MW,289,W,-1,-1
M,B,-0.7768734101991154,-0.5069532027262886,MB,290,W,-1,-1
F,W,-4.794140097145676,-4.5806802370907596,FW,291,B,-1,-1
F,W,-4.77253532073816,-4.312704864224206,FW,292,B,-1,-1
M,B,0.506721262892709,0.5336391198781172,MB,293,W,-1,-1
M,W,-0.1411973026703938,-0.4046542704105155,MW,294,B,-1,-1
M,W,-1.2073605641389689,-1.1359651280736627,MW,295,W,-1,-1
F,B,-2.5245440279905456,-2.623994394234712,FB,296,W,-1,-1
F,W,-4.9375040111160535,-4.836427898778251,FW,297,B,-1,-1
M,B,0.6293386984842856,0.3305768944832992,MB,298,B,-1,-1
M,B,-1.0313235930299423,-0.9444726667469626,MB,299,B,-1,-1
M,B,0.16276498550865195,-0.023771192405501435,MB,300,B,-1,-1
M,B,0.6432270720680203,0.6541952279822114,MB,301,W,-1,-1
M,W,0.3566978584729793,0.272928332861268,MW,302,W,-1,-1
F,W,-2.9173188897780666,-2.8913670016503574,FW,303,B,-1,-1
F,B,-3.577798092168421,-3.28819017817007,FB,304,B,-1,-1
M,B,-1.013927808424097,-0.8389980503814458,MB,305,W,-1,-1
F,W,-3.4390493056967566,-3.239642560434359,FW,306,B,-1,-1
F,B,-3.3945419031463553,-3.139428587067063,FB,307,B,-1,-1
M,B,0.08603459143893077,0.022667857710885753,MB,308,W,-1,-1
F,B,-3.0806014520101614,-2.864892384642012,FB,309,W,-1,-1
M,W,1.5468761274821377,0.9541743137048272,MW,310,W,-1,-1
M,B,0.8644282360369727,0.7752112441733775,MB,311,W,-1,-1
M,B,1.1005160303906536,1.0328455299444217,MB,312,W,-1,-1
F,B,-2.422170976574029,-2.5492319359262168,FB,313,W,-1,-1
F,W,-3.4727266379516566,-3.1058964222312797,FW,314,W,-1,-1
M,W,-0.6896566396283195,-0.87812094382141,MW,315,B,-1,-1
M,W,-1.2161924562980706,-1.2458382466915991,MW,316,B,-1,-1
M,B,1.0558225108648394,0.6088745714576002,MB,317,B,-1,-1
F,W,-2.0208939455875314,-1.94664446358032,FW,318,W,-1,-1
M,W,-0.5826624392401345,-0.3747509235938322,MW,319,W,-1,-1
M,W,1.2379868578666549,1.028909247697192,MW,320,W,-1,-1
M,B,-0.14417393212241641,-0.3386474497977899,MB,321,B,-1,-1
F,B,-2.932963371307816,-2.663951130756743,FB,322,W,-1,-1
M,W,-0.44296686329649915,-0.17848338817740922,MW,323,W,-1,-1
F,W,-2.330343486009678,-2.4401148925804454,FW,324,W,-1,-1
M,W,1.8371919916989623,1.3374600828298153,MW,325,W,-1,-1
M,W,0.0728132639142454,-0.011409278431995636,MW,326,W,-1,-1
M,W,-0.8858834937549015,-0.8118229193661058,MW,327,W,-1,-1
M,W,0.1521344148730478,-0.01656510584659579,MW,328,W,-1,-1
F,W,-2.380378298381568,-2.5163489607034157,FW,329,B,-1,-1
M,B,0.6117212046874194,0.42694570181477776,MB,330,W,-1,-1
M,W,-0.5094221047125966,-0.5551645782350838,MW,331,B,-1,-1
F,B,-2.3793370303040837,-2.576446722284917,FB,332,B,-1,-1
M,W,1.625207006367595,1.444095494484221,MW,333,W,-1,-1
M,W,-0.36004425416338987,-0.18132516640364685,MW,334,W,-1,-1
M,B,-0.7888374456550837,-0.49486169497960203,MB,335,W,-1,-1
F,W,-1.8212427510953246,-1.6367252344257037,FW,336,W,-1,-1
F,B,-1.4478177733731075,-1.4153907736208824,FB,337,W,-1,-1
M,W,0.3049331130321449,0.23024969469301776,MW,338,W,-1,-1
M,B,-0.7131811502413075,-0.6985745277530768,MB,339,W,-1,-1
M,B,0.6241690838968346,0.33279767699518825,MB,340,W,-1,-1
F,W,-1.7293112503290782,-1.8817003000870334,FW,341,W,-1,-1
M,B,-0.44521687926091547,-0.5831006409931289,MB,342,B,-1,-1
F,B,-3.8547302144178417,-3.0486655231946873,FB,343,W,-1,-1
F,B,-3.867573367786552,-3.7043574411624056,FB,344,W,-1,-1
M,B,0.4871216032944253,0.03574221993359167,MB,345,B,-1,-1
M,B,0.49759584471671564,0.22115791736298063,MB,346,B,-1,-1
M,B,-0.7941285429016867,-0.6831403367125798,MB,347,W,-1,-1
M,W,-0.6298218004825629,-0.6866691455546721,MW,348,W,-1,-1
M,W,-0.020589821049696776,-0.11077938125416531,MW,349,B,-1,-1
F,W,-3.9943993159174727,-3.458956749605158,FW,350,W,-1,-1
F,W,-1.902694235190818,-2.1739316834336524,FW,351,B,-1,-1
M,W,0.2937671983347157,0.1493600834096226,MW,352,B,-1,-1
F,B,-3.1491776961374955,-2.9091924032362613,FB,353,W,-1,-1
M,B,-0.300910017165146,-0.3471121946299244,MB,354,W,-1,-1
M,B,0.623749551316265,0.37603010025951505,MB,355,B,-1,-1
M,W,0.07321335145608614,-0.18120931798277062,MW,356,B,-1,-1
M,B,1.0021288004952258,0.6282080104357174,MB,357,W,-1,-1
M,B,0.7192092749913734,0.5690782132757309,MB,358,W,-1,-1
F,B,-2.2819043911282386,-2.2637868337559164,FB,359,B,-1,-1
M,B,0.5050389301856556,0.5568087873594086,MB,360,W,-1,-1
F,B,-2.2232495814820172,-2.0054901318611034,FB,361,W,-1,-1
F,B,-2.101760870769604,-2.1979351146260697,FB,362,W,-1,-1
M,W,-1.3933853415238011,-1.3040531239341138,MW,363,B,-1,-1
F,W,-2.9354449454980127,-2.8676104791997394,FW,364,W,-1,-1
F,B,-4.758559707476676,-4.026952342973717,FB,365,W,-1,-1
F,W,-1.3726547286646842,-1.643482227724241,FW,366,B,-1,-1
F,B,-2.953789634025755,-2.924235857644771,FB,367,W,-1,-1
M,B,-0.5073848110754616,-0.17866596427974918,MB,368,W,-1,-1
M,W,2.0135702057123934,1.7714248407617361,MW,369,W,-1,-1
F,B,-1.4306926286453987,-1.7826824506947982,FB,370,B,-1,-1
M,B,0.7782078706883189,0.30939420937132023,MB,371,B,-1,-1
F,W,-3.5482762326517077,-3.195876559400423,FW,372,W,-1,-1
F,W,-3.9091667072713343,-3.622486227419294,FW,373,W,-1,-1
M,B,-0.04256336728660925,-0.06259424062266619,MB,374,B,-1,-1
M,B,-0.8314573714438236,-0.6020430647470344,MB,375,W,-1,-1
M,W,-0.004286438870751173,0.07584664321949403,MW,376,W,-1,-1
F,B,-5.60793529727677,-4.9940864226649335,FB,377,W,-1,-1
M,W,-0.28237788788374474,-0.06088306934391896,MW,378,W,-1,-1
M,W,0.062144211141788946,0.12247244173778105,MW,379,W,-1,-1
F,B,-3.883109590532445,-3.4528896691690245,FB,380,B,-1,-1
M,B,-0.7933157901354101,-0.9746241768553401,MB,381,B,-1,-1
F,W,-3.062410314340748,-3.1639732416164406,FW,382,B,-1,-1
M,W,-0.4982918922902709,-0.5425067951714178,MW,383,B,-1,-1
M,B,-1.680160789030651,-1.4283511857404465,MB,384,W,-1,-1
F,W,-3.1955388595033383,-3.0097766288030887,FW,385,W,-1,-1
M,W,-0.04377055395675276,-0.17908817541089458,MW,386,W,-1,-1
M,B,-0.037310312929371175,0.20095339781121985,MB,387,W,-1,-1
M,B,0.01001063522437797,-0.33018717906707273,MB,388,B,-1,-1
