G,R,X,Y,GR,UID,TrueR,qw,qb
M,W,0.4157422629704972,0.36496314857519613,MW,102,W,-1,-1
M,W,0.6661608345619563,0.6239011025461647,MW,103,W,-1,-1
M,B,-0.524536333534052,-0.3817667657031381,MB,104,W,-1,-1
F,B,-3.0524321326234314,-3.0022956983048408,FB,105,B,-1,-1
F,W,-4.293072746730864,-3.739920979657753,FW,106,W,-1,-1
F,B,-4.193864936893158,-4.06026365630575,FB,107,B,-1,-1
F,B,-0.6470738340460582,-0.9440489657311606,FB,108,W,-1,-1
F,W,-4.747131749353608,-4.301623085833336,FW,109,B,-1,-1
F,W,-3.850701920975301,-3.8673528319250967,FW,110,B,-1,-1
M,W,-1.7527260840465955,-1.3731740475795131,MW,111,W,-1,-1
M,W,-0.6472481689426276,-0.5963914275715372,MW,112,B,-1,-1
M,W,0.04177205459850438,-0.006064345523353755,MW,113,W,-1,-1
M,W,0.49069752235781755,0.2979233761399322,MW,114,W,-1,-1
F,B,-3.604202092968318,-3.717920730508048,FB,115,B,-1,-1
M,W,0.23363910906494764,0.205949783553954,MW,116,W,-1,-1
M,B,0.6240274266855868,0.1624094267479136,MB,117,B,-1,-1
M,B,-0.21174458074656513,-0.20045324231399098,MB,118,W,-1,-1
M,W,0.764149041350267,0.21626754512161228,MW,119,B,-1,-1
F,W,-2.0302558890620968,-1.916821069386309,FW,120,W,-1,-1
F,W,-3.263700273607782,-3.3997629785741026,FW,121,B,-1,-1
F,B,-3.1477015086018447,-3.103589254921417,FB,122,B,-1,-1
M,B,0.9337436617098732,0.9124227793565609,MB,123,W,-1,-1
M,B,-0.010738258983608032,-0.17152748029348205,MB,124,B,-1,-1
M,B,0.18281117536974972,0.03738334751626088,MB,125,W,-1,-1
F,B,-2.749462183670202,-2.552145866743844,FB,126,W,-1,-1
M,B,0.14426005275928463,-0.05364618365786715,MB,127,B,-1,-1
M,W,-0.5951209265315971,-0.49802523003956434,MW,128,W,-1,-1
F,B,-3.846387449167626,-3.337232146286105,FB,129,W,-1,-1
F,B,-2.651109941609357,-2.605503203753729,FB,130,W,-1,-1
M,W,0.22579885433387303,0.1691497693328976,MW,131,W,-1,-1
F,W,-4.459594118847374,-4.276148109047644,FW,132,B,-1,-1
M,B,-0.011998270138136103,0.10540618751967946,MB,133,W,-1,-1
M,B,0.15862533294927286,-0.17902453368311813,MB,134,B,-1,-1
M,B,0.3159800931677634,0.2931153741957319,MB,135,W,-1,-1
F,W,-1.5943876380146027,-1.721548334836692,FW,136,B,-1,-1
F,B,-1.155755387787258,-1.1579058417148493,FB,137,W,-1,-1
M,B,-0.31719992498707117,-0.6589136362879259,MB,138,B,-1,-1
M,W,0.7346543657882685,0.5063936031391704,MW,139,W,-1,-1
M,W,0.7250379871720479,0.5921561775429796,MW,140,W,-1,-1
M,B,-0.6631389724417337,-0.7027621440374396,MB,141,W,-1,-1
M,B,0.5159606478302553,0.526911921293913,MB,142,W,-1,-1
F,W,-3.5579653744823965,-3.1325211629007073,FW,143,W,-1,-1
M,W,1.2742068470716688,0.9781089778550291,MW,144,W,-1,-1
F,B,-3.9026285532032308,-3.5079853683098814,FB,145,W,-1,-1
F,B,-3.912112990632055,-3.4230193981595813,FB,146,W,-1,-1
F,B,-2.6157008952603933,-2.277880710248415,FB,147,W,-1,-1
F,W,-2.8169628051746507,-2.7983125175989785,FW,148,W,-1,-1
M,W,0.035073163116457765,-0.28382631808549164,MW,149,B,-1,-1
M,W,0.005079609458324878,-0.009286985157782625,MW,150,W,-1,-1
M,B,0.43183196518377837,0.4535798913037144,MB,151,W,-1,-1
M,B,-0.40556678462491397,-0.5227980326561936,MB,152,B,-1,-1
M,B,-0.8038580099594128,-0.4915930340036915,MB,153,W,-1,-1
F,B,-2.2214534065265745,-2.1585492638034633,FB,154,W,-1,-1
M,B,1.0811191761544143,1.150813851355641,MB,155,W,-1,-1
M,W,-1.6829100403539183,-1.3962124549578536,MW,156,B,-1,-1
M,W,-0.22399117127542492,-0.43357831291011567,MW,157,B,-1,-1
F,B,-2.6606032602247947,-2.6283515157214747,FB,158,B,-1,-1
M,B,0.743830250814251,0.8105126261038929,MB,159,W,-1,-1
M,B,0.5918794949640137,0.4624048776600084,MB,160,B,-1,-1
M,W,0.1415287785466907,0.14881599572315637,MW,161,W,-1,-1
M,W,-0.04198460090201908,0.01459965881083327,MW,162,W,-1,-1
M,B,-0.785303618099488,-0.8863362486899447,MB,163,B,-1,-1
F,B,-0.7960260133768808,-0.8396323701030559,FB,164,W,-1,-1
F,W,-1.3222426988774736,-1.4446912951422786,FW,165,W,-1,-1
M,W,0.6049006614371646,0.3159657467122027,MW,166,W,-1,-1
M,W,-0.05276138307374185,-0.05826505942780498,MW,167,W,-1,-1
M,W,-0.23283411881096433,-0.16405416607897064,MW,168,W,-1,-1
M,W,0.0028685640516204233,-0.011648279044470937,MW,169,W,-1,-1
M,B,-0.9269737210499256,-0.9076367224296784,MB,170,W,-1,-1
F,W,-2.7642690273645196,-2.603769873446563,FW,171,W,-1,-1
M,B,0.9968567821611135,0.7844529965256165,MB,172,W,-1,-1
M,B,-0.47607236965178323,-0.5495743411755161,MB,173,B,-1,-1
M,W,-0.7814351550273615,-0.5329555175364346,MW,174,W,-1,-1
M,W,0.14040116223566063,0.24331141292386482,MW,175,W,-1,-1
F,B,-2.2708526737286845,-2.1765501122342767,FB,176,B,-1,-1
M,W,-0.8652992118107705,-0.7008735285384506,MW,177,W,-1,-1
M,W,-0.4749347082670783,-0.5157255422778607,MW,178,B,-1,-1
F,W,-0.7357758532143217,-0.9031243689192165,FW,179,W,-1,-1
M,W,0.6794082997223662,0.46437138233850195,MW,180,W,-1,-1
M,W,-0.87653052593971,-0.6182793477013142,MW,181,W,-1,-1
M,B,0.2638745109548069,-0.2043803300538795,MB,182,B,-1,-1
F,W,-3.3179194175625617,-2.9751424725624185,FW,183,W,-1,-1
M,B,-0.3271078075364555,-0.1269754365203743,MB,184,W,-1,-1
M,W,-0.30982416033597465,-0.1098834093177028,MW,185,W,-1,-1
M,B,-0.07061528403771826,0.04677748425887622,MB,186,W,-1,-1
F,W,-3.894323403172503,-3.587688241604468,FW,187,B,-1,-1
M,W,-1.0510419735465852,-1.0068466775763412,MW,188,B,-1,-1
M,B,0.9024710838091333,0.5352637641884335,MB,189,B,-1,-1
M,B,0.6929135112664666,0.5876837394141586,MB,190,W,-1,-1
M,B,-0.20357500137351686,-0.10119762616205268,MB,191,W,-1,-1
M,W,-1.2357266812456786,-0.9201685798733943,MW,192,W,-1,-1
M,W,0.048339815635873515,0.00858327241311984,MW,193,W,-1,-1
M,W,0.14703334299948395,0.29410884563873174,MW,194,W,-1,-1
F,B,-4.463176358491882,-4.0870771839655715,FB,195,B,-1,-1
F,W,-2.2623331463799174,-2.3482249777231097,FW,196,W,-1,-1
M,B,0.499223441451156,0.16105612673232902,MB,197,W,-1,-1
F,W,-2.5853970288878214,-2.4148541907084007,FW,198,W,-1,-1
M,B,-0.7314416552354296,-0.585410626025053,MB,199,W,-1,-1
M,W,-1.2588928895231992,-1.3799313386429426,MW,200,B,-1,-1
M,B,-0.7872230307747882,-0.5349691754145527,MB,201,W,-1,-1
M,W,-0.503047404932023,-0.5851433800760464,MW,202,B,-1,-1
M,B,-0.21884262952959713,-0.3835610748349676,MB,203,B,-1,-1
F,W,-3.754959969055177,-3.76443042545999,FW,204,B,-1,-1
M,B,0.4303024767532377,0.3506738190330585,MB,205,W,-1,-1
M,B,-0.504725623839702,-0.49571514524876004,MB,206,W,-1,-1
F,W,-4.8753028380361805,-4.5885817710898005,FW,207,W,-1,-1
F,W,-3.143031075344261,-2.710519115033681,FW,208,W,-1,-1
M,B,-0.18469601041370418,-0.37141020607719166,MB,209,B,-1,-1
M,B,1.14951544601115,1.0090322446670967,MB,210,W,-1,-1
F,B,-2.7073056875512678,-2.6646707374547076,FB,211,B,-1,-1
M,B,-0.6229560806022932,-0.31320755952028634,MB,212,W,-1,-1
M,W,-0.9556554664143483,-1.0699847588329583,MW,213,B,-1,-1
M,B,0.35564564968598167,0.246377010922319,MB,214,W,-1,-1
M,B,1.1159683979882165,0.8342557445859141,MB,215,W,-1,-1
F,B,-2.679278438612837,-2.8086990180707874,FB,216,B,-1,-1
M,B,0.19356674572577998,-0.18404449657041763,MB,217,B,-1,-1
M,W,-0.9640621762356468,-1.0201720619682142,MW,218,B,-1,-1
M,W,0.774514731779575,0.6768012321851795,MW,219,W,-1,-1
F,W,-3.662340183030738,-3.038452837967754,FW,220,W,-1,-1
M,W,-0.6234431664627643,-0.4549889435708625,MW,221,B,-1,-1
M,B,-1.0446516939215762,-0.8640512096908822,MB,222,W,-1,-1
M,W,-0.7031708210451127,-0.8852337486315542,MW,223,B,-1,-1
M,B,-0.2510742696032094,-0.30734793794398063,MB,224,B,-1,-1
M,W,-0.05043237333225848,0.05864626525105095,MW,225,W,-1,-1
M,W,0.5368619591678431,0.5742158914217279,MW,226,W,-1,-1
M,B,-0.5090857838279297,-0.42089662168824926,MB,227,W,-1,-1
F,B,-2.2094793191371536,-2.1183431124894825,FB,228,W,-1,-1
F,W,-2.79987607573237,-2.6970908099818867,FW,229,W,-1,-1
M,W,1.643600780541543,1.2302635082441191,MW,230,W,-1,-1
M,W,-0.3333981101813647,-0.014203793507338636,MW,231,W,-1,-1
F,W,-2.620607428988777,-2.465971017698736,FW,232,W,-1,-1
M,W,0.1425767701987747,0.17156145714573257,MW,233,W,-1,-1
M,B,0.39963512105794863,-0.04308241717813999,MB,234,B,-1,-1
F,W,-2.8621618773372437,-2.9930703210297636,FW,235,B,-1,-1
M,B,0.8982055578133148,0.7619311617475205,MB,236,W,-1,-1
M,B,1.4280077651396963,1.169245545521397,MB,237,W,-1,-1
M,B,-0.35301910820941884,-0.16912421632968228,MB,238,W,-1,-1
M,B,-0.9862896575888782,-0.8531946757696853,MB,239,W,-1,-1
F,W,-3.5601834846135,-3.223781319465518,FW,240,W,-1,-1
M,B,0.30507729176735227,0.0017676433018966597,MB,241,W,-1,-1
M,B,-0.23656130840585732,-0.08571657333188788,MB,242,W,-1,-1
F,W,-2.105629757304662,-2.1988040625407597,FW,243,W,-1,-1
M,B,-0.06734722813367146,0.008052478519194023,MB,244,W,-1,-1
F,W,-1.61249689111529,-1.7057420620809514,FW,245,B,-1,-1
M,B,0.2103652810190423,0.2601938651180439,MB,246,B,-1,-1
F,W,-2.3512687579920097,-2.4528418693083482,FW,247,B,-1,-1
F,B,-3.5389233706750294,-3.2980681494815594,FB,248,W,-1,-1
F,B,-3.7999800204938063,-3.956735299764679,FB,249,B,-1,-1
F,W,-2.9851960065307055,-2.7215495454553125,FW,250,W,-1,-1
M,W,0.21097201417277447,0.5246403086563156,MW,251,W,-1,-1
F,W,-2.5695355371373028,-2.8334514340782118,FW,252,B,-1,-1
F,B,-3.8494346426148613,-3.7137524514625206,FB,253,B,-1,-1
M,B,-1.5475456871412683,-1.6434865363238,MB,254,B,-1,-1
M,B,0.18977884529117042,-0.32537158910873654,MB,255,B,-1,-1
F,W,-4.370049824425956,-3.6470912299779603,FW,256,W,-1,-1
M,W,1.0187982261490531,0.6247241388151801,MW,257,B,-1,-1
M,W,1.0604007514347882,0.8167736759002084,MW,258,W,-1,-1
F,B,-2.4943397680138877,-2.320152057188867,FB,259,W,-1,-1
M,B,-1.0850511706703605,-1.031313719369275,MB,260,B,-1,-1
M,B,0.724188370975107,0.6092023391188329,MB,261,W,-1,-1
M,B,0.24265449472708361,-0.04756694186224464,MB,262,B,-1,-1
M,B,0.5355364421020804,0.09265872343179005,MB,263,B,-1,-1
F,W,-2.5747513075587287,-2.6703483646472503,FW,264,W,-1,-1
F,B,-2.744609260907498,-2.7403796953023893,FB,265,B,-1,-1
F,W,-1.3930974675191843,-1.4747781579697699,FW,266,W,-1,-1
F,W,-3.2327928870044014,-2.868208812839738,FW,267,W,-1,-1
F,W,-3.6983038477022965,-3.2193240181516574,FW,268,W,-1,-1
M,B,-0.07399138105069626,-0.3995639700252146,MB,269,B,-1,-1
M,W,-0.38315508999026265,-0.4280156464577427,MW,270,W,-1,-1
F,W,-2.3710012896364767,-2.636028794135381,FW,271,B,-1,-1
F,B,-2.079365822430639,-1.9425806127367495,FB,272,W,-1,-1
M,W,-0.0749032352021696,0.0750562908581831,MW,273,W,-1,-1
M,B,-0.8369883732480188,-1.0650800727095244,MB,274,B,-1,-1
M,B,0.14721288226075582,-0.15071999453668355,MB,275,B,-1,-1
F,B,-3.460060143348675,-2.9120593310689906,FB,276,W,-1,-1
M,W,-1.123752933627395,-0.7050567317814083,MW,277,W,-1,-1
M,W,0.40494797327107296,0.2693808093175452,MW,278,W,-1,-1
M,W,0.3694931739465256,0.3464583670021845,MW,279,W,-1,-1
M,B,0.3935611732640315,0.41658719207866163,MB,280,W,-1,-1
M,W,-0.5748780130435018,-0.4154030242447747,MW,281,W,-1,-1
F,B,-3.5440124451259885,-3.092250762661658,FB,282,W,-1,-1
F,W,-4.551188733134007,-4.03611417566078,FW,283,W,-1,-1
F,B,-2.0791859002241093,-2.14279347536288,FB,284,W,-1,-1
M,W,-0.02979147187903689,0.0325794833935539,MW,285,W,-1,-1
F,B,-3.7552793660289794,-3.204751460058789,FB,286,W,-1,-1
M,B,0.08936059789869841,0.021236121696901478,MB,287,W,-1,-1
M,B,-0.5200902896675511,-0.4705802874642515,MB,288,W,-1,-1
M,B,-0.4287339378376506,-0.4185192124541158,MB,289,B,-1,-1
M,B,1.6711442494765543,1.3118598974013815,MB,290,W,-1,-1
M,W,-0.9022833267444121,-1.0534697456219533,MW,291,B,-1,-1
F,W,-3.101960795699759,-2.8010465219530705,FW,292,W,-1,-1
F,B,-3.684249598760465,-3.5565424742754796,FB,293,B,-1,-1
M,W,0.8151958229061265,0.367944209493615,MW,294,B,-1,-1
M,B,-0.3395976318172248,-0.2952068626422937,MB,295,W,-1,-1
M,B,0.2094798418080202,0.0779998938004115,MB,296,W,-1,-1
M,B,-0.5940167948766268,-0.8275994984092544,MB,297,B,-1,-1
F,B,-3.173571600926924,-3.131537677721437,FB,298,B,-1,-1
M,W,-0.31534900353982503,-0.29665280362071966,MW,299,W,-1,-1
M,W,-1.5477059430949829,-1.4958852924794752,MW,300,B,-1,-1
M,W,-0.792490866870581,-0.61784134318782,MW,301,W,-1,-1
M,B,-0.09215757047529696,-0.26826108986667296,MB,302,B,-1,-1
F,B,-3.325331274337012,-2.9601901048858363,FB,303,W,-1,-1
F,W,-1.8632026598925693,-1.902175889283376,FW,304,B,-1,-1
M,W,-0.8691500772588422,-0.669720499454265,MW,305,W,-1,-1
M,B,0.9743109027258907,0.5809229268218712,MB,306,B,-1,-1
F,W,-4.571402641100865,-3.8149472707627377,FW,307,W,-1,-1
F,B,-1.3124375571329758,-1.4515117505335708,FB,308,W,-1,-1
M,W,-0.8861235023496353,-1.0250973943149377,MW,309,B,-1,-1
F,B,-4.116143202869442,-3.422858581410111,FB,310,W,-1,-1
M,W,-0.17236477600609396,-0.40505344868459414,MW,311,B,-1,-1
F,W,-2.9270085566083193,-2.6989364800348357,FW,312,W,-1,-1
M,B,0.6270394701587041,0.3140988622074008,MB,313,B,-1,-1
M,B,0.8044922664598637,0.5957651921701328,MB,314,W,-1,-1
M,B,-0.4823074677591249,-0.5618791409050037,MB,315,B,-1,-1
M,B,0.516731464914181,0.506170265099792,MB,316,W,-1,-1
F,B,-3.012127478185837,-2.6880540557431174,FB,317,W,-1,-1
F,B,-4.062501349014674,-3.5130540738588643,FB,318,W,-1,-1
M,W,0.0048003124547343415,-0.010488858905581095,MW,319,W,-1,-1
M,B,-1.1399244178528003,-0.9490337675224958,MB,320,W,-1,-1
F,B,-2.9455811324545156,-3.006327061108986,FB,321,W,-1,-1
M,B,0.022560667083541642,-0.300987121537027,MB,322,B,-1,-1
F,B,-2.674436811603934,-2.900948921756733,FB,323,B,-1,-1
M,W,0.8149848152678677,0.4997807601594857,MW,324,B,-1,-1
F,W,-2.8496790489244357,-2.7030730221895043,FW,325,W,-1,-1
M,W,0.04645751749487509,0.00314263749123829,MW,326,W,-1,-1
F,W,-2.3979098807390145,-2.364633506895838,FW,327,W,-1,-1
M,W,0.5182761584831349,0.23452310116531766,MW,328,W,-1,-1
F,B,-3.6573273441685625,-3.721079799188023,FB,329,B,-1,-1
M,W,0.05737291583341551,-0.09441888096264589,MW,330,B,-1,-1
M,B,-0.7840664789577804,-0.8084015744259663,MB,331,W,-1,-1
M,W,1.2277376438993768,1.0301559214056961,MW,332,W,-1,-1
M,B,0.09355154936466845,-0.3418498779744886,MB,333,B,-1,-1
F,W,-2.601745455138387,-2.5385391337710725,FW,334,W,-1,-1
F,W,-1.9387400453093815,-2.0154559154950813,FW,335,W,-1,-1
M,W,-0.028082768368167494,-0.3451020207730129,MW,336,B,-1,-1
F,B,-5.195952702145524,-4.459518153888872,FB,337,W,-1,-1
F,W,-1.755400258134496,-2.2539242733654503,FW,338,B,-1,-1
M,B,-0.5080681088305031,-0.508554481480017,MB,339,W,-1,-1
M,W,0.5462602832877036,0.6021236282320674,MW,340,W,-1,-1
F,W,-4.7837221260116705,-3.9615466173232154,FW,341,W,-1,-1
M,W,0.8615318251293086,0.5106913531603502,MW,342,W,-1,-1
M,W,0.06469365899013935,0.034987863743929926,MW,343,B,-1,-1
M,W,0.9769292974187559,0.879799458840743,MW,344,W,-1,-1
M,B,-0.8000621082164098,-0.48908992287244835,MB,345,W,-1,-1
M,W,0.618918036456825,0.6157181002487316,MW,346,W,-1,-1
M,B,-0.7348919006151898,-0.7498299731110832,MB,347,B,-1,-1
F,B,-2.667369466186675,-2.548812150628737,FB,348,W,-1,-1
F,B,-3.317925772881622,-3.579786824811112,FB,349,B,-1,-1
F,W,-4.079833453130893,-3.8898509790684415,FW,350,B,-1,-1
M,B,0.07065594549560782,0.0988175257485023,MB,351,W,-1,-1
M,B,0.724407399338293,0.6244913080675997,MB,352,W,-1,-1
M,W,0.7392668581743763,0.44223914253711943,MW,353,B,-1,-1
M,W,-0.23976379588138197,-0.23872928373900537,MW,354,W,-1,-1
M,B,0.7927660027340704,0.6874857365984419,MB,355,W,-1,-1
M,W,0.27691525996204047,0.13871841124603504,MW,356,W,-1,-1
F,W,-4.271355464939517,-3.968632445604884,FW,357,B,-1,-1
M,W,-0.2217693257579767,-0.4585157697073065,MW,358,B,-1,-1
M,W,-1.0805481126320144,-1.001515015432061,MW,359,W,-1,-1
M,B,-0.7268083133335993,-0.5392774752399658,MB,360,W,-1,-1
M,W,-1.1430233828070315,-1.107259456695275,MW,361,W,-1,-1
M,B,0.6030214605154036,0.33298452014089164,MB,362,B,-1,-1
M,B,0.46573176493633095,0.3168099857287279,MB,363,W,-1,-1
F,W,-2.613668490314537,-2.300228255024259,FW,364,W,-1,-1
M,B,-0.7991482143954058,-0.5573194985464177,MB,365,W,-1,-1
M,W,0.6356728897751199,0.5090975301793063,MW,366,W,-1,-1
M,W,0.6885150180637097,0.17186657716277037,MW,367,B,-1,-1
M,W,0.09231733691607111,-0.08720272141278693,MW,368,B,-1,-1
F,W,-2.4564478071442992,-2.2772034355226376,FW,369,B,-1,-1
M,B,-1.0781148512613392,-1.263379041945586,MB,370,B,-1,-1
M,B,-0.08435486197748633,-0.2414312242414542,MB,371,B,-1,-1
M,B,-0.7847388982501525,-0.6710805961048213,MB,372,W,-1,-1
M,B,-0.4129798179817648,-0.32589093723334983,MB,373,W,-1,-1
M,W,0.05639686956586872,0.1656846582177904,MW,374,W,-1,-1
M,B,0.5287377651474154,0.4006336349890922,MB,375,W,-1,-1
M,B,0.8362519575657303,0.4543268387338568,MB,376,B,-1,-1
M,B,-0.6046818200185305,-0.5176605426356312,MB,377,W,-1,-1
M,W,-0.5454898586644187,-0.3493439520620908,MW,378,W,-1,-1
M,B,0.579987725308286,0.47270872851930423,MB,379,W,-1,-1
M,B,0.7199448888752297,0.3957322653058295,MB,380,W,-1,-1
F,B,-3.3259613500731584,-2.8802059483103317,FB,381,W,-1,-1
M,W,1.126708127614794,0.9175214225871122,MW,382,W,-1,-1
M,B,0.8605135707893786,0.8400766662262374,MB,383,W,-1,-1
M,W,-0.16718037008654904,-0.11791137991518488,MW,384,W,-1,-1
M,W,-0.8928754604250512,-0.8246373106194573,MW,385,W,-1,-1
M,W,0.28395645576889433,0.08070557520383997,MW,386,B,-1,-1
M,W,0.6504186746772422,0.7104902609785868,MW,387,W,-1,-1
F,B,-3.8095735114319043,-3.898995792821885,FB,388,B,-1,-1
