G,R,X,Y,GR,UID,TrueR,qw,qb
F,W,-2.8790638079721567,-2.7942829721594666,FW,33,W,-1,-1
M,B,-0.7542468660351029,-1.0386153848922786,MB,34,B,-1,-1
M,W,-0.32164524226486835,-0.02730903099378973,MW,35,W,-1,-1
F,B,-3.016215080530815,-2.661607016869472,FB,36,W,-1,-1
M,W,0.5271260908588008,0.636079567384608,MW,37,W,-1,-1
F,W,-4.547459265192275,-3.8193544640985637,FW,38,W,-1,-1
M,B,-1.365809839232004,-1.0218807784190218,MB,39,W,-1,-1
M,W,-1.0360692983800375,-0.7592784848670364,MW,40,W,-1,-1
F,B,-4.36187549890138,-3.9859154513393364,FB,41,B,-1,-1
F,B,-0.8990171750122022,-1.392252882685861,FB,42,B,-1,-1
M,W,0.041736156396889205,-0.40879577254876936,MW,43,B,-1,-1
M,B,-1.0973917061244263,-0.921061136822445,MB,44,W,-1,-1
M,W,0.8069358174566373,0.5930292636705294,MW,45,W,-1,-1
M,W,-0.6482352778647971,-0.5363981309332627,MW,46,B,-1,-1
M,W,-0.5609729927455314,-0.39757557730669824,MW,47,W,-1,-1
M,W,-0.30009797765596175,-0.20193871202077066,MW,48,W,-1,-1
M,W,0.36464738592295387,0.14954131617669122,MW,49,B,-1,-1
M,W,0.5936079214560162,0.30764263318327034,MW,50,W,-1,-1
F,W,-2.7075104013663407,-2.5049452678116015,FW,51,W,-1,-1
M,W,0.008146954972844022,-0.27133494060075225,MW,52,B,-1,-1
F,B,-1.9425512598479444,-2.2116456051886146,FB,53,B,-1,-1
M,W,0.3529488659370332,0.22264247460284856,MW,54,W,-1,-1
M,B,1.0984284979098802,0.5415009799730157,MB,55,B,-1,-1
M,B,-0.04604034073498748,0.018209081544208035,MB,56,W,-1,-1
M,B,-1.0476907017136878,-0.9355261886391617,MB,57,W,-1,-1
M,B,0.03904606590347223,-0.16888885871228107,MB,58,B,-1,-1
M,W,-0.5391170229420645,-0.250087394162157,MW,59,W,-1,-1
M,B,1.2545663768573452,0.8012988020984337,MB,60,B,-1,-1
F,W,-3.0708988630774976,-3.1478963720735234,FW,61,B,-1,-1
M,W,0.33765086341105743,-0.03478178500919721,MW,62,B,-1,-1
F,B,-4.034967652213203,-3.84808505559306,FB,63,W,-1,-1
M,B,-0.3220637127773557,-0.4141786516816437,MB,64,B,-1,-1
F,B,-2.87590585613175,-2.8390833691982706,FB,65,W,-1,-1
F,W,-3.880359116287292,-3.229402841330462,FW,66,W,-1,-1
F,B,-3.5860484412599276,-3.3122419004067116,FB,67,B,-1,-1
F,B,-3.200570351101618,-3.3052242572842703,FB,68,B,-1,-1
F,W,-4.05190498516394,-3.526009703405323,FW,69,W,-1,-1
F,B,-2.832683801186065,-2.64774093109012,FB,70,B,-1,-1
M,W,0.595184250420771,0.16448821703674515,MW,71,B,-1,-1
F,W,-3.0935527654112676,-3.0297581627721786,FW,72,B,-1,-1
M,B,-0.41660731179232957,-0.3928089911920716,MB,73,W,-1,-1
M,B,1.407337892191931,0.5356682154797233,MB,74,B,-1,-1
F,B,-1.967472568564909,-2.102645472100754,FB,75,W,-1,-1
M,W,1.189777275006053,0.8516976441716835,MW,76,W,-1,-1
M,B,0.15841876945412328,0.057572721751043915,MB,77,B,-1,-1
M,B,0.8000249623566411,0.40231001483412987,MB,78,B,-1,-1
F,W,-0.4665907732263581,-0.9142968471507457,FW,79,B,-1,-1
F,W,-3.2437210701350034,-2.8272368704905677,FW,80,W,-1,-1
F,B,-3.660350640957012,-3.23465447673413,FB,81,W,-1,-1
F,W,-4.57200533576169,-4.450066854676034,FW,82,B,-1,-1
M,B,1.3648835688978413,1.1261854809082694,MB,83,W,-1,-1
M,B,0.7318102711725264,0.6095182903381974,MB,84,W,-1,-1
F,B,-3.5678055520244008,-3.262606367399479,FB,85,W,-1,-1
M,B,0.4452729674888943,0.40535562219184573,MB,86,W,-1,-1
F,W,-3.176198260983334,-2.8905759281899455,FW,87,W,-1,-1
F,B,-1.808425021087384,-1.9750677221391137,FB,88,B,-1,-1
M,B,-1.6207130872490856,-1.7270465197159885,MB,89,B,-1,-1
F,W,-4.299607070328642,-3.6933720142713464,FW,90,W,-1,-1
M,W,1.1017015899007319,1.0437505601677075,MW,91,W,-1,-1
M,W,-0.3247111037182477,-0.26296652980850466,MW,92,W,-1,-1
M,B,-1.0700293283792326,-1.1100400714997098,MB,93,B,-1,-1
F,B,-3.2856810080961067,-2.9622675400613763,FB,94,W,-1,-1
M,B,0.69433050810547,0.45177365612652653,MB,95,B,-1,-1
M,B,-0.08964458343401933,-0.12840945832233341,MB,96,W,-1,-1
M,W,-0.6047315645022774,-0.7876825876105549,MW,97,B,-1,-1
F,W,-2.6204712020330674,-2.5335902830340826,FW,98,W,-1,-1
M,B,0.5159538282148716,0.05838614552244531,MB,99,B,-1,-1
F,B,-2.4634001676573245,-2.380014177150871,FB,100,W,-1,-1
M,B,0.22292588859726578,0.24212773273323285,MB,101,W,-1,-1
M,B,0.11671642468051659,0.04839045988889327,MB,102,B,-1,-1
F,W,-1.1401780027679689,-1.0310028307338621,FW,103,W,-1,-1
M,B,1.3358166520968724,1.2193108989162291,MB,104,W,-1,-1
M,W,0.23788534615409876,0.18134505978795842,MW,105,B,-1,-1
M,W,-0.5653235609718127,-0.5997889682015123,MW,106,W,-1,-1
M,B,0.015105292365552013,-0.3403301149224792,MB,107,W,-1,-1
M,B,0.5970480973337411,0.6183823743350326,MB,108,W,-1,-1
M,B,0.16267206244531027,0.12098435314046592,MB,109,W,-1,-1
F,W,-4.348681149822355,-3.9705847450765934,FW,110,W,-1,-1
M,B,0.12674837773588135,0.1798401164154202,MB,111,W,-1,-1
F,B,-2.5735600864668156,-2.48714486662893,FB,112,W,-1,-1
F,B,-3.666666835059913,-3.4215848832813016,FB,113,B,-1,-1
M,W,1.184981277253509,0.6365502574814057,MW,114,B,-1,-1
F,B,-3.557043388168108,-3.7735242471779147,FB,115,B,-1,-1
F,W,-4.551777514009225,-3.8650829112108003,FW,116,W,-1,-1
F,W,-1.0440369104614335,-1.0808095711687422,FW,117,W,-1,-1
M,W,-0.3442688056151111,-0.3469973340414926,MW,118,W,-1,-1
M,B,-0.2824498458432596,-0.41224104405539014,MB,119,W,-1,-1
F,W,-3.990150860753407,-3.946321341877427,FW,120,B,-1,-1
M,B,0.1828008780499276,-0.16215807675862726,MB,121,B,-1,-1
F,W,-2.6005783454017948,-2.6106589779012004,FW,122,W,-1,-1
M,B,-0.7056138393901239,-0.7425170308788862,MB,123,B,-1,-1
F,W,-4.449620253033778,-3.7046539207233784,FW,124,W,-1,-1
M,W,0.9882936914157728,0.3203449538240578,MW,125,B,-1,-1
F,B,-3.056075475017047,-2.6147825999868743,FB,126,W,-1,-1
M,W,0.22584207898802006,0.05909754457276109,MW,127,W,-1,-1
F,W,-4.01215744269782,-3.8728984584862136,FW,128,B,-1,-1
M,W,0.3059702956998998,0.03852031664947134,MW,129,B,-1,-1
M,W,-0.6358385822697411,-0.6206963662883346,MW,130,W,-1,-1
M,B,-0.7841036809714709,-0.6593801217263804,MB,131,W,-1,-1
F,B,-2.935885095722348,-2.751959788115573,FB,132,W,-1,-1
M,B,0.11936003742757646,0.12323772134103832,MB,133,W,-1,-1
M,B,-0.2135592344731671,-0.42575832896515275,MB,134,W,-1,-1
M,W,0.9668364022879715,0.6839688028355113,MW,135,W,-1,-1
M,B,0.39740110205037005,0.1069112001100839,MB,136,W,-1,-1
F,W,-2.5960684805084475,-2.1265781336517042,FW,137,W,-1,-1
M,B,1.3326094383451441,1.4001950715435856,MB,138,W,-1,-1
M,B,0.09262935217562183,0.131494185737962,MB,139,W,-1,-1
F,B,-2.998061967122323,-2.5642864445023372,FB,140,W,-1,-1
F,B,-1.3058876514618971,-1.5940672018098145,FB,141,B,-1,-1
M,B,-0.18142742565547776,-0.3635614991358388,MB,142,W,-1,-1
F,W,-3.4105381113770594,-3.169356609674919,FW,143,W,-1,-1
M,W,-0.06452391690696067,-0.05997988870914593,MW,144,W,-1,-1
M,B,-0.32359317022751555,-0.37782314780909254,MB,145,W,-1,-1
M,W,0.05504858118381882,-0.2336114427017018,MW,146,B,-1,-1
M,B,0.30610527015151806,0.16220329442394382,MB,147,W,-1,-1
F,W,-1.6622902663035757,-2.0105372561741057,FW,148,B,-1,-1
M,B,-0.7176326334816363,-0.6496633877599153,MB,149,W,-1,-1
M,B,0.18738500530483654,-0.25464913372085474,MB,150,B,-1,-1
F,B,-4.917655202926864,-4.677253456158738,FB,151,W,-1,-1
M,W,-1.2029722382863424,-1.1005952032523658,MW,152,B,-1,-1
M,B,0.11371630563888918,0.16581564436979374,MB,153,W,-1,-1
F,B,-0.951519053910415,-1.1504670300285536,FB,154,W,-1,-1
F,W,-3.5456639429916854,-3.6198627698736456,FW,155,B,-1,-1
M,B,-0.6670447531040901,-0.5306950601321146,MB,156,W,-1,-1
M,W,-0.23514226955274956,-0.15112679590709824,MW,157,W,-1,-1
M,B,1.3517672744945117,0.8612170324197578,MB,158,B,-1,-1
M,B,-0.5500730169166894,-0.45678270750931826,MB,159,W,-1,-1
M,B,0.333389235965966,0.05909245301404495,MB,160,B,-1,-1
F,W,-2.5064488780331153,-2.462431694812426,FW,161,W,-1,-1
M,B,0.1458881519437199,0.058871098081512765,MB,162,W,-1,-1
F,W,-3.497136864062674,-3.0733199022480178,FW,163,W,-1,-1
M,B,0.014534282134374783,-0.01747603592116873,MB,164,W,-1,-1
F,W,-3.9052385621129146,-3.964537773418787,FW,165,B,-1,-1
M,B,0.686736161102563,0.6724281429225349,MB,166,W,-1,-1
F,W,-3.8274008298863564,-3.6590875452478193,FW,167,W,-1,-1
F,W,-2.711077659091074,-2.4755473427868235,FW,168,W,-1,-1
M,B,0.4293028428606833,-0.01808002741193676,MB,169,B,-1,-1
M,B,-0.022985073899862696,-0.29706617977305555,MB,170,B,-1,-1
M,W,0.04459124985991738,-0.2302747163839692,MW,171,B,-1,-1
M,B,0.679143156437758,0.6761359099163263,MB,172,W,-1,-1
M,B,-0.3003022167264531,-0.24107815283513195,MB,173,W,-1,-1
F,B,-1.540658926418071,-2.0933433218414246,FB,174,B,-1,-1
M,B,-0.5535248658738035,-0.6964396314412395,MB,175,B,-1,-1
M,B,-0.20008562439766234,-0.254680478580365,MB,176,W,-1,-1
M,W,0.9223599721824406,0.9405682660316381,MW,177,W,-1,-1
F,W,-2.542575268161914,-2.4213743272909207,FW,178,W,-1,-1
M,B,1.390405845268107,1.1245919571499696,MB,179,W,-1,-1
M,B,0.28756592764515937,0.18633717934254684,MB,180,W,-1,-1
M,W,-0.6280456034411637,-0.9462282015299531,MW,181,B,-1,-1
M,B,0.09671738957957574,0.021502494887959564,MB,182,W,-1,-1
F,B,-1.1829243807124232,-1.6063191688831227,FB,183,B,-1,-1
F,W,-3.9312514018657483,-3.444036240412626,FW,184,W,-1,-1
F,W,-3.9982224572802343,-3.936891506317481,FW,185,B,-1,-1
F,W,-1.8229289717721595,-2.35732253324096,FW,186,B,-1,-1
M,W,-0.9201431059299994,-0.4548054738412102,MW,187,W,-1,-1
F,W,-2.888543059799932,-2.640407349808945,FW,188,W,-1,-1
M,W,-0.1208344050705366,-0.28929152396391566,MW,189,W,-1,-1
M,W,0.9945549768700327,0.8469811898778582,MW,190,W,-1,-1
F,B,-3.5556768020207947,-3.2155535319871418,FB,191,W,-1,-1
M,B,0.4733665385886775,0.042799191902365585,MB,192,B,-1,-1
M,W,0.025447310718255484,0.1997339355673743,MW,193,W,-1,-1
F,B,-2.1716191542416876,-2.1935177819406184,FB,194,B,-1,-1
M,W,-0.41347384138033955,-0.34279444738143994,MW,195,W,-1,-1
F,B,-3.915408307832273,-3.9142753472194642,FB,196,W,-1,-1
M,B,0.31599654077744543,0.2736637278213582,MB,197,W,-1,-1
F,W,-2.3804893749905105,-2.4144731349651143,FW,198,B,-1,-1
F,W,-1.635461222292751,-1.9379288035623605,FW,199,W,-1,-1
M,B,-0.4608712758286097,-0.39719889477015036,MB,200,W,-1,-1
F,W,-3.273723324889942,-3.164094070522279,FW,201,B,-1,-1
M,B,-0.7044442209232017,-0.9042067284236897,MB,202,B,-1,-1
M,W,-1.3049009914475873,-1.1152858749769454,MW,203,B,-1,-1
F,B,-2.977131375027837,-2.8461576526852204,FB,204,B,-1,-1
M,B,-0.1798742740656168,-0.2990154527420804,MB,205,W,-1,-1
M,B,-0.10973322908759005,-0.15471617674780772,MB,206,W,-1,-1
M,W,-0.25179955531444975,-0.6417561672369916,MW,207,B,-1,-1
F,B,-3.672591266256172,-3.348220492346641,FB,208,B,-1,-1
M,W,0.6500734198930053,0.310798138302414,MW,209,B,-1,-1
F,W,-3.105690625584609,-2.9502449586702464,FW,210,W,-1,-1
M,W,0.02060599814352414,-0.28981599852357753,MW,211,B,-1,-1
F,B,-1.839887053418445,-2.2162441946522558,FB,212,B,-1,-1
M,B,0.013241915296793602,-0.24608477827605,MB,213,B,-1,-1
M,W,-0.1786974058411432,-0.24307566419027954,MW,214,B,-1,-1
M,W,-0.12981864559635753,-0.3866134495874951,MW,215,B,-1,-1
M,B,0.3458386116745575,0.3207713284206066,MB,216,W,-1,-1
M,W,-1.458646268295396,-1.3222102200376198,MW,217,W,-1,-1
F,B,-3.096553404256552,-3.0622726018264967,FB,218,B,-1,-1
M,B,0.37391430752176796,0.4015785133150373,MB,219,W,-1,-1
F,W,-2.3195733532055725,-2.7488192578817996,FW,220,B,-1,-1
M,B,0.7365702460957907,0.2570312650367706,MB,221,B,-1,-1
M,B,1.2989739766001545,0.6625114381369497,MB,222,B,-1,-1
M,W,1.608869689093507,1.218322264894562,MW,223,W,-1,-1
M,W,-0.8911055016801673,-0.7493403602554292,MW,224,W,-1,-1
M,W,-0.012800455282207381,0.041800409496906846,MW,225,W,-1,-1
F,W,-3.0151988071948557,-2.754320059296118,FW,226,W,-1,-1
M,B,-0.5875727904172265,-0.4544992074877359,MB,227,W,-1,-1
M,B,-0.6435879028899716,-0.3608854408201142,MB,228,W,-1,-1
M,W,0.5507245072440446,0.01773378463819597,MW,229,B,-1,-1
M,W,-0.5201054943257546,-0.6243558963242919,MW,230,B,-1,-1
M,W,-0.518461196310733,-0.36273435350614364,MW,231,W,-1,-1
F,B,-2.192783373806225,-2.089677572674266,FB,232,W,-1,-1
M,B,-0.07805220127721209,0.05122208069899991,MB,233,W,-1,-1
M,W,-0.8038900190483242,-0.8839212012383297,MW,234,B,-1,-1
F,W,-3.0845060275586724,-2.9953741710435793,FW,235,W,-1,-1
M,W,-1.7484608399605648,-1.3361792129568966,MW,236,W,-1,-1
M,B,-0.34730894519162453,-0.4228825094009546,MB,237,B,-1,-1
M,W,0.28306092058895077,0.28417486689562377,MW,238,W,-1,-1
M,B,-1.0052069242396413,-0.7562880387978733,MB,239,W,-1,-1
M,B,-0.00760022477902034,-0.047262606132860076,MB,240,W,-1,-1
F,W,-3.3245252321282956,-3.009935304638202,FW,241,W,-1,-1
F,W,-3.1081895608242953,-2.8943388990004095,FW,242,W,-1,-1
M,W,0.24352421288523385,0.2658291084882677,MW,243,W,-1,-1
M,B,0.02024004928476231,-0.08932006376376758,MB,244,W,-1,-1
F,B,-3.7625993060280143,-3.2769257542752053,FB,245,W,-1,-1
F,B,-3.9222160922696276,-3.4884606240990985,FB,246,W,-1,-1
M,W,-0.6534294599542602,-0.3627390516177856,MW,247,W,-1,-1
M,B,0.06716747878520744,-0.28434563118376105,MB,248,B,-1,-1
M,W,-1.3333791767680978,-1.0986080733570025,MW,249,B,-1,-1
F,B,-4.187817155928721,-4.03043004283368,FB,250,B,-1,-1
F,B,-3.8684870113074106,-3.5597634709251524,FB,251,W,-1,-1
F,W,-2.65063443053672,-2.284166826305505,FW,252,W,-1,-1
M,W,0.15391444800004186,0.19603959874503463,MW,253,W,-1,-1
M,W,0.24753559948493906,0.260199999247287,MW,254,W,-1,-1
M,B,-0.2701993678482621,-0.5178351889057247,MB,255,B,-1,-1
M,W,-0.5242158043762607,-0.40914687704809577,MW,256,W,-1,-1
M,W,-0.30432562560666837,-0.3263751836332034,MW,257,W,-1,-1
M,B,-0.0899538215607073,-0.46873687498009753,MB,258,B,-1,-1
M,W,-0.7377938202152315,-0.6151142702611705,MW,259,B,-1,-1
M,W,-0.5910034779482289,-0.6247640874890726,MW,260,W,-1,-1
M,B,-0.3849894815309671,-0.24130367079636633,MB,261,W,-1,-1
M,W,0.2870933727502881,0.1270311392221884,MW,262,W,-1,-1
M,W,-1.7436507255147329,-1.3754067526991052,MW,263,B,-1,-1
M,B,-0.003312200231584661,0.14549298471629551,MB,264,W,-1,-1
F,W,-2.8563673891285264,-2.6208556989065537,FW,265,W,-1,-1
F,W,-2.6257996991603965,-2.4291464076897165,FW,266,W,-1,-1
M,W,0.6702469649436993,0.6290852187678088,MW,267,W,-1,-1
F,B,-1.8771884432164572,-1.8585424302059304,FB,268,W,-1,-1
F,W,-2.1341420123287627,-2.1148558265941713,FW,269,W,-1,-1
F,B,-4.731045918691222,-4.136564761424137,FB,270,B,-1,-1
F,B,-3.1964221391765917,-3.025595238089031,FB,271,B,-1,-1
M,B,0.10371149438030702,-0.30388384754527786,MB,272,B,-1,-1
M,B,-0.946460111806706,-0.9382656829769218,MB,273,W,-1,-1
M,W,-0.4671862734267535,-0.6073006738631036,MW,274,B,-1,-1
M,W,1.315233606404629,0.8967191190600576,MW,275,W,-1,-1
M,W,-0.479435890186756,-0.5762906579402226,MW,276,W,-1,-1
M,W,-0.6009192023316693,-0.4028576164246071,MW,277,W,-1,-1
M,W,-0.14781403476401764,-0.199480226107011,MW,278,W,-1,-1
M,W,-1.1150658021106747,-0.944054333233357,MW,279,W,-1,-1
F,W,-1.7844608765041219,-1.717347403400558,FW,280,W,-1,-1
F,W,-3.002608896858256,-2.555839876917814,FW,281,W,-1,-1
M,B,0.5861847856155483,0.4282399223675024,MB,282,W,-1,-1
M,W,0.4763563753802903,0.38735339663895496,MW,283,W,-1,-1
M,W,-0.019905130282958858,-0.08152020952836689,MW,284,W,-1,-1
M,W,-1.3270860137174225,-1.3722085642369608,MW,285,B,-1,-1
F,B,-2.9305620019320493,-2.6606817580827062,FB,286,W,-1,-1
M,B,0.24112470361539604,-0.0645392263789383,MB,287,B,-1,-1
M,W,-0.03930108251985508,0.12265140037402891,MW,288,W,-1,-1
M,W,1.0107019947528726,0.867590849370747,MW,289,W,-1,-1
F,B,-3.3857544440706207,-3.3257872678788263,FB,290,W,-1,-1
M,W,-0.00021458082171533306,0.023352097420320485,MW,291,W,-1,-1
F,W,-3.295632686571072,-2.869035595043143,FW,292,W,-1,-1
M,W,0.10538790752265013,-0.01919177509159964,MW,293,W,-1,-1
M,W,0.007388034625597074,-0.13044671351981604,MW,294,B,-1,-1
M,W,-0.30485175722536767,-0.26429933803985795,MW,295,W,-1,-1
M,W,-0.778951429075487,-0.9181544184946118,MW,296,B,-1,-1
M,B,-0.5503062269585153,-0.4342471638965336,MB,297,W,-1,-1
M,B,1.4440385470748083,1.183017878155898,MB,298,W,-1,-1
M,B,-0.5264423822945672,-0.4720467287392275,MB,299,W,-1,-1
M,B,0.40115185132256354,0.051434034749273494,MB,300,B,-1,-1
F,B,-3.1290091155541995,-2.8165711491402776,FB,301,W,-1,-1
M,W,-0.943561785487541,-0.8550089234462074,MW,302,W,-1,-1
M,W,-0.10516879082021821,-0.12381515889285026,MW,303,W,-1,-1
M,W,0.5692943330241029,0.24718974985066539,MW,304,B,-1,-1
M,W,-1.355604331246083,-1.1328197174452925,MW,305,W,-1,-1
F,W,-3.391743890826049,-3.3961270905169694,FW,306,B,-1,-1
M,W,0.5485446308455896,0.41004702781915797,MW,307,B,-1,-1
M,B,0.13865210825005927,0.0965840938132552,MB,308,W,-1,-1
M,B,1.0121420416536422,0.9213020394555008,MB,309,W,-1,-1
M,W,0.36774906748401764,0.4987611961471865,MW,310,W,-1,-1
F,B,-4.8058258907663625,-4.27700590014341,FB,311,W,-1,-1
F,B,-2.6968827248206364,-2.736519646068488,FB,312,B,-1,-1
F,W,-4.096124343206055,-3.781224943380654,FW,313,W,-1,-1
F,W,-1.7427459252453994,-1.910739501435815,FW,314,B,-1,-1
M,B,0.8181393180088711,0.41855704051295056,MB,315,B,-1,-1
M,B,-0.8872891237542466,-0.776787655833118,MB,316,B,-1,-1
M,W,-0.48930703022222277,-0.708899428447577,MW,317,B,-1,-1
F,W,-1.5766321405394048,-1.9856027605184987,FW,318,B,-1,-1
M,W,0.5690233693097699,0.3433317388064432,MW,319,W,-1,-1
M,W,0.27186439257808914,0.2706008755057463,MW,320,W,-1,-1
F,B,-2.7438559979922905,-2.549258572961193,FB,321,W,-1,-1
M,B,0.6013688422480165,0.5460226421034219,MB,322,W,-1,-1
M,B,-0.08095125365053978,-0.02172824465176748,MB,323,W,-1,-1
M,B,0.22423250090038088,0.1577954456544538,MB,324,B,-1,-1
F,B,-5.112319589435492,-4.776554027713967,FB,325,B,-1,-1
M,B,-0.010682673650465676,-0.09843571374477153,MB,326,B,-1,-1
F,W,-2.5621273225535215,-2.630969997416509,FW,327,W,-1,-1
M,W,0.42125925368358513,0.2468734365357252,MW,328,W,-1,-1
F,B,-2.5329561896982,-2.4054822873836885,FB,329,W,-1,-1
M,B,0.3059957009999015,0.2538536969886,MB,330,W,-1,-1
M,W,0.7143982261898478,0.4170293622376112,MW,331,B,-1,-1
M,W,0.27222765870963755,0.4064309131187386,MW,332,W,-1,-1
M,W,-0.5055726652774978,-0.610576542603248,MW,333,W,-1,-1
F,B,-3.8010298316445432,-3.8518717331982333,FB,334,B,-1,-1
F,W,-3.4323460166466737,-3.0839122278369273,FW,335,W,-1,-1
M,W,0.24455799647359644,0.09643119596429382,MW,336,W,-1,-1
F,B,-3.1619674128228916,-2.7687075038938684,FB,337,W,-1,-1
M,B,-1.249502003246876,-0.8830370051003186,MB,338,W,-1,-1
F,B,-2.281877937878705,-2.4722050959686794,FB,339,B,-1,-1
F,W,-3.1540152114945728,-2.774578139238113,FW,340,W,-1,-1
F,B,-3.022386301370478,-2.968909986531629,FB,341,W,-1,-1
F,B,-2.044783605577047,-2.140640490947601,FB,342,W,-1,-1
M,B,1.0954260638215403,0.6300181348372826,MB,343,W,-1,-1
M,W,-0.3619747468883759,-0.6292303766242846,MW,344,B,-1,-1
M,B,-2.0925984812569545,-1.6612362130799387,MB,345,W,-1,-1
F,W,-3.0039389178598097,-2.9346858508167752,FW,346,B,-1,-1
F,W,-2.7644515936324128,-2.495038494542201,FW,347,W,-1,-1
M,B,-0.6282555280657061,-0.6365771826421728,MB,348,W,-1,-1
M,W,-0.36028616560254983,-0.3858135347896556,MW,349,W,-1,-1
M,W,0.08231965226191948,0.10700364428404337,MW,350,W,-1,-1
M,B,-0.8359196033043707,-0.7608999301305783,MB,351,W,-1,-1
M,B,0.8152098720161641,0.638878581680048,MB,352,W,-1,-1
M,B,0.7355033991036195,0.5439822608942284,MB,353,W,-1,-1
M,W,-0.6481531666413126,-0.7817487641333689,MW,354,B,-1,-1
M,B,-1.1482315716700622,-1.0122956551343147,MB,355,W,-1,-1
F,B,-4.350251889661481,-3.9089884756772246,FB,356,W,-1,-1
M,W,-0.48399758792458947,-0.4936529140494382,MW,357,W,-1,-1
M,B,0.10776935196334698,0.20803036218050658,MB,358,W,-1,-1
F,B,-2.913617502767777,-2.8506285162936473,FB,359,W,-1,-1
F,B,-2.8311345194815267,-2.526975990401681,FB,360,W,-1,-1
F,W,-0.4654452058611329,-1.173756223856584,FW,361,B,-1,-1
M,W,0.33675620343876256,0.1901014088375203,MW,362,W,-1,-1
M,W,-0.1782926436275072,-0.33278929087818837,MW,363,W,-1,-1
F,B,-1.6953191058371653,-1.640322945028204,FB,364,W,-1,-1
M,W,-0.22442943931957113,-0.5019161574429793,MW,365,B,-1,-1
M,B,0.632773846646832,0.3527105755561676,MB,366,W,-1,-1
M,B,0.7192636149903032,0.5559378192011857,MB,367,W,-1,-1
M,W,0.5232647764167215,0.06171061085059015,MW,368,B,-1,-1
M,B,0.1358395228874373,-0.17670567374214036,MB,369,B,-1,-1
M,W,0.6906834362669059,0.2736104007681811,MW,370,B,-1,-1
F,B,-3.0858464781147155,-2.978001094895492,FB,371,B,-1,-1
M,B,1.248935335551879,0.8902430863252815,MB,372,W,-1,-1
M,B,0.12100756168173593,-0.03227649812963673,MB,373,W,-1,-1
M,B,0.45678087416883134,0.08914192150541339,MB,374,B,-1,-1
M,B,-0.7800382968279492,-0.6543288123650935,MB,375,W,-1,-1
M,W,-0.99636402291408,-0.7397652891072328,MW,376,W,-1,-1
M,W,0.06762396083624714,-0.24459473414261734,MW,377,B,-1,-1
F,W,-5.092631186793691,-4.307741129665103,FW,378,W,-1,-1
M,B,-0.364353271120449,-0.3592514735625231,MB,379,W,-1,-1
F,B,-3.226654279554002,-3.0220700461736736,FB,380,W,-1,-1
M,W,-0.5290573662753211,-0.7227702315331733,MW,381,B,-1,-1
F,W,-5.065242821000261,-4.375416954639117,FW,382,W,-1,-1
M,B,0.7607837165732476,0.32495708594291844,MB,383,B,-1,-1
M,W,0.9246069966049717,0.48416659709140136,MW,384,B,-1,-1
M,W,0.8366116193814347,0.6160526425462365,MW,385,W,-1,-1
F,B,-3.5930163046052197,-3.080774865953792,FB,386,W,-1,-1
M,W,-0.048067000127457814,0.09074781325330514,MW,387,W,-1,-1
M,W,0.18946215731168656,0.09771503820473079,MW,388,W,-1,-1
