G,R,X,Y,GR,UID,TR,qw,qb
F,B,-1.0640310655627325,-1.0446122446071402,FB,40,B,0,1
F,B,-1.0292967574261183,-1.0222820577451979,FB,41,B,0,1
F,W,-1.0100535728451154,-0.9238615219238685,FW,42,W,0,0
M,W,0.015488054562795584,0.01631204570580871,MW,43,W,0,0
F,B,-1.05433813009322,-1.0407660728072696,FB,44,B,0,1
F,W,-0.9730371436300749,-0.8951770143203893,FW,45,W,0,0
M,W,0.029812538973072986,0.0257295083378624,MW,46,W,0,0
M,W,0.0029665668512154093,0.008621074236262408,MW,47,W,0,0
F,W,-1.003645818463449,-0.9222392671928135,FW,48,W,0,0
M,W,0.05310384063053771,0.04832185029089635,MW,49,W,0,0
F,W,-1.0131102560829983,-0.9287584277453608,FW,50,W,0,0
M,B,0.03790617071064318,-0.04236981079466554,MB,51,B,0,1
F,W,-0.9911369431769105,-0.9087370813132545,FW,52,W,0,0
M,W,0.03901211128764967,0.03299281334271419,MW,53,W,0,0
M,W,0.03185409753668821,0.02452536070131829,MW,54,W,0,0
M,W,-0.05688484204489945,-0.04374810033536798,MW,55,W,0,0
M,W,-0.03695084969604989,-0.03140212778227551,MW,56,W,0,0
M,W,0.004521873395167198,0.006151440088528439,MW,57,W,0,0
M,W,-0.001662205970858724,-0.006368964942963323,MW,58,W,0,0
M,W,-0.005811095288061459,-0.008022755378866864,MW,59,W,0,0
F,B,-0.9882476082577976,-0.9921024052348852,FB,60,B,0,1
F,B,-1.0319481290978343,-1.0177971770702916,FB,61,B,0,1
M,W,0.004200800460152642,0.007855325767298423,MW,62,W,0,0
M,W,0.012150967190721796,0.012713493700800294,MW,63,W,0,0
F,B,-1.0165916031240327,-1.0137541979444502,FB,64,B,0,1
F,B,-0.9796577084555556,-0.980733295387639,FB,65,B,0,1
F,W,-0.9402460405671206,-0.8700001185780664,FW,66,W,0,0
M,W,0.013448494389574468,0.01574147973565918,MW,67,W,0,0
M,W,-0.018475797078172373,-0.016256311079369718,MW,68,W,0,0
M,W,-0.043302610735439964,-0.0333275869404217,MW,69,W,0,0
F,W,-0.9930605652869176,-0.9160636484333186,FW,70,W,0,0
M,B,0.015671974414908002,-0.06176271793720241,MB,71,B,0,1
F,B,-0.9357251201377641,-0.9432906101172807,FB,72,B,0,1
M,B,-0.019536977931861547,-0.10010314024932704,MB,73,B,0,1
F,W,-0.9688440770001616,-0.9072585351615412,FW,74,W,0,0
M,W,-0.04583972018713336,-0.04503263544195362,MW,75,W,0,0
M,W,0.029043656150446812,0.018532810643497905,MW,76,W,0,0
M,W,0.028392577277094117,0.021529252864723538,MW,77,W,0,0
F,W,-1.0152267629650364,-0.9311899714331954,FW,78,W,0,0
M,W,0.00559033088991387,0.009401724907662244,MW,79,W,0,0
F,W,-0.9726883264161228,-0.907669299214658,FW,80,W,0,0
M,W,-0.01148277958597474,-0.011511505172155389,MW,81,W,0,0
M,W,0.02145704923682993,0.02075065473670174,MW,82,W,0,0
M,B,-0.013071923970128197,-0.09477369535416147,MB,83,B,0,1
M,B,0.027859561960874805,-0.0560918084400257,MB,84,B,0,1
F,B,-0.9907389294156023,-0.9911164103402048,FB,85,B,0,1
M,B,0.013723637114346527,-0.06616108660901399,MB,86,B,0,1
M,W,-0.012967351572217612,-0.008213421635561779,MW,87,W,0,0
M,W,0.031023270060529805,0.020594617621169264,MW,88,W,0,0
F,W,-1.0356466560331994,-0.9485424756675305,FW,89,W,0,0
F,W,-0.9786563001530831,-0.9048418174023916,FW,90,W,0,0
M,B,0.013607629074755679,-0.07187179052447902,MB,91,B,0,1
F,W,-1.0035434037732698,-0.9189410395120888,FW,92,W,0,0
F,W,-0.9559017930406479,-0.8851496774042482,FW,93,W,0,0
F,W,-0.988747381734716,-0.9173506793710806,FW,94,W,0,0
M,B,0.0405715157609413,-0.05064455304757532,MB,95,B,0,1
M,B,0.013868114868656984,-0.07298965722767609,MB,96,B,0,1
M,W,0.03420729551182536,0.021508914059794406,MW,97,W,0,0
M,W,0.012255807313139083,0.016620665290908797,MW,98,W,0,0
M,W,0.010663981626449999,0.01223222468027304,MW,99,W,0,0
M,B,-0.025505162463677306,-0.10210823342245157,MB,100,B,0,1
F,W,-1.0636536960074445,-0.971743602527593,FW,101,W,0,0
F,W,-0.9673636323204426,-0.8923520682910998,FW,102,W,0,0
F,W,-1.0143600251402294,-0.9360522411289312,FW,103,W,0,0
F,B,-1.0003057660313115,-0.9929982640561614,FB,104,B,0,1
M,B,-0.008676746712124301,-0.08398857678823567,MB,105,B,0,1
F,B,-0.9924478114394866,-0.9988958433925468,FB,106,B,0,1
M,B,0.01098779844357202,-0.07405685427953164,MB,107,B,0,1
F,W,-0.9471679762203387,-0.8721168023095247,FW,108,W,0,0
F,B,-0.9773174728989358,-0.9824607584720432,FB,109,B,0,1
F,W,-0.9555603080879439,-0.882743769881703,FW,110,W,0,0
M,W,0.02298664400299612,0.020000589500699606,MW,111,W,0,0
M,W,-0.003611898247833869,-0.004950840882770539,MW,112,W,0,0
M,W,-0.047232972678194735,-0.03409725913010724,MW,113,W,0,0
M,B,-0.014933894875992577,-0.08750263663795865,MB,114,B,0,1
M,B,0.014962625501424366,-0.0683391576671113,MB,115,B,0,1
M,W,0.04278275160178857,0.03564489890062567,MW,116,W,0,0
M,W,0.014727418846428576,0.01735922649026649,MW,117,W,0,0
M,W,-0.008716912762050102,-0.011422738439607769,MW,118,W,0,0
M,B,-0.01590304892996831,-0.09503239125214759,MB,119,B,0,1
F,W,-1.012497454212642,-0.9340436133025789,FW,120,W,0,0
F,W,-0.9819448129104352,-0.9037942228585597,FW,121,W,0,0
M,W,-0.0022380772748824824,-0.011059378196441629,MW,122,W,0,0
M,W,0.024241077495502802,0.016774747291880464,MW,123,W,0,0
F,B,-0.9853702586613671,-0.9869327720313461,FB,124,B,0,1
M,W,0.02625391882132909,0.0227617788937546,MW,125,W,0,0
M,W,0.040616964673052196,0.03470411998096015,MW,126,W,0,0
M,W,-0.03440101920754205,-0.029152352305759605,MW,127,W,0,0
F,W,-1.0405030808500548,-0.9541491442887262,FW,128,W,0,0
M,W,-0.013298277414205507,-0.015561762767734098,MW,129,W,0,0
M,W,-0.008594197625768067,-0.007198863293318555,MW,130,W,0,0
M,B,0.012795225890445277,-0.07340630948102987,MB,131,B,0,1
M,B,0.003917816649933189,-0.07866432788721606,MB,132,B,0,1
M,W,0.04657625740748277,0.03909590708749272,MW,133,W,0,0
F,W,-1.0011845355073552,-0.9251032828872374,FW,134,W,0,0
M,W,-0.008225162638298509,-0.011061675452612305,MW,135,W,0,0
M,W,0.021533429979502965,0.02035878263057679,MW,136,W,0,0
M,B,-0.03421552296318072,-0.11482835291130947,MB,137,B,0,1
M,B,0.05775044781536815,-0.028269714581445622,MB,138,B,0,1
M,W,0.012197447373856668,0.015678127333527296,MW,139,W,0,0
M,B,-0.0015027104338864717,-0.09314075051238545,MB,140,B,0,1
M,B,-0.03592441256752306,-0.11155512749450358,MB,141,B,0,1
M,B,-0.047581155959647674,-0.11844536430640187,MB,142,B,0,1
F,W,-0.9874334898629156,-0.9034976052892384,FW,143,W,0,0
M,B,-0.003101231472104223,-0.08716306955429072,MB,144,B,0,1
M,W,-0.03675121080414281,-0.03193426840063568,MW,145,W,0,0
F,W,-0.95242744078727,-0.8748948369314141,FW,146,W,0,0
F,W,-1.0137609013946336,-0.9275405752224027,FW,147,W,0,0
F,W,-0.9986466515289093,-0.9175262679972755,FW,148,W,0,0
F,W,-0.9797665611852615,-0.908119660104924,FW,149,W,0,0
M,B,0.03750385475697391,-0.06315154526811399,MB,150,B,0,1
M,B,0.007736420766040725,-0.07661967719866399,MB,151,B,0,1
F,W,-0.97232480645986,-0.9027349106918087,FW,152,W,0,0
M,W,-0.027860614887113055,-0.017770259877916923,MW,153,W,0,0
M,W,-0.009502779633074889,-0.015491803587054228,MW,154,W,0,0
F,W,-0.9880977082237209,-0.9151982155474397,FW,155,W,0,0
M,W,0.025417812767110325,0.012148587685401984,MW,156,W,0,0
F,W,-1.0564827177440526,-0.9583532054113143,FW,157,W,0,0
F,W,-0.9820039946280438,-0.901012202822897,FW,158,W,0,0
M,W,0.0494930762332972,0.03532856283940282,MW,159,W,0,0
M,W,-0.03500351316025605,-0.022884386948652722,MW,160,W,0,0
M,W,0.011192902174477564,0.004443075101807326,MW,161,W,0,0
M,W,-0.0040715430910674266,0.0035154048121741124,MW,162,W,0,0
F,B,-0.9747140534198898,-0.9868955711804183,FB,163,B,0,1
F,B,-1.0107261832139796,-1.008248558267511,FB,164,B,0,1
M,B,0.005787776556997035,-0.07574430795932242,MB,165,B,0,1
M,B,-0.07378131228709012,-0.13367972957081725,MB,166,B,0,1
F,W,-1.0072032221474254,-0.9204672908257774,FW,167,W,0,0
F,W,-1.0001681633389246,-0.9188761463198475,FW,168,W,0,0
M,W,-0.014999656680670534,-0.017056679415540812,MW,169,W,0,0
M,W,-0.01951446206501281,-0.021011456592747026,MW,170,W,0,0
F,W,-1.0016699426999918,-0.9165403879759491,FW,171,W,0,0
F,B,-1.009479842441475,-1.0068278492740412,FB,172,B,0,1
M,W,0.019368835351735763,0.023785788277667464,MW,173,W,0,0
M,W,-0.042792204200255916,-0.03985188008480147,MW,174,W,0,0
M,W,0.0457263433544652,0.030572567356150118,MW,175,W,0,0
F,W,-0.9523022096665207,-0.8849074076749822,FW,176,W,0,0
F,W,-0.9929621890958875,-0.9158451276170059,FW,177,W,0,0
M,W,0.04915487719606488,0.035757999838268544,MW,178,W,0,0
F,B,-1.02748085803189,-1.0187590787285241,FB,179,B,0,1
M,W,-0.012328820456626092,-0.0053820865702012026,MW,180,W,0,0
F,W,-1.0173626052177203,-0.937130629798778,FW,181,W,0,0
M,B,0.011502381913671067,-0.07346636388706324,MB,182,B,0,1
M,W,0.026624259604707008,0.018176502777857987,MW,183,W,0,0
M,W,0.003769374024582697,0.0035644012366698903,MW,184,W,0,0
M,W,-0.012668546249595647,0.0009246733344634508,MW,185,W,0,0
M,B,0.023834044917333454,-0.06700435945142402,MB,186,B,0,1
M,B,0.008508595576148765,-0.0756331729217122,MB,187,B,0,1
M,W,0.003803391336860263,0.008314974734319629,MW,188,W,0,0
F,W,-0.9873750722184504,-0.9100905077928793,FW,189,W,0,0
F,W,-1.0028100256154613,-0.9194797132273171,FW,190,W,0,0
M,W,0.03929745165089401,0.028597250551840165,MW,191,W,0,0
F,B,-1.007056956263584,-1.0051186383987474,FB,192,B,0,1
F,B,-1.0114441169801123,-1.0068754375856102,FB,193,B,0,1
F,W,-1.0285588463887947,-0.9411122665199075,FW,194,W,0,0
F,W,-0.9384568339745878,-0.8703295343129518,FW,195,W,0,0
F,B,-1.0446454186718233,-1.0403497138294864,FB,196,B,0,1
F,W,-0.963949558125471,-0.8837669198438779,FW,197,W,0,0
M,W,0.0073441703796534126,0.0065240261644380374,MW,198,W,0,0
M,B,-0.006481719570791615,-0.0782417815579916,MB,199,B,0,1
M,W,-0.05952399513248454,-0.05491943224518368,MW,200,W,0,0
M,B,0.041907203346299715,-0.04422971082453199,MB,201,B,0,1
M,W,-0.009730031274167841,-0.01097786584798039,MW,202,W,0,0
M,W,-0.0009122363601443892,-0.005503331144695233,MW,203,W,0,0
F,B,-0.9622131111661301,-0.9679901331770219,FB,204,B,0,1
M,W,-0.029858987152208725,-0.026067090319425223,MW,205,W,0,0
M,W,-0.031319955003813287,-0.02120188659104258,MW,206,W,0,0
M,W,0.024834035477216992,0.02305836651916893,MW,207,W,0,0
M,W,0.0027856469502161242,0.006247906938762584,MW,208,W,0,0
M,W,-0.03192201586314986,-0.023838530248643307,MW,209,W,0,0
F,W,-1.0323813378737197,-0.9492387921880819,FW,210,W,0,0
M,B,-0.028953889209155297,-0.0993839409598012,MB,211,B,0,1
M,W,0.013661854564709953,0.012810350477030793,MW,212,W,0,0
M,B,-0.032821488898996797,-0.09538131582689179,MB,213,B,0,1
M,W,0.0062147865275652275,0.0064213383240296264,MW,214,W,0,0
F,B,-0.9915072828659117,-0.9926568599620845,FB,215,B,0,1
F,W,-0.9728475592386273,-0.9023458224095257,FW,216,W,0,0
M,W,-0.008543774460021691,-0.00722272245224859,MW,217,W,0,0
F,B,-0.9214010604928189,-0.9313353648348565,FB,218,B,0,1
F,B,-0.9769259963048935,-0.9917537626386467,FB,219,B,0,1
F,B,-0.9339846957811563,-0.9519732938461459,FB,220,B,0,1
M,B,-0.008439294982759244,-0.08649946539091712,MB,221,B,0,1
M,B,-0.029176063574517824,-0.1021319575618223,MB,222,B,0,1
M,W,0.021831753751441054,0.022008130284347026,MW,223,W,0,0
F,B,-1.0024392414587244,-0.9975346073165552,FB,224,B,0,1
M,W,0.01863938966181895,0.016910069892558034,MW,225,W,0,0
M,B,-0.008598697767506734,-0.09105283779022001,MB,226,B,0,1
M,B,0.031288345582765636,-0.056173944704027395,MB,227,B,0,1
F,W,-1.0559440995702623,-0.9664329266975666,FW,228,W,0,0
F,B,-1.0186098219975197,-1.0136572977926437,FB,229,B,0,1
M,W,-0.006923557201101917,-0.009393275933276555,MW,230,W,0,0
F,W,-0.9980133728624695,-0.9208815761573226,FW,231,W,0,0
M,W,0.032947582006223705,0.023168147657993174,MW,232,W,0,0
M,W,-0.010844710480035913,-0.004476579531021695,MW,233,W,0,0
M,W,-0.04991308300117176,-0.039394412563301284,MW,234,W,0,0
M,W,0.02050124549070526,0.005282520052936935,MW,235,W,0,0
M,B,-0.05392681569514819,-0.1372703834757254,MB,236,B,0,1
F,W,-1.000382252841546,-0.9243925413469738,FW,237,W,0,0
F,B,-1.0638194321615573,-1.0531854472416495,FB,238,B,0,1
M,W,0.027253447899895047,0.025108126690672812,MW,239,W,0,0
M,W,-0.0044709218543837505,-0.005509149969611349,MW,240,W,0,0
M,B,-0.024311938522486295,-0.10641656402710324,MB,241,B,0,1
F,W,-1.0335991421384154,-0.9449206166458864,FW,242,W,0,0
M,B,-0.024248978616198114,-0.09937049013481172,MB,243,B,0,1
M,W,-0.007855122465789573,-0.004395955334364494,MW,244,W,0,0
M,W,0.026645489263838598,0.02341666517229346,MW,245,W,0,0
M,W,-0.021057620747153807,-0.018479883083510475,MW,246,W,0,0
M,W,-0.006903702209812129,-0.01152757156240852,MW,247,W,0,0
M,B,0.004176394205641654,-0.07141117353464331,MB,248,B,0,1
F,W,-0.9830696741676932,-0.908531330077165,FW,249,W,0,0
M,W,-0.02168105673660193,-0.015794486632756902,MW,250,W,0,0
M,B,0.022509433946469967,-0.05924880237801103,MB,251,B,0,1
M,W,-0.0717836507108671,-0.05723246652338996,MW,252,W,0,0
M,B,-0.07764474012806857,-0.1442691416710647,MB,253,B,0,1
M,W,-0.024874368381808704,-0.019914313853007834,MW,254,W,0,0
M,B,0.02153254018037728,-0.06460223321413458,MB,255,B,0,1
F,B,-0.9825145994511593,-0.9875516368660269,FB,256,B,0,1
M,W,0.007514718193526619,0.012520948459881052,MW,257,W,0,0
F,B,-0.9941422467083859,-0.994850688574269,FB,258,B,0,1
M,W,0.033980856067763174,0.03142373254901071,MW,259,W,0,0
M,W,0.0169578013602395,0.01781446314221498,MW,260,W,0,0
M,W,-0.008108677563483208,-0.008280718114865214,MW,261,W,0,0
F,W,-1.0152709608247497,-0.9264106823118509,FW,262,W,0,0
F,W,-0.9591507086559716,-0.8886070552831725,FW,263,W,0,0
F,B,-0.9913453373831248,-0.9925551171073578,FB,264,B,0,1
M,B,-0.00360444221301063,-0.07848121932788198,MB,265,B,0,1
F,W,-0.9619451120193729,-0.887555491458161,FW,266,W,0,0
F,W,-1.0216869522883887,-0.9436948963407871,FW,267,W,0,0
M,W,0.036035610842217645,0.03407923857985421,MW,268,W,0,0
F,B,-0.991073114797034,-0.9943465121516405,FB,269,B,0,1
M,B,0.01578276178554303,-0.07022296377539675,MB,270,B,0,1
M,B,0.0338307040438503,-0.049875310473637885,MB,271,B,0,1
M,W,0.038741395934695146,0.029838407957151394,MW,272,W,0,0
M,W,-0.014225554437486113,-0.013487406105824412,MW,273,W,0,0
M,W,0.0016276753404834497,-0.004202028724631979,MW,274,W,0,0
M,B,0.0056734772506040546,-0.07290935891986444,MB,275,B,0,1
M,W,-0.010303701066603006,-0.005676814136082477,MW,276,W,0,0
F,W,-0.9592027559244848,-0.8869039114449149,FW,277,W,0,0
F,B,-0.9604743975320387,-0.9685668450850466,FB,278,B,0,1
M,B,0.018549285640856627,-0.06863944083297216,MB,279,B,0,1
M,W,-0.024918800183876055,-0.020409434290765336,MW,280,W,0,0
M,B,0.03255979176076354,-0.05084303244276556,MB,281,B,0,1
F,W,-1.0334250320626535,-0.9343741343323504,FW,282,W,0,0
M,W,-0.054991729112167306,-0.03854129796301979,MW,283,W,0,0
F,B,-1.0236199147412752,-1.0204598036971109,FB,284,B,0,1
F,W,-1.0398934878607993,-0.9525926648065733,FW,285,W,0,0
M,W,0.0409485895752344,0.033733425092576326,MW,286,W,0,0
M,W,-0.048289856782021315,-0.039732707402084816,MW,287,W,0,0
F,W,-1.0083499636379571,-0.9286141244681874,FW,288,W,0,0
M,B,-0.045124208307274746,-0.11365502486676987,MB,289,B,0,1
M,B,-0.043636604983645105,-0.11223228700595034,MB,290,B,0,1
F,W,-1.0144273622614481,-0.9259749882698232,FW,291,W,0,0
M,W,-0.003016562969359013,-0.0007675638012346006,MW,292,W,0,0
M,W,-0.03215162036390952,-0.02297314529915671,MW,293,W,0,0
M,W,0.06299751090567557,0.05651284906263523,MW,294,W,0,0
M,W,-0.03398501647544491,-0.02688828440484399,MW,295,W,0,0
M,W,-0.028550743676841538,-0.023660372800159132,MW,296,W,0,0
M,W,0.0352464192266066,0.02837293778722835,MW,297,W,0,0
M,B,-0.037971034212829644,-0.11583728202063699,MB,298,B,0,1
M,W,-0.016645787021334846,-0.010089069867663347,MW,299,W,0,0
F,W,-0.9987100830731922,-0.9216643350691069,FW,300,W,0,0
M,W,0.001675152957622185,0.0030087316443512127,MW,301,W,0,0
M,W,-0.014437122226241796,-0.012169088525516887,MW,302,W,0,0
F,B,-0.9744668032368717,-0.9784564467126642,FB,303,B,0,1
M,B,0.03483256345724061,-0.05610907984188898,MB,304,B,0,1
F,W,-0.9648894046062193,-0.8932809796996632,FW,305,W,0,0
M,B,0.015563897992306518,-0.0624728726683432,MB,306,B,0,1
F,W,-0.9538132050503304,-0.8793718557399941,FW,307,W,0,0
F,B,-1.0184880392705387,-1.012889661916296,FB,308,B,0,1
M,W,-0.015448427729687023,-0.014562465951559002,MW,309,W,0,0
F,W,-0.9654278966406709,-0.8915756558570547,FW,310,W,0,0
F,W,-0.9993482297225261,-0.9174504496089179,FW,311,W,0,0
M,W,-0.03744431172948641,-0.026464354128805774,MW,312,W,0,0
M,B,-0.026956521457555543,-0.10139987415652217,MB,313,B,0,1
M,B,-0.09173189436486454,-0.15073176299279453,MB,314,B,0,1
F,W,-0.9544261572677435,-0.8766661544012259,FW,315,W,0,0
M,W,-0.04477205801340416,-0.03734311186043221,MW,316,W,0,0
M,W,-0.025592995459615513,-0.01816041004131278,MW,317,W,0,0
M,W,0.049277250799688664,0.03720459989624113,MW,318,W,0,0
F,W,-0.9841947595302963,-0.9011501449822095,FW,319,W,0,0
F,B,-0.9917051026270841,-0.9911468415599868,FB,320,B,0,1
F,W,-0.9437901182471953,-0.8709204712569663,FW,321,W,0,0
M,W,0.031084682121413517,0.02953491962806548,MW,322,W,0,0
M,W,0.009228588180329386,0.006196246180698809,MW,323,W,0,0
F,W,-1.040243244167481,-0.9499342960418405,FW,324,W,0,0
F,W,-1.0462280458298006,-0.9536568280589187,FW,325,W,0,0
F,W,-0.9825700575455047,-0.8987828340086081,FW,326,W,0,0
F,B,-1.019075810899219,-1.010344345392637,FB,327,B,0,1
M,W,-0.04340177004884515,-0.033501084588512295,MW,328,W,0,0
M,W,-0.002523484701995545,9.243377341454145e-05,MW,329,W,0,0
M,W,0.011057567380039254,0.00951987615477316,MW,330,W,0,0
M,B,0.04094746653900485,-0.039949510720511776,MB,331,B,0,1
M,B,-0.022971224012165885,-0.10853118929227389,MB,332,B,0,1
F,B,-0.9693770049360763,-0.9790750301780943,FB,333,B,0,1
F,W,-0.9962240445610381,-0.9142947168033936,FW,334,W,0,0
M,W,0.06231939571084274,0.05249926673700082,MW,335,W,0,0
F,B,-1.0225414703933224,-1.0217236574223483,FB,336,B,0,1
M,W,-0.05767999806851393,-0.03899387134014719,MW,337,W,0,0
F,B,-1.0102936842691708,-1.008423617774467,FB,338,B,0,1
M,B,-0.01399214103518455,-0.09582397168894492,MB,339,B,0,1
M,W,0.00541376777232732,0.0010333998379579174,MW,340,W,0,0
M,B,0.03787809395047143,-0.052092323333468166,MB,341,B,0,1
F,B,-0.9950480764601956,-0.99840057187795,FB,342,B,0,1
F,B,-1.0093966264251288,-1.0148613114935239,FB,343,B,0,1
F,B,-0.9649617654308612,-0.9682295701334718,FB,344,B,0,1
F,W,-1.0388174303164468,-0.961002971354422,FW,345,W,0,0
F,W,-1.0240909126328295,-0.9365663847615107,FW,346,W,0,0
M,W,-0.04121505776276164,-0.024743000027321233,MW,347,W,0,0
M,W,0.04171946159903044,0.042260981570254576,MW,348,W,0,0
M,W,-0.04492579150340308,-0.03988165125328855,MW,349,W,0,0
M,W,-0.039522128711871454,-0.025438667751032557,MW,350,W,0,0
M,W,0.0003390151578264465,-0.000132119060483761,MW,351,W,0,0
M,W,-0.00983009311339823,-0.004960247487501143,MW,352,W,0,0
M,W,0.005495967107054279,0.0031426647342874562,MW,353,W,0,0
M,B,0.017747178481831525,-0.06068559034128784,MB,354,B,0,1
M,W,-0.007504562488270057,-0.009517892655091575,MW,355,W,0,0
M,B,-0.035559418052972254,-0.11232645425425178,MB,356,B,0,1
M,W,-0.016552958852944676,-0.014859750985766723,MW,357,W,0,0
M,W,-0.037813409306234225,-0.03233292518468851,MW,358,W,0,0
M,W,-0.004401991018440745,0.004878425724861742,MW,359,W,0,0
M,W,0.01769004415423009,0.01445237095710848,MW,360,W,0,0
M,B,-0.022925160804203655,-0.09848167628971055,MB,361,B,0,1
M,B,0.04107868236470733,-0.045761735065997296,MB,362,B,0,1
F,B,-0.9979889416520529,-0.988014102130856,FB,363,B,0,1
F,B,-1.0178460501357316,-1.013963594800115,FB,364,B,0,1
F,W,-0.9615987056096892,-0.8892117454845139,FW,365,W,0,0
M,W,-0.0663941107277705,-0.049670972908882935,MW,366,W,0,0
M,W,-0.013465738390748813,-0.0016153699440631282,MW,367,W,0,0
M,W,0.01971689504012448,0.009412417984314102,MW,368,W,0,0
M,W,-0.009196156723626774,-0.0018627693084724613,MW,369,W,0,0
F,W,-0.950324022450011,-0.8773312566095263,FW,370,W,0,0
F,W,-0.9494073606427333,-0.8740407903424109,FW,371,W,0,0
M,W,-0.0008424692239196246,-0.005110177828009815,MW,372,W,0,0
F,B,-0.9841394215443674,-0.9903680723111128,FB,373,B,0,1
M,W,0.02972527513131969,0.02412649973308722,MW,374,W,0,0
M,W,-0.011890362150179459,-0.011103452953785004,MW,375,W,0,0
M,W,0.0307257742092141,0.018553194402168387,MW,376,W,0,0
M,B,0.036876240217802204,-0.047266627458474986,MB,377,B,0,1
M,B,0.005245434095515455,-0.08123822607389583,MB,378,B,0,1
F,W,-0.9639335492652532,-0.8894057444209551,FW,379,W,0,0
M,B,0.026784675087995494,-0.05446231306099375,MB,380,B,0,1
M,W,-0.009998589771171369,-0.0011159402200313293,MW,381,W,0,0
M,W,0.05484914158351926,0.035946056202576813,MW,382,W,0,0
M,W,-0.022037084429034806,-0.021582499268194534,MW,383,W,0,0
F,B,-1.0058687092510652,-1.0046629525101718,FB,384,B,0,1
M,W,0.033766954287979295,0.022810516022625734,MW,385,W,0,0
F,W,-1.0157695957867092,-0.927026172927269,FW,386,W,0,0
F,W,-1.0166432231051319,-0.9278046286939965,FW,387,W,0,0
M,W,-0.009659879779165123,-0.005515370595643433,MW,388,W,0,0
M,W,0.0026169855075971007,0.0005295528685888579,MW,389,W,0,0
F,W,-1.0206428391530493,-0.9326893653135141,FW,390,W,0,0
M,B,0.01548989291092812,-0.07673207020799593,MB,391,B,0,1
F,W,-0.9537510642248329,-0.8929615876782838,FW,392,W,0,0
M,W,-0.020308992133714614,-0.017333053988048675,MW,393,W,0,0
F,W,-0.9659421310378709,-0.9012280901766392,FW,394,W,0,0
F,W,-0.9959438221254064,-0.9183852263142382,FW,395,W,0,0
M,B,0.009518485735057203,-0.07150781884226134,MB,396,B,0,1
M,W,-0.011041679228011332,-0.007445377209917105,MW,397,W,0,0
M,W,-0.028812080574014222,-0.020759154408588706,MW,398,W,0,0
F,B,-0.9801314511963283,-0.9915676040968688,FB,399,B,0,1
F,B,-1.0058474397398698,-1.0064610061011672,FB,400,B,0,1
M,W,-0.006116610041079062,-0.008032250580815432,MW,401,W,0,0
M,W,0.02120746351312741,0.018700501289229086,MW,402,W,0,0
F,W,-0.9900675638447608,-0.9123078870137862,FW,403,W,0,0
M,B,0.006578527835834039,-0.08140313948553365,MB,404,B,0,1
