G,R,X,Y,GR,UID,TR,qw,qb
F,W,-0.9864129018590251,-0.9034227283992254,FW,78,W,0,0
F,W,-0.9687994890129386,-0.9043582281858055,FW,79,W,0,0
M,W,0.04283105439759964,0.025713913221760157,MW,80,W,0,0
F,W,-0.9870873629466093,-0.9136356156009175,FW,81,W,0,0
M,W,0.04352936736132826,0.0422880745764903,MW,82,W,0,0
M,W,-0.027427365033901353,-0.014683257844677455,MW,83,W,0,0
F,W,-0.9512568476434107,-0.8837740379698795,FW,84,W,0,0
M,W,0.040728036182558956,0.03370119145493267,MW,85,W,0,0
M,W,0.06816500103404949,0.059984713864434845,MW,86,W,0,0
M,W,-0.04133703299388415,-0.025281978473538018,MW,87,W,0,0
M,W,-0.03831943269951061,-0.02666776886270039,MW,88,W,0,0
M,W,0.018677910575786685,0.021122962482744,MW,89,W,0,0
M,W,0.01807438050311705,0.009099748445706532,MW,90,W,0,0
F,B,-0.9667888241688192,-0.9698398901381418,FB,91,B,0,1
M,W,0.004153946627274901,0.006242551503090564,MW,92,W,0,0
F,W,-1.027085222582577,-0.9435283137338977,FW,93,W,0,0
F,W,-0.9127396948431259,-0.8468847411683474,FW,94,W,0,0
M,B,0.022396100781192238,-0.06237289077876783,MB,95,B,0,1
F,B,-1.0057922658873824,-1.0171903439432024,FB,96,B,0,1
F,W,-1.0671369744382189,-0.9736112163267164,FW,97,W,0,0
F,W,-0.9955969155583727,-0.9153979437520535,FW,98,W,0,0
F,B,-0.9902941761213391,-0.9952949300989751,FB,99,B,0,1
F,W,-0.9725338197543094,-0.899598687930871,FW,100,W,0,0
M,W,0.02660764441392848,0.022686333750535692,MW,101,W,0,0
M,B,0.02731425125544101,-0.05587463745209532,MB,102,B,0,1
M,W,-0.022240781094370405,-0.02030294157460315,MW,103,W,0,0
M,W,-0.023554780032680026,-0.015296471694433489,MW,104,W,0,0
M,W,0.029242996293594423,0.02541480144439044,MW,105,W,0,0
M,B,-0.0022272758345529943,-0.08657070034378571,MB,106,B,0,1
M,W,0.08657122696381353,0.07169459774023534,MW,107,W,0,0
M,W,0.03524239647412576,0.021898272791870187,MW,108,W,0,0
F,W,-1.0198217753482615,-0.9280135942340032,FW,109,W,0,0
M,W,-0.034010803824879074,-0.0286315699795392,MW,110,W,0,0
M,W,-0.029485452277823936,-0.030084485343558627,MW,111,W,0,0
M,W,-0.038537504774641525,-0.033788830525595406,MW,112,W,0,0
F,W,-1.0360453267230174,-0.950425361700975,FW,113,W,0,0
M,W,-0.03688646693520167,-0.033831524122772724,MW,114,W,0,0
M,W,-0.058702580601603604,-0.04982013973900305,MW,115,W,0,0
M,W,0.03753581384362163,0.03060126178990865,MW,116,W,0,0
M,B,0.02468186303812686,-0.058840071874608726,MB,117,B,0,1
F,B,-1.0254976731091043,-1.0193035277079932,FB,118,B,0,1
M,B,-0.003482688836074908,-0.08714291103424188,MB,119,B,0,1
F,W,-1.048733347907077,-0.9533528901165562,FW,120,W,0,0
M,W,0.036608049115284896,0.026310206321775647,MW,121,W,0,0
M,B,0.04042588804523168,-0.038047813611386316,MB,122,B,0,1
M,W,-0.02845840551353451,-0.01850466219608502,MW,123,W,0,0
F,B,-1.0368172415705363,-1.0376129681300992,FB,124,B,0,1
M,W,0.011137539265093581,0.007524573366989206,MW,125,W,0,0
F,B,-1.0576540949830635,-1.05072552439856,FB,126,B,0,1
F,B,-1.0797831616992208,-1.0603217552939121,FB,127,B,0,1
M,B,0.012885621997861986,-0.07233449590983157,MB,128,B,0,1
F,W,-1.0209078781790484,-0.9358805538099628,FW,129,W,0,0
M,W,-0.03767721760266435,-0.03023289873518676,MW,130,W,0,0
M,W,-0.01742655425901929,-0.01924694627389029,MW,131,W,0,0
M,W,0.017019666658576585,0.014585308106642698,MW,132,W,0,0
M,W,-0.04628351643211575,-0.032977475483026014,MW,133,W,0,0
F,W,-1.0041380006252765,-0.9256746604412524,FW,134,W,0,0
F,W,-1.003761572045563,-0.9194888032330315,FW,135,W,0,0
F,B,-0.9631929926314599,-0.9690797367071279,FB,136,B,0,1
M,W,-0.004011954641130277,-0.0069170285034548355,MW,137,W,0,0
F,W,-1.0024142317863125,-0.9218065945205094,FW,138,W,0,0
M,B,0.06317124131551423,-0.03229972720378277,MB,139,B,0,1
M,W,0.003949587211599609,0.010699368451165892,MW,140,W,0,0
F,W,-0.9371910192318271,-0.8702174772383283,FW,141,W,0,0
M,B,-0.004216425893842414,-0.08881417682901742,MB,142,B,0,1
M,W,-0.006659858390329262,-0.008581248331447841,MW,143,W,0,0
F,W,-0.9970902322891316,-0.9210015401818523,FW,144,W,0,0
F,B,-1.0068571956026167,-1.013651249198681,FB,145,B,0,1
F,W,-1.0787587923521598,-0.978384154397042,FW,146,W,0,0
M,B,0.016044405215867363,-0.06790608344793789,MB,147,B,0,1
M,B,0.02912189925578607,-0.058686691620888146,MB,148,B,0,1
M,W,-0.0026689900309728475,-0.0018591914987771522,MW,149,W,0,0
F,W,-1.0747925464618522,-0.9816196625694363,FW,150,W,0,0
F,B,-1.033110801297389,-1.0287514541118576,FB,151,B,0,1
M,B,0.036317230826618335,-0.04911824206090647,MB,152,B,0,1
M,W,-0.07224186649449346,-0.05468870989226743,MW,153,W,0,0
M,W,-0.006110592979353023,0.008255805122299984,MW,154,W,0,0
M,B,-0.011772967973046873,-0.08700986656690095,MB,155,B,0,1
M,W,-0.013642247393906968,-0.013566453003762104,MW,156,W,0,0
M,W,0.02999126890799334,0.020582344393939286,MW,157,W,0,0
M,B,0.01870059747822849,-0.0642448234927335,MB,158,B,0,1
M,B,-0.047514831198568655,-0.11849412759594283,MB,159,B,0,1
F,W,-0.9700377389191575,-0.8900357337895135,FW,160,W,0,0
M,W,0.0388223194944217,0.027739171068513563,MW,161,W,0,0
M,B,0.02061748481558937,-0.06889846394978263,MB,162,B,0,1
F,W,-1.0272342116763755,-0.9380683357206205,FW,163,W,0,0
F,W,-1.0170984058618315,-0.934714057973645,FW,164,W,0,0
M,W,0.032754176380893944,0.022679526829705483,MW,165,W,0,0
M,W,-0.01978254103797654,-0.021736991492326014,MW,166,W,0,0
M,W,-0.015977486418695504,-0.015211749674403776,MW,167,W,0,0
M,W,0.009119970319337926,0.0025773968326388823,MW,168,W,0,0
M,W,0.05364482174986664,0.04431048738940221,MW,169,W,0,0
M,W,0.047617326039508676,0.04495044100646288,MW,170,W,0,0
M,W,-0.0637795162990292,-0.04115946559807576,MW,171,W,0,0
M,B,0.047696769127543434,-0.04586767752364452,MB,172,B,0,1
M,B,-0.04899786572243899,-0.12614584413341023,MB,173,B,0,1
F,B,-0.9610379006363005,-0.9709010077931429,FB,174,B,0,1
M,W,0.004141290884050969,0.002148592390313022,MW,175,W,0,0
M,B,-0.0033101194636760375,-0.08106726048318949,MB,176,B,0,1
M,B,0.03895985283509663,-0.04927566061627624,MB,177,B,0,1
F,B,-1.011766480799085,-1.0125029035755084,FB,178,B,0,1
M,B,0.054236119544774926,-0.030499755505377944,MB,179,B,0,1
M,B,0.06666916963953473,-0.018702811451624536,MB,180,B,0,1
M,W,0.01430760054583492,0.02067144807753184,MW,181,W,0,0
M,W,0.0222622546812007,0.021543439201783414,MW,182,W,0,0
M,B,0.06843165788534483,-0.031054842355428817,MB,183,B,0,1
M,B,-0.020823916177498587,-0.09407489514908167,MB,184,B,0,1
F,W,-1.007431636225508,-0.9297531153660945,FW,185,W,0,0
M,W,-0.018896600852311676,-0.019113632833802477,MW,186,W,0,0
F,W,-1.020628641491327,-0.9333058878205249,FW,187,W,0,0
F,B,-1.0131531612080273,-1.0115994752380706,FB,188,B,0,1
M,W,-0.05682014552954167,-0.04954323150071723,MW,189,W,0,0
M,W,-0.010750693529720983,-0.0027035252968686503,MW,190,W,0,0
F,W,-0.9939598618527673,-0.9053863027908577,FW,191,W,0,0
M,W,0.008702170030178874,-0.0003690303914256742,MW,192,W,0,0
F,W,-1.0062677869479637,-0.9159137526445346,FW,193,W,0,0
M,W,-0.06791900674237654,-0.051045828073268414,MW,194,W,0,0
M,W,-0.016415853674278127,-0.012745413243218299,MW,195,W,0,0
M,W,0.00829898932667893,0.0054551045906904485,MW,196,W,0,0
M,W,-0.04819592799200479,-0.03690214291246171,MW,197,W,0,0
M,W,0.047317801988300344,0.035388855436232616,MW,198,W,0,0
F,B,-0.9605200070144486,-0.969368267640643,FB,199,B,0,1
M,B,0.02893846889687822,-0.06046534966115909,MB,200,B,0,1
M,W,-0.007215175264694477,0.003520004446286782,MW,201,W,0,0
F,W,-0.9934804328807255,-0.9113050337507342,FW,202,W,0,0
M,B,-0.07415978698567033,-0.14191583737586455,MB,203,B,0,1
M,W,0.00855432512454175,0.0074135550356390426,MW,204,W,0,0
F,W,-1.0148432756653438,-0.9308638417123817,FW,205,W,0,0
M,W,0.04067300112072388,0.031111123432869654,MW,206,W,0,0
M,B,-0.025673349566098323,-0.09946179137753781,MB,207,B,0,1
M,W,-0.034300387092644415,-0.02826517196321688,MW,208,W,0,0
M,W,0.024843835530493255,0.02437966207552406,MW,209,W,0,0
F,W,-1.0396698187724593,-0.9485980013760924,FW,210,W,0,0
F,W,-0.968861440213916,-0.8893754539536753,FW,211,W,0,0
M,B,-0.014132547680897554,-0.0936937116848751,MB,212,B,0,1
M,W,-0.04901130480445864,-0.04123357128977453,MW,213,W,0,0
M,W,0.010909561359272185,0.0035559634202839367,MW,214,W,0,0
M,W,0.028906292971122932,0.022113164277937532,MW,215,W,0,0
F,B,-1.0651142551800226,-1.053672851418582,FB,216,B,0,1
M,W,-0.018610628540515994,-0.002025870863464072,MW,217,W,0,0
M,W,-0.059579572927223316,-0.03636319876359324,MW,218,W,0,0
M,B,0.023195910317410064,-0.06470012158058604,MB,219,B,0,1
F,W,-1.0142153352471956,-0.9288457223012201,FW,220,W,0,0
M,W,0.009928449457048558,0.007805111493477208,MW,221,W,0,0
F,B,-0.9934414101150673,-0.996252783674124,FB,222,B,0,1
M,W,0.005271531745889661,0.006123778403733188,MW,223,W,0,0
M,W,0.006087710403649606,-0.0020835784779785734,MW,224,W,0,0
M,W,0.02562278989387359,0.01885757956108102,MW,225,W,0,0
F,W,-0.9809436366216138,-0.9003559982793482,FW,226,W,0,0
M,B,-0.003919498906853754,-0.08074736404368194,MB,227,B,0,1
M,W,0.021268009099466145,0.010032273814010114,MW,228,W,0,0
M,B,-0.002469182786283428,-0.07976363690672404,MB,229,B,0,1
F,B,-1.0160309597273345,-1.010928915501117,FB,230,B,0,1
F,W,-0.9665018685486582,-0.897338155551238,FW,231,W,0,0
M,B,0.02276022807794525,-0.06300072086460208,MB,232,B,0,1
M,W,0.01262006694495122,0.012128616463002291,MW,233,W,0,0
M,B,0.025405465357796045,-0.05477914806864699,MB,234,B,0,1
M,W,-0.0020434691547651217,0.007151250250511454,MW,235,W,0,0
M,W,-0.03787990265191223,-0.026396464384037505,MW,236,W,0,0
F,W,-1.0025052161054617,-0.916664347048629,FW,237,W,0,0
F,W,-1.0388642510912935,-0.9545870158273243,FW,238,W,0,0
M,B,0.0028270188017080135,-0.07670141339032574,MB,239,B,0,1
F,B,-0.9860495450675559,-0.9929013880741298,FB,240,B,0,1
M,W,0.0360930803512602,0.028176876924061386,MW,241,W,0,0
F,W,-1.036653920249558,-0.9481414854202539,FW,242,W,0,0
M,W,-0.017856824895986556,-0.021219676112256045,MW,243,W,0,0
F,W,-1.0086007158299521,-0.9380000233423873,FW,244,W,0,0
M,B,0.03959775314039548,-0.055884078552358524,MB,245,B,0,1
F,W,-0.9960975150506488,-0.9147001229092291,FW,246,W,0,0
F,B,-1.0202967156530227,-1.013832767865733,FB,247,B,0,1
F,W,-0.9700658120789639,-0.8923897503706771,FW,248,W,0,0
M,W,-0.007059220332711153,-0.0030447546410844535,MW,249,W,0,0
F,W,-1.0095652930250278,-0.9259001682381961,FW,250,W,0,0
F,W,-1.0244897465362248,-0.9365351979259261,FW,251,W,0,0
F,B,-0.9910687878001329,-0.9902576800271936,FB,252,B,0,1
M,W,0.01804812108999918,0.021959865406031717,MW,253,W,0,0
M,W,0.016736687046883178,0.008076171811850111,MW,254,W,0,0
M,W,0.006502907062216155,0.011254095578374274,MW,255,W,0,0
M,W,0.06680399586225332,0.047675960951838646,MW,256,W,0,0
M,W,0.055697104861031466,0.04444314083395781,MW,257,W,0,0
M,B,-0.019805528882352024,-0.09689543059536293,MB,258,B,0,1
M,B,-0.07564427372850381,-0.14587976344434028,MB,259,B,0,1
F,W,-1.0488592289607532,-0.960802706532276,FW,260,W,0,0
M,W,0.0075057229251827865,0.005244508053377922,MW,261,W,0,0
M,W,-0.00886163931323595,-0.008039694773176138,MW,262,W,0,0
F,W,-1.0058026953290706,-0.914354671608174,FW,263,W,0,0
M,W,-0.003279279955970735,-0.0016779847550572199,MW,264,W,0,0
M,W,0.033532956513009825,0.024102212511106617,MW,265,W,0,0
M,W,-0.05399837930171469,-0.03681290479000085,MW,266,W,0,0
M,W,-0.048356048439041496,-0.04211730497408709,MW,267,W,0,0
M,W,0.020751335135164556,0.012446266309550407,MW,268,W,0,0
M,W,0.012011690616046535,0.00929998652004667,MW,269,W,0,0
F,B,-0.9747322376951469,-0.978154189901812,FB,270,B,0,1
M,B,-0.014260194740015553,-0.09277852869937528,MB,271,B,0,1
M,W,-0.0039588096404563865,-0.0048877194186035065,MW,272,W,0,0
M,B,0.010668805176268566,-0.07913762599046664,MB,273,B,0,1
M,W,-0.006063212465146566,-0.0031065626522867535,MW,274,W,0,0
M,W,-0.007716152342941347,-0.0014748395097149303,MW,275,W,0,0
F,W,-1.0050482941071308,-0.9269483098376903,FW,276,W,0,0
M,B,0.06250927066548181,-0.021505359955888828,MB,277,B,0,1
F,W,-0.9703647513252234,-0.9003344128965209,FW,278,W,0,0
F,W,-1.0197437845914126,-0.943906376127958,FW,279,W,0,0
M,W,0.022088088185120376,0.019931127729066595,MW,280,W,0,0
F,W,-0.9720150147410823,-0.9000743450079673,FW,281,W,0,0
M,B,0.013214614882523625,-0.06858864998463668,MB,282,B,0,1
M,B,0.03317732647463589,-0.05421026804590304,MB,283,B,0,1
F,W,-1.0184995667886718,-0.927460418272162,FW,284,W,0,0
F,B,-1.016999256728226,-1.0170109451556588,FB,285,B,0,1
F,B,-1.0158421816251821,-1.013674180061344,FB,286,B,0,1
M,W,0.03669708183582302,0.024046800394254643,MW,287,W,0,0
M,B,-0.010389062091348586,-0.08633568863722926,MB,288,B,0,1
M,B,-0.0027180166132284825,-0.08426640994156238,MB,289,B,0,1
M,B,0.06463074767954007,-0.028088860158525603,MB,290,B,0,1
M,W,-0.06297643896974599,-0.048548159276625924,MW,291,W,0,0
M,W,0.049424238177426104,0.03879344379399722,MW,292,W,0,0
F,B,-0.9907072736114833,-0.9883266250197196,FB,293,B,0,1
M,W,0.06678285208425037,0.05695056275476497,MW,294,W,0,0
F,B,-0.9525814202355904,-0.9583576801699402,FB,295,B,0,1
M,W,-0.023766520834114485,-0.017669594273045156,MW,296,W,0,0
M,W,-0.05415005027196215,-0.03992165939023044,MW,297,W,0,0
M,W,0.04852873294134618,0.03350862391589134,MW,298,W,0,0
M,B,0.008658966777579899,-0.07239451249496653,MB,299,B,0,1
F,B,-0.941712253504884,-0.9492051322061816,FB,300,B,0,1
M,B,-0.05057144112271276,-0.10950343447765681,MB,301,B,0,1
F,W,-1.012266407557327,-0.9333352521252233,FW,302,W,0,0
F,W,-0.9968770411870719,-0.9197288500203195,FW,303,W,0,0
M,B,-0.007586885493755023,-0.08980969875769033,MB,304,B,0,1
M,B,-0.02247797943891002,-0.10095772407867978,MB,305,B,0,1
M,W,-0.005121366845602699,-0.0007746532466292588,MW,306,W,0,0
M,W,-0.01642453556608457,-0.019522431049965858,MW,307,W,0,0
M,B,0.0051989487482854676,-0.0693591640690458,MB,308,B,0,1
F,W,-1.0650254352714938,-0.9734762924298253,FW,309,W,0,0
M,W,0.016357341971471404,0.01962143510090434,MW,310,W,0,0
F,W,-1.031872312015562,-0.9480318634175469,FW,311,W,0,0
F,W,-0.9957500122063798,-0.9142947074338907,FW,312,W,0,0
M,B,-0.0010607625595719643,-0.08366829178973864,MB,313,B,0,1
M,B,-0.033290224531411,-0.10262769135935378,MB,314,B,0,1
M,B,-0.017406331279050544,-0.09056059792040991,MB,315,B,0,1
M,W,-0.027099168964872543,-0.022729187313100523,MW,316,W,0,0
M,B,0.034907181981328333,-0.0535392944057424,MB,317,B,0,1
F,W,-1.0334545762148184,-0.9491017494797618,FW,318,W,0,0
M,W,-0.004247095823826598,-0.004088406617880563,MW,319,W,0,0
M,B,-0.02941885098949236,-0.1041693477396618,MB,320,B,0,1
M,W,-0.018494614228968413,-0.012438951279103617,MW,321,W,0,0
M,B,0.04534660706367984,-0.03959420756467148,MB,322,B,0,1
M,B,-0.04028666141181507,-0.11075886044407096,MB,323,B,0,1
M,W,0.028432812481202635,0.019818803941736674,MW,324,W,0,0
M,W,0.006340624679049137,0.001882942245181967,MW,325,W,0,0
M,B,-0.030060373371388754,-0.1036299088147169,MB,326,B,0,1
M,W,0.013166467061357231,0.005632475863014631,MW,327,W,0,0
F,W,-1.0113804810612395,-0.9314521644265641,FW,328,W,0,0
F,W,-1.044166199234613,-0.9565199781027338,FW,329,W,0,0
F,W,-1.0157399841100037,-0.9326520052213046,FW,330,W,0,0
M,B,0.007838327012358249,-0.07581825566869817,MB,331,B,0,1
F,W,-1.0011152237314067,-0.9210099626976787,FW,332,W,0,0
F,B,-0.9882256748078201,-0.9888162774271047,FB,333,B,0,1
M,W,-0.0025300291324127635,0.00015836874288693023,MW,334,W,0,0
F,W,-1.0123011160176405,-0.926220654284516,FW,335,W,0,0
M,B,0.02383985787078753,-0.05329995008893784,MB,336,B,0,1
M,W,-0.01127413086087227,-0.006023154741163612,MW,337,W,0,0
M,B,0.010585670646562977,-0.07714344218829945,MB,338,B,0,1
M,B,-0.0011807450010109916,-0.08123616110867878,MB,339,B,0,1
F,B,-0.9416280610295719,-0.95556546765148,FB,340,B,0,1
M,B,0.06862843732402367,-0.024693584268000078,MB,341,B,0,1
M,W,0.0004987651723359377,0.012886445139583471,MW,342,W,0,0
F,W,-1.0633756706203144,-0.9656988661828969,FW,343,W,0,0
M,W,-0.03325467112685669,-0.02719736703249194,MW,344,W,0,0
M,W,-0.052858531606769454,-0.049569254521844804,MW,345,W,0,0
M,W,0.046991832971802795,0.03643264381433102,MW,346,W,0,0
F,W,-1.0224919923018219,-0.940708399297958,FW,347,W,0,0
M,B,0.009286662298798145,-0.07405168976696322,MB,348,B,0,1
F,W,-0.9749640864860876,-0.8975344640166211,FW,349,W,0,0
F,B,-1.009891768840054,-1.0077558055031777,FB,350,B,0,1
F,B,-1.0140611711987806,-1.013231078479092,FB,351,B,0,1
M,W,-0.007262149211154018,-0.010089290038938863,MW,352,W,0,0
M,B,0.034602247153540835,-0.049706159279660954,MB,353,B,0,1
F,W,-0.9909957365349479,-0.9153178989673988,FW,354,W,0,0
F,W,-0.9872454377210158,-0.9090667216254514,FW,355,W,0,0
F,W,-1.0095209055202616,-0.9245034876023723,FW,356,W,0,0
F,B,-1.0314215346105118,-1.0243789649347823,FB,357,B,0,1
M,B,-0.02934200646711812,-0.10382857780956319,MB,358,B,0,1
F,W,-0.9517300706025231,-0.8836333949797622,FW,359,W,0,0
M,B,0.0500576160644407,-0.045042170484461526,MB,360,B,0,1
F,W,-0.9673406234708033,-0.897790603688326,FW,361,W,0,0
M,W,-0.0248204819057305,-0.00779276550658734,MW,362,W,0,0
M,W,-0.0016970559984226098,0.001514523669317513,MW,363,W,0,0
M,W,-0.02763437390144312,-0.024157344917996704,MW,364,W,0,0
M,B,-0.009101835564535614,-0.08137014279114,MB,365,B,0,1
F,W,-0.990637047230793,-0.9059740932717739,FW,366,W,0,0
M,B,-0.024125776970585502,-0.09435972485501977,MB,367,B,0,1
F,W,-1.0181472745141746,-0.9289074480824351,FW,368,W,0,0
M,W,0.01135167032039312,0.011368995965603196,MW,369,W,0,0
M,W,-0.04384141846815433,-0.042134175630405904,MW,370,W,0,0
M,B,-0.009133764068298104,-0.08646667910484579,MB,371,B,0,1
F,W,-1.0777674666223354,-0.9801845355174552,FW,372,W,0,0
M,W,0.0444802139927093,0.0359358803117952,MW,373,W,0,0
F,B,-0.9685130169831266,-0.9724072017057404,FB,374,B,0,1
M,B,0.020562491192674014,-0.059813541830159106,MB,375,B,0,1
M,B,0.0016469864304838938,-0.07443962019628848,MB,376,B,0,1
F,B,-0.9775740505715615,-0.9814819604641504,FB,377,B,0,1
M,W,0.01910357088862418,0.014842122643313613,MW,378,W,0,0
F,B,-0.9917306972132919,-0.9853939243232869,FB,379,B,0,1
M,B,-0.013736817188544546,-0.09721875151016215,MB,380,B,0,1
M,W,0.016887519763212715,0.019642527592514267,MW,381,W,0,0
M,W,-0.003968357747103918,0.005706482082326984,MW,382,W,0,0
F,W,-1.0305008507160625,-0.9459703132571575,FW,383,W,0,0
M,W,0.022596405943921385,0.01804272643103629,MW,384,W,0,0
M,B,-0.027621110687302556,-0.10747276918372549,MB,385,B,0,1
F,W,-0.9655443681713903,-0.8912414849869373,FW,386,W,0,0
F,W,-0.9371793977915222,-0.8674119158751254,FW,387,W,0,0
M,W,-0.05080784961409923,-0.03815681054059477,MW,388,W,0,0
M,W,0.004592493847783773,0.007220915576911134,MW,389,W,0,0
M,B,-0.030581126975484502,-0.09562658312517427,MB,390,B,0,1
F,W,-0.9771918933419649,-0.9089038966965318,FW,391,W,0,0
M,W,0.001671258407611132,0.0041369243475548444,MW,392,W,0,0
F,W,-1.0506287119971214,-0.955082834483227,FW,393,W,0,0
M,W,-0.025788033070324932,-0.017025139565874557,MW,394,W,0,0
M,W,-0.014187897536190474,-0.012546275525938911,MW,395,W,0,0
F,W,-0.9493986572743629,-0.8740127629006043,FW,396,W,0,0
F,B,-0.9880096905257216,-0.9947557453744081,FB,397,B,0,1
M,W,0.04440760159941342,0.03540487419718875,MW,398,W,0,0
M,W,-0.016023701705858786,-0.014299196593572245,MW,399,W,0,0
F,W,-0.9620812151983378,-0.8939173390860636,FW,400,W,0,0
M,B,0.0038344942772533435,-0.07752374258740556,MB,401,B,0,1
F,B,-1.014000497443972,-1.0169631165650563,FB,402,B,0,1
M,W,0.0389774196234477,0.029063289461299546,MW,403,W,0,0
M,W,0.019675607815953244,0.018825909103248634,MW,404,W,0,0
M,B,-0.015316052322305629,-0.10337534402023067,MB,405,B,0,1
