G,R,X,Y,GR,UID,TR,qw,qb
M,W,-0.028422643659561743,-0.02310620057297762,MW,92,W,0,0
M,B,0.02820933930227701,-0.05574713590228994,MB,93,B,0,1
F,W,-0.9909030264618787,-0.908039971135623,FW,94,W,0,0
F,B,-0.9548759972272891,-0.9670235895628985,FB,95,B,0,1
M,W,0.016450345983743335,0.01163865614175366,MW,96,W,0,0
F,B,-0.937503743358487,-0.9460867609377162,FB,97,B,0,1
F,B,-0.9697769475024408,-0.9805769544487019,FB,98,B,0,1
F,B,-0.9644500790940593,-0.9768072290338586,FB,99,B,0,1
M,B,-0.037105738507815726,-0.10425859152021544,MB,100,B,0,1
M,B,0.02013391407568509,-0.07082075935782994,MB,101,B,0,1
F,W,-1.012784381369454,-0.9229307574542669,FW,102,W,0,0
F,B,-0.9401344194428188,-0.9518788355844825,FB,103,B,0,1
M,B,-0.018976148913919275,-0.08779337161229309,MB,104,B,0,1
M,B,-0.024708508529230087,-0.09696401555667633,MB,105,B,0,1
M,W,0.040088014156401695,0.02927956414935183,MW,106,W,0,0
M,W,0.005913001621414893,0.0008193670470367778,MW,107,W,0,0
F,W,-1.007014001063237,-0.9209091540613843,FW,108,W,0,0
M,W,0.009406299428869164,0.004565520794492357,MW,109,W,0,0
M,B,-0.011119682453740494,-0.08886394073702945,MB,110,B,0,1
M,B,-0.04700231093821453,-0.12296448003321672,MB,111,B,0,1
F,B,-0.9780040373780537,-0.9827294262870567,FB,112,B,0,1
M,W,-0.05959948980232983,-0.04466654915124644,MW,113,W,0,0
F,W,-1.0111725800258682,-0.9245084929686025,FW,114,W,0,0
M,W,0.032991910662072646,0.03325517105109407,MW,115,W,0,0
F,W,-0.9788050396624914,-0.9055145052516771,FW,116,W,0,0
F,W,-1.0008254394230633,-0.9257599963791964,FW,117,W,0,0
F,W,-1.0148938053984906,-0.9270998058586968,FW,118,W,0,0
F,B,-0.9624081261697807,-0.9658672212619718,FB,119,B,0,1
M,B,0.0320584779093466,-0.05394795501668422,MB,120,B,0,1
M,W,0.031788247956957325,0.03199255206857611,MW,121,W,0,0
M,W,0.05324814399077378,0.03997381232513215,MW,122,W,0,0
F,B,-0.9556459080860609,-0.9561619478975991,FB,123,B,0,1
F,W,-0.9659142314683677,-0.8899794094393119,FW,124,W,0,0
F,B,-0.9865011315008154,-0.9917650951977246,FB,125,B,0,1
F,W,-0.965297662457786,-0.8962505879914657,FW,126,W,0,0
M,W,0.00025151130730197553,0.0016283469106446865,MW,127,W,0,0
F,W,-0.9805325767806686,-0.9006736545373644,FW,128,W,0,0
F,B,-1.0341105238699906,-1.0272139700846667,FB,129,B,0,1
F,W,-1.035368844635325,-0.9409189254118155,FW,130,W,0,0
M,B,0.02703055499984187,-0.059526152576300284,MB,131,B,0,1
M,W,0.004966725288698695,0.0010219155262428557,MW,132,W,0,0
M,W,0.014515083104800685,0.006034678480362895,MW,133,W,0,0
M,W,-0.024608182418198416,-0.019736271123783577,MW,134,W,0,0
F,W,-0.9579088146724911,-0.8847849541901576,FW,135,W,0,0
M,W,0.037776122344092666,0.030698313648303714,MW,136,W,0,0
F,B,-0.9720410236052656,-0.9757122739057504,FB,137,B,0,1
M,B,-0.04935041245228366,-0.1221037651119426,MB,138,B,0,1
M,B,0.010738105726004957,-0.07048794830109828,MB,139,B,0,1
F,W,-1.026368862446927,-0.9463750933341599,FW,140,W,0,0
M,B,-0.028972947864850926,-0.09854704402010651,MB,141,B,0,1
M,W,0.03725672392639582,0.029595772097701253,MW,142,W,0,0
M,W,0.02435630130980286,0.01905462249592622,MW,143,W,0,0
M,W,0.02232782104963761,0.02112837130592221,MW,144,W,0,0
M,W,-0.05072409496169347,-0.04804330689534939,MW,145,W,0,0
M,W,-0.036653303639682305,-0.029124644073874762,MW,146,W,0,0
M,W,-0.03857318423450605,-0.03208581474097795,MW,147,W,0,0
F,W,-0.9844596272777888,-0.9048563641048163,FW,148,W,0,0
M,W,-0.038074426328968174,-0.025671266008368495,MW,149,W,0,0
M,W,-0.036009804310476456,-0.025115424869051505,MW,150,W,0,0
F,B,-1.025031183493559,-1.0194042863312898,FB,151,B,0,1
M,B,-0.059962883894111224,-0.12084915636002178,MB,152,B,0,1
F,B,-0.9814921644296177,-0.9866377688311894,FB,153,B,0,1
F,W,-1.049766759449637,-0.958342866742668,FW,154,W,0,0
M,W,-0.02516168697443856,-0.01967836359563665,MW,155,W,0,0
M,B,-0.011094115119285005,-0.09611636033289044,MB,156,B,0,1
M,W,0.04414658893772138,0.038267590148190936,MW,157,W,0,0
M,W,0.03486404348374208,0.025352942499900617,MW,158,W,0,0
M,W,-0.005034466006219359,-0.004415178626915097,MW,159,W,0,0
M,W,-0.0384977134327151,-0.03266966313856103,MW,160,W,0,0
M,B,-0.03797958056065826,-0.12102706524273035,MB,161,B,0,1
M,W,-0.01567231821580359,-0.014867751514858363,MW,162,W,0,0
F,W,-0.9760445435029512,-0.8978675140283217,FW,163,W,0,0
M,B,0.018216132022706607,-0.06278145777950406,MB,164,B,0,1
F,B,-1.0532584056769454,-1.0411289736192368,FB,165,B,0,1
F,W,-1.0711185706372404,-0.9714755135266149,FW,166,W,0,0
M,W,0.014894208890349364,0.010822578537017414,MW,167,W,0,0
F,W,-1.0271727429647814,-0.948352025870298,FW,168,W,0,0
M,W,-0.045163566562397284,-0.04105713869611938,MW,169,W,0,0
F,W,-1.0204936191040674,-0.9375832054478858,FW,170,W,0,0
F,W,-1.0198963976228268,-0.9404012315083984,FW,171,W,0,0
F,W,-0.9857477932926662,-0.9116373359181997,FW,172,W,0,0
F,W,-0.9979698910805328,-0.9123736303167278,FW,173,W,0,0
F,B,-0.9993325154625593,-0.9956472446305333,FB,174,B,0,1
M,B,0.020411934869276446,-0.06413358635451762,MB,175,B,0,1
M,W,-0.0021018718149501295,-0.0027916147966876416,MW,176,W,0,0
M,B,0.032378893110229796,-0.062140214461114805,MB,177,B,0,1
F,B,-0.9992832198159213,-1.0002460405203688,FB,178,B,0,1
M,B,0.015915929140373142,-0.06986411606489756,MB,179,B,0,1
M,W,0.03829915402541315,0.03009336663867738,MW,180,W,0,0
M,W,0.0007904007978834873,0.008509972154896506,MW,181,W,0,0
F,W,-1.030954394322208,-0.9417179610405246,FW,182,W,0,0
M,W,-0.04335989721490167,-0.030521328791630283,MW,183,W,0,0
M,B,-0.005363865506390775,-0.08885762419910069,MB,184,B,0,1
M,B,-0.026405821914293665,-0.10838207853295677,MB,185,B,0,1
M,W,-0.008282305128397862,-0.003220422528818015,MW,186,W,0,0
M,W,6.37233573056342e-05,-0.003231264182608707,MW,187,W,0,0
M,W,0.004738738958637353,-0.004783724558249915,MW,188,W,0,0
F,W,-0.9999721274142956,-0.9226817201944363,FW,189,W,0,0
M,B,-0.03967192358268988,-0.10784160775729187,MB,190,B,0,1
M,W,0.02221298602304214,0.0142823399085628,MW,191,W,0,0
F,B,-0.9975759222247056,-0.9998134009110318,FB,192,B,0,1
M,W,-0.028604309748480265,-0.013994918354006422,MW,193,W,0,0
M,W,-0.007631371897329972,-0.007726130997849748,MW,194,W,0,0
M,W,-0.03720564974493255,-0.030341031055395044,MW,195,W,0,0
M,B,-0.04823109138429052,-0.1150102864112428,MB,196,B,0,1
F,B,-1.029983243660954,-1.0252536147528188,FB,197,B,0,1
M,B,-0.033089352069260274,-0.10384248693918424,MB,198,B,0,1
M,B,0.05996421555589735,-0.02702979467430204,MB,199,B,0,1
M,W,0.013487911671462805,0.016251283094407376,MW,200,W,0,0
F,B,-0.9939078405791918,-0.9993771645750181,FB,201,B,0,1
M,B,0.050995680570146744,-0.04915872600661901,MB,202,B,0,1
F,W,-0.9582225169072772,-0.8869075709295424,FW,203,W,0,0
M,W,0.004555975069621146,0.007463248867748611,MW,204,W,0,0
F,W,-0.9529850216677226,-0.8760639310559881,FW,205,W,0,0
F,B,-1.046729873678398,-1.0385087444814434,FB,206,B,0,1
M,W,0.04389365579472136,0.03547551320809957,MW,207,W,0,0
M,B,-0.011296886253224626,-0.08919565091015462,MB,208,B,0,1
F,W,-1.0160809260057,-0.9307910748043299,FW,209,W,0,0
F,W,-0.9990692810945835,-0.9165703735594368,FW,210,W,0,0
F,W,-1.062192608686689,-0.9708396069886861,FW,211,W,0,0
M,B,0.0009742596678386003,-0.07923153678851784,MB,212,B,0,1
M,W,0.06526025943769385,0.05009261582042585,MW,213,W,0,0
F,W,-0.9865319671533161,-0.9050534579261658,FW,214,W,0,0
F,W,-1.014917506614667,-0.9337545161141845,FW,215,W,0,0
F,W,-0.9516163895374856,-0.8833886671703406,FW,216,W,0,0
M,W,0.00026981001869833134,-0.010235724030693368,MW,217,W,0,0
M,B,-0.008501843451359218,-0.08117467650092224,MB,218,B,0,1
M,W,0.03068273030881489,0.021959984906156627,MW,219,W,0,0
F,W,-1.0421096168294806,-0.9562925882902018,FW,220,W,0,0
M,W,-0.0075423449167662,-0.012638870430925089,MW,221,W,0,0
M,W,-0.026433858616513255,-0.018178180338155457,MW,222,W,0,0
F,W,-0.9776595264412138,-0.9022959052810268,FW,223,W,0,0
F,W,-1.0455033543628542,-0.9648946568469924,FW,224,W,0,0
M,W,-0.004090533940589498,-0.0029931823865016207,MW,225,W,0,0
M,W,-0.019201723792143955,-0.01960657100794193,MW,226,W,0,0
M,B,0.012442911745290572,-0.0766706664492289,MB,227,B,0,1
M,W,0.018149896947712813,0.011439496432121303,MW,228,W,0,0
M,B,-0.02318737091177761,-0.10393612392120173,MB,229,B,0,1
M,W,0.038085149624080473,0.026941881107419532,MW,230,W,0,0
M,W,0.011248707507747414,0.006725608583749125,MW,231,W,0,0
M,B,0.07023309246940428,-0.024404470401172246,MB,232,B,0,1
M,B,-0.07089452429509141,-0.1371870105268625,MB,233,B,0,1
M,B,0.06698885646082219,-0.026150310848192124,MB,234,B,0,1
M,W,-0.07568502197155745,-0.056847430781173686,MW,235,W,0,0
F,W,-0.9644784035035766,-0.8920839438210294,FW,236,W,0,0
M,W,0.05848720676473996,0.044378600737503625,MW,237,W,0,0
F,W,-1.0090342685911398,-0.9304121459135833,FW,238,W,0,0
M,W,-0.012604767198800496,-0.016135517889432446,MW,239,W,0,0
M,W,-0.029407540224484156,-0.018002372101557487,MW,240,W,0,0
M,W,-0.01790807466916273,-0.010795873939174958,MW,241,W,0,0
M,B,-0.032614424528981716,-0.10332171106958302,MB,242,B,0,1
F,B,-1.0435958174734052,-1.0393559020266654,FB,243,B,0,1
F,W,-0.9857680677505155,-0.9018573784235296,FW,244,W,0,0
M,B,0.024251539695238227,-0.055063079066672946,MB,245,B,0,1
M,W,0.02210656594036984,0.014341027234801289,MW,246,W,0,0
M,B,-0.015108213334600294,-0.09308185553073871,MB,247,B,0,1
M,W,0.004222260003940313,0.007810252367170164,MW,248,W,0,0
M,B,0.020299585898462646,-0.06602424902479218,MB,249,B,0,1
F,B,-1.0459444221871346,-1.0414272401188072,FB,250,B,0,1
M,W,0.03430045742192785,0.031130576043353345,MW,251,W,0,0
F,B,-0.9716743636666574,-0.9748705921622671,FB,252,B,0,1
M,W,-0.011096075232278322,-0.011887824319554876,MW,253,W,0,0
M,W,-0.0059440478495940505,-0.007119019081179965,MW,254,W,0,0
F,B,-0.9414419307222586,-0.9574076087219878,FB,255,B,0,1
M,W,-0.005023460555091912,-0.007498313612181564,MW,256,W,0,0
F,W,-1.0342385871870368,-0.9546123468488776,FW,257,W,0,0
M,W,-0.006909574524355549,-0.005768663980706988,MW,258,W,0,0
F,W,-1.0011399816129016,-0.9226618955656861,FW,259,W,0,0
F,B,-1.0110127689946957,-1.002233968655611,FB,260,B,0,1
M,W,-0.03388588114188151,-0.026169490487326932,MW,261,W,0,0
M,W,-0.03845470081418939,-0.031896407358645275,MW,262,W,0,0
M,W,0.014458207184049898,0.011137670021543585,MW,263,W,0,0
M,B,0.05111926756247532,-0.040889611314381874,MB,264,B,0,1
M,B,-0.01348909521650292,-0.09600616295004447,MB,265,B,0,1
M,B,0.009659689607249264,-0.06956520409749876,MB,266,B,0,1
F,B,-1.023123067376119,-1.0234420413945564,FB,267,B,0,1
F,W,-0.9655590666305706,-0.8862231311457175,FW,268,W,0,0
M,W,-0.0244103917082146,-0.017152974132980024,MW,269,W,0,0
M,W,0.009098150113871592,0.011614405939138216,MW,270,W,0,0
M,W,-0.021010973772773212,-0.018816294924360412,MW,271,W,0,0
F,W,-0.9996008794229903,-0.9196110616380229,FW,272,W,0,0
F,W,-0.9648669094773138,-0.8987147883339333,FW,273,W,0,0
M,B,-0.07754224936891603,-0.13098498228560568,MB,274,B,0,1
F,B,-0.9958980585004857,-0.997447866407205,FB,275,B,0,1
F,W,-1.0240761118457349,-0.9432893671289915,FW,276,W,0,0
F,W,-1.0298669752883538,-0.9372874232796315,FW,277,W,0,0
M,W,-0.020860753342503806,-0.017468548543626426,MW,278,W,0,0
F,W,-0.9904920896433562,-0.9103266861715456,FW,279,W,0,0
F,W,-1.0126223742382807,-0.9346331354460605,FW,280,W,0,0
M,W,-0.018821126749195432,-0.011180078711505094,MW,281,W,0,0
F,W,-0.999894143214639,-0.9234297548529203,FW,282,W,0,0
M,B,-0.025813807055833284,-0.10085515981514193,MB,283,B,0,1
F,B,-0.9433367664126169,-0.9547384420428314,FB,284,B,0,1
M,W,-0.05219805703885074,-0.042050821363382576,MW,285,W,0,0
M,W,-0.006672386889967779,-0.005214632003519934,MW,286,W,0,0
M,W,-0.006154266137120812,-0.01207005557732476,MW,287,W,0,0
M,W,-0.012644548531751868,0.0029977021093183075,MW,288,W,0,0
M,B,0.0305550951832779,-0.0516487683343312,MB,289,B,0,1
M,B,-0.008044318549751078,-0.08158694787962219,MB,290,B,0,1
F,W,-0.9881722272927366,-0.910901507349554,FW,291,W,0,0
M,W,-0.03671945336388357,-0.03517137900889414,MW,292,W,0,0
F,W,-1.032276800577643,-0.9389436946570819,FW,293,W,0,0
M,W,-0.0020094333709449502,0.0001238904401282138,MW,294,W,0,0
F,W,-0.9879664439182352,-0.9088024500645766,FW,295,W,0,0
F,W,-1.042786384782955,-0.9525242383927944,FW,296,W,0,0
F,W,-1.028532765684486,-0.9345669472318874,FW,297,W,0,0
M,W,0.03664965380777832,0.040539563128659244,MW,298,W,0,0
F,W,-1.0151073398578085,-0.9305310511537416,FW,299,W,0,0
M,W,-0.013030238014160138,-0.006551367975154428,MW,300,W,0,0
F,W,-0.9770938813913159,-0.8984079924655533,FW,301,W,0,0
F,W,-1.028346836595459,-0.9437486244852449,FW,302,W,0,0
M,W,0.010325273209215566,0.004375065243975041,MW,303,W,0,0
F,W,-1.008420959740204,-0.9324348710845735,FW,304,W,0,0
F,B,-0.972280513341939,-0.9798379570505007,FB,305,B,0,1
F,B,-0.9959757298408936,-0.9973907199065467,FB,306,B,0,1
M,B,-0.00810215395011855,-0.08101135857880332,MB,307,B,0,1
F,B,-1.008738645503805,-1.0075215713340377,FB,308,B,0,1
M,W,0.016954990301010546,0.0044516397615751435,MW,309,W,0,0
M,B,0.01682402685992521,-0.0621662343947469,MB,310,B,0,1
M,W,0.007313844481487062,-0.0016217441900839291,MW,311,W,0,0
F,W,-0.986300328226807,-0.9064418603466345,FW,312,W,0,0
F,W,-1.0285893740780332,-0.9302897793256317,FW,313,W,0,0
F,W,-0.9703547646385907,-0.8942922965762073,FW,314,W,0,0
F,W,-0.9969093346480292,-0.9135262008960434,FW,315,W,0,0
F,B,-1.0504458365310523,-1.0363408704869865,FB,316,B,0,1
M,W,0.07311191788303878,0.06321172288898978,MW,317,W,0,0
M,W,0.004057159915798779,0.0010611636501198962,MW,318,W,0,0
M,W,0.002960337688037978,0.00019334173447659985,MW,319,W,0,0
M,B,0.01907832346354475,-0.0678870196181928,MB,320,B,0,1
M,W,-0.0029638877311552038,-0.003730739114070682,MW,321,W,0,0
M,W,0.07508775212273636,0.055865698908866994,MW,322,W,0,0
M,W,0.057639087134542036,0.04061721385035885,MW,323,W,0,0
M,W,-0.015231288648768295,-0.01555285783807544,MW,324,W,0,0
M,W,-0.02166832865852633,-0.019007450269740798,MW,325,W,0,0
F,W,-1.0292944371507762,-0.9411097341499337,FW,326,W,0,0
F,W,-0.9650971993577646,-0.8962235990183012,FW,327,W,0,0
F,B,-0.9723536747903142,-0.9879069108024499,FB,328,B,0,1
M,W,-0.0004325419170846501,0.0016057482230785514,MW,329,W,0,0
F,W,-1.0211700395092402,-0.9274463477501501,FW,330,W,0,0
M,W,0.028775625124510103,0.018552670260683097,MW,331,W,0,0
M,B,-0.006795193452447136,-0.08414184453779706,MB,332,B,0,1
F,B,-0.9991371087141233,-0.998558893370239,FB,333,B,0,1
M,W,0.013629550431504623,0.004951568424329271,MW,334,W,0,0
M,B,-0.0012636358469926513,-0.0816617133037793,MB,335,B,0,1
M,W,0.015423545184627607,0.011342219241587901,MW,336,W,0,0
F,B,-0.9869841524073091,-0.995552299821391,FB,337,B,0,1
M,W,0.02664274844543166,0.019955936056810147,MW,338,W,0,0
F,B,-0.9891568274892981,-0.9940153536049761,FB,339,B,0,1
M,W,-0.03973977738896564,-0.0317227392239214,MW,340,W,0,0
F,W,-1.0199362622756578,-0.9341601051132868,FW,341,W,0,0
M,W,0.0008192181452690301,0.0054846642718845255,MW,342,W,0,0
F,W,-0.9895522024981941,-0.9159518581507585,FW,343,W,0,0
F,B,-0.9979975440266123,-0.9981006648070159,FB,344,B,0,1
F,B,-1.0300663525708167,-1.02763227403712,FB,345,B,0,1
M,W,0.0042084215897854604,-0.006365434324047754,MW,346,W,0,0
F,B,-0.9928300395530704,-1.000806832112222,FB,347,B,0,1
M,B,0.05585443469731612,-0.03696535640782334,MB,348,B,0,1
M,W,0.005814246634716927,0.003647604651350416,MW,349,W,0,0
M,W,-0.05752201658940661,-0.04708332958192518,MW,350,W,0,0
M,W,0.05342836132064004,0.037099363174551134,MW,351,W,0,0
F,W,-1.0025303080243988,-0.9248729421879981,FW,352,W,0,0
F,W,-1.0097543701574192,-0.9325207842919856,FW,353,W,0,0
F,W,-1.0187365258299348,-0.9436442642133568,FW,354,W,0,0
M,W,-0.033567118127390605,-0.025908437441183322,MW,355,W,0,0
M,B,-0.021341831501827297,-0.1073155692994235,MB,356,B,0,1
M,W,0.02491873596097258,0.02781444230407611,MW,357,W,0,0
M,W,-0.029468706960106852,-0.021397385744500633,MW,358,W,0,0
M,W,0.002704040326773258,-0.004794657437585199,MW,359,W,0,0
M,B,0.04420486928953394,-0.05332408179255443,MB,360,B,0,1
F,W,-0.9878741515556118,-0.913117528085309,FW,361,W,0,0
M,W,0.026454868796522042,0.0294835329688775,MW,362,W,0,0
M,W,-0.02049115875594938,-0.020618283082319312,MW,363,W,0,0
M,B,0.014408778265359976,-0.06948598688899026,MB,364,B,0,1
F,W,-0.9837411149375072,-0.9139664474193281,FW,365,W,0,0
M,B,-0.0015077030518630497,-0.08798196635275385,MB,366,B,0,1
F,W,-1.041918849442096,-0.9543847901173694,FW,367,W,0,0
F,W,-1.0260841178736002,-0.9462291647266767,FW,368,W,0,0
M,W,0.018782378072199877,0.019983906090651298,MW,369,W,0,0
M,W,-0.005946042593100281,0.001918503870148366,MW,370,W,0,0
F,W,-0.9896636079917919,-0.9223643874084596,FW,371,W,0,0
M,B,0.049639581191156,-0.03874866442007281,MB,372,B,0,1
M,W,0.011358880948482707,0.007293554438708997,MW,373,W,0,0
F,W,-1.0155573202547807,-0.9304309311384049,FW,374,W,0,0
F,W,-0.9636551535701099,-0.8957896484594305,FW,375,W,0,0
M,B,0.024207284962688345,-0.0589589861450996,MB,376,B,0,1
M,B,0.0073601112730676994,-0.07855448335186403,MB,377,B,0,1
F,W,-0.9951779758947119,-0.9171697551422276,FW,378,W,0,0
F,B,-1.010492585286581,-1.006826775969727,FB,379,B,0,1
F,B,-0.9758362379912097,-0.9865349014874829,FB,380,B,0,1
F,W,-1.0186465533578302,-0.9255015337871723,FW,381,W,0,0
M,W,0.047480177613574905,0.029909789966929105,MW,382,W,0,0
F,B,-0.9910645313667464,-0.9961303435301296,FB,383,B,0,1
M,W,-0.014125844681265307,-0.017153581574787195,MW,384,W,0,0
M,W,0.02527836039987579,0.01781309948390261,MW,385,W,0,0
F,B,-1.0400514718312484,-1.0367025657684574,FB,386,B,0,1
M,W,-0.006700714830552529,-0.010320838570439955,MW,387,W,0,0
M,B,0.016093603485267553,-0.062236569422646146,MB,388,B,0,1
M,W,0.01952291835739399,0.0130773292067511,MW,389,W,0,0
F,W,-1.0038246069116012,-0.9351923419136152,FW,390,W,0,0
M,B,-0.01725438386323078,-0.09273424905124493,MB,391,B,0,1
M,B,0.03205808183297703,-0.045037565541282715,MB,392,B,0,1
F,W,-0.9830005263909035,-0.9093525545005838,FW,393,W,0,0
M,W,-0.03819353415695848,-0.023932098065662905,MW,394,W,0,0
M,W,-0.03762319208725209,-0.032128755686285475,MW,395,W,0,0
M,W,-0.041622661833905825,-0.0279636458854236,MW,396,W,0,0
M,W,0.044244704746750754,0.03987049801056951,MW,397,W,0,0
M,W,0.028865147772995804,0.02351005065719521,MW,398,W,0,0
M,W,0.024639480940187246,0.022687876448201458,MW,399,W,0,0
F,B,-0.9738992668356559,-0.9733291215273454,FB,400,B,0,1
M,B,-0.04083165124565191,-0.11039389027571508,MB,401,B,0,1
M,B,-0.02298888209254698,-0.09183087033844411,MB,402,B,0,1
F,W,-0.9472705185397218,-0.8752390398173385,FW,403,W,0,0
F,W,-0.9954754283856021,-0.9240594570752075,FW,404,W,0,0
