G,R,X,Y,GR,UID,TR,qw,qb
M,W,-0.054053633221935,-0.03492152033728554,MW,239,W,0,0
M,B,-0.03017315840886912,-0.1039972917118686,MB,240,B,0,1
M,B,-0.033671519384721176,-0.11383060603728612,MB,241,B,0,1
M,W,-0.03708685095189569,-0.028408469293596656,MW,242,W,0,0
M,B,0.02577304730583967,-0.056290299850556946,MB,243,B,0,1
M,W,-0.021450709082022585,-0.0087921721770561,MW,244,W,0,0
F,W,-0.9369238060602332,-0.8798277735242181,FW,245,W,0,0
F,B,-1.0631695798961367,-1.0455793949762862,FB,246,B,0,1
M,W,0.014120434471444603,0.010365145790670102,MW,247,W,0,0
M,W,-0.009351792208620204,-0.00737004015151305,MW,248,W,0,0
M,B,0.014688768696608972,-0.0648935458075586,MB,249,B,0,1
M,W,-0.048994300701948205,-0.03701020807436118,MW,250,W,0,0
F,W,-0.9681391342833722,-0.8984682777905009,FW,251,W,0,0
M,B,-0.017915574830293133,-0.09004531394968192,MB,252,B,0,1
M,W,0.013029009012619655,0.00452077397898955,MW,253,W,0,0
F,W,-1.0187723587251638,-0.9356732782564208,FW,254,W,0,0
M,B,0.020328619838728818,-0.06555982366221846,MB,255,B,0,1
F,W,-1.028535769036649,-0.9415688083719493,FW,256,W,0,0
M,B,-0.028206521020712094,-0.10093858659401543,MB,257,B,0,1
F,B,-0.9598141742496514,-0.9670043778749774,FB,258,B,0,1
F,B,-1.0142931155887336,-1.0126907425180547,FB,259,B,0,1
M,B,0.006621930596582105,-0.0760573683981143,MB,260,B,0,1
F,B,-1.0494018847876332,-1.047203375248694,FB,261,B,0,1
M,B,0.011403120690973614,-0.06344429045696692,MB,262,B,0,1
M,B,0.004323741014797688,-0.07521871114140632,MB,263,B,0,1
M,W,-0.023886239478909707,-0.01593112982254652,MW,264,W,0,0
F,W,-0.9624109558827136,-0.8937210028672875,FW,265,W,0,0
F,W,-0.9654350508477556,-0.8874479391285647,FW,266,W,0,0
M,W,0.017822283903176455,0.008441383685448976,MW,267,W,0,0
F,W,-0.9959817005477511,-0.9126823004190787,FW,268,W,0,0
M,W,-0.014807259741540884,-0.009088242792176673,MW,269,W,0,0
M,W,0.05419101707566518,0.05164633503191688,MW,270,W,0,0
M,W,0.018513013946743574,0.016864041094368298,MW,271,W,0,0
M,W,0.056620059031737065,0.04308439599746604,MW,272,W,0,0
F,B,-1.0063989606647248,-1.0065187418695962,FB,273,B,0,1
F,B,-0.9973666438481101,-0.9993250780637413,FB,274,B,0,1
F,B,-0.9881515966511052,-0.9912541149518663,FB,275,B,0,1
M,B,-0.00804339036433847,-0.08672892823745988,MB,276,B,0,1
F,W,-1.0460807670755443,-0.9574419538592078,FW,277,W,0,0
F,W,-1.0346096041946726,-0.9513621836574615,FW,278,W,0,0
F,W,-1.0022560001695078,-0.9218667860440775,FW,279,W,0,0
F,W,-0.9801305469525539,-0.9040429236854892,FW,280,W,0,0
M,W,-0.04534049353984375,-0.03999503108632401,MW,281,W,0,0
M,W,-0.00291680549908915,-0.002026869564977177,MW,282,W,0,0
M,B,-0.03342870072232436,-0.1058795672411728,MB,283,B,0,1
M,W,-0.05830355037568966,-0.05206142800529572,MW,284,W,0,0
M,B,-0.02046272875912896,-0.09833283641813792,MB,285,B,0,1
F,W,-0.9386285592604158,-0.875218568307358,FW,286,W,0,0
M,W,-0.03460905282571436,-0.035524342702670575,MW,287,W,0,0
M,B,-0.0011107650989019267,-0.07593538584559921,MB,288,B,0,1
M,W,-0.005025226277168397,-0.002684478014827366,MW,289,W,0,0
M,W,0.004289179929213637,0.004512117488507392,MW,290,W,0,0
F,B,-1.0165140234852397,-1.0135379099490796,FB,291,B,0,1
M,W,0.040104593824972,0.028116058842245877,MW,292,W,0,0
M,W,0.013054208677745989,0.009385801927234474,MW,293,W,0,0
M,W,0.07142073152173008,0.06625095327533742,MW,294,W,0,0
M,B,-0.038597347983988055,-0.1070585310885367,MB,295,B,0,1
M,W,-0.028599916665162515,-0.021332187666920112,MW,296,W,0,0
F,W,-1.0174038407207295,-0.9250107400760966,FW,297,W,0,0
F,B,-0.9848101623035584,-0.9926679266849363,FB,298,B,0,1
F,W,-1.0034369617991086,-0.9203706370784458,FW,299,W,0,0
M,B,0.043816701642742095,-0.04366413031564856,MB,300,B,0,1
F,W,-0.9973289411851606,-0.9267600741157191,FW,301,W,0,0
F,W,-0.9885448158320314,-0.9129617929647282,FW,302,W,0,0
M,B,0.001945210559459155,-0.07797344864498194,MB,303,B,0,1
M,B,-0.005425093929769362,-0.08647578625648641,MB,304,B,0,1
M,W,-0.04846620176981985,-0.034721248315872685,MW,305,W,0,0
M,W,0.008589897353169947,0.016693663301844595,MW,306,W,0,0
M,W,-0.05579556692126863,-0.03391512020263448,MW,307,W,0,0
M,W,0.06491080259249973,0.05813156326411434,MW,308,W,0,0
M,B,-0.020158067972492207,-0.09618540541641957,MB,309,B,0,1
M,B,-0.004331610208020381,-0.08197947244183727,MB,310,B,0,1
M,B,0.03159209921291263,-0.05607503659226665,MB,311,B,0,1
M,B,-0.01183641605020161,-0.08448912175457021,MB,312,B,0,1
M,B,-0.07151494943758482,-0.13603919382244675,MB,313,B,0,1
M,W,-0.004670772048274272,-0.01376176305771489,MW,314,W,0,0
M,B,0.062906523747745,-0.028775337509345245,MB,315,B,0,1
M,B,-0.002852652277842728,-0.08231729116607706,MB,316,B,0,1
F,W,-1.0296525665524534,-0.939322669804318,FW,317,W,0,0
M,W,-0.05740979282220077,-0.04969985085889918,MW,318,W,0,0
F,W,-0.9871627663754842,-0.9049844245318812,FW,319,W,0,0
F,W,-1.0151751871621606,-0.9365239741193354,FW,320,W,0,0
M,B,-0.0332845484758915,-0.10666613903061513,MB,321,B,0,1
M,B,0.010023218462136878,-0.06973821530875966,MB,322,B,0,1
F,W,-1.0048650574412095,-0.916822587923411,FW,323,W,0,0
M,B,-0.019389993284831618,-0.09519207477247704,MB,324,B,0,1
M,W,0.02754831463657728,0.021896033003174425,MW,325,W,0,0
F,B,-1.041909249764703,-1.0341737372875048,FB,326,B,0,1
M,W,-0.007556569329729054,-0.006633223824970564,MW,327,W,0,0
M,W,-0.001994718623667644,0.00353860575309991,MW,328,W,0,0
F,B,-1.0122528545816127,-1.0050581490630681,FB,329,B,0,1
M,W,-0.011494718524933594,-0.007872281422456722,MW,330,W,0,0
F,W,-0.9859533854810907,-0.9147197124871944,FW,331,W,0,0
F,W,-0.9856974108385333,-0.9130463211773908,FW,332,W,0,0
F,W,-1.0199749209651097,-0.930661941955806,FW,333,W,0,0
M,B,-0.028262720502635418,-0.0967424759401169,MB,334,B,0,1
M,B,0.017753031420041716,-0.06700416955966877,MB,335,B,0,1
M,W,0.013839828795477925,0.008809836722805761,MW,336,W,0,0
M,W,0.02501256510833163,0.017025612703156827,MW,337,W,0,0
M,B,0.022142138186423493,-0.06162250459636963,MB,338,B,0,1
M,W,0.012129377040194136,0.017155049123059547,MW,339,W,0,0
M,W,0.03375611841130359,0.030313249278981113,MW,340,W,0,0
M,B,0.02057740331047729,-0.07234780826831304,MB,341,B,0,1
M,W,0.01603177444822159,0.011387592664246216,MW,342,W,0,0
M,W,-0.05952492241784756,-0.05609488350184201,MW,343,W,0,0
M,B,0.038725290451215526,-0.05155931471236371,MB,344,B,0,1
F,W,-1.0524167581307227,-0.9548557600108724,FW,345,W,0,0
M,W,0.03743767904285296,0.029359512084413612,MW,346,W,0,0
M,W,0.07166573246427811,0.05769356660319658,MW,347,W,0,0
F,W,-1.0164362142175907,-0.9375638722849526,FW,348,W,0,0
F,B,-0.9949892905725282,-1.0077027624920716,FB,349,B,0,1
F,W,-0.9952446641555125,-0.9138565029372077,FW,350,W,0,0
F,B,-1.019558701577607,-1.0149813800227132,FB,351,B,0,1
F,W,-0.9417577560865485,-0.8717428907508483,FW,352,W,0,0
M,W,0.04011303736516282,0.0298956821177221,MW,353,W,0,0
M,W,0.02682254322336726,0.018592237775171244,MW,354,W,0,0
M,W,-0.006365412810605809,-0.004710504441932714,MW,355,W,0,0
F,W,-0.9949021408581082,-0.9211446624334119,FW,356,W,0,0
F,W,-1.023402175722869,-0.9408838801265536,FW,357,W,0,0
M,B,0.029816457189661725,-0.05470775612457354,MB,358,B,0,1
M,B,-0.05000550470752512,-0.11362740499101419,MB,359,B,0,1
F,W,-0.9933142237465954,-0.918517623873767,FW,360,W,0,0
F,B,-0.9781914630331192,-0.9807557429410259,FB,361,B,0,1
M,W,0.0608391190360621,0.04720338152213084,MW,362,W,0,0
M,W,-0.05415000302379946,-0.046105155967401924,MW,363,W,0,0
F,W,-1.029790181793569,-0.9358122231234768,FW,364,W,0,0
M,W,0.04391666920293372,0.026807457366487413,MW,365,W,0,0
M,W,0.004632812849443219,-0.0003730888731175849,MW,366,W,0,0
F,W,-0.9667329365667482,-0.8968497804389995,FW,367,W,0,0
M,W,-0.002965550517835033,-0.006459962145930169,MW,368,W,0,0
M,W,-0.02783730979436959,-0.01296533574652852,MW,369,W,0,0
F,B,-0.9901482055148177,-0.9925192092183873,FB,370,B,0,1
M,B,-0.0017205683037260081,-0.0896687949896741,MB,371,B,0,1
M,B,0.03282831548869511,-0.060297080315880894,MB,372,B,0,1
M,W,0.06354080005779306,0.0418590519479293,MW,373,W,0,0
F,W,-0.9755192907423575,-0.9092328941841931,FW,374,W,0,0
M,B,-0.02762165888669478,-0.10411206903331002,MB,375,B,0,1
F,W,-0.9605262768329532,-0.8905016964354029,FW,376,W,0,0
M,B,-0.07004152589627956,-0.13557447915104123,MB,377,B,0,1
M,W,-0.025748122659434252,-0.02068900699108844,MW,378,W,0,0
F,W,-0.9453426679345015,-0.8753105206874451,FW,379,W,0,0
M,W,-0.025861454200970146,-0.02260705688739439,MW,380,W,0,0
F,W,-1.036928932115396,-0.9497792353028547,FW,381,W,0,0
M,W,-0.04027603711278445,-0.04309983712416758,MW,382,W,0,0
M,W,0.03840208664959287,0.03169530559554288,MW,383,W,0,0
M,W,0.0614265715731758,0.043498705629944324,MW,384,W,0,0
M,W,-0.011310999991025653,-0.01264221875200862,MW,385,W,0,0
M,W,-0.02155663084337087,-0.016270240506496034,MW,386,W,0,0
M,W,-0.009181156925375451,6.496905830905009e-05,MW,387,W,0,0
M,B,-0.046303028858244014,-0.11923412346333653,MB,388,B,0,1
M,W,0.020954746944429038,0.025931960252789252,MW,389,W,0,0
F,W,-0.996395954151328,-0.9253887333812723,FW,390,W,0,0
F,B,-0.9793740595022624,-0.9778430114460162,FB,391,B,0,1
F,B,-0.9972273050918875,-1.0023014020806709,FB,392,B,0,1
F,W,-1.0016148723388738,-0.920240315045807,FW,393,W,0,0
M,W,-0.007205593428358701,0.0036470415077670005,MW,394,W,0,0
F,B,-0.9861165570339252,-0.9863327463449724,FB,395,B,0,1
F,W,-0.9868563755700247,-0.9085094198420566,FW,396,W,0,0
F,W,-0.9946081232774839,-0.9173510285929909,FW,397,W,0,0
M,W,-0.0137549500646132,-0.014839075535072233,MW,398,W,0,0
M,W,-0.029689703514078992,-0.028429143577036808,MW,399,W,0,0
M,W,-0.03070299880719389,-0.016456866347561536,MW,400,W,0,0
M,W,0.00867053268107633,-0.0013092033766102865,MW,401,W,0,0
M,W,0.010319371388009547,0.00942986160172976,MW,402,W,0,0
F,W,-1.00971419786859,-0.9278587798756909,FW,403,W,0,0
F,B,-0.9375746255943901,-0.9484973816815074,FB,404,B,0,1
F,B,-1.0336297772010525,-1.028422552653447,FB,405,B,0,1
