G,R,X,Y,GR,UID,TR,qw,qb
M,W,-0.019666498606765535,-0.007693467329332239,MW,101,W,0,0
F,W,-0.9858335903027732,-0.906722639714972,FW,102,W,0,0
F,W,-1.0072273420613476,-0.9226430707632695,FW,103,W,0,0
M,W,0.043885309104793366,0.03714632304615464,MW,104,W,0,0
M,B,-0.059709131158459744,-0.11815236761129509,MB,105,B,0,1
M,B,0.0011567824153727354,-0.08018768290044817,MB,106,B,0,1
F,W,-0.9973418200526778,-0.9212662410374375,FW,107,W,0,0
M,W,0.035622161519518344,0.03228288559510838,MW,108,W,0,0
M,W,0.01066555030375931,0.013374918924949573,MW,109,W,0,0
F,B,-1.0074674251961615,-1.003949186141582,FB,110,B,0,1
F,B,-0.9810832477668084,-0.985252904830683,FB,111,B,0,1
M,W,0.03365437847361001,0.020999074899293285,MW,112,W,0,0
M,B,-0.010071756890316178,-0.08892857883189355,MB,113,B,0,1
M,B,0.0013088689956749727,-0.07769605061154608,MB,114,B,0,1
F,B,-1.0020444239623467,-1.0103226907437393,FB,115,B,0,1
M,W,-0.008636789337272887,-0.005579003452648629,MW,116,W,0,0
M,W,-0.014569570865239813,-0.0010167939247081193,MW,117,W,0,0
F,W,-1.0247393150884523,-0.9409352502885043,FW,118,W,0,0
F,W,-1.0005225147186232,-0.9201965876417181,FW,119,W,0,0
M,W,-0.002130616312075356,-0.0051740044772118875,MW,120,W,0,0
M,W,0.015255279674819528,0.006627660173722902,MW,121,W,0,0
M,W,0.010112728710411014,0.012678987235367048,MW,122,W,0,0
M,B,-0.0078104112650685805,-0.07964726107330919,MB,123,B,0,1
M,W,0.0377268097605064,0.029244771985592215,MW,124,W,0,0
M,W,0.039009305139722124,0.029634176527530944,MW,125,W,0,0
F,B,-0.9368891208424893,-0.9529781064020288,FB,126,B,0,1
M,W,0.003952804401438582,0.006476704621162617,MW,127,W,0,0
F,B,-1.0067107621842701,-0.9974707971641983,FB,128,B,0,1
M,W,0.017347147923498053,0.014514248253901655,MW,129,W,0,0
M,W,0.03144910504922845,0.020408017155654698,MW,130,W,0,0
M,B,-0.06362005589740398,-0.133690496081861,MB,131,B,0,1
F,B,-1.0237025150700523,-1.009366473555151,FB,132,B,0,1
M,B,0.11352168082340126,0.01845074145411632,MB,133,B,0,1
M,W,0.016991029369706392,0.013129165093716722,MW,134,W,0,0
M,B,0.017105632782299974,-0.0662501052973841,MB,135,B,0,1
M,B,0.0384769889236096,-0.04660441507823477,MB,136,B,0,1
M,W,-0.009266358646808798,-0.008588753959991171,MW,137,W,0,0
M,W,0.048535296738124824,0.035809290221100104,MW,138,W,0,0
F,W,-1.0561554435001441,-0.9664838139322841,FW,139,W,0,0
M,B,-0.005569345997778124,-0.08545074241769668,MB,140,B,0,1
M,B,0.028124005302282987,-0.058837216667011916,MB,141,B,0,1
F,W,-1.0251453581657382,-0.9408239668671998,FW,142,W,0,0
M,B,-0.007479660621978702,-0.09164717529102079,MB,143,B,0,1
M,W,0.04842412802830868,0.03404611773404042,MW,144,W,0,0
M,W,-0.03878058720900666,-0.03159258450059742,MW,145,W,0,0
F,W,-0.9899552497796381,-0.916584585897512,FW,146,W,0,0
M,W,-0.04672384210437589,-0.0455752967522548,MW,147,W,0,0
F,B,-1.0208115930251824,-1.0123015476813915,FB,148,B,0,1
F,W,-1.0176732045196895,-0.9269130382454761,FW,149,W,0,0
F,W,-1.0349678607704849,-0.9495103594676793,FW,150,W,0,0
M,W,0.00943073773952887,0.0026341624880652503,MW,151,W,0,0
M,B,-0.007249779083162581,-0.08230256337954803,MB,152,B,0,1
F,W,-1.043645886144654,-0.9588522838046442,FW,153,W,0,0
M,B,-0.03316242598682251,-0.1071611305602867,MB,154,B,0,1
M,W,0.09185012971554872,0.07409833586711502,MW,155,W,0,0
F,B,-0.9929944210355278,-0.9982820002260804,FB,156,B,0,1
M,B,0.032912158921349216,-0.04635458018197518,MB,157,B,0,1
M,W,0.022679581149781722,0.017057942794784814,MW,158,W,0,0
M,W,-0.03237316443678901,-0.02595166542300129,MW,159,W,0,0
F,W,-1.0086654599826186,-0.9160687184597064,FW,160,W,0,0
M,B,0.014000576333639951,-0.06315920533555798,MB,161,B,0,1
M,W,0.02969434612063392,0.01894052322537861,MW,162,W,0,0
M,W,-0.012254102477742869,-0.00533371805190252,MW,163,W,0,0
M,W,-0.01983852321502052,-0.015812116960942924,MW,164,W,0,0
F,B,-0.9868010328183352,-0.9923578895749269,FB,165,B,0,1
F,W,-1.0214187658668559,-0.931693233971441,FW,166,W,0,0
M,W,-0.0021243254965839934,-0.005548002442860287,MW,167,W,0,0
M,B,-0.010887113505849548,-0.0904644904804704,MB,168,B,0,1
F,B,-0.9980995259755229,-1.0005617471286217,FB,169,B,0,1
M,W,-0.023665799106477516,-0.015367866939338566,MW,170,W,0,0
M,W,-0.06373737866778377,-0.04249564913356588,MW,171,W,0,0
F,B,-1.0381874395369144,-1.0310045791233262,FB,172,B,0,1
M,W,-0.04826905602639072,-0.041884938656076044,MW,173,W,0,0
M,W,-0.0494131379889379,-0.03726390138093277,MW,174,W,0,0
M,B,-0.013111557385858811,-0.09423467214261741,MB,175,B,0,1
M,W,-0.01161341589404318,-0.013817172323955098,MW,176,W,0,0
M,B,-0.005128192451463186,-0.08240713749713022,MB,177,B,0,1
M,W,0.05591161245014007,0.04552962181620721,MW,178,W,0,0
M,W,0.03836466787061819,0.043746926315233026,MW,179,W,0,0
M,W,-0.02286761876213776,-0.02262302331099185,MW,180,W,0,0
M,W,-0.017940387888086398,-0.021493666707994675,MW,181,W,0,0
F,W,-0.9949577065356876,-0.9172269672732412,FW,182,W,0,0
M,B,-0.012569753158824947,-0.09597917701185121,MB,183,B,0,1
M,B,0.04075116680399037,-0.04779912193647623,MB,184,B,0,1
F,W,-1.0522733652100988,-0.966933424021771,FW,185,W,0,0
M,W,0.031965254420026415,0.027741172067665992,MW,186,W,0,0
F,W,-1.0426505686148653,-0.9596952571561325,FW,187,W,0,0
F,W,-1.0323417442212117,-0.9462255051628372,FW,188,W,0,0
M,W,-0.024981666940698605,-0.021534130181537783,MW,189,W,0,0
M,W,0.03525187167864314,0.030046696587299516,MW,190,W,0,0
F,W,-0.97779247510805,-0.9003081088587732,FW,191,W,0,0
F,B,-0.9700977018617848,-0.9756937467801257,FB,192,B,0,1
F,W,-0.930073325882983,-0.8663873058578825,FW,193,W,0,0
M,W,-0.0002888712366104756,-0.0006815185020669161,MW,194,W,0,0
F,W,-0.9584388744098773,-0.8845931858172007,FW,195,W,0,0
M,W,-0.018563793644544427,-0.012982423148241395,MW,196,W,0,0
M,W,-0.07378906352319865,-0.061897322705371245,MW,197,W,0,0
M,W,-0.009909594103053278,-0.01330573030296725,MW,198,W,0,0
F,W,-0.9701450907822065,-0.8932016286250898,FW,199,W,0,0
F,B,-1.027545754050791,-1.0195814589704886,FB,200,B,0,1
M,W,0.01607727661797948,0.010222492421129586,MW,201,W,0,0
F,W,-0.9491039737057094,-0.8771319656228257,FW,202,W,0,0
F,B,-0.9569757015439198,-0.9616526788524727,FB,203,B,0,1
F,W,-0.9603874934341454,-0.8865731602664241,FW,204,W,0,0
M,W,-0.03500593575954064,-0.014967987845311,MW,205,W,0,0
F,B,-0.9734235460219665,-0.9797336132933271,FB,206,B,0,1
M,B,-0.024914459142525675,-0.09291352455147184,MB,207,B,0,1
M,W,-0.008511840527946325,-0.007407408344953496,MW,208,W,0,0
M,W,0.026834466608799887,0.01874639503329102,MW,209,W,0,0
F,B,-0.9769615745963975,-0.9710453805166676,FB,210,B,0,1
F,W,-0.9784897700389501,-0.9029358220857773,FW,211,W,0,0
M,B,-0.0511332940763048,-0.11272760282299557,MB,212,B,0,1
F,W,-1.0016415575679312,-0.9255901456333776,FW,213,W,0,0
M,B,-0.04531804119661117,-0.10727278753277569,MB,214,B,0,1
F,B,-0.9366973848840349,-0.9506567550608599,FB,215,B,0,1
F,W,-0.9842638503993497,-0.9028905311737124,FW,216,W,0,0
F,B,-0.9750084987279348,-0.9766267308563751,FB,217,B,0,1
M,W,0.05435137127725132,0.04289715615981066,MW,218,W,0,0
F,W,-1.0030394162168452,-0.9178535610686106,FW,219,W,0,0
F,W,-1.0058988950203007,-0.9262565260797538,FW,220,W,0,0
M,B,-0.01813825510263431,-0.08884480063365768,MB,221,B,0,1
F,W,-0.9951949124910547,-0.9212235930296355,FW,222,W,0,0
M,W,-0.03328341419062801,-0.02546154098478121,MW,223,W,0,0
M,W,0.028333028823779215,0.017790014400121342,MW,224,W,0,0
M,B,0.01118450610268893,-0.07099416674949346,MB,225,B,0,1
M,B,0.019194165756809597,-0.07155694855740476,MB,226,B,0,1
M,W,-0.035439638698539895,-0.02298182181996303,MW,227,W,0,0
M,W,-0.0265025661919916,-0.02131460845771919,MW,228,W,0,0
F,B,-1.008130441343306,-1.0005211388259003,FB,229,B,0,1
M,B,-0.00838297755964243,-0.08409784713689637,MB,230,B,0,1
M,W,0.04023337962810231,0.03078239428405602,MW,231,W,0,0
F,W,-1.0160196807502961,-0.9284998834893152,FW,232,W,0,0
M,B,0.016608355850479553,-0.06751418711762701,MB,233,B,0,1
M,W,0.003868655298245371,-0.0018397080184299024,MW,234,W,0,0
M,W,0.037498385009995264,0.024383439387215062,MW,235,W,0,0
M,W,1.2131042102155156e-05,-0.0044924069104792,MW,236,W,0,0
M,W,0.020355563741445825,0.019814157518470085,MW,237,W,0,0
F,W,-1.0649192813202961,-0.969227532938147,FW,238,W,0,0
F,W,-1.012926836608157,-0.9372024840346642,FW,239,W,0,0
M,W,0.0026048677406610285,0.003964680924766294,MW,240,W,0,0
M,W,0.07213825685397063,0.051689944610348565,MW,241,W,0,0
M,W,0.062112800982113824,0.05765892528563494,MW,242,W,0,0
F,W,-0.993267833728292,-0.9139244868582788,FW,243,W,0,0
M,W,-0.014056465358536047,-0.014556851226815255,MW,244,W,0,0
M,W,0.04526569723771502,0.03393482719607625,MW,245,W,0,0
F,B,-1.0611788822120138,-1.053471582504893,FB,246,B,0,1
M,W,-0.05305884799839352,-0.04515670187539437,MW,247,W,0,0
F,B,-1.0295745567239063,-1.0310051221942365,FB,248,B,0,1
F,B,-1.0255004759950133,-1.0148568626275873,FB,249,B,0,1
F,W,-1.0101506228277206,-0.9340153492109351,FW,250,W,0,0
F,B,-0.9558013474635476,-0.967683375370714,FB,251,B,0,1
M,W,0.0031718293624976948,-0.0076082166949238425,MW,252,W,0,0
M,B,0.018020001854097408,-0.07185221940829561,MB,253,B,0,1
M,B,0.0262388142521386,-0.05819986276445563,MB,254,B,0,1
F,W,-1.0161857544459598,-0.9331779860851978,FW,255,W,0,0
F,W,-1.037975749921206,-0.9472379609373076,FW,256,W,0,0
F,B,-1.0137517316650602,-1.0124351044502962,FB,257,B,0,1
M,W,0.013223688044785905,0.010836049733139331,MW,258,W,0,0
M,B,-0.002263914490103259,-0.08731358087266455,MB,259,B,0,1
M,B,-0.036764172866860234,-0.10518255740857342,MB,260,B,0,1
M,W,0.001376667758812433,-0.00038833126894517755,MW,261,W,0,0
F,W,-0.9679075392651504,-0.8926379490781455,FW,262,W,0,0
F,B,-1.033971326370319,-1.024661099548632,FB,263,B,0,1
F,W,-0.9715698573422717,-0.8960156511401959,FW,264,W,0,0
M,W,-0.021020916274058204,-0.013805182674733567,MW,265,W,0,0
F,W,-1.0350788673838234,-0.942242796360484,FW,266,W,0,0
M,B,-0.07549312617871226,-0.13852637634751164,MB,267,B,0,1
F,W,-0.9711666992858614,-0.8935423825482932,FW,268,W,0,0
M,W,0.03430252013512815,0.02229629853949784,MW,269,W,0,0
F,W,-0.9659547499240346,-0.8827181443660451,FW,270,W,0,0
F,W,-1.0190542799634228,-0.9393925241831427,FW,271,W,0,0
F,W,-0.9902586534731156,-0.9088710040870127,FW,272,W,0,0
F,W,-0.9898351480466783,-0.9038347424379105,FW,273,W,0,0
F,B,-1.0102389451405913,-1.0086424193333392,FB,274,B,0,1
M,W,0.06423885498815257,0.04745744633144094,MW,275,W,0,0
F,B,-1.003935014603144,-1.0003817708337412,FB,276,B,0,1
M,W,-0.06596370859947787,-0.049462100566446496,MW,277,W,0,0
M,B,-0.019094995584168335,-0.10069133588330433,MB,278,B,0,1
M,W,0.044685542530354186,0.038040055925392786,MW,279,W,0,0
F,W,-1.0156898725620365,-0.9321642304896187,FW,280,W,0,0
M,W,0.05437476950313001,0.04728858499322457,MW,281,W,0,0
F,B,-0.9917570228345842,-0.9999468742306092,FB,282,B,0,1
F,W,-0.993929779990455,-0.9144788428965502,FW,283,W,0,0
M,W,-0.04064218603008552,-0.029025549651720495,MW,284,W,0,0
M,W,-0.0027043872325821987,0.0029352059572825373,MW,285,W,0,0
M,W,-0.03633794304285552,-0.03510327029655818,MW,286,W,0,0
M,W,-0.01102020089525788,-0.01279185415417233,MW,287,W,0,0
F,W,-1.0191127655575076,-0.9331257467841785,FW,288,W,0,0
M,B,-0.05559484654039567,-0.12697957183288872,MB,289,B,0,1
M,W,0.02199821043224853,0.019064770020843554,MW,290,W,0,0
M,W,0.05007054933422346,0.0426076829079646,MW,291,W,0,0
M,W,-0.013064155328214913,-0.004613766023506283,MW,292,W,0,0
M,W,-0.03257481827101398,-0.026104165381179472,MW,293,W,0,0
M,W,0.058495212922580565,0.046772507206029046,MW,294,W,0,0
M,W,0.05193516765884482,0.041539766953184745,MW,295,W,0,0
M,W,-0.0032609587339095083,0.0016997182177094301,MW,296,W,0,0
M,W,-0.03629573608971647,-0.032994233769156535,MW,297,W,0,0
F,W,-0.9447119557258653,-0.8776120942799116,FW,298,W,0,0
F,B,-1.0415610358750151,-1.028058202801588,FB,299,B,0,1
M,B,-0.03548976031233492,-0.1029909604038653,MB,300,B,0,1
F,B,-1.027931155616602,-1.0207669226200546,FB,301,B,0,1
M,W,-0.016720570864359425,-0.001401189583263223,MW,302,W,0,0
M,W,0.010934752813009612,0.008907550128346556,MW,303,W,0,0
M,B,0.04292573517464178,-0.04056785496572861,MB,304,B,0,1
F,B,-0.9730496958666291,-0.9798911653471398,FB,305,B,0,1
M,W,0.008673806964831306,0.004224969281846212,MW,306,W,0,0
F,W,-1.0745355517768382,-0.9742381401327924,FW,307,W,0,0
M,W,0.0014562866328757937,0.002443101865448454,MW,308,W,0,0
F,W,-0.9467832067768189,-0.878221319940597,FW,309,W,0,0
F,W,-0.9745319777673361,-0.8947764875065047,FW,310,W,0,0
F,B,-1.006679192731992,-1.0042875900841928,FB,311,B,0,1
M,W,-0.015357954787913299,-0.010015290642034104,MW,312,W,0,0
M,W,0.02058855970222833,0.016157517074696648,MW,313,W,0,0
F,B,-1.0273877976269978,-1.0188389091043981,FB,314,B,0,1
F,B,-1.0206001887776268,-1.01955547177782,FB,315,B,0,1
F,W,-0.9975059569012676,-0.9194352834468489,FW,316,W,0,0
M,B,0.003838881101560041,-0.07660791267167558,MB,317,B,0,1
M,B,0.014017877989812614,-0.0585078909666716,MB,318,B,0,1
M,W,-0.012711426531521868,-0.00782903135575473,MW,319,W,0,0
M,W,0.010570012855974911,0.00927554809353936,MW,320,W,0,0
F,W,-1.0139195433324186,-0.928072105714694,FW,321,W,0,0
F,B,-1.0178688554653024,-1.0176876113560422,FB,322,B,0,1
F,B,-1.0064473120323352,-1.0062489181205123,FB,323,B,0,1
F,W,-1.0301123663674543,-0.9420514300315603,FW,324,W,0,0
M,W,-0.011241080605181964,-0.009772921713169107,MW,325,W,0,0
F,W,-0.988627062951106,-0.907087460204,FW,326,W,0,0
M,W,0.060615960328803266,0.05369533582911003,MW,327,W,0,0
M,W,0.029003135575367326,0.028687113787740373,MW,328,W,0,0
F,B,-1.0036517948086292,-0.9999487316608006,FB,329,B,0,1
M,B,0.03050133591359205,-0.04779065402988632,MB,330,B,0,1
M,B,-0.02540964972882759,-0.09526949398754134,MB,331,B,0,1
M,W,0.053685707295352526,0.03958938063982768,MW,332,W,0,0
F,W,-0.9613496290194025,-0.8863416539248321,FW,333,W,0,0
M,W,-0.00867460944553875,-0.0053667945487202925,MW,334,W,0,0
F,B,-0.9632615249985503,-0.97418497063244,FB,335,B,0,1
M,B,-0.018390285810749085,-0.09154328352446293,MB,336,B,0,1
M,W,0.0057805195230877385,0.005100276390554082,MW,337,W,0,0
F,W,-1.017543995650748,-0.9352897023805691,FW,338,W,0,0
F,B,-0.9811860445873976,-0.9834719478397902,FB,339,B,0,1
M,W,0.002429368432979374,0.002410313725344145,MW,340,W,0,0
M,W,-0.049467156934641356,-0.03506265866501198,MW,341,W,0,0
M,B,0.00999347254247655,-0.07462837692308624,MB,342,B,0,1
M,W,0.011777860894567227,0.011380666849338816,MW,343,W,0,0
M,W,-0.007303155915218895,-0.0012283858956178275,MW,344,W,0,0
F,W,-0.9931687897949407,-0.9044641948536281,FW,345,W,0,0
F,W,-0.9829229266625505,-0.9036160311953519,FW,346,W,0,0
M,B,0.00859443702030414,-0.07127324603728563,MB,347,B,0,1
M,W,0.053532757392382224,0.03899156002597552,MW,348,W,0,0
M,B,0.03968324206901662,-0.04815858025443392,MB,349,B,0,1
F,W,-0.9817554803379296,-0.9017509754990599,FW,350,W,0,0
M,B,0.0664763002588027,-0.03073275260589147,MB,351,B,0,1
M,W,-0.017273442855871093,-0.008959601866721043,MW,352,W,0,0
F,W,-1.04777265689643,-0.956018592252781,FW,353,W,0,0
M,W,-0.03345098310210378,-0.015671371396290042,MW,354,W,0,0
M,W,0.005386314923543439,0.0002146812977583002,MW,355,W,0,0
M,W,0.01688922714344418,0.009961592684577723,MW,356,W,0,0
M,B,0.03588253272691915,-0.0527970590902548,MB,357,B,0,1
M,W,-0.039256443847476674,-0.03731508578505935,MW,358,W,0,0
M,B,-0.025049196751269917,-0.09809860696101992,MB,359,B,0,1
F,W,-0.9813880732191501,-0.8978414671206404,FW,360,W,0,0
M,W,0.042209254161847114,0.031836908619716844,MW,361,W,0,0
M,B,-0.02591373854509953,-0.10511032865526265,MB,362,B,0,1
M,W,0.04363692144151834,0.029363566806919504,MW,363,W,0,0
M,B,-0.03902363028542585,-0.10404453768860114,MB,364,B,0,1
M,W,-0.07117617520514236,-0.060790715031643724,MW,365,W,0,0
M,B,0.005986973967723437,-0.07692403663284256,MB,366,B,0,1
M,W,0.00952616039041395,0.001062347473681443,MW,367,W,0,0
F,W,-1.054748815510802,-0.9673051100694845,FW,368,W,0,0
F,W,-0.9660587671452061,-0.8945192848880844,FW,369,W,0,0
M,W,0.05889064714256111,0.044846498540165765,MW,370,W,0,0
M,B,0.012105867370964033,-0.06790697565227033,MB,371,B,0,1
F,B,-0.9897478901840342,-0.9947274486603822,FB,372,B,0,1
F,B,-0.9695845589724337,-0.9736483197586971,FB,373,B,0,1
M,B,-0.030998955342493903,-0.10824552992371181,MB,374,B,0,1
M,B,0.0883962874800098,-0.010214133363461969,MB,375,B,0,1
M,W,-0.02625815863205607,-0.019997171558702117,MW,376,W,0,0
F,W,-0.959681416283989,-0.8961853715848032,FW,377,W,0,0
F,W,-1.0164982645436402,-0.9283475203148415,FW,378,W,0,0
F,B,-0.9904560586811197,-0.993227059697664,FB,379,B,0,1
M,W,-0.002859885582884052,-0.007222404919168211,MW,380,W,0,0
F,W,-1.025633465469067,-0.9382114931046589,FW,381,W,0,0
F,W,-1.006316773041612,-0.9289375413497386,FW,382,W,0,0
M,W,-0.01377752574567685,-0.014845186585699622,MW,383,W,0,0
F,B,-0.9348533253071072,-0.9507980394852972,FB,384,B,0,1
F,B,-0.9734926169125427,-0.97288824752275,FB,385,B,0,1
M,B,-0.01810044948200618,-0.08975740211210573,MB,386,B,0,1
M,B,-0.05062707099807664,-0.11690866797892396,MB,387,B,0,1
M,W,0.02111641026325571,0.01189788158861616,MW,388,W,0,0
M,W,0.015021433184491577,0.011787697101976614,MW,389,W,0,0
M,W,0.015783451881229107,0.00702152924147514,MW,390,W,0,0
F,W,-1.0100232543407441,-0.9268522707636404,FW,391,W,0,0
M,W,-0.021758372238517225,-0.022548064722013934,MW,392,W,0,0
M,W,-0.029799986958097466,-0.019316578081852248,MW,393,W,0,0
M,W,0.013618384579555212,0.013183641611043094,MW,394,W,0,0
M,B,-0.01711179370825046,-0.09214070355107482,MB,395,B,0,1
M,W,0.002515923365995549,0.00810935655090903,MW,396,W,0,0
M,B,-0.03862229910964812,-0.11396716950684532,MB,397,B,0,1
M,W,-0.006826639178841891,0.0028951761567484495,MW,398,W,0,0
F,W,-0.9960792672257455,-0.9153268921292589,FW,399,W,0,0
M,W,0.04483586463466066,0.03221487589395413,MW,400,W,0,0
F,B,-0.9499491925331254,-0.9621853333709875,FB,401,B,0,1
M,B,0.030838752422808483,-0.06770109668821861,MB,402,B,0,1
F,W,-1.019496037266055,-0.92968852228912,FW,403,W,0,0
M,B,0.02277048696735765,-0.060505615223671,MB,404,B,0,1
M,W,0.018882917262587326,0.005833552918655213,MW,405,W,0,0
