G,R,X,Y,GR,UID,TR,qw,qb
M,W,0.054032174865400746,0.04141347294202413,MW,38,W,0,0
M,W,0.0059519695308010755,-0.0032628317920346036,MW,39,W,0,0
M,W,-0.0423567404843788,-0.03544981134975503,MW,40,W,0,0
F,B,-1.0099996788108732,-1.0076540309275392,FB,41,B,0,1
M,B,0.037129164669196954,-0.04699824547529795,MB,42,B,0,1
F,W,-0.9742416862105598,-0.8950964690386303,FW,43,W,0,0
M,W,0.0332204999507207,0.023595094790138202,MW,44,W,0,0
F,B,-0.9790135892408314,-0.9779612611565397,FB,45,B,0,1
M,B,-0.026686774368474737,-0.10158613445840434,MB,46,B,0,1
M,W,-0.032611490655124975,-0.031447145136089434,MW,47,W,0,0
F,B,-0.9941256110057715,-1.0029280149447286,FB,48,B,0,1
M,W,0.00225628268789522,0.009203323695590652,MW,49,W,0,0
F,W,-0.9760616727403381,-0.9098515673763736,FW,50,W,0,0
F,W,-1.0535075201936883,-0.9654046826409954,FW,51,W,0,0
F,B,-0.9686609354684818,-0.9802437619885167,FB,52,B,0,1
F,W,-0.9970753831683066,-0.9251962086466687,FW,53,W,0,0
M,W,-0.006630261391019529,-0.0018611074019473125,MW,54,W,0,0
M,B,0.03599029817780211,-0.054253954838110754,MB,55,B,0,1
M,B,0.0033572065524064176,-0.06683684637806596,MB,56,B,0,1
F,B,-0.9658507664797293,-0.9739448809164718,FB,57,B,0,1
F,B,-1.0010627283079128,-1.0030854355959897,FB,58,B,0,1
M,W,-0.04344592238882283,-0.03137929855607757,MW,59,W,0,0
M,B,-0.030459612156329974,-0.10252131039291976,MB,60,B,0,1
F,W,-0.9934317092047669,-0.9169194102304028,FW,61,W,0,0
M,B,-0.021061045589638675,-0.09636807146609676,MB,62,B,0,1
M,W,-0.00380240032978776,-0.0035142373745217672,MW,63,W,0,0
M,W,0.014654838637745247,0.013731210117446546,MW,64,W,0,0
F,W,-1.003730612454559,-0.9318624726670777,FW,65,W,0,0
M,W,0.04255069016741037,0.03151183082846987,MW,66,W,0,0
M,B,-0.04727204492839851,-0.11398487166517862,MB,67,B,0,1
M,W,-0.020222706950069943,-0.02252648980896336,MW,68,W,0,0
F,W,-0.9832965918140816,-0.9064784912903152,FW,69,W,0,0
F,B,-0.9435742861722761,-0.9593422728693934,FB,70,B,0,1
M,B,0.03128936481916283,-0.052464729893477904,MB,71,B,0,1
F,W,-0.9516603811850654,-0.882815131646178,FW,72,W,0,0
M,W,-0.021566931655504072,-0.01993994049234183,MW,73,W,0,0
F,W,-1.0375435306208265,-0.9485040880297461,FW,74,W,0,0
F,B,-1.0156566665476237,-1.006215553623452,FB,75,B,0,1
F,W,-0.9816603338045178,-0.9050054166800344,FW,76,W,0,0
M,B,0.016922709153618834,-0.0643910539434886,MB,77,B,0,1
M,W,-0.014999263867398088,-0.015142097626626466,MW,78,W,0,0
M,B,0.0023493314938821002,-0.07445205757821902,MB,79,B,0,1
M,B,0.012357467286496348,-0.06864127507183096,MB,80,B,0,1
M,W,0.03721731828825804,0.022740497290879978,MW,81,W,0,0
F,W,-1.0103887611003208,-0.9254910904081987,FW,82,W,0,0
M,W,-0.015819539656132676,-0.013801815072657108,MW,83,W,0,0
F,W,-1.0222650981169752,-0.9391385016073921,FW,84,W,0,0
M,W,-0.041607804414479754,-0.03363961372932747,MW,85,W,0,0
F,W,-1.031225632114595,-0.9547136476249763,FW,86,W,0,0
M,W,-0.01422845585957111,-0.009619763234638356,MW,87,W,0,0
M,W,-0.023268447661615378,-0.020930638792236025,MW,88,W,0,0
F,W,-0.9599411093653009,-0.8955080091834501,FW,89,W,0,0
M,W,0.0014038544915343219,0.006672061071735458,MW,90,W,0,0
M,B,0.042899207430263236,-0.04426316008852704,MB,91,B,0,1
M,W,0.001587907042275996,-0.0003697362823179367,MW,92,W,0,0
F,W,-0.9499334856699921,-0.873849067912637,FW,93,W,0,0
F,W,-1.0228741927701077,-0.9311217675716024,FW,94,W,0,0
F,B,-0.9769155914199144,-0.9728458776703153,FB,95,B,0,1
M,B,-0.00934304661225548,-0.07926730911851429,MB,96,B,0,1
M,W,0.022677998464659475,0.018338352733347923,MW,97,W,0,0
M,W,0.06220577482752926,0.0465029287813334,MW,98,W,0,0
M,W,0.02886499578376585,0.022137381649808895,MW,99,W,0,0
M,B,0.04538746625877038,-0.04651044414035301,MB,100,B,0,1
M,W,0.054744197483802194,0.040155536737327024,MW,101,W,0,0
F,B,-0.9342604633503239,-0.9465233159016502,FB,102,B,0,1
M,W,-0.02967321554994758,-0.021853534524937844,MW,103,W,0,0
M,W,-0.007156556331616963,-0.005436390941367811,MW,104,W,0,0
F,W,-0.9684020477435398,-0.8964755339726467,FW,105,W,0,0
F,B,-0.9854776811683817,-0.9877052863264855,FB,106,B,0,1
M,W,0.00809610582610437,0.010269155445737083,MW,107,W,0,0
M,W,-0.02330803192017631,-0.025831783668016032,MW,108,W,0,0
F,B,-0.98596664844824,-0.9848067128529401,FB,109,B,0,1
M,B,0.035082156744405985,-0.05754716191908174,MB,110,B,0,1
M,W,0.034489004463317686,0.021265795312441393,MW,111,W,0,0
M,W,-0.05279712144545961,-0.042655382405241526,MW,112,W,0,0
F,B,-0.9712055757982155,-0.974055209840779,FB,113,B,0,1
M,W,0.005716305270886416,0.006068357773360047,MW,114,W,0,0
M,W,-0.011060042880063287,-0.01733906098147108,MW,115,W,0,0
M,W,0.02029362864206168,0.013490081323712521,MW,116,W,0,0
F,W,-1.0262160626752663,-0.9418415167011807,FW,117,W,0,0
M,W,0.04074422475477042,0.03453833213764052,MW,118,W,0,0
F,W,-0.9847774859091699,-0.9015167898609755,FW,119,W,0,0
F,B,-0.9572518972242617,-0.9689852830752392,FB,120,B,0,1
F,B,-1.0397896356799587,-1.0344225225203059,FB,121,B,0,1
M,B,-0.017157309679934993,-0.09351419249598993,MB,122,B,0,1
M,W,-0.019735491341216688,-0.009732106052887744,MW,123,W,0,0
F,B,-1.0234367449815278,-1.016213870823248,FB,124,B,0,1
F,W,-1.012547780923302,-0.9274603983926767,FW,125,W,0,0
M,W,-0.033788452974980676,-0.02998998229990945,MW,126,W,0,0
F,W,-1.0283973525933556,-0.9392201587704316,FW,127,W,0,0
F,W,-0.9892768738661482,-0.9191061015914237,FW,128,W,0,0
F,W,-1.0280362394874138,-0.945856725024195,FW,129,W,0,0
F,W,-0.9858601920802321,-0.9031781804525507,FW,130,W,0,0
M,B,0.01572236910225533,-0.06932622876586468,MB,131,B,0,1
M,W,-0.019303782695844374,-0.01483303253626128,MW,132,W,0,0
M,B,-0.01763387228753184,-0.08772875451668459,MB,133,B,0,1
M,W,-0.05827668240261647,-0.047071622796645236,MW,134,W,0,0
M,W,0.016863814472229913,0.015860538685138516,MW,135,W,0,0
M,W,0.06118623084162523,0.047483872584849325,MW,136,W,0,0
M,W,0.020100463311318175,0.012708801348430457,MW,137,W,0,0
M,W,0.01477760248149196,0.01983701145981172,MW,138,W,0,0
F,B,-0.9667220500409024,-0.9723865194909063,FB,139,B,0,1
M,W,0.0003452899166855896,-0.0063529638409817015,MW,140,W,0,0
F,B,-1.0033018930273239,-0.9998666050342468,FB,141,B,0,1
F,W,-1.0131044487324983,-0.9235604415643521,FW,142,W,0,0
M,W,-0.011278819081261054,-0.0022244043059493077,MW,143,W,0,0
M,B,-0.0016618887334394746,-0.08165204862197266,MB,144,B,0,1
F,W,-0.9334615225852642,-0.871627290058409,FW,145,W,0,0
F,W,-1.022730177915712,-0.935791400149081,FW,146,W,0,0
M,W,0.0172639237874511,0.011941518573023578,MW,147,W,0,0
F,W,-1.0056178212676323,-0.9248491774169724,FW,148,W,0,0
M,B,0.025394905436577898,-0.05902901255243372,MB,149,B,0,1
F,W,-0.9904049236148783,-0.9045682774870827,FW,150,W,0,0
F,W,-1.0217121298142104,-0.9396631550396829,FW,151,W,0,0
M,W,-0.04845377111025028,-0.026620028219899672,MW,152,W,0,0
F,W,-0.9264424021705571,-0.8644390021949209,FW,153,W,0,0
F,B,-0.9185737025734098,-0.9407704051639227,FB,154,B,0,1
M,B,-0.03891507288982141,-0.10871466246000931,MB,155,B,0,1
F,W,-0.9983701272338993,-0.9187077438771278,FW,156,W,0,0
M,W,-0.013216128182741196,-0.010004079362587494,MW,157,W,0,0
M,W,-0.021063207820775923,-0.005912079206126639,MW,158,W,0,0
M,B,-0.06696231309101443,-0.12724244143071822,MB,159,B,0,1
F,B,-0.9898486196335057,-0.9909954495399227,FB,160,B,0,1
F,W,-0.9549645855154634,-0.8730372655200747,FW,161,W,0,0
M,B,0.012994032070322006,-0.07217699776295139,MB,162,B,0,1
M,W,-0.056460030436556535,-0.04534987877825829,MW,163,W,0,0
F,B,-0.9801720001831983,-0.9797981911209329,FB,164,B,0,1
F,B,-1.0334596816246309,-1.0293373442807527,FB,165,B,0,1
M,B,0.017761167087037004,-0.06351416985473013,MB,166,B,0,1
F,W,-1.0193848103388756,-0.9340943288221448,FW,167,W,0,0
M,W,0.00010176083149435347,-0.0019811625311361406,MW,168,W,0,0
M,W,0.011364143431957822,0.0032931312241300387,MW,169,W,0,0
F,B,-0.9287380416838633,-0.9405044485392148,FB,170,B,0,1
M,B,-0.020492747631337613,-0.09935890578146388,MB,171,B,0,1
F,B,-1.022535689598703,-1.0255991370257742,FB,172,B,0,1
F,B,-1.0024182287850623,-0.9993438351712534,FB,173,B,0,1
F,B,-1.001237049831531,-0.9953590464058537,FB,174,B,0,1
M,B,-0.03943159365461599,-0.10982747336932597,MB,175,B,0,1
M,W,-0.033016086850341686,-0.030993868092816967,MW,176,W,0,0
M,W,-0.05069396955283304,-0.04365560832859975,MW,177,W,0,0
M,B,-0.026481080002413487,-0.10548330809402709,MB,178,B,0,1
F,W,-1.0412332738865624,-0.9558866657980851,FW,179,W,0,0
M,B,-0.045657548067757764,-0.11172069791198969,MB,180,B,0,1
M,B,0.07088585655742195,-0.018894895581587544,MB,181,B,0,1
F,W,-0.9945576623933379,-0.9144990105511056,FW,182,W,0,0
F,B,-1.0190206505110906,-1.0140067035462457,FB,183,B,0,1
M,W,-0.03062523914976753,-0.0180761610495562,MW,184,W,0,0
M,W,0.003036685171166197,-0.0014417677695024692,MW,185,W,0,0
M,W,0.04122795169357481,0.04157309048135351,MW,186,W,0,0
F,W,-1.0022008652876082,-0.9212599615848679,FW,187,W,0,0
F,W,-0.9979522181240829,-0.9200146005762688,FW,188,W,0,0
F,W,-0.9701534505154021,-0.8989667831776679,FW,189,W,0,0
F,B,-0.9960803974153819,-0.997324791362735,FB,190,B,0,1
F,B,-0.9500725748970614,-0.9553932344901549,FB,191,B,0,1
F,W,-1.039099589304798,-0.9518819991964608,FW,192,W,0,0
M,B,-0.04607629885415939,-0.11252951086537646,MB,193,B,0,1
M,W,0.04394743229665961,0.036014701753309744,MW,194,W,0,0
F,B,-1.0033322300546217,-1.0044523860540087,FB,195,B,0,1
M,B,0.05969526527676728,-0.03474887262463246,MB,196,B,0,1
M,B,-0.025918335314737025,-0.10443548794231719,MB,197,B,0,1
F,W,-1.0454715304893494,-0.9606897059245854,FW,198,W,0,0
M,W,-0.06568242592073463,-0.04325234866002171,MW,199,W,0,0
F,W,-1.007722133724375,-0.9244717529291112,FW,200,W,0,0
M,B,0.001247493236961669,-0.07809692765465465,MB,201,B,0,1
M,W,0.020751890668745786,0.021204665977613314,MW,202,W,0,0
M,B,-0.04195349389972173,-0.10597434263784317,MB,203,B,0,1
M,B,-0.005148105547160706,-0.08354523569469115,MB,204,B,0,1
F,W,-1.0512760254199207,-0.9619464112699689,FW,205,W,0,0
F,W,-1.0439487972306727,-0.9543905644704292,FW,206,W,0,0
M,W,0.009911475890434382,0.013987727206268499,MW,207,W,0,0
F,B,-0.981710830140872,-0.99590830501045,FB,208,B,0,1
M,B,-0.030111864379457072,-0.10536850302865325,MB,209,B,0,1
F,B,-1.02517570367282,-1.0209844071146414,FB,210,B,0,1
M,W,-0.05276486614679526,-0.0510963294246367,MW,211,W,0,0
F,B,-0.9888630035417013,-0.9906277451234666,FB,212,B,0,1
M,B,0.028417194326674024,-0.05820936056023274,MB,213,B,0,1
F,W,-0.9895582911724238,-0.9126231714328636,FW,214,W,0,0
M,W,0.03998726656693053,0.02714156572509652,MW,215,W,0,0
M,B,-0.031662657733816026,-0.10755002932077179,MB,216,B,0,1
M,W,0.016339217437151086,0.009754153188472565,MW,217,W,0,0
M,W,0.01069189818086673,0.007524276011132855,MW,218,W,0,0
M,W,-0.025013633244228256,-0.013985004308713692,MW,219,W,0,0
F,W,-0.9915690909510949,-0.9117374657179821,FW,220,W,0,0
F,W,-1.0166972430293157,-0.9311161503207714,FW,221,W,0,0
M,B,-0.013057112704832641,-0.09066075441812575,MB,222,B,0,1
M,B,-0.040715109695196455,-0.10562551637705585,MB,223,B,0,1
M,W,0.08257516571221389,0.062132150475489374,MW,224,W,0,0
M,B,-0.0008394570062330487,-0.07431521559475698,MB,225,B,0,1
M,B,0.005682159343189644,-0.07806112368318592,MB,226,B,0,1
F,B,-1.0440445475998115,-1.0355837782109156,FB,227,B,0,1
M,B,-0.005728687840409099,-0.08353803276994413,MB,228,B,0,1
M,W,0.060920980873238,0.058713202996071044,MW,229,W,0,0
M,W,0.010972508777790253,0.010883236790396657,MW,230,W,0,0
F,W,-1.0102853045141715,-0.9295677908979519,FW,231,W,0,0
F,W,-0.9749462214162351,-0.8953539930545744,FW,232,W,0,0
M,B,-0.02039048629413924,-0.09839930981574564,MB,233,B,0,1
M,B,-0.005473137019813503,-0.0889326656239873,MB,234,B,0,1
M,W,0.00990821552675642,0.0023288921638947623,MW,235,W,0,0
M,B,0.02875420197658344,-0.05622413031689452,MB,236,B,0,1
M,B,0.003032366362184417,-0.0732179151923548,MB,237,B,0,1
M,W,-0.005956091524921918,0.0030889428251377315,MW,238,W,0,0
M,W,-0.0002568003901633753,0.004481190635601839,MW,239,W,0,0
M,W,-0.013594054836414479,-0.01172187888333609,MW,240,W,0,0
F,W,-0.9973935400600806,-0.922867167294183,FW,241,W,0,0
M,B,-0.021317563770903467,-0.09268813298389274,MB,242,B,0,1
F,W,-1.0419242898329897,-0.9542867333598415,FW,243,W,0,0
F,B,-1.0515037393514473,-1.0379537385070572,FB,244,B,0,1
F,W,-0.9403327807138783,-0.8837946883307947,FW,245,W,0,0
M,W,-0.023441002146199985,-0.02149786005993832,MW,246,W,0,0
F,W,-0.9308061294268944,-0.8645956738305751,FW,247,W,0,0
M,B,-0.02276852332809986,-0.1045531241792583,MB,248,B,0,1
F,W,-0.9956921370906865,-0.9176496687283505,FW,249,W,0,0
M,B,0.02703763700848732,-0.06090986051859228,MB,250,B,0,1
M,W,0.0654343113668324,0.048401499892074734,MW,251,W,0,0
M,W,0.015238221946382288,0.011167996536959204,MW,252,W,0,0
M,B,-0.08792701988195982,-0.15400647134469828,MB,253,B,0,1
F,W,-1.0098700985383793,-0.9293759976054238,FW,254,W,0,0
M,W,-0.05917669634149829,-0.045961707301628706,MW,255,W,0,0
F,B,-1.0019565713298013,-1.000637987982398,FB,256,B,0,1
F,W,-0.9940729078067414,-0.9081611386501285,FW,257,W,0,0
F,W,-1.027042811983764,-0.9351767937335558,FW,258,W,0,0
M,W,-0.007030355518317649,-0.008868594677560388,MW,259,W,0,0
M,B,-0.055719517340356114,-0.11879957734369274,MB,260,B,0,1
M,W,0.006074020250424048,0.0033283639416289545,MW,261,W,0,0
M,W,-0.062341191546953695,-0.05211266005558039,MW,262,W,0,0
M,W,-0.012123750508227091,-0.013334742047833978,MW,263,W,0,0
M,W,-0.015020855516452202,-0.01690301167083334,MW,264,W,0,0
M,W,-0.043821891904470375,-0.03007440056671974,MW,265,W,0,0
F,B,-1.0368187443182475,-1.0319931390196606,FB,266,B,0,1
M,B,0.017629945799085306,-0.0662907147190702,MB,267,B,0,1
M,W,0.02892555404932468,0.024539290458507883,MW,268,W,0,0
F,W,-1.055317113520956,-0.9620165769630683,FW,269,W,0,0
F,W,-1.0057470000896955,-0.9232970580021151,FW,270,W,0,0
M,B,0.004060079752999948,-0.06934799519105482,MB,271,B,0,1
M,W,-0.05468749483326587,-0.04331456452188995,MW,272,W,0,0
M,W,0.0051349915253545595,0.007647350595024304,MW,273,W,0,0
M,B,0.05353696288737337,-0.04048446708909759,MB,274,B,0,1
F,W,-0.9914188274126775,-0.9105934600671526,FW,275,W,0,0
F,B,-0.9577499598674468,-0.9607647420640303,FB,276,B,0,1
M,W,-0.013944505933404993,-0.013291736872983583,MW,277,W,0,0
M,W,0.012966648306930787,0.006020379421252988,MW,278,W,0,0
M,B,-0.03582874478562977,-0.10458040093387189,MB,279,B,0,1
M,W,-0.0405414812240572,-0.03896976775320993,MW,280,W,0,0
M,W,0.04975909250623815,0.03380748591496096,MW,281,W,0,0
M,W,0.02401095788050948,0.02031258210395067,MW,282,W,0,0
F,W,-0.9545016115711169,-0.8895141580066535,FW,283,W,0,0
F,W,-0.996822300251741,-0.9156941993434182,FW,284,W,0,0
M,B,-0.03528919717835526,-0.10861103703359476,MB,285,B,0,1
F,W,-1.0758443391004402,-0.9777019246268682,FW,286,W,0,0
F,B,-1.0488772635530044,-1.0351973169848665,FB,287,B,0,1
M,W,0.035622536191621965,0.026149732723582585,MW,288,W,0,0
M,W,0.02016737869856851,0.017709919082919193,MW,289,W,0,0
M,B,-0.030802938314382605,-0.09933105810041654,MB,290,B,0,1
M,W,0.015719212939852418,0.009651235701751021,MW,291,W,0,0
M,W,0.015353438315898402,0.011769134634345648,MW,292,W,0,0
M,B,-0.07552315186749875,-0.13709952306530312,MB,293,B,0,1
M,B,0.019867306371138097,-0.06477566169010679,MB,294,B,0,1
M,B,-0.004833720325947066,-0.08216648111584163,MB,295,B,0,1
M,W,-0.0035529071960379278,-0.007508469528630405,MW,296,W,0,0
F,W,-0.9814036773098153,-0.91611999206204,FW,297,W,0,0
M,B,-0.007543862905400809,-0.09269240421187348,MB,298,B,0,1
M,W,-0.011983248635972926,-0.008324228367541896,MW,299,W,0,0
M,W,0.03381694602390384,0.032121215197052834,MW,300,W,0,0
F,B,-0.9881513358837217,-0.9821083540137694,FB,301,B,0,1
F,W,-0.9696041183853589,-0.9031801954599478,FW,302,W,0,0
M,B,0.0016781054109967614,-0.07310449468418655,MB,303,B,0,1
M,W,-0.006052401079090157,-0.010954819984423414,MW,304,W,0,0
M,W,0.03506443480458697,0.027084002959945237,MW,305,W,0,0
M,B,0.021390160441992483,-0.06320944049316267,MB,306,B,0,1
M,B,0.0394043071674977,-0.049000724599876894,MB,307,B,0,1
M,W,0.06093783845443757,0.0523863736307448,MW,308,W,0,0
M,W,-0.03893749842878487,-0.02888912546040215,MW,309,W,0,0
F,B,-1.0030587335703052,-1.0093288749348637,FB,310,B,0,1
M,W,0.007773545271033524,0.0019630028967171486,MW,311,W,0,0
F,B,-1.041651069253994,-1.0358923730210359,FB,312,B,0,1
M,W,-0.008933700590709873,-0.0034971007073802147,MW,313,W,0,0
M,W,-0.011158101454485052,-0.003271202504045394,MW,314,W,0,0
M,B,-0.035040764061207576,-0.10531688875906511,MB,315,B,0,1
F,W,-1.029320141001115,-0.946650422029752,FW,316,W,0,0
M,W,-0.05881226327540686,-0.05068254254005892,MW,317,W,0,0
F,W,-1.0122045826101522,-0.9228599689209198,FW,318,W,0,0
M,W,-0.004135541325913746,-0.003858340047657523,MW,319,W,0,0
F,B,-1.0738019690912104,-1.0560423002431856,FB,320,B,0,1
M,B,-0.05159544727121368,-0.12023723488083655,MB,321,B,0,1
M,W,0.0023022378060695648,0.0009230138513790867,MW,322,W,0,0
M,B,-0.044965062606038345,-0.1194883398292549,MB,323,B,0,1
M,W,-0.05227711632463557,-0.04571214398957823,MW,324,W,0,0
F,W,-0.9709959809977552,-0.8973267737825619,FW,325,W,0,0
M,B,0.009140097393369557,-0.06946728745284672,MB,326,B,0,1
F,B,-1.024243980598893,-1.0209468319907384,FB,327,B,0,1
M,B,-0.027949370922417567,-0.1088113452922797,MB,328,B,0,1
M,B,0.018103193253478825,-0.06275874474067825,MB,329,B,0,1
M,B,-0.022286828871232605,-0.09461345756964527,MB,330,B,0,1
M,B,-0.031108172847991274,-0.1098334327925265,MB,331,B,0,1
M,B,0.024933352171787073,-0.05987542566815119,MB,332,B,0,1
M,W,-0.046632408861400264,-0.04183338313032384,MW,333,W,0,0
M,W,0.027870695167800656,0.0233416174292268,MW,334,W,0,0
M,W,0.036151067445877635,0.029881816904023417,MW,335,W,0,0
M,B,-0.010699725279710064,-0.09163377932286235,MB,336,B,0,1
F,W,-1.036126030737781,-0.9470539212882279,FW,337,W,0,0
M,W,0.028745786907599522,0.01652834005962336,MW,338,W,0,0
M,W,0.023134673843769868,0.014056481145199412,MW,339,W,0,0
M,W,-0.010716798520495507,-0.016279795740507738,MW,340,W,0,0
M,B,-0.02408624347984591,-0.10103673466986679,MB,341,B,0,1
M,B,-0.027713476957266996,-0.09879869339701283,MB,342,B,0,1
M,B,-0.021317680546747278,-0.10286008084540049,MB,343,B,0,1
M,B,-0.04541114523333992,-0.115854310640397,MB,344,B,0,1
F,W,-0.9516037753922507,-0.876610243238007,FW,345,W,0,0
M,B,0.038108307548586955,-0.04230697136478288,MB,346,B,0,1
M,W,0.003909564186447716,-0.0010315044679587988,MW,347,W,0,0
M,W,0.01978632209727358,0.0184674568667329,MW,348,W,0,0
F,W,-0.9989487086357396,-0.9154251270715811,FW,349,W,0,0
M,W,-0.013292746573781015,-0.0019028654556506493,MW,350,W,0,0
F,W,-1.0255284476061877,-0.938491093013639,FW,351,W,0,0
F,W,-0.9416538226613581,-0.8711564227319846,FW,352,W,0,0
F,B,-0.9492443395380972,-0.9643967911663496,FB,353,B,0,1
F,B,-1.0013591410789588,-1.00100582833308,FB,354,B,0,1
M,W,-0.006228954081115113,-0.0007345273025948507,MW,355,W,0,0
F,W,-0.9967918715262304,-0.9170926116475175,FW,356,W,0,0
F,W,-1.0435989557680565,-0.9522551782393297,FW,357,W,0,0
M,B,0.079402349110365,-0.020170370952901487,MB,358,B,0,1
F,B,-1.008109266413157,-1.0034744222929728,FB,359,B,0,1
F,B,-0.9684568157581377,-0.9797976222201078,FB,360,B,0,1
M,W,0.004800318176493126,0.0017091045397654857,MW,361,W,0,0
F,W,-1.0101710803153094,-0.932758190650627,FW,362,W,0,0
F,B,-1.0041629582657778,-1.006774313540155,FB,363,B,0,1
F,W,-0.9451898302645086,-0.8824780367951324,FW,364,W,0,0
F,B,-1.035376862597866,-1.0287130306216996,FB,365,B,0,1
M,B,0.035290183726408575,-0.05176395499192504,MB,366,B,0,1
M,B,0.04521637715622554,-0.043719188678544185,MB,367,B,0,1
M,W,-0.014368240593289274,-0.012856060940019745,MW,368,W,0,0
M,W,-0.03427269247987941,-0.02418382255510853,MW,369,W,0,0
M,W,0.02802787483944698,0.023495966833238163,MW,370,W,0,0
M,B,0.0428899697842023,-0.032295213835676684,MB,371,B,0,1
M,W,0.0066975388446916554,0.01117731360734046,MW,372,W,0,0
M,W,0.012414076452395005,0.005974366128179816,MW,373,W,0,0
F,B,-0.9783451800943439,-0.9777071376450372,FB,374,B,0,1
F,W,-0.9788223047824678,-0.90589947513872,FW,375,W,0,0
F,W,-1.0172948110500342,-0.936262594966952,FW,376,W,0,0
F,W,-1.0255513713397804,-0.9387990245127489,FW,377,W,0,0
M,W,-0.03461979152217775,-0.02997681045518078,MW,378,W,0,0
F,B,-1.0096382232908694,-1.007617492140141,FB,379,B,0,1
F,W,-1.0308943443121121,-0.9400631208281216,FW,380,W,0,0
M,W,0.06206129618296388,0.05739535217451972,MW,381,W,0,0
M,W,-0.06658041921980058,-0.05244142821395258,MW,382,W,0,0
F,W,-1.0295268419047425,-0.941426958805768,FW,383,W,0,0
M,B,0.016243361006056264,-0.07094247814013246,MB,384,B,0,1
M,W,0.038223235141665236,0.029147491625109403,MW,385,W,0,0
F,B,-0.9752183011159832,-0.9777591360322919,FB,386,B,0,1
M,B,-0.022630129780893148,-0.09464649255258721,MB,387,B,0,1
F,B,-0.9526624679713417,-0.9682361742712888,FB,388,B,0,1
M,W,-0.035871475418506146,-0.02176483566328752,MW,389,W,0,0
F,W,-1.0415245878213426,-0.9521444132979738,FW,390,W,0,0
M,W,-0.027773832250248733,-0.026440411511837833,MW,391,W,0,0
F,B,-1.008348458146102,-1.0061348272899828,FB,392,B,0,1
M,W,-0.043108146155428476,-0.028534324700225475,MW,393,W,0,0
M,B,0.02647283564080793,-0.0564640518561908,MB,394,B,0,1
F,B,-0.9945264606654494,-0.9961292599661022,FB,395,B,0,1
M,W,-0.050530441418797686,-0.0418508253208794,MW,396,W,0,0
F,W,-1.0246551173160048,-0.9336697655126286,FW,397,W,0,0
M,B,-0.00901192697490403,-0.09012985817942784,MB,398,B,0,1
M,W,-0.02197561752247612,-0.024661641422965258,MW,399,W,0,0
F,W,-1.0542939079170592,-0.9589719680521206,FW,400,W,0,0
F,B,-1.0229049199840285,-1.0196199686474667,FB,401,B,0,1
M,W,-0.01717578998769614,-0.007108004013155178,MW,402,W,0,0
F,W,-1.0067281175923666,-0.9267237222032013,FW,403,W,0,0
M,W,-0.004534390624209045,0.0025344259557299933,MW,404,W,0,0
