G,R,X,Y,GR,UID,TR,qw,qb
M,W,-0.03249783039903551,-0.016283633228171057,MW,36,W,0,0
M,B,-0.011232612237727802,-0.08155035502177181,MB,37,B,0,1
M,B,-0.03003752020982418,-0.10480314110581415,MB,38,B,0,1
M,W,0.011310406507894472,0.0031158737985964658,MW,39,W,0,0
M,W,-0.0006361725770258365,0.007165326599815812,MW,40,W,0,0
M,W,0.025476063516002585,0.02001505236980694,MW,41,W,0,0
M,W,-0.040114111534793405,-0.02690521567401591,MW,42,W,0,0
M,B,-0.021420139162039654,-0.09244015556633962,MB,43,B,0,1
F,W,-1.0228091719343675,-0.9469216204383387,FW,44,W,0,0
M,W,0.01899530631993027,0.0165140527584329,MW,45,W,0,0
F,W,-1.0083278772034279,-0.9230422967164755,FW,46,W,0,0
F,W,-0.9602636714402079,-0.8897485327387351,FW,47,W,0,0
F,B,-1.0026391600101061,-1.0031365854841292,FB,48,B,0,1
F,B,-1.027416472607548,-1.021313206430513,FB,49,B,0,1
F,B,-0.9684407014227205,-0.9803849926362664,FB,50,B,0,1
M,W,-0.020533557770786637,-0.018822284513247925,MW,51,W,0,0
M,B,-0.008064256794510435,-0.08690359435235066,MB,52,B,0,1
M,B,0.05219790089967102,-0.037429873431225336,MB,53,B,0,1
M,B,0.011648541240332351,-0.0702721377911244,MB,54,B,0,1
M,W,0.010609396587329378,0.022105282389008704,MW,55,W,0,0
M,W,0.0016742281910425956,-0.0029357628547515323,MW,56,W,0,0
F,W,-0.9941166415370241,-0.9173143353749713,FW,57,W,0,0
M,W,-0.00274860701854992,-0.007825203202381304,MW,58,W,0,0
M,W,-0.027527709111179955,-0.016181123344316196,MW,59,W,0,0
F,W,-0.9719452256142896,-0.896068836666445,FW,60,W,0,0
M,W,-0.04026543481663784,-0.026817375186890355,MW,61,W,0,0
F,B,-0.9964961235488136,-0.9948866490928278,FB,62,B,0,1
F,B,-1.0284858315636478,-1.0285734011471694,FB,63,B,0,1
M,W,-0.058350154129220226,-0.049231378795000544,MW,64,W,0,0
F,W,-1.0172168839832711,-0.9430987603243302,FW,65,W,0,0
F,B,-0.9975684341935283,-0.9986736242141696,FB,66,B,0,1
F,B,-0.9993439153455749,-0.9980803783034479,FB,67,B,0,1
M,B,0.0051477733474113345,-0.07343069605874156,MB,68,B,0,1
F,W,-0.974538942599298,-0.898583379075073,FW,69,W,0,0
F,W,-1.0314068998031256,-0.9478504429001436,FW,70,W,0,0
F,W,-1.0165727598162053,-0.9294810243475228,FW,71,W,0,0
M,W,0.02752693354618959,0.02001337431380456,MW,72,W,0,0
M,B,0.04860714106798946,-0.039436212659800615,MB,73,B,0,1
F,W,-1.0544529406179075,-0.9716859089644403,FW,74,W,0,0
M,B,-0.020970884030641755,-0.09257179979593352,MB,75,B,0,1
M,W,-0.011212975646316735,-0.005001703967988577,MW,76,W,0,0
F,W,-0.9271249107776081,-0.8648427915742029,FW,77,W,0,0
M,W,-0.0691101706305427,-0.05397345781164634,MW,78,W,0,0
M,W,0.018502569443922656,0.016039988939994494,MW,79,W,0,0
M,W,0.05109283146370348,0.04311613047840468,MW,80,W,0,0
M,W,-0.004374141198842463,0.0019011439918335885,MW,81,W,0,0
M,B,0.0020798682943610836,-0.07382114263105795,MB,82,B,0,1
M,B,-0.04750087675216662,-0.1264239360012905,MB,83,B,0,1
M,B,-0.028579139241207967,-0.10583282176679798,MB,84,B,0,1
M,W,0.010205846492176828,0.005481433257116698,MW,85,W,0,0
M,B,-0.030481174343499014,-0.1007092717873881,MB,86,B,0,1
M,W,0.011897386012348682,0.007372607962505811,MW,87,W,0,0
M,B,-0.02184752837816947,-0.09323596999770417,MB,88,B,0,1
M,B,0.00893355417321122,-0.06756087633192989,MB,89,B,0,1
M,W,0.012747755727192788,0.010079698907326828,MW,90,W,0,0
M,W,0.04734816500645443,0.033759975876970806,MW,91,W,0,0
M,W,-0.008632576620648619,-0.004972677739606807,MW,92,W,0,0
M,B,-0.0741238886389249,-0.14057733476960832,MB,93,B,0,1
M,B,-0.061785374199262826,-0.13386257933317866,MB,94,B,0,1
M,W,0.041733000679743545,0.03229176227464039,MW,95,W,0,0
F,B,-1.0449014600587547,-1.032000484357697,FB,96,B,0,1
F,W,-0.9925528685608908,-0.919571249994195,FW,97,W,0,0
M,W,-0.0002550341197868024,-0.004834486929865903,MW,98,W,0,0
M,B,-0.02112923187407284,-0.09404136628288237,MB,99,B,0,1
M,B,0.0047649875142936095,-0.07551628296408829,MB,100,B,0,1
M,W,0.0018990451025025505,0.0028028397875328958,MW,101,W,0,0
F,W,-0.9806951655751985,-0.9050087737832748,FW,102,W,0,0
M,W,0.06566209936428456,0.05876534084373445,MW,103,W,0,0
M,B,-0.00573090946259423,-0.08002605786539582,MB,104,B,0,1
F,B,-1.0135450634401724,-1.0110446552982473,FB,105,B,0,1
M,B,0.012360462166128435,-0.08070535691902232,MB,106,B,0,1
F,W,-0.9905572929914953,-0.9121994586038784,FW,107,W,0,0
M,W,-0.01884475820403962,-0.00759574795243297,MW,108,W,0,0
M,B,0.010375538946767043,-0.06715712650637828,MB,109,B,0,1
F,W,-1.01464180665473,-0.9308191430178705,FW,110,W,0,0
M,W,0.0033803625380990836,-0.0016989483794079678,MW,111,W,0,0
F,W,-0.9653082497357772,-0.8901085444438578,FW,112,W,0,0
M,B,-0.01990149541027516,-0.09423229712595431,MB,113,B,0,1
M,B,0.02575130702840048,-0.05708196273867683,MB,114,B,0,1
M,W,-0.00325890748008723,-0.004895035914058196,MW,115,W,0,0
M,W,-0.040180233110755845,-0.027929665936500123,MW,116,W,0,0
M,B,0.046771589247096304,-0.03634688153124477,MB,117,B,0,1
F,W,-0.975243654171213,-0.8994690271195092,FW,118,W,0,0
F,W,-1.050231133500079,-0.9641493009271059,FW,119,W,0,0
M,B,0.018741175242353945,-0.06455232771200968,MB,120,B,0,1
M,W,-0.028640498796379626,-0.022048492399712936,MW,121,W,0,0
M,W,-0.03815664408562837,-0.035200770911128,MW,122,W,0,0
F,B,-0.9725920317668001,-0.9794862067118965,FB,123,B,0,1
M,B,-0.051830508862792425,-0.11982717606831308,MB,124,B,0,1
F,B,-0.9904656770234611,-0.9947421234899256,FB,125,B,0,1
F,W,-1.0466205014809649,-0.9510494010653998,FW,126,W,0,0
M,W,-0.008106449737754056,-0.005450627463704142,MW,127,W,0,0
M,W,-0.008419284562101103,-0.0038106781672870996,MW,128,W,0,0
F,W,-0.9688297805705626,-0.9047947290933469,FW,129,W,0,0
M,B,-0.011903980641749547,-0.09371633184401532,MB,130,B,0,1
M,W,-0.008327416682731889,-0.009917903423424562,MW,131,W,0,0
M,B,-0.005322997793727802,-0.08632955055471143,MB,132,B,0,1
F,W,-1.002343130251303,-0.9260934064382145,FW,133,W,0,0
M,W,-0.011864064729854547,-0.009893818256845684,MW,134,W,0,0
M,B,0.0014765089631472,-0.08253008795924227,MB,135,B,0,1
F,B,-1.0506167245198121,-1.0324334348624822,FB,136,B,0,1
M,W,0.016560409480886825,0.008669149034394537,MW,137,W,0,0
F,W,-0.9874961965718447,-0.9127843022497522,FW,138,W,0,0
M,W,0.01776490791957331,0.01579074469869172,MW,139,W,0,0
F,B,-0.985754839371507,-0.9936349324369115,FB,140,B,0,1
F,W,-0.9735320026017216,-0.9006204328953649,FW,141,W,0,0
M,W,-0.041350584674022035,-0.018028295186759653,MW,142,W,0,0
F,B,-0.9933793677781663,-0.996199137141222,FB,143,B,0,1
F,W,-0.9911635593603161,-0.9157870157173088,FW,144,W,0,0
F,W,-0.9939516672246919,-0.9128759549784975,FW,145,W,0,0
F,B,-0.9936516810360687,-0.997001419171552,FB,146,B,0,1
F,W,-1.033281794156661,-0.942239845985581,FW,147,W,0,0
F,W,-0.9969426272814992,-0.9231012865475284,FW,148,W,0,0
M,W,-0.010427211777569006,-0.01084276641656279,MW,149,W,0,0
M,W,0.01692201123502084,0.007535012542201404,MW,150,W,0,0
M,W,-0.015603190698345797,-0.00736530954854609,MW,151,W,0,0
F,W,-1.0175947548490138,-0.9362823871305924,FW,152,W,0,0
M,W,0.0783168987799918,0.06788997955543045,MW,153,W,0,0
M,B,-0.023588075979809216,-0.10139944780470467,MB,154,B,0,1
M,W,0.011176353557738179,0.0038448354879558107,MW,155,W,0,0
M,W,0.00888253746813218,0.011365670285844672,MW,156,W,0,0
M,W,-0.0016331952142012655,0.004350717539487117,MW,157,W,0,0
M,W,0.00467673832018436,-0.002686223279269858,MW,158,W,0,0
F,W,-1.0148472674254279,-0.9340411374706425,FW,159,W,0,0
M,B,0.03335511076436679,-0.04736485552233567,MB,160,B,0,1
M,W,0.027285645875236793,0.02006461665567955,MW,161,W,0,0
F,B,-1.008656921897178,-1.0038887203116713,FB,162,B,0,1
M,W,-0.07998297257013112,-0.06856609783947698,MW,163,W,0,0
M,W,-0.038605896646071676,-0.027135909416449767,MW,164,W,0,0
M,W,-0.06469061947369756,-0.051580951954488634,MW,165,W,0,0
M,W,-0.01433970584747797,-0.013555140690481426,MW,166,W,0,0
M,W,-0.0557976073397239,-0.042696508770891956,MW,167,W,0,0
M,W,0.040807619969364786,0.029050677970539934,MW,168,W,0,0
M,B,0.006237027717895481,-0.0702771711852524,MB,169,B,0,1
M,W,-0.012754880380613813,-0.004374510983357087,MW,170,W,0,0
M,W,0.001663541262963786,-0.0015994949331794722,MW,171,W,0,0
M,B,-0.008433373975088785,-0.09394241323857183,MB,172,B,0,1
F,W,-0.9689860625977638,-0.9022576918535337,FW,173,W,0,0
M,W,-0.05462546124588837,-0.03810851198425427,MW,174,W,0,0
F,B,-0.9899403236047284,-0.9867168467059074,FB,175,B,0,1
F,W,-1.032975323128379,-0.9375593114774018,FW,176,W,0,0
M,W,-0.02270591360063488,-0.025028328052278833,MW,177,W,0,0
M,B,0.06866167140369901,-0.03129342714358108,MB,178,B,0,1
M,W,0.013472577038039075,0.010358730428260004,MW,179,W,0,0
F,W,-1.0170950606240456,-0.9453018244727203,FW,180,W,0,0
M,W,0.0025407051662904973,0.0014237016162102509,MW,181,W,0,0
M,W,-0.03783648812344215,-0.03528870012403114,MW,182,W,0,0
M,W,0.027282151045764036,0.014562482964968742,MW,183,W,0,0
F,W,-1.0228133305634364,-0.9370614172717684,FW,184,W,0,0
M,B,0.017661064538168753,-0.06661929407290862,MB,185,B,0,1
M,B,-0.06844430084093227,-0.13379334455743805,MB,186,B,0,1
M,W,0.020553630064619393,0.01946063702707989,MW,187,W,0,0
M,B,0.008594056871372154,-0.07801761676057185,MB,188,B,0,1
M,B,-0.01643437160851541,-0.08963458740642112,MB,189,B,0,1
M,B,0.06186435163102441,-0.030324425381126077,MB,190,B,0,1
M,B,-0.015568421519420242,-0.09382360330774296,MB,191,B,0,1
F,W,-0.9679748845493267,-0.897554720068029,FW,192,W,0,0
M,W,0.028355318739091143,0.009365931537886054,MW,193,W,0,0
M,B,0.019666513621492937,-0.06870250713183146,MB,194,B,0,1
M,W,0.038177822645844316,0.04029416165289444,MW,195,W,0,0
M,W,-0.01683303462432207,-0.009201768533934618,MW,196,W,0,0
M,W,-0.0002930551436774892,-0.005728261867977799,MW,197,W,0,0
F,W,-1.0154693446099097,-0.9351368549571648,FW,198,W,0,0
F,W,-0.9985095436104611,-0.9197007641734298,FW,199,W,0,0
F,B,-1.002923716625611,-1.0026667536770637,FB,200,B,0,1
M,W,-0.011088709989942236,-0.020855622507591515,MW,201,W,0,0
F,W,-1.0334332793831384,-0.9465343078925494,FW,202,W,0,0
F,W,-1.0157946157988675,-0.937147135736034,FW,203,W,0,0
M,B,-0.025109911474431413,-0.0984305601849731,MB,204,B,0,1
F,B,-0.9642655081713815,-0.9724612565465829,FB,205,B,0,1
F,B,-0.9735352455656322,-0.9789382265368202,FB,206,B,0,1
M,W,0.006784589583732269,-0.002801040566968201,MW,207,W,0,0
M,W,-0.008581103990080096,-0.002630670033274423,MW,208,W,0,0
M,W,-0.018916218605180002,-0.01298271637638562,MW,209,W,0,0
M,B,0.019765151035095806,-0.060826410688003846,MB,210,B,0,1
M,B,0.04308026603430471,-0.0472270612725656,MB,211,B,0,1
F,W,-1.0246112066600557,-0.9428153018681299,FW,212,W,0,0
M,W,0.023505249332231984,0.018876378620407277,MW,213,W,0,0
M,W,0.01586601266142394,0.009643227723103599,MW,214,W,0,0
M,B,0.002395592967110235,-0.07786003525105618,MB,215,B,0,1
F,W,-0.9916073274452112,-0.920729678042348,FW,216,W,0,0
F,W,-1.0233249132277413,-0.9395893322363715,FW,217,W,0,0
F,B,-0.9967839456088492,-0.9998939946206392,FB,218,B,0,1
M,W,-0.017541113199887784,-0.01907831880922965,MW,219,W,0,0
F,W,-1.0313009139499456,-0.946821424797933,FW,220,W,0,0
M,W,0.009344396869595081,0.01449071678625579,MW,221,W,0,0
F,W,-1.0423793628141995,-0.9571422632396929,FW,222,W,0,0
F,W,-1.041397008563151,-0.9623277370330681,FW,223,W,0,0
M,B,-0.01783695037475923,-0.0827968829390175,MB,224,B,0,1
M,W,0.015063165660517765,0.009591523699393058,MW,225,W,0,0
M,W,0.012619958764718674,0.005706067197077472,MW,226,W,0,0
F,B,-1.0020533560000309,-1.0006094491744988,FB,227,B,0,1
M,B,0.04799092702913471,-0.036170859381517775,MB,228,B,0,1
M,B,-0.015530338193898253,-0.08602961522617025,MB,229,B,0,1
F,B,-0.9789229154397023,-0.9852596579660018,FB,230,B,0,1
M,W,-0.04379922867692491,-0.03849791455780241,MW,231,W,0,0
F,W,-1.0048142890216216,-0.9204198585949204,FW,232,W,0,0
M,W,-0.028855093860173913,-0.023963938417116106,MW,233,W,0,0
M,W,0.004102915417037768,0.006964623697189858,MW,234,W,0,0
F,W,-1.0175772447067915,-0.937593255546298,FW,235,W,0,0
M,B,-0.05203599104669281,-0.1240896481509386,MB,236,B,0,1
M,W,-0.020689113577282356,-0.02191628273536437,MW,237,W,0,0
F,W,-1.0249386643966987,-0.9392626971923063,FW,238,W,0,0
M,W,0.011037549305987823,0.00924913348813038,MW,239,W,0,0
M,W,0.044517591699087936,0.03311651970133354,MW,240,W,0,0
M,W,0.0028434436859099918,0.005862877430183329,MW,241,W,0,0
M,W,0.035788142024562895,0.028055187637321722,MW,242,W,0,0
M,W,0.0505603978400697,0.04370967147538419,MW,243,W,0,0
M,W,0.03619994422264191,0.029343622239348107,MW,244,W,0,0
F,B,-0.952323705329032,-0.9624772643710725,FB,245,B,0,1
M,W,-0.0002492088480679725,0.002735575696636295,MW,246,W,0,0
M,W,-0.01648011734762331,-0.010503236008224226,MW,247,W,0,0
F,B,-0.9915267741185798,-0.9992446716084287,FB,248,B,0,1
F,W,-0.9881709189949821,-0.9118216013516911,FW,249,W,0,0
M,W,-0.0067352936529287664,-0.012541397044263464,MW,250,W,0,0
M,B,0.01562837516116393,-0.07067557980977666,MB,251,B,0,1
M,W,-0.05149581524758361,-0.03659609069176578,MW,252,W,0,0
M,B,-0.01574410838022,-0.09223746724245249,MB,253,B,0,1
F,W,-1.0131242251239823,-0.9380360011537743,FW,254,W,0,0
M,B,0.02642833432076652,-0.05374729283102015,MB,255,B,0,1
F,W,-0.989919647090675,-0.9181418951779237,FW,256,W,0,0
F,W,-1.0061674763926494,-0.9268232263755731,FW,257,W,0,0
F,W,-1.0067274505833814,-0.9303393325787347,FW,258,W,0,0
F,B,-0.9820109773314525,-0.9839650103676361,FB,259,B,0,1
M,B,0.04144086384097772,-0.04955511591450453,MB,260,B,0,1
F,B,-1.0233418339732812,-1.016693095130132,FB,261,B,0,1
F,W,-1.026082647091997,-0.948203007541932,FW,262,W,0,0
M,W,0.019078154168067993,0.017130442926178928,MW,263,W,0,0
M,W,-0.024932329742145654,-0.020179238598685065,MW,264,W,0,0
M,W,0.02544396758936249,0.02159968539177854,MW,265,W,0,0
M,W,0.03168082459572043,0.023619444829307435,MW,266,W,0,0
M,W,0.034903208412916276,0.03423567755026147,MW,267,W,0,0
M,W,0.0036212975290049448,0.0011975360862132548,MW,268,W,0,0
F,W,-0.9964313436008048,-0.9222907052899231,FW,269,W,0,0
F,B,-0.9908553159298981,-0.9961828658576075,FB,270,B,0,1
F,W,-0.9990763594171619,-0.919865781145144,FW,271,W,0,0
M,W,-0.0014539350079426688,0.0026940145706049277,MW,272,W,0,0
M,W,-0.006005323165845957,-0.006599281583681312,MW,273,W,0,0
F,B,-0.98570131740795,-0.9903037658916536,FB,274,B,0,1
M,B,0.04633264578405934,-0.047733575592745464,MB,275,B,0,1
F,W,-0.9592212831215339,-0.8958372963823052,FW,276,W,0,0
M,W,0.03655280401009611,0.020602637092905097,MW,277,W,0,0
F,B,-1.0454400572055529,-1.0271465107576736,FB,278,B,0,1
M,W,0.0004930708389878535,-0.0014311046492776936,MW,279,W,0,0
M,W,-0.01511493627096387,-0.017108312733073113,MW,280,W,0,0
M,W,-0.009718473237318559,-0.005208584564609926,MW,281,W,0,0
M,B,-0.00021966642017201123,-0.0820746765414006,MB,282,B,0,1
M,W,-0.009797878926331108,-0.008410756498404335,MW,283,W,0,0
F,W,-1.0671295770620597,-0.9727278500728163,FW,284,W,0,0
M,W,-0.061753109879045504,-0.05196745873245901,MW,285,W,0,0
M,W,0.010845412919931479,0.011580188011357587,MW,286,W,0,0
M,W,0.011646335374751134,0.009306962275705809,MW,287,W,0,0
M,B,0.016915888567082895,-0.07298835613613705,MB,288,B,0,1
F,W,-1.042755969926589,-0.9509409262889325,FW,289,W,0,0
M,B,0.04186292254029318,-0.047498261926071074,MB,290,B,0,1
F,W,-0.9522192973519384,-0.8828461677497182,FW,291,W,0,0
M,B,0.004766260666505531,-0.0757942042793118,MB,292,B,0,1
F,W,-1.003642918543038,-0.9295774362526021,FW,293,W,0,0
M,W,-0.010588705702097512,-0.008756308998569221,MW,294,W,0,0
M,W,0.007989192789900377,0.006149002717512352,MW,295,W,0,0
M,W,0.004835540984477254,0.00364062185044564,MW,296,W,0,0
M,W,-0.05728551845963561,-0.03642544205835011,MW,297,W,0,0
F,B,-0.9560973357773256,-0.9655387532213169,FB,298,B,0,1
F,B,-0.989095814213928,-0.9903983575659894,FB,299,B,0,1
F,W,-1.025525302371583,-0.9400806685219752,FW,300,W,0,0
M,B,0.03892629114934861,-0.04721994174783417,MB,301,B,0,1
M,B,-0.0062224066047282915,-0.07761413944021275,MB,302,B,0,1
M,W,-0.0662212095464471,-0.0487673245493139,MW,303,W,0,0
M,W,0.025454584738707646,0.02300048829534045,MW,304,W,0,0
M,W,0.008232652456265366,0.0013184693629990675,MW,305,W,0,0
M,B,-0.003912749664770383,-0.08605684690025367,MB,306,B,0,1
F,W,-0.9929631837594602,-0.9099751078557838,FW,307,W,0,0
M,B,0.054773964124025465,-0.03247853776799749,MB,308,B,0,1
M,W,-0.0002566324085700728,0.0033390776458995346,MW,309,W,0,0
F,B,-0.9721234401245072,-0.97969830185101,FB,310,B,0,1
F,W,-0.9987472798125889,-0.9195131118942976,FW,311,W,0,0
M,B,0.02907583010622132,-0.052035384884446076,MB,312,B,0,1
M,B,0.016236812828682154,-0.06789119354802477,MB,313,B,0,1
F,B,-0.9941256997845939,-0.9973603130003682,FB,314,B,0,1
F,W,-0.9571022098570485,-0.8888942220550589,FW,315,W,0,0
M,W,0.043113533517379614,0.029006327920422372,MW,316,W,0,0
F,B,-0.9654178576860034,-0.9740969838278539,FB,317,B,0,1
M,B,-0.008183018183050771,-0.085863906803074,MB,318,B,0,1
M,W,-0.03253701670274831,-0.01945112138514006,MW,319,W,0,0
M,W,-0.04084017387388019,-0.030623296799947738,MW,320,W,0,0
M,B,-0.010363088604803082,-0.09105818087607284,MB,321,B,0,1
M,W,0.0063723339562093495,-0.005890497167661518,MW,322,W,0,0
M,B,-0.034552389295007715,-0.10742070592362893,MB,323,B,0,1
M,W,-0.0010761035171800485,0.001245806799454272,MW,324,W,0,0
M,W,-0.03481952801216366,-0.02883066219326138,MW,325,W,0,0
F,B,-1.012277487481825,-1.012545284582039,FB,326,B,0,1
M,B,0.0020732416706403813,-0.0786500920611225,MB,327,B,0,1
F,W,-0.9855757332853294,-0.9082024939720328,FW,328,W,0,0
M,W,0.03149243680850796,0.024130911187073507,MW,329,W,0,0
M,B,-0.0024469868850833638,-0.08127967021073111,MB,330,B,0,1
M,W,-0.03837672619801957,-0.02228959558221355,MW,331,W,0,0
F,W,-0.9971931629686378,-0.9152519089230565,FW,332,W,0,0
M,W,-0.011980118322064671,-0.005674194881721873,MW,333,W,0,0
M,W,-0.054012168517827676,-0.045800736473820144,MW,334,W,0,0
M,W,0.02387217735629044,0.015301708458100294,MW,335,W,0,0
M,B,-0.026549640811563007,-0.09554709277661638,MB,336,B,0,1
M,B,-0.02177476165684171,-0.1027286282529127,MB,337,B,0,1
F,W,-1.0072157191708462,-0.9264007558574145,FW,338,W,0,0
M,W,0.028217707644170417,0.02399931522118154,MW,339,W,0,0
M,W,0.013394925379702032,0.01648841680832851,MW,340,W,0,0
F,B,-1.0252970416589233,-1.027771013610952,FB,341,B,0,1
M,B,-0.007737297175115939,-0.08735048768136328,MB,342,B,0,1
F,B,-0.982865673666198,-0.98612088221605,FB,343,B,0,1
M,W,0.017462252755672543,0.016773050967339612,MW,344,W,0,0
M,W,-0.03358865068041331,-0.023055451556653454,MW,345,W,0,0
M,B,0.015549306359467779,-0.07244414651423771,MB,346,B,0,1
M,B,0.04010627621405074,-0.043308148237061014,MB,347,B,0,1
M,W,-0.004636740240575878,-0.0012343932442866004,MW,348,W,0,0
F,W,-1.026999756481806,-0.9375005465903214,FW,349,W,0,0
M,W,0.0032963107019582214,0.0017672199010489924,MW,350,W,0,0
F,W,-0.9309343740393988,-0.8684944726608967,FW,351,W,0,0
F,B,-0.9921520587876028,-0.9994710729979626,FB,352,B,0,1
F,W,-1.0374857563978377,-0.9514260623958503,FW,353,W,0,0
M,W,0.005988563859977052,-0.0010540360277353725,MW,354,W,0,0
F,B,-0.9739536184657035,-0.9780973574980057,FB,355,B,0,1
F,W,-1.0273008432414759,-0.9431294320275148,FW,356,W,0,0
F,B,-1.0568362152360293,-1.0498264678551952,FB,357,B,0,1
M,W,0.06478143702517383,0.056095188806436186,MW,358,W,0,0
F,B,-1.0335917447412546,-1.0251411493567475,FB,359,B,0,1
F,W,-1.0293815144045908,-0.9446956737564419,FW,360,W,0,0
F,B,-0.9743863238869646,-0.9840926868386431,FB,361,B,0,1
M,B,0.037336530705813824,-0.04317192891751703,MB,362,B,0,1
F,B,-0.9720164778637878,-0.9834039564797208,FB,363,B,0,1
F,W,-1.0636345924818071,-0.9744614188234113,FW,364,W,0,0
M,W,0.036182060413024415,0.0296091218450579,MW,365,W,0,0
M,W,0.02142199548635343,0.01885253815921308,MW,366,W,0,0
M,W,-0.0075289356975871986,-0.004989985962138441,MW,367,W,0,0
M,B,-0.000507982738185946,-0.08178223871510451,MB,368,B,0,1
F,B,-0.9581782888821564,-0.9720739876333823,FB,369,B,0,1
F,B,-1.0073063071259123,-0.9966508801647816,FB,370,B,0,1
M,W,-0.006555809024535781,-0.007059149116873369,MW,371,W,0,0
F,W,-0.9866161048285763,-0.9119944010212309,FW,372,W,0,0
M,W,0.014703287663777704,0.020725803001354355,MW,373,W,0,0
M,W,-0.049101327825083606,-0.03605760469692701,MW,374,W,0,0
F,W,-0.9654551682303829,-0.8861103564251568,FW,375,W,0,0
M,W,-0.023935240951326358,-0.025307634434427528,MW,376,W,0,0
M,W,-0.062030681692928455,-0.05313326421749091,MW,377,W,0,0
M,B,-0.045119116523702534,-0.11184070880831691,MB,378,B,0,1
M,W,0.0004223585317007723,-0.000239910995303064,MW,379,W,0,0
M,W,-0.08204931939537735,-0.066250827362401,MW,380,W,0,0
M,B,-0.031190010031386946,-0.10432556531218906,MB,381,B,0,1
M,B,-0.011770072432154836,-0.08514114097457211,MB,382,B,0,1
M,B,0.04725784821512028,-0.04520278264679185,MB,383,B,0,1
M,B,-0.0157470600118952,-0.08975751929654299,MB,384,B,0,1
F,W,-1.0004321646485475,-0.9218519418202994,FW,385,W,0,0
F,W,-0.9756906056509489,-0.8982018631184556,FW,386,W,0,0
M,W,0.03169754330952972,0.02297187248563766,MW,387,W,0,0
F,B,-1.005090673483294,-1.011302389989257,FB,388,B,0,1
M,W,-0.044850084743475224,-0.03398061153903587,MW,389,W,0,0
M,W,-0.012133141358510853,-0.009494043420941504,MW,390,W,0,0
M,B,-0.026666763296423382,-0.09640880772675259,MB,391,B,0,1
M,W,-0.039720708887559866,-0.034561108294863696,MW,392,W,0,0
M,W,0.009094213852863454,0.013010495843198643,MW,393,W,0,0
F,W,-1.0043651395007422,-0.92775278481583,FW,394,W,0,0
M,W,-0.03316916411341475,-0.023053497534698326,MW,395,W,0,0
M,W,0.010970087977711955,0.010225104961583624,MW,396,W,0,0
F,W,-0.9881192250497548,-0.9209826410908328,FW,397,W,0,0
M,W,0.03253969696847598,0.02110578809546127,MW,398,W,0,0
F,W,-1.013302275371387,-0.9316663040824322,FW,399,W,0,0
F,B,-1.015502211351687,-1.0142222971684398,FB,400,B,0,1
F,B,-1.0029535395556008,-0.9960121268499267,FB,401,B,0,1
F,W,-0.9780197353699701,-0.9008117190044029,FW,402,W,0,0
M,B,-0.047572399720603224,-0.12207805582634132,MB,403,B,0,1
M,B,0.025574005828895213,-0.05652573108296394,MB,404,B,0,1
