G,R,X,Y,GR,UID,TR,qw,qb
M,B,-0.0024233598908274846,-0.08002443164126823,MB,49,B,0,1
F,B,-0.931818373638493,-0.949270725852507,FB,50,B,0,1
M,W,-0.0629447419915224,-0.051711821090301924,MW,51,W,0,0
F,W,-0.9357055954503909,-0.8732821774630473,FW,52,W,0,0
M,W,0.03181307142210227,0.026048517282654945,MW,53,W,0,0
F,W,-0.9911759287931124,-0.9086438480522312,FW,54,W,0,0
M,B,0.021371660992779616,-0.05527515937759021,MB,55,B,0,1
M,W,0.07613667575714976,0.054417257990344324,MW,56,W,0,0
M,W,0.0015288366967479866,-0.0010225902968173158,MW,57,W,0,0
F,W,-1.0305683278427464,-0.948079673575278,FW,58,W,0,0
M,W,-0.02454492291796695,-0.021555923038990073,MW,59,W,0,0
F,W,-1.0429632890006344,-0.9566304715179043,FW,60,W,0,0
M,B,-0.06548237259893426,-0.12636945639549457,MB,61,B,0,1
F,W,-0.9766809513308496,-0.905145773560731,FW,62,W,0,0
M,B,-0.004161956115654902,-0.08507376476980283,MB,63,B,0,1
M,B,0.04438352834497077,-0.042800154365108804,MB,64,B,0,1
F,B,-1.0020445220392016,-1.000558345513321,FB,65,B,0,1
F,W,-0.9987465564690943,-0.9099904374753225,FW,66,W,0,0
F,W,-0.9710648605547353,-0.8982259690776757,FW,67,W,0,0
M,W,0.06007085813287723,0.04825526695510061,MW,68,W,0,0
F,W,-1.0233776141869406,-0.9408455720868314,FW,69,W,0,0
M,W,0.03504201385613944,0.021058508029846757,MW,70,W,0,0
F,W,-1.0259532239075864,-0.9435711942237246,FW,71,W,0,0
M,W,0.016003574642220787,0.015526029774745608,MW,72,W,0,0
M,W,-0.061743016089310813,-0.049586509449039605,MW,73,W,0,0
M,W,0.01582373668199511,0.01413872748397143,MW,74,W,0,0
F,W,-1.0253530956640586,-0.9473893259828697,FW,75,W,0,0
F,W,-1.0530720785770467,-0.9683678933388156,FW,76,W,0,0
M,B,-0.014945934677341115,-0.0882982787641623,MB,77,B,0,1
F,W,-1.0335002753649944,-0.9530615671436528,FW,78,W,0,0
F,B,-1.0120347293080922,-1.011462526360345,FB,79,B,0,1
F,B,-0.9838329884865737,-0.9922369876826462,FB,80,B,0,1
F,B,-0.9553426201533809,-0.9651459800459151,FB,81,B,0,1
M,W,-0.03763933058592954,-0.03556415790134372,MW,82,W,0,0
F,W,-0.9228366620534614,-0.8597284743406987,FW,83,W,0,0
M,B,-0.005410929618648302,-0.07966098523309398,MB,84,B,0,1
M,B,-0.0702796392136786,-0.13381831861888654,MB,85,B,0,1
F,W,-0.9724795263006997,-0.9018639958673516,FW,86,W,0,0
F,B,-1.0377606070835637,-1.0320430213579053,FB,87,B,0,1
M,B,-0.014637085523751408,-0.09913147522064367,MB,88,B,0,1
F,W,-1.0055012154712557,-0.9299840308471413,FW,89,W,0,0
F,W,-0.9969376537089141,-0.9154942105968882,FW,90,W,0,0
M,W,-0.02401008612886657,-0.013257969302322214,MW,91,W,0,0
M,B,-0.0075354070844651615,-0.07580857054383439,MB,92,B,0,1
M,W,0.061224947059104924,0.05138163249911524,MW,93,W,0,0
F,B,-0.9895546735185984,-0.989648349248999,FB,94,B,0,1
F,B,-1.015412883553831,-1.0109110505016843,FB,95,B,0,1
M,W,0.024792757964119692,0.016513809155116188,MW,96,W,0,0
M,W,-0.008113399726906001,-0.00978340457991702,MW,97,W,0,0
M,W,-0.0052192301421939745,-0.002367535977545892,MW,98,W,0,0
F,B,-1.0077958625625367,-0.9987762331133794,FB,99,B,0,1
M,B,-0.03590078671629612,-0.10729170837427075,MB,100,B,0,1
F,B,-0.9549821312173398,-0.9650514080905659,FB,101,B,0,1
F,W,-1.036071344506645,-0.9557241316873805,FW,102,W,0,0
M,W,-0.005796885743697471,-0.0006581485399500923,MW,103,W,0,0
F,W,-1.0482508999839624,-0.9656536765683676,FW,104,W,0,0
F,W,-0.994923335246868,-0.91032005190164,FW,105,W,0,0
F,W,-0.95265033493829,-0.8894116623066591,FW,106,W,0,0
M,W,-0.06201197675354123,-0.05093573622142658,MW,107,W,0,0
M,W,0.0009069092310584831,-0.0022828469959172907,MW,108,W,0,0
M,B,0.0055182831044755885,-0.063913266224831,MB,109,B,0,1
F,W,-0.9738112206417239,-0.9032264088337624,FW,110,W,0,0
F,W,-1.0261406661427706,-0.9362395297215051,FW,111,W,0,0
F,W,-0.9614825263650855,-0.8792418950348717,FW,112,W,0,0
M,B,-0.030872259782975957,-0.10358530635839598,MB,113,B,0,1
F,W,-1.0481600155953745,-0.9566497634991945,FW,114,W,0,0
M,B,-0.019170066611802303,-0.09296061342802212,MB,115,B,0,1
M,W,0.010565352394940362,0.014027718519168994,MW,116,W,0,0
M,W,0.028697712725450252,0.01869688555016467,MW,117,W,0,0
F,W,-0.9287496627227259,-0.8617265528668281,FW,118,W,0,0
F,B,-1.0168621305276198,-1.0196298158533317,FB,119,B,0,1
F,W,-0.9595912612826496,-0.8917650502107494,FW,120,W,0,0
M,W,0.02044833490602452,0.02360298354643446,MW,121,W,0,0
F,W,-1.0484756645170088,-0.9555072794504648,FW,122,W,0,0
M,B,0.0149165795599342,-0.06996694300281206,MB,123,B,0,1
M,B,0.008435423257209255,-0.0666225384577229,MB,124,B,0,1
M,W,-0.025733530734210565,-0.022974370082895417,MW,125,W,0,0
M,W,-0.0109483322977781,-0.01276303185879317,MW,126,W,0,0
F,W,-1.001861374703468,-0.924630895975451,FW,127,W,0,0
M,W,-0.017967397809793235,-0.012827287757344206,MW,128,W,0,0
M,W,0.04974747578374214,0.046244548891245546,MW,129,W,0,0
F,B,-1.0083285562091324,-1.012454445705079,FB,130,B,0,1
F,W,-1.0227524628211155,-0.9342705532939287,FW,131,W,0,0
M,W,-0.027055498144871598,-0.021448830678868862,MW,132,W,0,0
M,W,0.02187503245179974,0.019389191117565954,MW,133,W,0,0
M,W,0.025587440774098545,0.01816531470389834,MW,134,W,0,0
F,B,-0.969084573659739,-0.9825798417499221,FB,135,B,0,1
M,W,-0.03914840663899905,-0.03334856275549735,MW,136,W,0,0
M,B,0.031755875126713476,-0.058823301615476976,MB,137,B,0,1
M,B,-0.035437878726059614,-0.1063532751664748,MB,138,B,0,1
F,B,-0.9887399520256221,-0.985764234944451,FB,139,B,0,1
F,W,-0.9822487755933452,-0.9083567498744058,FW,140,W,0,0
M,W,-0.059196971794943126,-0.05109626938070281,MW,141,W,0,0
M,W,0.03232292481876658,0.025227432769689168,MW,142,W,0,0
F,B,-1.0340151816552101,-1.023487014139887,FB,143,B,0,1
M,W,-0.006979305172117278,-0.010707497836455967,MW,144,W,0,0
F,B,-1.0255126822163656,-1.017092413081131,FB,145,B,0,1
M,W,0.011766816072477967,0.006993492920996583,MW,146,W,0,0
M,W,-0.014558104710759263,-0.00743540286716969,MW,147,W,0,0
M,B,0.01867602533079165,-0.064027346350321,MB,148,B,0,1
F,W,-0.9675422454548244,-0.8917498946671001,FW,149,W,0,0
F,W,-0.9895704273312369,-0.910190643290403,FW,150,W,0,0
M,W,-0.05153916251097234,-0.038867426468467435,MW,151,W,0,0
F,B,-1.008164085178106,-1.004233731641914,FB,152,B,0,1
M,B,-0.03150504074052226,-0.1031684799470432,MB,153,B,0,1
F,B,-0.9938740466145207,-0.991832958061716,FB,154,B,0,1
M,B,0.015005192647278688,-0.06344539082376051,MB,155,B,0,1
M,B,-0.058605225132426345,-0.12611644354172327,MB,156,B,0,1
F,B,-1.0424219722036052,-1.0339540459552896,FB,157,B,0,1
F,W,-1.008856770853828,-0.9193293764747047,FW,158,W,0,0
M,W,0.006143784202031292,0.006872867605613638,MW,159,W,0,0
M,W,0.0073618734309417065,-0.002368681001483449,MW,160,W,0,0
F,B,-0.9651311755265266,-0.966858952726923,FB,161,B,0,1
F,W,-1.0167325638052,-0.9376245643278689,FW,162,W,0,0
M,W,0.03470755633613659,0.03676477110706567,MW,163,W,0,0
M,B,-0.04136219743051584,-0.10884429991756472,MB,164,B,0,1
M,B,0.07468199754385822,-0.028557546492240793,MB,165,B,0,1
M,B,0.01960709874752792,-0.0658411070501679,MB,166,B,0,1
F,W,-0.9413112801621915,-0.875384826753522,FW,167,W,0,0
M,B,0.0059493832474579265,-0.06604901447735538,MB,168,B,0,1
M,W,-0.00010432044706862037,0.0029412122229851246,MW,169,W,0,0
M,W,0.02752977600565805,0.021312824662180294,MW,170,W,0,0
F,W,-1.0054254575312493,-0.9337663813382352,FW,171,W,0,0
M,B,0.03960940664686816,-0.04856833386323516,MB,172,B,0,1
F,B,-0.9833989960787042,-0.9888715613459502,FB,173,B,0,1
F,B,-1.016240464446238,-1.0107028877391089,FB,174,B,0,1
M,W,0.026315752612893772,0.011839775745947793,MW,175,W,0,0
M,B,-0.028929825205601323,-0.11080141319653643,MB,176,B,0,1
M,W,-0.02994683940826944,-0.024231586818468914,MW,177,W,0,0
M,B,0.000665533192392348,-0.08001251160747437,MB,178,B,0,1
M,B,-0.0373345949593353,-0.11110181579527788,MB,179,B,0,1
M,W,0.001913390066396516,-0.005446723291717919,MW,180,W,0,0
M,W,-0.04993676378500911,-0.04512469591133411,MW,181,W,0,0
F,W,-1.0052479921888213,-0.9358778125030756,FW,182,W,0,0
M,W,-0.018398570589839885,-0.014161794605550202,MW,183,W,0,0
M,W,0.03152836469920985,0.022667894751588764,MW,184,W,0,0
M,W,0.006820663923970776,0.003736260546537421,MW,185,W,0,0
M,B,0.02958078326197288,-0.05794963875525828,MB,186,B,0,1
M,W,-0.0120186689939918,-0.009602195632116828,MW,187,W,0,0
F,B,-1.0137932632040618,-1.0179310574897547,FB,188,B,0,1
M,B,0.028375326363226924,-0.06028657950989902,MB,189,B,0,1
F,W,-0.9778344520821031,-0.904784387278925,FW,190,W,0,0
M,W,-0.019732950304535046,-0.009854835065056692,MW,191,W,0,0
M,B,-0.0012144239438655338,-0.07589448646778381,MB,192,B,0,1
M,B,0.005393552453637594,-0.08035338563773425,MB,193,B,0,1
M,W,0.005724085030022473,0.0011074881689091768,MW,194,W,0,0
F,B,-1.028046375002388,-1.0174798206621682,FB,195,B,0,1
M,W,-0.020950075179083545,-0.02077845103943282,MW,196,W,0,0
M,B,0.005986282416679755,-0.07857684477073286,MB,197,B,0,1
M,W,-0.0001293436516365071,-0.009042554611007706,MW,198,W,0,0
M,W,0.024827045574825474,0.013523832903389368,MW,199,W,0,0
M,W,0.04742836314301091,0.036620514023032825,MW,200,W,0,0
M,W,-0.010062409243002222,-0.009859046466594622,MW,201,W,0,0
M,W,-0.014990894298455406,-0.016136929986079403,MW,202,W,0,0
F,W,-1.0382373107066225,-0.9507730763095132,FW,203,W,0,0
M,W,0.019538099650529894,0.01936682480803274,MW,204,W,0,0
M,W,0.010518395815052544,0.006018854723697402,MW,205,W,0,0
M,B,0.05484455658844901,-0.03366744512603237,MB,206,B,0,1
M,W,-0.04068626652328387,-0.0395160949280085,MW,207,W,0,0
F,B,-0.9484963842440984,-0.9506768893468353,FB,208,B,0,1
M,B,0.03777245452683584,-0.05065627721088243,MB,209,B,0,1
F,W,-0.9753905915134103,-0.8986656766862491,FW,210,W,0,0
F,B,-1.0007704635395263,-0.994445801841359,FB,211,B,0,1
M,B,0.030080331489447634,-0.05572470716946154,MB,212,B,0,1
M,B,-0.033657798429316196,-0.11292231864296046,MB,213,B,0,1
F,W,-1.021550536928987,-0.931196218761631,FW,214,W,0,0
F,B,-0.9823306416601457,-0.9861018838755753,FB,215,B,0,1
M,W,0.00956572947945539,0.004864898383409744,MW,216,W,0,0
M,W,0.018893871095922676,0.020950619386342424,MW,217,W,0,0
M,B,0.017008006986058703,-0.06377339457520345,MB,218,B,0,1
F,W,-1.031469757115772,-0.9546558038534914,FW,219,W,0,0
F,B,-1.0103690169383988,-1.0101537808014518,FB,220,B,0,1
F,B,-0.9308136532647804,-0.9461418763869115,FB,221,B,0,1
M,B,0.03034939298772012,-0.0516436071149754,MB,222,B,0,1
F,W,-0.9912414284955368,-0.9146158952495433,FW,223,W,0,0
F,B,-1.042169132203639,-1.0354729453714426,FB,224,B,0,1
M,B,-0.01795888384117684,-0.08416562957271805,MB,225,B,0,1
M,W,0.054639252878063774,0.037953128422446795,MW,226,W,0,0
M,W,0.07879303579178827,0.0701576165294505,MW,227,W,0,0
M,B,0.026966640226364365,-0.05721913837333912,MB,228,B,0,1
M,B,0.0034089835888111947,-0.07467376366411009,MB,229,B,0,1
M,W,0.03616038208900208,0.026518852305285286,MW,230,W,0,0
M,W,-0.02613473885247256,-0.029607120737586274,MW,231,W,0,0
M,W,-0.018313761102699097,-0.008839324360250008,MW,232,W,0,0
M,B,0.014595819412100341,-0.07086468006530305,MB,233,B,0,1
F,B,-1.0175065893143969,-1.0111774836411422,FB,234,B,0,1
M,W,0.06931466212521463,0.057336114106255935,MW,235,W,0,0
M,W,-0.04254477426034604,-0.038952927038237925,MW,236,W,0,0
M,W,0.03106344416868116,0.02948274506099669,MW,237,W,0,0
M,W,0.044747371156363805,0.030830465510579816,MW,238,W,0,0
M,B,-0.017080655136908873,-0.0977436859232684,MB,239,B,0,1
F,W,-0.9761968119168779,-0.8932461752077656,FW,240,W,0,0
M,W,-0.02128992127337552,-0.011513104433077532,MW,241,W,0,0
M,W,0.026398604773617277,0.02567261478800433,MW,242,W,0,0
F,B,-1.0777058770941874,-1.0685253536647332,FB,243,B,0,1
M,W,0.0004886030972673991,0.007837105736535843,MW,244,W,0,0
M,W,-0.001777022244111856,-0.0022881079738789473,MW,245,W,0,0
M,W,0.033728600989417164,0.027453871758748527,MW,246,W,0,0
F,B,-0.966779070898299,-0.9685809806264717,FB,247,B,0,1
F,W,-0.9794216602614453,-0.9020153454870394,FW,248,W,0,0
F,B,-1.024374275050864,-1.0163741261683241,FB,249,B,0,1
M,B,-0.0361330099931008,-0.1185681187739071,MB,250,B,0,1
M,W,-0.05664442803455669,-0.04000071196564634,MW,251,W,0,0
M,W,-0.0005386289505924958,-0.00115267794634484,MW,252,W,0,0
M,W,0.04927381051802629,0.04312500981337501,MW,253,W,0,0
F,B,-1.0098776283778814,-1.0025692905272705,FB,254,B,0,1
F,W,-1.0324617061862131,-0.9454733558843895,FW,255,W,0,0
M,B,0.028120294556272074,-0.05523432474213754,MB,256,B,0,1
M,B,0.0057295785833102,-0.07778630642259937,MB,257,B,0,1
M,W,-0.014700943640368166,-0.004725091800851041,MW,258,W,0,0
M,W,-0.0493325085227066,-0.03863387946588,MW,259,W,0,0
F,W,-1.032682266464916,-0.9471373226966583,FW,260,W,0,0
M,W,0.001013094070388352,3.7964535414952965e-05,MW,261,W,0,0
M,W,-0.05459681852501824,-0.042372303033304914,MW,262,W,0,0
F,W,-0.968878691889379,-0.8947053736749415,FW,263,W,0,0
M,W,-0.012216751163942578,-0.014326702120794697,MW,264,W,0,0
M,W,0.020477275485171916,0.02138954763680852,MW,265,W,0,0
M,W,-0.018682694047798522,-0.011615296354031352,MW,266,W,0,0
F,W,-1.016100993725855,-0.9302384097746622,FW,267,W,0,0
M,W,0.00853040857708408,0.0015180568126779894,MW,268,W,0,0
M,W,0.00031567407729547357,0.0033040256541916166,MW,269,W,0,0
F,W,-1.0133583777972093,-0.9382682866153662,FW,270,W,0,0
M,W,-0.05632323821787541,-0.051422978495006794,MW,271,W,0,0
F,B,-0.9928192353821061,-0.9899379854381495,FB,272,B,0,1
M,W,0.041365774583233234,0.02832389894520142,MW,273,W,0,0
M,W,-0.03164245643912146,-0.025393889633693777,MW,274,W,0,0
F,B,-0.9954821648452162,-0.9927312054707349,FB,275,B,0,1
M,W,-0.05492892927591713,-0.04763871556022294,MW,276,W,0,0
M,W,-0.007888244513414933,-0.018711333682136115,MW,277,W,0,0
F,W,-1.0404589292763937,-0.9538093368054795,FW,278,W,0,0
F,B,-1.0261732540102546,-1.0212448970465298,FB,279,B,0,1
M,W,-0.02433329923010965,-0.020832033566290254,MW,280,W,0,0
F,W,-0.9749308457356721,-0.8978768111607422,FW,281,W,0,0
F,B,-0.9861766324947872,-0.990535232886831,FB,282,B,0,1
F,W,-0.9690404630106414,-0.9035146808410934,FW,283,W,0,0
M,W,0.013938304598468093,0.01879134626721804,MW,284,W,0,0
M,W,0.03742257970947656,0.02945808229458235,MW,285,W,0,0
F,W,-0.9294140935340157,-0.8573129200591476,FW,286,W,0,0
M,W,-0.04084233598163848,-0.030285157209862402,MW,287,W,0,0
F,B,-1.0099268950466134,-1.0075444619586564,FB,288,B,0,1
F,B,-1.0291967760155547,-1.0264038196802439,FB,289,B,0,1
M,B,-0.04047383430379569,-0.11416360483520219,MB,290,B,0,1
M,B,0.03469986949685311,-0.04862626642981001,MB,291,B,0,1
F,W,-1.0247593497552427,-0.9378429426777115,FW,292,W,0,0
M,W,-0.004393856595786435,-0.007349985336078087,MW,293,W,0,0
M,W,0.0069196308799452655,0.013297734949975451,MW,294,W,0,0
M,W,0.006960266418287103,0.007521764363894266,MW,295,W,0,0
M,W,7.075136001505294e-05,-0.004474952612411455,MW,296,W,0,0
F,W,-0.9810786941882235,-0.9042517825405263,FW,297,W,0,0
F,W,-1.00548356564321,-0.9274275742522227,FW,298,W,0,0
M,W,-0.011412430168426248,-0.004291436568877014,MW,299,W,0,0
F,W,-0.9764346766717098,-0.9017813684336916,FW,300,W,0,0
M,W,-0.016331794442720544,-0.013466602289137482,MW,301,W,0,0
F,W,-0.9960246182857894,-0.9173896908934425,FW,302,W,0,0
F,W,-0.9991299399916457,-0.9173977176866028,FW,303,W,0,0
F,B,-0.99651219389805,-0.9962081691473077,FB,304,B,0,1
F,B,-0.9753335220316032,-0.9798488414474699,FB,305,B,0,1
M,B,-0.058451881176653675,-0.1342160950325529,MB,306,B,0,1
F,W,-1.0015773078790349,-0.926538430813642,FW,307,W,0,0
M,W,0.09857808547368895,0.07400950881766301,MW,308,W,0,0
M,B,0.03688418693511907,-0.052312131536771535,MB,309,B,0,1
M,B,-0.026661032311011808,-0.10264699004187487,MB,310,B,0,1
F,B,-1.0029989869371652,-0.9962595945287679,FB,311,B,0,1
M,W,0.054878170220714124,0.0420173594795278,MW,312,W,0,0
F,B,-0.9687332766312343,-0.9759904458862994,FB,313,B,0,1
M,W,-0.04389182734143686,-0.035517084887036025,MW,314,W,0,0
M,W,-0.028221167432121434,-0.026571480903019952,MW,315,W,0,0
M,B,-0.05093873020636039,-0.11929212583459387,MB,316,B,0,1
M,W,-0.021610193309666816,-0.01393756822178219,MW,317,W,0,0
F,W,-0.9847989629242201,-0.9116904039128431,FW,318,W,0,0
F,B,-1.0055418121149866,-1.0077444190741685,FB,319,B,0,1
F,W,-1.0516362315716994,-0.9618425860906209,FW,320,W,0,0
M,W,0.0007897709531431889,0.0008160236576249281,MW,321,W,0,0
F,W,-0.9914350986928296,-0.9107942895394479,FW,322,W,0,0
M,B,-0.030436650929054506,-0.10977553982947397,MB,323,B,0,1
M,W,0.005404333502500696,0.007796758941599584,MW,324,W,0,0
F,W,-1.0213732619537959,-0.9379545653314415,FW,325,W,0,0
F,B,-1.0252681827302799,-1.0208688650942597,FB,326,B,0,1
F,W,-0.9660600633855275,-0.8914009621348149,FW,327,W,0,0
M,W,-0.012545041174074326,-0.004147566446682054,MW,328,W,0,0
M,B,0.065130684149962,-0.03472288382519521,MB,329,B,0,1
M,W,-0.010284924677593867,-0.002505611249415828,MW,330,W,0,0
F,W,-1.0102037078049344,-0.9261121738738103,FW,331,W,0,0
M,B,-0.03425298685051559,-0.10377113724440401,MB,332,B,0,1
F,B,-1.068232475940627,-1.0554397280248775,FB,333,B,0,1
M,W,0.021527627936313055,0.020046730304837626,MW,334,W,0,0
F,W,-1.056804106420059,-0.9628242926572854,FW,335,W,0,0
F,W,-0.990206170109525,-0.9177924740692418,FW,336,W,0,0
M,W,0.0006333780564232156,0.0010322810025527717,MW,337,W,0,0
F,W,-1.0057756690992983,-0.922015555283218,FW,338,W,0,0
M,W,-0.059736641248542915,-0.05054095393932446,MW,339,W,0,0
M,W,-0.009181634234075049,-0.007832255847621396,MW,340,W,0,0
M,W,0.02109663487575232,0.015478019481140004,MW,341,W,0,0
M,W,0.031313387066907485,0.021506437260416476,MW,342,W,0,0
M,W,0.03716073841650536,0.038957369687909596,MW,343,W,0,0
M,W,-0.01147277955556456,-0.009618180847417819,MW,344,W,0,0
M,W,0.05487095412000044,0.038700588299865946,MW,345,W,0,0
M,W,-0.03113679410360695,-0.020111173780705652,MW,346,W,0,0
M,B,-0.015307767748118262,-0.09566440974339266,MB,347,B,0,1
M,B,0.013091503947602114,-0.0760269445227016,MB,348,B,0,1
M,W,0.01214489958444558,0.008221545609632602,MW,349,W,0,0
F,B,-0.962083653475003,-0.9644069813523716,FB,350,B,0,1
M,W,-0.024589817565301274,-0.03181008592409033,MW,351,W,0,0
M,B,-0.007284972565547364,-0.07849477394784252,MB,352,B,0,1
F,B,-1.043623348541853,-1.0284906674262564,FB,353,B,0,1
F,W,-1.031208397159699,-0.9393270610431738,FW,354,W,0,0
M,B,0.0039038324664225606,-0.07032653584492846,MB,355,B,0,1
M,B,-0.09485100508975297,-0.1514377545802733,MB,356,B,0,1
M,W,-0.013108343432001627,-0.020369146793137612,MW,357,W,0,0
F,W,-1.037093899183589,-0.9443324156286772,FW,358,W,0,0
M,W,0.00522246257880936,-0.00038350711298707797,MW,359,W,0,0
M,W,0.029749517934982223,0.027059735070910564,MW,360,W,0,0
M,W,0.004533900440808832,0.002560354497323029,MW,361,W,0,0
F,B,-1.0050746833072364,-0.9989323351663532,FB,362,B,0,1
M,B,0.03620495917476618,-0.04011921496259109,MB,363,B,0,1
M,W,0.06132606601158654,0.054706036282411594,MW,364,W,0,0
M,W,0.01885909584485532,0.01223811897238806,MW,365,W,0,0
M,W,-0.02224384025329963,-0.024950586274702945,MW,366,W,0,0
M,B,0.0033456840516120087,-0.08007887955829886,MB,367,B,0,1
M,W,-0.011910864326610924,-0.005623650284475458,MW,368,W,0,0
M,B,-0.03853770444211031,-0.11162749387781479,MB,369,B,0,1
M,W,-0.05634353820473315,-0.04974128376093814,MW,370,W,0,0
M,W,-0.012901638773811312,-0.010970238546341379,MW,371,W,0,0
F,B,-1.0181966780814211,-1.01549419229956,FB,372,B,0,1
M,W,-0.007175893208228238,0.0032683535406795305,MW,373,W,0,0
M,W,-0.014088680232334222,-0.014730941254641507,MW,374,W,0,0
M,W,0.013335529674874625,0.009753142095485985,MW,375,W,0,0
F,W,-1.0008177921225083,-0.9202592739940652,FW,376,W,0,0
M,W,-0.04975337889582363,-0.03888415582979886,MW,377,W,0,0
F,B,-0.9626567358401108,-0.9725591607470634,FB,378,B,0,1
M,W,0.005208421333059134,-0.0001906457462897363,MW,379,W,0,0
F,W,-0.9430759804699579,-0.8734040303963624,FW,380,W,0,0
F,W,-1.0123688421874233,-0.9271416176861464,FW,381,W,0,0
F,W,-0.9881917400857351,-0.9191559823112669,FW,382,W,0,0
M,W,0.028704003743994885,0.01882924228471517,MW,383,W,0,0
M,B,-0.029627195454792216,-0.10300975556028528,MB,384,B,0,1
F,W,-1.001597058419139,-0.9190032665079818,FW,385,W,0,0
F,B,-0.9777177504967649,-0.9826980224349006,FB,386,B,0,1
M,B,0.022005605453047323,-0.0640204973954728,MB,387,B,0,1
M,W,0.023081651958150262,0.018839856809639007,MW,388,W,0,0
M,B,-0.028996735430208396,-0.10322224356576395,MB,389,B,0,1
M,W,0.027045471571926893,0.015747181112728614,MW,390,W,0,0
M,W,0.04070092284007115,0.026148619574545933,MW,391,W,0,0
F,W,-1.0423083256111105,-0.9547834630442866,FW,392,W,0,0
F,B,-0.9356499603544312,-0.9576019546204746,FB,393,B,0,1
M,W,-0.00984632701804209,-0.00785516982082092,MW,394,W,0,0
M,B,0.07517819819794214,-0.019161056276048583,MB,395,B,0,1
M,B,-0.03826589697918724,-0.11360409293773928,MB,396,B,0,1
M,W,0.010949201807034516,0.0007838637475573243,MW,397,W,0,0
F,B,-0.960722615947965,-0.9594647373867137,FB,398,B,0,1
F,W,-0.9953601211039261,-0.9128231385327248,FW,399,W,0,0
M,W,-0.04217164623260488,-0.028984705636922084,MW,400,W,0,0
M,B,0.021775911612930562,-0.06747119768403023,MB,401,B,0,1
F,W,-0.9984032674964733,-0.9126914956150214,FW,402,W,0,0
F,B,-1.006662644934147,-1.0048716866348932,FB,403,B,0,1
F,W,-1.0300411893447137,-0.9488026780293207,FW,404,W,0,0
M,W,0.009328941258883547,0.00668489598443572,MW,405,W,0,0
