G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,B,0.09538897336861547,-0.08292690821125964,MB,24,-0.8037855317503328,-0.763203854279612,-0.04516888218887283
F,W,-0.9033607819130582,-0.8436013546888359,FW,25,-0.8026988802985471,-0.8007896622892553,-0.8811731310207389
M,W,0.005494684979754952,0.004764861941863123,MW,26,-0.794316450506082,-0.9154395257641708,-0.2767510808883182
F,B,-0.8169345408833671,-0.9345827036271824,FB,27,-0.8169345408833671,-0.6523623244695443,-0.6523623244695443
M,W,0.006986472261455612,0.0065391986881557975,MW,28,-0.7928246632243813,-0.9142482604056854,-0.275559815529833
M,W,0.0031378175034090803,0.0016419795009554408,MW,29,-0.7966733179824278,-0.9173216001145501,-0.2786331552386977
M,B,0.09466454396008483,-0.0839707176540477,MB,30,-0.8045099611588635,-0.7637823467159242,-0.04574737462518495
M,W,0.002506816672459353,0.00102991556337175,MW,31,-0.7973043188133776,-0.9178254852463692,-0.2791370403705168
F,W,-0.9019546767438829,-0.8397538415645148,FW,32,-0.8012927751293717,-0.7996668183027346,-0.8800502870342183
M,B,0.08534333815807081,-0.09259044755602418,MB,33,-0.8138311669608775,-0.7712257870156641,-0.05319081492492497
M,B,0.09630142594768866,-0.08253881225437315,MB,34,-0.8028730791712597,-0.7624752161138065,-0.04444024402306733
M,W,0.013079077887925351,0.013041937711684385,MW,35,-0.7867320575979115,-0.909383015799597,-0.2706945709237447
F,B,-0.7795508961998094,-0.9042183452268064,FB,36,-0.7795508961998094,-0.6225096494724285,-0.6225096494724285
M,B,0.1014085526080855,-0.08196247907712705,MB,37,-0.7977659525108629,-0.7583969248275375,-0.040361952736798254
M,W,0.013380700534925308,0.007528381613460055,MW,38,-0.7864304349509116,-0.9091421553129089,-0.2704537104370565
F,B,-0.7975998405846971,-0.9156075075361256,FB,39,-0.7975998405846971,-0.6369226173711966,-0.6369226173711966
F,W,-0.9041973037816836,-0.8454782773938767,FW,40,-0.8035354021671725,-0.8014576660562351,-0.8818411347877188
M,W,0.014017341896298878,0.011088806466470879,MW,41,-0.785793793589538,-0.90863376594072,-0.2699453210648676
M,W,0.01612609111717576,0.011875760887336521,MW,42,-0.7836850443686612,-0.9069498261944988,-0.2682613813186463
F,B,-0.8022505703707203,-0.9228083797897536,FB,43,-0.8022505703707203,-0.6406364533541986,-0.6406364533541986
M,W,-0.0080023773580476,-0.0029943708624410328,MW,44,-0.8078135128438846,-0.9262175924507356,-0.28752914757488307
F,B,-0.8019808010269333,-0.9231989988923134,FB,45,-0.8019808010269333,-0.6404210292934247,-0.6404210292934247
M,B,0.09199067750429536,-0.08728086866633833,MB,46,-0.807183827614653,-0.765917560309089,-0.04788258821834969
M,W,-0.0012520973710293366,0.00018285043268432023,MW,47,-0.8010632328568663,-0.9208271625903581,-0.2821387177145056
F,B,-0.8083215271178967,-0.9268582018978528,FB,48,-0.8083215271178967,-0.6454844102676859,-0.6454844102676859
M,B,0.0873905486821584,-0.09103866431699903,MB,49,-0.8117839564367899,-0.7695909889390298,-0.05155601684829063
M,B,0.0967424458314901,-0.08291766900670855,MB,50,-0.8024320592874583,-0.7621230400921845,-0.04408806800144521
F,W,-0.8903329814208065,-0.8311879687344571,FW,51,-0.7896710798062954,-0.7903863242168304,-0.8707697929483141
M,W,0.004709228465104852,0.003114089136600453,MW,52,-0.7951019070207321,-0.916066751339812,-0.27737830646395956
M,W,0.003364128891500536,0.0012428829963593588,MW,53,-0.7964470065943364,-0.9171408793642319,-0.27845243448837953
M,W,0.008876603281506112,0.00556520967276661,MW,54,-0.7909345322043309,-0.9127388980221842,-0.27405045314633186
M,W,-0.013034205441108207,-0.010678325641148774,MW,55,-0.8128453409269452,-0.9302357541274924,-0.29154730925164
M,W,0.0029320145244920715,0.003394081839175037,MW,56,-0.7968791209613448,-0.9174859438936294,-0.27879749901777684
M,B,0.08768809999348064,-0.09041885992887556,MB,57,-0.8114864051254678,-0.7693533796136937,-0.051318407522954426
M,B,0.09470866958805133,-0.08458168751338928,MB,58,-0.804465835530897,-0.7637471102363921,-0.04571213814565285
M,W,0.0036128361717896046,0.003900771987848796,MW,59,-0.7961982993140473,-0.9169422743948468,-0.2782538295189943
M,B,0.10531901091534247,-0.07662982897474646,MB,60,-0.7938554942036059,-0.7552742319514291,-0.03723925986068982
M,W,-0.013192653378078192,-0.008405071768245459,MW,61,-0.8130037888639151,-0.9303622825814826,-0.29167383770563016
M,W,-0.009957482651066588,-0.00853460911276336,MW,62,-0.8097686181369035,-0.9277788399800142,-0.2890903951041618
M,W,-0.00021291610315171184,0.00024263704001350586,MW,63,-0.8000240515889886,-0.9199973253469422,-0.28130888047108976
F,W,-0.8944980804214385,-0.8368253938685994,FW,64,-0.7938361788069274,-0.7937123601838737,-0.8740958289153574
M,B,0.10399308714199552,-0.07666710815186599,MB,65,-0.7951814179769529,-0.7563330471582322,-0.03829807506749296
F,W,-0.904797599348982,-0.8434112212863529,FW,66,-0.8041356977344708,-0.8019370315280734,-0.882320500259557
F,W,-0.8996964722321125,-0.8381825067076177,FW,67,-0.7990345706176013,-0.7978635311717569,-0.8782469999032405
M,W,-0.009014909714859038,-0.0070514139092142155,MW,68,-0.808826045200696,-0.9270261492307879,-0.2883377043549354
F,W,-0.8998128777459484,-0.8400823454956645,FW,69,-0.7991509761314373,-0.7979564866875134,-0.878339955418997
M,W,-0.005354967886334416,-0.005687190128633275,MW,70,-0.8051661033721713,-0.9241035060578136,-0.2854150611819611
F,W,-0.8899066969894958,-0.8337491877507142,FW,71,-0.7892447953749846,-0.7900459151772098,-0.8704293839086934
M,W,-0.0016886436743350597,-0.0010353290029219842,MW,72,-0.801499779160172,-0.9211757662383997,-0.2824873213625472
M,W,0.018038273717353368,0.014845293719143997,MW,73,-0.7817728617684836,-0.9054228545420171,-0.2667344096661646
M,W,-0.0011996899740195762,0.002092624970557685,MW,74,-0.8010108254598565,-0.9207853127117915,-0.2820968678359392
M,B,0.09942514788573936,-0.08217906564144532,MB,75,-0.7997493572332091,-0.7599807708400155,-0.04194579874927616
M,W,-0.0017382365712769686,-0.002809599425191733,MW,76,-0.8015493720571139,-0.9212153686005315,-0.2825269237246792
M,B,0.08711054134576503,-0.08858008429055274,MB,77,-0.8120639637731834,-0.7698145885393608,-0.051779616448621626
M,B,0.10481067521605887,-0.07628187605284946,MB,78,-0.7943638299028895,-0.7556801629554443,-0.03764519086470505
M,W,-0.013165781753933736,-0.013038704532517056,MW,79,-0.8129769172397707,-0.9303408242707958,-0.29165237939494326
M,W,-0.011958050497980969,-0.009254580828152463,MW,80,-0.8117691859838179,-0.929376391589793,-0.29068794671394055
M,B,0.09852764022400097,-0.08086345926005747,MB,81,-0.8006468648949474,-0.7606974747558612,-0.04266250266512206
F,W,-0.9003909989614689,-0.8387471533532116,FW,82,-0.7997290973469577,-0.7984181448511826,-0.8788016135826662
F,W,-0.911911091518524,-0.8501953712684736,FW,83,-0.8112491899040128,-0.8076175041419507,-0.8880009728734343
F,W,-0.9096963115760864,-0.8473548429676337,FW,84,-0.8090344099615753,-0.8058488936607794,-0.8862323623922631
F,B,-0.8038573608639136,-0.9220077193249624,FB,85,-0.8038573608639136,-0.6419195544211967,-0.6419195544211967
M,B,0.09957561705063928,-0.07816162906667053,MB,86,-0.7995988880683091,-0.759860613827106,-0.041825641736366714
M,B,0.11676923822533734,-0.06840157875762855,MB,87,-0.782405266893611,-0.7461306634892904,-0.02809569139855113
F,B,-0.8016093162118374,-0.9208207119802676,FB,88,-0.8016093162118374,-0.6401243804368113,-0.6401243804368113
M,W,-0.007959415738207997,-0.004733162851757528,MW,89,-0.807770551224045,-0.9261832854888201,-0.2874948406129676
F,B,-0.7947726718264171,-0.9173222132219456,FB,90,-0.7947726718264171,-0.6346649843657114,-0.6346649843657114
F,W,-0.9078403782806082,-0.8473202390528363,FW,91,-0.807178476666097,-0.8043668398387077,-0.8847503085701913
F,W,-0.8996092727846304,-0.8395473712502824,FW,92,-0.7989473711701193,-0.7977938981333615,-0.8781773668648452
M,B,0.08709306693806497,-0.0893792384844963,MB,93,-0.8120814381808834,-0.7698285427115197,-0.051793570620780396
M,W,-0.015661290471817833,-0.012325391505420896,MW,94,-0.8154724259576548,-0.9323336104567888,-0.29364516558093623
M,W,0.004656210116284645,0.003751436913864225,MW,95,-0.7951549253695522,-0.9161090890933834,-0.27742064421753093
M,W,0.0014249401301153345,-0.0008570317311772947,MW,96,-0.7983861953557216,-0.9186894167618485,-0.28000097188599593
M,W,0.004449500996391736,0.0051060040393794345,MW,97,-0.7953616344894452,-0.9162741564705035,-0.277585711594651
M,B,0.08587055518449506,-0.09110108239313076,MB,98,-0.8133039499344533,-0.770804778345268,-0.05276980625452876
M,W,-0.018191562306671148,-0.014283332266707813,MW,99,-0.8180026977925081,-0.9343541566977884,-0.29566571182193596
M,W,0.00018514151762891,-0.0011472968796687045,MW,100,-0.799625993968208,-0.9196794568008473,-0.28099101192499487
F,W,-0.8898477897220194,-0.8322237039223582,FW,101,-0.7891858881075082,-0.7899988748330746,-0.8703823435645582
M,B,0.11008438896221638,-0.07212661172953767,MB,102,-0.789090116156732,-0.7514688437054219,-0.033433871614682684
F,W,-0.9033086207358624,-0.8428336315153165,FW,103,-0.8026467191213512,-0.8007480090292942,-0.8811314777607778
M,B,0.08806917634156869,-0.09025329735839707,MB,104,-0.8111053287773797,-0.769049071447252,-0.05101409935651276
M,W,-0.020789525037150067,-0.017599919414053648,MW,105,-0.820600660522987,-0.9364287574410839,-0.29774031256523154
F,W,-0.8929393155650858,-0.8339306207022885,FW,106,-0.7922774139505746,-0.7924676099448985,-0.8728510786763821
F,W,-0.8892475221348344,-0.8287913331623978,FW,107,-0.7885856205203232,-0.7895195317047301,-0.8699030004362137
F,B,-0.8022219440848111,-0.9209028528898929,FB,108,-0.8022219440848111,-0.6406135938599771,-0.6406135938599771
F,W,-0.9062398304141036,-0.8449617727827975,FW,109,-0.8055779287995924,-0.8030887238154966,-0.8834721925469802
M,W,-0.024999907276439463,-0.020865271663920226,MW,110,-0.8248110427622763,-0.9397909542966092,-0.3011025094207569
M,W,-0.003190590076674418,0.0001587875571063663,MW,111,-0.8030017255625114,-0.9223751441533048,-0.28368669927745244
F,W,-0.8957158807515375,-0.8376277571530992,FW,112,-0.7950539791370264,-0.794684833514753,-0.8750683022462367
M,B,0.09288513457745924,-0.08573766999374399,MB,113,-0.8062893705414891,-0.7652032924379367,-0.04716832034719755
F,W,-0.9061377829445342,-0.8416176578301172,FW,114,-0.805475881330023,-0.803007233902752,-0.8833907026342357
F,W,-0.8988819653625371,-0.8381673744714948,FW,115,-0.7982200637480259,-0.7972131074619723,-0.8775965761934559
M,W,-0.01118025404400209,-0.012598860625445829,MW,116,-0.8109913895298391,-0.9287552829485386,-0.2900668380726862
M,W,-0.0069357143141159225,-0.004607796549190689,MW,117,-0.8067468497999528,-0.9253658096603878,-0.2866773647845354
M,W,-0.01286627962415138,-0.009666327220300034,MW,118,-0.8126774151099884,-0.9301016571211767,-0.29141321224532424
M,B,0.11952686611699445,-0.0643059658628499,MB,119,-0.7796476390019539,-0.7439285622787353,-0.0258935901879961
F,W,-0.9192163853924192,-0.8561076358661419,FW,120,-0.8185544837779081,-0.8134511398300122,-0.8938346085614959
M,W,0.005556181317329593,0.005773207736596074,MW,121,-0.7942549541685073,-0.9153904179204955,-0.276701973044643
M,W,0.0009459037248484338,0.0002148245683864804,MW,122,-0.7988652317609884,-0.9190719508416383,-0.2803835059657859
M,W,-0.004812157339308214,-0.005115230382259941,MW,123,-0.8046232928251451,-0.9236700451959168,-0.28498160032006425
F,W,-0.8947880470042185,-0.8357512108904339,FW,124,-0.7941261453897074,-0.7939439127312251,-0.8743273814627087
F,W,-0.9075184838549448,-0.8456627323391919,FW,125,-0.8068565822404337,-0.8041097913418569,-0.8844932600733406
M,W,-0.00221291390323212,-0.002858752904462932,MW,126,-0.802024049389069,-0.9215944217463472,-0.2829059768704948
M,W,0.005760179542275306,0.00258281974114056,MW,127,-0.7940509559435617,-0.9152275153260363,-0.2765390704501838
M,W,0.003008428927799153,0.0019064510493729176,MW,128,-0.7968027065580378,-0.9174249232423168,-0.27873647836646437
M,B,0.09727308914896332,-0.08163321712789437,MB,129,-0.8019014159699851,-0.7616992953602298,-0.04366432326949063
F,W,-0.8989671336145844,-0.8393046964172219,FW,130,-0.7983052320000732,-0.7972811184911258,-0.8776645872226094
M,B,0.10478642014666688,-0.07731307106563165,MB,131,-0.7943880849722815,-0.7556995318187459,-0.037664559728006655
M,W,-0.006695892011322903,-0.006758816701991949,MW,132,-0.8065070274971599,-0.9251742997815908,-0.28648585490573836
F,W,-0.8958992215855863,-0.8356354675479808,FW,133,-0.7952373199710752,-0.7948312401687561,-0.8752147089002397
M,B,0.10400315158194592,-0.07962140505650322,MB,134,-0.7951713535370024,-0.7563250102089885,-0.03829003811824923
F,B,-0.7932428009636157,-0.9169382047107772,FB,135,-0.7932428009636157,-0.6334433073986484,-0.6334433073986484
M,W,-0.0007922044094084183,0.00037044591810527215,MW,136,-0.8006033398952453,-0.9204599154898427,-0.2817714706139903
M,W,0.019840907597762573,0.01598564021352336,MW,137,-0.7799702278880744,-0.9039833629187106,-0.2652949180428581
M,B,0.09655109333211624,-0.08376988912340122,MB,138,-0.8026234117868322,-0.7622758444541466,-0.04424087236340743
F,W,-0.8960402287650849,-0.8374099135597431,FW,139,-0.7953783271505738,-0.7949438413219465,-0.8753273100534302
M,B,0.11181176770195037,-0.06981749775900177,MB,140,-0.787362737416998,-0.7500894470053221,-0.0320544749145828
M,B,0.10295544254776393,-0.07785356334111136,MB,141,-0.7962190625711845,-0.7571616572923248,-0.03912668520158548
M,W,0.008300675536157747,0.005960766093189359,MW,142,-0.7915104599496792,-0.9131988045922697,-0.27451035971641724
F,B,-0.7971427039887476,-0.9174440759708986,FB,143,-0.7971427039887476,-0.6365575713639471,-0.6365575713639471
M,W,-0.0006476895866634015,-0.0027148357094040985,MW,144,-0.8004588250725003,-0.9203445133113717,-0.2816560684355192
F,B,-0.7971184459627835,-0.9152252199962724,FB,145,-0.7971184459627835,-0.6365382001396775,-0.6365382001396775
F,B,-0.8050798414726539,-0.9208746223303286,FB,146,-0.8050798414726539,-0.6428957651842702,-0.6428957651842702
F,W,-0.8954204109222468,-0.8348452498379173,FW,147,-0.7947585093077356,-0.7944488863549741,-0.8748323550864577
M,W,0.0007063448508193662,-0.0010762280539904582,MW,148,-0.7991047906350176,-0.9192632503596387,-0.2805748054837863
M,W,-0.003360087324388659,-0.0027197017514539092,MW,149,-0.8031712228102256,-0.9225104960242032,-0.2838220511483508
F,W,-0.9017254923647628,-0.8424761891432605,FW,150,-0.8010635907502517,-0.7994838033280793,-0.8798672720595629
M,B,0.10908440529781294,-0.07298658707086364,MB,151,-0.7900900998211354,-0.7522673797387207,-0.03423240764798152
F,W,-0.9083923652119948,-0.8476853579129059,FW,152,-0.8077304635974837,-0.8048076284938757,-0.8851910972253593
M,B,0.10153478069859052,-0.07883271030497425,MB,153,-0.7976397244203578,-0.7582961255022376,-0.04026115341149837
F,W,-0.8920513325162093,-0.8323074945404333,FW,154,-0.7913894309016981,-0.7917585118998725,-0.8721419806313561
F,W,-0.8993739756697942,-0.8372208536025296,FW,155,-0.798712074055283,-0.7976060018392355,-0.8779894705707191
F,W,-0.8825048506335277,-0.8265103257525602,FW,156,-0.7818429490190165,-0.7841351775936032,-0.8645186463250868
F,W,-0.9090322495598188,-0.8470481255566995,FW,157,-0.8083703479453076,-0.8053186075499047,-0.8857020762813883
M,W,-0.0047479629713492654,-0.003040059119397966,MW,158,-0.8045590984571862,-0.9236187828425655,-0.2849303379667131
M,B,0.09711205315680184,-0.08517079569892244,MB,159,-0.8020624519621465,-0.7618278905033072,-0.04379291841256798
M,W,-0.01574060339797707,-0.013999679947641392,MW,160,-0.815551738883814,-0.9323969457208525,-0.29370850084500005
F,W,-0.8977806845136641,-0.8376328866653383,FW,161,-0.7971187828991529,-0.7963336806554038,-0.8767171493868874
F,B,-0.8083778361116927,-0.9260700649109443,FB,162,-0.8083778361116927,-0.6455293757627689,-0.6455293757627689
M,B,0.07803879106992655,-0.09719149678928962,MB,163,-0.8211357140490219,-0.7770588263586529,-0.0590238542679136
M,B,0.09044237333416368,-0.08634319133737815,MB,164,-0.8087321317847846,-0.7671539571767263,-0.049118985085987096
M,B,0.10209879206129888,-0.07989138531877962,MB,165,-0.7970757130576495,-0.7578457347485233,-0.03981076265778413
M,B,0.10012842451622364,-0.07755274681948568,MB,166,-0.7990460806027248,-0.7594191699351109,-0.04138419784437168
M,W,-0.009568951752802177,-0.007949182755024594,MW,167,-0.8093800872386391,-0.9274685789894017,-0.2887801341135493
M,W,-0.0065638242223578685,-0.005982805607953637,MW,168,-0.8063749597081948,-0.9250688371704694,-0.28638039229461704
M,W,0.007954438589379522,0.008076049790638643,MW,169,-0.7918566968964574,-0.9134752917869147,-0.2747868469110623
F,B,-0.7993355476680754,-0.919643167417324,FB,170,-0.7993355476680754,-0.6383086646624355,-0.6383086646624355
F,B,-0.7829900191015261,-0.9079271074724992,FB,171,-0.7829900191015261,-0.6252559578949789,-0.6252559578949789
M,B,0.10117725917530576,-0.07939086021044403,MB,172,-0.7979972459436426,-0.7585816239850484,-0.04054665189430917
F,B,-0.7935697393525152,-0.912001961807126,FB,173,-0.7935697393525152,-0.6337043837476912,-0.6337043837476912
M,W,-0.007026972104943923,-0.00627666169660104,MW,174,-0.8068381075907809,-0.9254386834851207,-0.28675023860926824
M,W,-0.0059322250922579966,-0.0071213787907154795,MW,175,-0.8057433605780949,-0.9245644742674155,-0.2858760293915632
F,B,-0.7974305915426696,-0.9201941004993706,FB,176,-0.7974305915426696,-0.6367874637047206,-0.6367874637047206
M,W,0.005309364324503247,0.006122789859752235,MW,177,-0.7945017711613337,-0.9155875134025699,-0.2768990685267176
M,W,-0.022896921909997862,-0.01796792979060923,MW,178,-0.8227080573958347,-0.9381116172710333,-0.299423172395181
F,B,-0.7984416912412007,-0.9186458200967316,FB,179,-0.7984416912412007,-0.6375948764368239,-0.6375948764368239
M,W,-6.927793967526804e-05,0.0027054892486953514,MW,180,-0.7998804134255122,-0.9198826232239217,-0.2811941783480693
M,B,0.09969881367851367,-0.08121849042843528,MB,181,-0.7994756914404347,-0.759762235273495,-0.04172726318275574
M,W,-0.003767085804911561,-0.0048042182297713286,MW,182,-0.8035782212907485,-0.9228355042856025,-0.28414705940975005
M,W,0.005029720640043651,0.0043399269861690735,MW,183,-0.7947814148457932,-0.9158108226089845,-0.27712237773313214
F,W,-0.9077788565660934,-0.8443616527757022,FW,184,-0.8071169549515822,-0.8043177117303003,-0.8847011804617839
M,W,0.0035872994061098788,0.0030269122362595736,MW,185,-0.796223836079727,-0.9169626667555373,-0.27827422187968487
M,B,0.09968616625652647,-0.08000668349981054,MB,186,-0.7994883388624219,-0.7597723348606629,-0.04173736276992364
M,W,0.006224382630698367,0.005843606318439378,MW,187,-0.7935867528551386,-0.9148568263777368,-0.2761683815018843
M,W,0.002835226225898785,0.0010071297942117064,MW,188,-0.7969759092599381,-0.9175632341002393,-0.2788747892243869
F,B,-0.8004971927675049,-0.9214648242010229,FB,189,-0.8004971927675049,-0.6392362952856346,-0.6392362952856346
F,W,-0.9045444158517336,-0.8446925831118961,FW,190,-0.8038825142372225,-0.801734852079762,-0.8821183208112456
F,W,-0.8997745074032134,-0.8381212807361019,FW,191,-0.7991126057887022,-0.7979258460856969,-0.8783093148171806
M,W,0.0008854176129775895,0.0010344057053285238,MW,192,-0.7989257178728594,-0.9191202519705091,-0.28043180709465665
M,W,0.0017088907910415305,-0.0004427904408052334,MW,193,-0.7981022446947954,-0.9184626682233472,-0.2797742233474947
F,W,-0.8971928617673763,-0.8354528520278478,FW,194,-0.7965309601528652,-0.7958642753432845,-0.8762477440747681
F,B,-0.7952688508042124,-0.9125327731686868,FB,195,-0.7952688508042124,-0.6350612076309897,-0.6350612076309897
M,B,0.1086809620597748,-0.07362154828917343,MB,196,-0.7904935430591735,-0.7525895489645114,-0.034554576873772225
M,W,-0.013519204575279864,-0.010081381094793469,MW,197,-0.8133303400611168,-0.930623049738952,-0.29193460486309963
M,W,-0.0009259741244397779,0.0029449965664790304,MW,198,-0.8007371096102767,-0.9205667371724553,-0.2818782922966029
F,B,-0.7892648241216876,-0.9109140284559334,FB,199,-0.7892648241216876,-0.6302666976589255,-0.6302666976589255
F,W,-0.8932327268490843,-0.832074650901204,FW,200,-0.7925708252345731,-0.7927019132552321,-0.8730853819867157
M,B,0.10159623520294657,-0.07800174121764207,MB,201,-0.7975782699160018,-0.7582470510644406,-0.040212078973701326
F,B,-0.8156878725292538,-0.9317711498728716,FB,202,-0.8156878725292538,-0.6513667986047026,-0.6513667986047026
M,W,0.0070119116836180155,0.004839469481611534,MW,203,-0.7927992238022189,-0.9142279457785709,-0.2755395009027185
F,B,-0.7880467455342758,-0.9130592515530008,FB,204,-0.7880467455342758,-0.6292940021259256,-0.6292940021259256
F,B,-0.7909420491678879,-0.9133745094428296,FB,205,-0.7909420491678879,-0.631606044173292,-0.631606044173292
M,W,-0.0094876020270778,-0.008033377449255053,MW,206,-0.8092987375129147,-0.927403617240923,-0.2887151723650705
M,B,0.10862091075708584,-0.07694189400376109,MB,207,-0.7905535943618626,-0.7526375028769109,-0.03460253078617166
M,W,0.014987354664160657,0.012238022999316377,MW,208,-0.7848237808216763,-0.9078591631392237,-0.26917071826337124
F,W,-0.8875775347137029,-0.8277838760968004,FW,209,-0.7869156330991918,-0.7881859647891898,-0.8685694335206734
M,W,0.0014942864026454134,0.001075479496680165,MW,210,-0.7983168490831916,-0.9186340403598516,-0.27994559548399917
M,B,0.10899870923394116,-0.07291400853629681,MB,211,-0.7901757958850072,-0.7523358122515201,-0.03430084016078093
M,W,-0.0027806811669727773,-0.0026109921253360834,MW,212,-0.8025918166528098,-0.9220478117713682,-0.2833593668955157
F,W,-0.8849674686415955,-0.8309523802911557,FW,213,-0.7843055670270843,-0.786101698933595,-0.8664851676650788
F,W,-0.9001483917138356,-0.8398802915244028,FW,214,-0.7994864900993245,-0.7982244110572508,-0.8786078797887344
M,B,0.09221689485358216,-0.08272959476416764,MB,215,-0.8069576102653662,-0.7657369146533715,-0.047701942562632285
M,B,0.0972533532837288,-0.08224434166206476,MB,216,-0.8019211518352196,-0.761715055417218,-0.043680083326478644
M,W,-0.009343363980149686,-0.006715537158046007,MW,217,-0.8091544994659866,-0.9272884360815252,-0.2885999912056728
M,W,-0.006237659374896214,-0.004452360845723637,MW,218,-0.8060487948607331,-0.9248083785322287,-0.2861199336563762
M,W,-0.0032587403014925228,-0.004009960079444333,MW,219,-0.8030698757873295,-0.9224295654525039,-0.28374112057665146
F,W,-0.9049148863297688,-0.8437177775408892,FW,220,-0.8042529847152576,-0.8020306909384508,-0.8824141596699344
M,W,0.0025130353365554856,0.0034106963040748525,MW,221,-0.7972981001492815,-0.9178205193378886,-0.279132074462036
F,W,-0.8883623517291985,-0.8331448600140089,FW,222,-0.7877004501146874,-0.7888126796933709,-0.8691961484248545
M,W,0.0036889413827948256,0.0032770154367498003,MW,223,-0.7961221941030421,-0.9168815006487618,-0.2781930557729094
M,B,0.10535222328491596,-0.07556816052411236,MB,224,-0.7938222818340324,-0.7552477102443255,-0.03721273815358625
M,B,0.10746061693914294,-0.07474572107986521,MB,225,-0.7917138881798054,-0.7535640544355245,-0.035529082344785384
M,B,0.09561542677361314,-0.08401438978025272,MB,226,-0.8035590783453352,-0.7630230201218243,-0.04498804803108514
M,B,0.1046213526712603,-0.07292447716920099,MB,227,-0.7945531524476881,-0.7558313462990519,-0.03779637420831265
F,B,-0.8065972308106784,-0.9271329014297895,FB,228,-0.8065972308106784,-0.6441074750412296,-0.6441074750412296
M,W,-0.002619450134177244,-0.001125746627873624,MW,229,-0.8024305856200141,-0.9219190608787722,-0.2832306160029198
M,W,0.01004618147201434,0.008518075033472409,MW,230,-0.7897649540138226,-0.9118049324364181,-0.2731164875605656
M,B,0.09284992035996127,-0.08632243843719725,MB,231,-0.806324584758987,-0.7652314127188549,-0.04719644062811566
F,B,-0.8017088927072822,-0.9223903495582056,FB,232,-0.8017088927072822,-0.6402038971554466,-0.6402038971554466
M,B,0.0875797491026128,-0.0916789072884473,MB,233,-0.8115947560163356,-0.7694399031177047,-0.05140493102696547
M,B,0.10081142728615683,-0.08123084694273894,MB,234,-0.7983630778327915,-0.7588737587028584,-0.040838786612119274
F,W,-0.8947610999233404,-0.834407186048534,FW,235,-0.7940991983088292,-0.7939223941646331,-0.8743058628961167
F,W,-0.8965513356114821,-0.8395577473843849,FW,236,-0.795889433996971,-0.7953519852229346,-0.8757354539544182
F,B,-0.7975751818644559,-0.9206554023677772,FB,237,-0.7975751818644559,-0.6369029261728815,-0.6369029261728815
M,B,0.08088737823809944,-0.09377958372692942,MB,238,-0.8182871268808489,-0.7747840897016938,-0.05674911761095458
