G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,W,-0.001428154766377134,0.00023222801656331093,MW,56,-0.8013247176434615,-0.9209926153420702,-0.2851087367780064
F,B,-0.7958682028534595,-0.9151715574895612,FB,57,-0.7958682028534595,-0.6326815030133283,-0.6326815030133283
F,W,-0.8926397327387865,-0.8354376099820867,FW,58,-0.7918043369259126,-0.7889334135549131,-0.8690932811700535
M,B,0.11319230684817135,-0.06902589866830654,MB,59,-0.7875066101644966,-0.750457224725243,-0.034439745279620154
M,B,0.1111019299837951,-0.06928637882292507,MB,60,-0.7895969870288729,-0.7521189857701951,-0.036101506324572166
M,W,-0.0034596278589125768,-0.00188553700884644,MW,61,-0.803356190735997,-0.9226075503839632,-0.28672367181989944
F,W,-0.9016497174367536,-0.8420950926642884,FW,62,-0.8008143216238797,-0.7960959696670921,-0.8762558372822323
F,B,-0.7993062666513095,-0.9197379776854452,FB,63,-0.7993062666513095,-0.6354146180734358,-0.6354146180734358
M,W,-0.010009652622841602,-0.011607485427389706,MW,64,-0.8099062154999259,-0.9278145425687989,-0.29193066400473505
M,B,0.0890978983688436,-0.0900089949750497,MB,65,-0.8116010186438244,-0.7696112586673743,-0.0535937792217514
F,B,-0.7945110690117072,-0.9144046997607859,FB,66,-0.7945110690117072,-0.6316026391063251,-0.6316026391063251
M,W,-0.0018693043420233066,-0.0012505353146234255,MW,67,-0.8017658672191076,-0.9213433105646873,-0.28545943200062346
M,W,0.002848875945727611,0.002674456680472389,MW,68,-0.7970476869313567,-0.9175925571293326,-0.2817086785652688
M,W,0.004932888570003249,0.005356876737403481,MW,69,-0.794963674307081,-0.9159358553856292,-0.2800519768215654
F,B,-0.8016229888540312,-0.9195830440070368,FB,70,-0.8016229888540312,-0.6372563140728827,-0.6372563140728827
M,W,0.008242665566937361,0.0050100317733951325,MW,71,-0.791653897310147,-0.9133047228971702,-0.2774208443331064
M,W,0.007649738922477308,0.006003120329856917,MW,72,-0.792246823954607,-0.9137760744592112,-0.27789219589514724
M,W,-0.0034877433710043823,-0.0007039336423002187,MW,73,-0.8033843062480888,-0.9226299010249168,-0.28674602246085285
F,W,-0.9029613958622948,-0.8430310559250647,FW,74,-0.8021260000494209,-0.7971386984440004,-0.8772985660591407
F,B,-0.7898131178011265,-0.9121067166869764,FB,75,-0.7898131178011265,-0.6278679669302829,-0.6278679669302829
M,W,-0.021356421788682762,-0.018677074564656528,MW,76,-0.8212529846657671,-0.9368347433312503,-0.3009508647671865
F,W,-0.8932370009836951,-0.8336443161207054,FW,77,-0.7924016051708211,-0.7894082165053716,-0.8695680841205119
M,W,-0.01860077011780349,-0.015135111780065363,MW,78,-0.8184973329948878,-0.9346441170005813,-0.29876023843651744
F,W,-0.9005809231921403,-0.8402196475256305,FW,79,-0.7997455273792664,-0.7952463235238368,-0.8754061911389771
F,W,-0.9079160358245534,-0.8465593465925914,FW,80,-0.8070806400116795,-0.8010774273025886,-0.8812372949177288
M,W,-0.00586308441783685,-0.005865377097726514,MW,81,-0.8057596472949212,-0.9245181965219489,-0.28863431795788497
M,W,0.005830142197234821,0.007672756600800207,MW,82,-0.7940664206798496,-0.9152225767655944,-0.2793386982015304
F,W,-0.8956042582394594,-0.8372758305383945,FW,83,-0.7947688624265855,-0.7912900857309876,-0.8714499533461278
M,W,-0.0008236236267705037,0.002787090370571626,MW,84,-0.8007201865038548,-0.9205120386980312,-0.2846281601339674
M,B,0.0913454189012504,-0.08698893150266074,MB,85,-0.8093534981114177,-0.7678245750639859,-0.051807095618363025
M,B,0.10085190965922188,-0.07772307600215707,MB,86,-0.7998470073534462,-0.760267317669393,-0.04424983822377007
M,W,-0.016076050974566002,-0.0158201799933961,MW,87,-0.8159726138516503,-0.9326370722455539,-0.29675319368149017
M,W,0.003074730637826958,0.002713354352520299,MW,88,-0.7968218322392574,-0.9174130122178163,-0.2815291336537525
M,W,-0.0026997036367314518,-0.0016938881216378575,MW,89,-0.8025962665138158,-0.922003442822759,-0.2861195642586952
M,B,0.07780062638589799,-0.0963268972539416,MB,90,-0.82289829062677,-0.7785921112664528,-0.06257463182082985
F,W,-0.9000261026379951,-0.8388254826269665,FW,91,-0.7991907068251212,-0.7948052646891696,-0.8749651323043098
F,W,-0.9122986915226606,-0.8502672453322492,FW,92,-0.8114632957097867,-0.8045614529042232,-0.8847213205193635
M,W,-0.004626295088069387,-0.004786467926796495,MW,93,-0.8045228579651537,-0.9235350014033818,-0.28765112283931804
M,W,0.0008493491870615539,-0.0015224676801915227,MW,94,-0.7990472136900227,-0.9191820961892581,-0.28329821762519425
F,B,-0.8088403866668074,-0.9278425306598344,FB,95,-0.8088403866668074,-0.6429938395572036,-0.6429938395572036
M,W,0.00958962498286241,0.007327484373144941,MW,96,-0.7903069378942219,-0.9122339472276435,-0.2763500686635797
F,B,-0.7927053267077091,-0.9125596142502408,FB,97,-0.7927053267077091,-0.630167150477866,-0.630167150477866
M,W,0.009917928301826091,0.008319895765690142,MW,98,-0.7899786345752582,-0.9119729599981732,-0.27608908143410943
F,W,-0.8963465143974411,-0.8359140643689297,FW,99,-0.7955111185845671,-0.7918801479296895,-0.8720400155448299
F,W,-0.9064054406935954,-0.8442756559282052,FW,100,-0.8055700448807215,-0.7998765681723048,-0.8800364357874451
M,W,0.007147113375169012,0.006344809013131681,MW,101,-0.7927494495019153,-0.9141756404747696,-0.2782917619107058
M,W,0.007803515961906526,0.004798204239074736,MW,102,-0.7920930469151778,-0.9136538282278801,-0.27776994966381624
F,B,-0.79510617226677,-0.9159171936701184,FB,103,-0.79510617226677,-0.6320757209815795,-0.6320757209815795
F,W,-0.8954676967622349,-0.8356156666067814,FW,104,-0.794632300949361,-0.7911815251422439,-0.8713413927573842
M,W,0.0004326300184452907,0.0008263109279797102,MW,105,-0.799463932858639,-0.9195133702733205,-0.28362949170925655
F,W,-0.9025339005740726,-0.8417147155339213,FW,106,-0.8016985047611986,-0.7967988578013991,-0.8769587254165395
M,W,-0.002463816924454505,-0.0018838328052377539,MW,107,-0.8023603798015388,-0.9218159228802243,-0.28593204431616054
F,W,-0.8858622600036795,-0.828756789929521,FW,108,-0.7850268641908056,-0.7835456098691955,-0.8637054774843358
F,W,-0.9032787191778708,-0.8420560154036201,FW,109,-0.8024433233649969,-0.7973909570359632,-0.8775508246511035
M,B,0.0905652679469312,-0.08547208204948605,MB,110,-0.8101336490657368,-0.7684447620203014,-0.05242728257467849
M,W,-0.013617544594869772,-0.011540075345934734,MW,111,-0.8135141074719541,-0.9306826638323302,-0.2947987852682664
M,W,0.013721223078525208,0.010139401144877418,MW,112,-0.7861753397985591,-0.9089495017834872,-0.27306562321942335
M,W,0.007734403707744305,0.005450423469173493,MW,113,-0.7921621591693401,-0.9137087695418857,-0.2778248909778218
M,B,0.0893909858231191,-0.08967325697107233,MB,114,-0.8113079311895489,-0.7693782665583536,-0.05336078711273065
F,B,-0.8062670926898918,-0.9260270495807116,FB,115,-0.8062670926898918,-0.6409481798673543,-0.6409481798673543
M,W,-0.016070373803525682,-0.010458183090642998,MW,116,-0.81596693668061,-0.9326325591350995,-0.2967486805710357
F,W,-0.8900552498781541,-0.8309105486584435,FW,117,-0.7892198540652802,-0.7868788591765443,-0.8670387267916846
M,W,0.019751047838444023,0.01684101484088197,MW,118,-0.7801455150386403,-0.9041560465627176,-0.2682721679986538
M,B,0.1088151183272276,-0.07169478956862194,MB,119,-0.7918837986854405,-0.7539369041526587,-0.037919424707035715
M,B,0.11157206691984636,-0.07171903633015421,MB,120,-0.7891268500928217,-0.7517452468241529,-0.03572776737852992
M,W,0.006108343321595271,0.00500474672889966,MW,121,-0.7937882195554891,-0.9150014186581723,-0.2791175400941085
F,B,-0.7931134672994327,-0.9119659598361164,FB,122,-0.7931134672994327,-0.6304916049567441,-0.6304916049567441
F,B,-0.7981328221507145,-0.9157793353995479,FB,123,-0.7981328221507145,-0.6344817794103539,-0.6344817794103539
M,B,0.10035119931911117,-0.07910533082735477,MB,124,-0.8003477176935568,-0.7606653611763704,-0.044647881730747435
M,W,0.009599623421780513,0.008215882895946502,MW,125,-0.7902969394553038,-0.9122259988923038,-0.27634212032824
M,W,0.0011048903789213252,0.0035093127030790816,MW,126,-0.798791672498163,-0.918978951768149,-0.28309507320408533
M,B,0.10667900448565633,-0.07415425536974117,MB,127,-0.7940199125270117,-0.755635024156759,-0.0396175447111361
M,B,0.0951085337103716,-0.08402441253235278,MB,128,-0.8055903833022964,-0.7648330582212344,-0.04881557877561149
M,B,0.0947774107854084,-0.08329401532181976,MB,129,-0.8059215062272597,-0.7650962869180171,-0.04907880747239417
F,B,-0.7962120895136593,-0.9170753917464682,FB,130,-0.7962120895136593,-0.6329548783388675,-0.6329548783388675
M,B,0.11298479539870647,-0.07187094922258735,MB,131,-0.7877141216139616,-0.7506221875360065,-0.034604708090383546
F,W,-0.90007836528225,-0.8390054541274918,FW,132,-0.7992429694693761,-0.7948468112771601,-0.8750066788923003
F,W,-0.8979160269515953,-0.8379223140379711,FW,133,-0.7970806311387214,-0.7931278439152816,-0.8732877115304218
M,W,0.004454734124846563,0.00466613220504258,MW,134,-0.7954418287522378,-0.9163159679117354,-0.2804320893476716
M,B,0.11409530235015106,-0.0683912662446415,MB,135,-0.7866036146625169,-0.7497393815580472,-0.033721902112424304
M,B,0.11055854585659568,-0.07159533990669695,MB,136,-0.7901403711560724,-0.7525509531299635,-0.03653347368434043
M,W,0.014664543499013475,0.011620289771528349,MW,137,-0.7852320193780709,-0.908199602014508,-0.2723157234504442
M,W,0.009260229559086964,0.007443860334635155,MW,138,-0.7906363333179973,-0.9124958026341703,-0.27661192407010654
M,B,0.0957580121095339,-0.08480412711706738,MB,139,-0.8049409049031341,-0.7643167504101126,-0.048299270964489716
M,W,0.009382245257753255,0.008008992939168024,MW,140,-0.7905143176193311,-0.9123988053231249,-0.27651492675906103
F,B,-0.8028377396389232,-0.925571264127138,FB,141,-0.8028377396389232,-0.6382219894819726,-0.6382219894819726
M,B,0.08928173941154698,-0.09092022630962676,MB,142,-0.8114171776011211,-0.7694651128271509,-0.053447633381528
F,W,-0.9026532657327452,-0.8410719628066234,FW,143,-0.8018178699198713,-0.7968937480454441,-0.8770536156605845
M,W,0.008907148954842311,0.006758772386235261,MW,144,-0.790989413922242,-0.9127764867557089,-0.276892608191645
M,W,0.005935272573151365,0.0033794176646210683,MW,145,-0.7939612903039329,-0.9151390025707604,-0.2792551240066967
F,B,-0.7873591160712115,-0.9075246763977034,FB,146,-0.7873591160712115,-0.6259171395227884,-0.6259171395227884
M,W,-0.00023862360582920883,-0.0013777578717232614,MW,147,-0.8001351864829135,-0.9200469884658633,-0.2841631099017996
M,B,0.0994810109809215,-0.07962489110262945,MB,148,-0.8012179060317465,-0.7613571240382822,-0.045339644592659226
M,W,0.0076959044904076675,0.004551645328105243,MW,149,-0.7922006583866766,-0.913739374788586,-0.27785549622452227
F,B,-0.7933555039489399,-0.9144381390311888,FB,150,-0.7933555039489399,-0.6306840138388247,-0.6306840138388247
F,W,-0.8953027437234873,-0.8361348519493133,FW,151,-0.7944673479106134,-0.7910503944649442,-0.8712102620800845
F,W,-0.9038719013246678,-0.8430777836027041,FW,152,-0.8030365055117938,-0.7978625117115371,-0.8780223793266774
M,W,0.004062974079233186,0.0030295783882266216,MW,153,-0.7958335887978512,-0.9166274005504444,-0.2807435219863806
M,B,0.09967459759120917,-0.07996995194806503,MB,154,-0.8010243194214588,-0.7612032308847161,-0.04518575143909319
F,W,-0.8894505558726034,-0.8319623615572469,FW,155,-0.7886151600597294,-0.7863981530609798,-0.8665580206761201
F,W,-0.8964022942407304,-0.8385493314052822,FW,156,-0.7955668984278564,-0.7919244905419005,-0.8720843581570408
M,W,0.0033832459573849625,-0.0016063640643424887,MW,157,-0.7965133169196994,-0.9171677556095226,-0.2812838770454588
F,B,-0.8130119039707332,-0.9291565381274232,FB,158,-0.8130119039707332,-0.6463100190806866,-0.6463100190806866
M,B,0.09480973086969882,-0.08450870556461723,MB,159,-0.8058891861429692,-0.7650705938202994,-0.049053114374676396
M,W,-0.009830306308489066,-0.007983429780720117,MW,160,-0.8097268691855734,-0.9276719698471878,-0.29178809128312405
M,B,0.09428050145550583,-0.08502338891568992,MB,161,-0.8064184155571622,-0.765491308782915,-0.04947382933729205
F,B,-0.7964346496303593,-0.9144602365905878,FB,162,-0.7964346496303593,-0.6331318042025215,-0.6331318042025215
M,W,0.002909750287606834,0.0045778528154625684,MW,163,-0.7969868125894775,-0.9175441646065794,-0.2816602860425157
M,B,0.09130745317112343,-0.08738296522762815,MB,164,-0.8093914638415446,-0.7678547562109568,-0.05183727676533385
F,W,-0.8933936029289995,-0.8357820829745747,FW,165,-0.7925582071161256,-0.7895327084171917,-0.869692576032332
M,B,0.1003172350557086,-0.07854349535231207,MB,166,-0.8003816819569595,-0.760692361326824,-0.04467488188120103
M,B,0.09147325485330708,-0.08598521276126092,MB,167,-0.809225662159361,-0.7677229508980796,-0.051705471452456686
F,W,-0.9149594720524196,-0.8517075987108688,FW,168,-0.8141240762395456,-0.8066766606970723,-0.8868365283122127
F,W,-0.8917603877262079,-0.8312744536500637,FW,169,-0.790924991913334,-0.7882343715247996,-0.86839423913994
M,B,0.11204622147807528,-0.06986079440920344,MB,170,-0.7886526955345927,-0.7513683140386924,-0.03535083459306955
F,B,-0.8095369497979266,-0.926428246312066,FB,171,-0.8095369497979266,-0.6435475777354096,-0.6435475777354096
M,B,0.10843344609418527,-0.07199656805277484,MB,172,-0.7922654709184828,-0.7542403174077603,-0.038222837962137365
M,B,0.115718605635782,-0.06877065482010161,MB,173,-0.7849803113768861,-0.7484489242198634,-0.032431444774240425
M,W,-0.008438755383443105,-0.003378118376634758,MW,174,-0.8083353182605274,-0.9265657458171022,-0.2906818672530383
M,B,0.0865857764697137,-0.08983859531253145,MB,175,-0.8141131405429544,-0.7716082891470389,-0.055590809701415944
F,B,-0.7836183845228155,-0.906117345976101,FB,176,-0.7836183845228155,-0.6229434164240101,-0.6229434164240101
M,W,0.0003458309115518296,-0.00030386710146750967,MW,177,-0.7995507319655325,-0.9195823718859149,-0.28369849332185104
F,W,-0.8866407350638712,-0.8301207362910895,FW,178,-0.7858053392509973,-0.7841644645606816,-0.8643243321758219
M,W,-0.006861617785138298,-0.00481048790731982,MW,179,-0.8067581806622226,-0.9253119882444578,-0.289428109680394
M,W,-0.00529751702198315,-0.004713003764825178,MW,180,-0.8051940798990674,-0.9240685944034308,-0.28818471583936695
M,W,-0.0006513756176958936,0.0005751586972412405,MW,181,-0.8005479384947802,-0.9203751088283849,-0.28449123026432105
M,B,0.10296004699104867,-0.07774631746197236,MB,182,-0.7977388700216194,-0.758591437805269,-0.04257395835964606
M,W,0.0018420537903069013,0.001908814541022795,MW,183,-0.7980545090867774,-0.9183929380872284,-0.2825090595231647
M,W,-0.003735948548231372,-0.0020980356624503587,MW,184,-0.8036325114253157,-0.9228272136251947,-0.28694333506113096
F,W,-0.8954971628291866,-0.8364845962255218,FW,185,-0.7946617670163126,-0.7912049494170924,-0.8713648170322328
F,W,-0.8877229106120007,-0.8300315237051641,FW,186,-0.7868875147991268,-0.7850247482733115,-0.8651846158884517
F,B,-0.8187885834733327,-0.9335019535146328,FB,187,-0.8187885834733327,-0.6509022345467993,-0.6509022345467993
M,W,0.0038725903472372775,0.0014852513734891454,MW,188,-0.796023972529847,-0.9167787475514637,-0.28089486898739985
M,B,0.10701324996312547,-0.07460920466084829,MB,189,-0.7936856670495426,-0.7553693131630262,-0.03935183371740324
M,W,0.006004009645927746,0.007649826451113003,MW,190,-0.7938925532311566,-0.9150843595100615,-0.27920048094599775
M,W,-0.012202023197455223,-0.009001497284578448,MW,191,-0.8120985860745396,-0.9295573842922595,-0.2936735057281958
F,B,-0.7996131052990744,-0.919786419775511,FB,192,-0.7996131052990744,-0.6356585417986887,-0.6356585417986887
M,W,-0.0018351631852909988,-0.0004964034523233927,MW,193,-0.8017317260623753,-0.9213161697915309,-0.2854322912274671
M,W,0.005853372004724412,0.004854460245135903,MW,194,-0.7940431908723599,-0.9152041100528088,-0.2793202314887449
M,W,0.014905761891578438,0.011633163168792057,MW,195,-0.7849908009855059,-0.9080078436120298,-0.2721239650479659
M,W,-0.0112480171813092,-0.008837090416201012,MW,196,-0.8111445800583935,-0.9287989899274451,-0.2929151113633814
M,B,0.0932289019826994,-0.08694483744271646,MB,197,-0.8074700150299686,-0.7663272858110683,-0.05030980636544542
M,B,0.10481827322233724,-0.07561852776674978,MB,198,-0.7958806437903307,-0.7571142266781812,-0.04109674723255832
M,W,0.010857152874775488,0.00826707228743992,MW,199,-0.7890394100023088,-0.9112263162544603,-0.2753424376903964
M,B,0.0828195519487568,-0.09588534031731699,MB,200,-0.8178793650639112,-0.7746022780789518,-0.05858479863332884
F,B,-0.7979275941140118,-0.9199110876120744,FB,201,-0.7979275941140118,-0.6343186318159959,-0.6343186318159959
M,W,-0.002277614826458163,2.2298724113880425e-05,MW,202,-0.8021741777035425,-0.921667900101073,-0.28578402153700916
F,B,-0.7916647963199229,-0.9126458653703516,FB,203,-0.7916647963199229,-0.6293399729033439,-0.6293399729033439
M,B,0.09384643755030096,-0.084817018676111,MB,204,-0.806852479462367,-0.7658363711977272,-0.049818891752104244
M,B,0.1148205405067192,-0.07050654480078562,MB,205,-0.7858783765059488,-0.7491628479494735,-0.033145368503850636
F,W,-0.9050671980173924,-0.8428063063271525,FW,206,-0.8042318022045185,-0.7988127219415583,-0.8789725895566985
M,W,0.0009070369598093164,0.0004286368568516037,MW,207,-0.798989525917275,-0.9191362368539602,-0.2832523582898964
M,B,0.10145598394757124,-0.08096145214529461,MB,208,-0.7992429330650968,-0.7597871042027482,-0.04376962475712533
F,W,-0.9288928332231009,-0.8633808881433345,FW,209,-0.828057437410227,-0.8177530925181805,-0.8979129601333208
M,B,0.10844407374546672,-0.0753252834709027,MB,210,-0.7922548432672013,-0.7542318688752494,-0.038214389429626405
M,B,0.09630635600622332,-0.08108840872493599,MB,211,-0.8043925610064447,-0.7638808402437286,-0.04786336079810563
M,B,0.0915667583512944,-0.08574619589055146,MB,212,-0.8091321586613737,-0.767648619578608,-0.051631140132985046
M,W,-0.007645775711491316,-0.007220397927340781,MW,213,-0.8075423385885756,-0.9259353605737783,-0.2900514820097145
M,B,0.13165674167349992,-0.05497636861892756,MB,214,-0.7690421753391681,-0.73577878131502,-0.01976130186939698
F,B,-0.8007352417541049,-0.9193010752997738,FB,215,-0.8007352417541049,-0.6365505927392959,-0.6365505927392959
F,W,-0.9013275869363724,-0.8435303202617552,FW,216,-0.8004921911234985,-0.7958398895668733,-0.8759997571820136
M,W,-0.006839417580169542,-0.005756652762245183,MW,217,-0.8067359804572539,-0.9252943400220557,-0.28941046145799176
M,W,0.011022629504511956,0.011255281504331452,MW,218,-0.7888739333725724,-0.9110947693445073,-0.27521089078044336
M,W,0.006534484348204294,0.003083561801127339,MW,219,-0.7933620785288801,-0.9146626545961782,-0.2787787760321143
M,B,0.10762179135059606,-0.07335057806887102,MB,220,-0.793077125662072,-0.754885548541836,-0.038868069096213057
M,B,0.10211520723722042,-0.07629345867351017,MB,221,-0.7985837097754476,-0.7592630496165476,-0.04324557017092466
M,B,0.10709440354706072,-0.07402954702790412,MB,222,-0.7936045134656073,-0.7553047995020017,-0.03928732005637872
M,W,0.010346416065360079,0.007850729339895227,MW,223,-0.7895501468117242,-0.9116323303797471,-0.27574845181568325
F,B,-0.795194306223264,-0.9149735719943074,FB,224,-0.795194306223264,-0.6321457837430533,-0.6321457837430533
F,W,-0.9025530486742808,-0.8423221410387438,FW,225,-0.8017176528614068,-0.7968140797298242,-0.8769739473449645
M,W,-0.008397362370872264,-0.006394060473273454,MW,226,-0.8082939252479566,-0.9265328401257908,-0.290648961561727
M,B,0.10118678485267124,-0.07975970124496776,MB,227,-0.7995121321599967,-0.7600011060781348,-0.043983626632511874
F,W,-0.8821102639478983,-0.8235481871934799,FW,228,-0.7812748681350243,-0.7805629319642851,-0.8607227995794254
M,W,-0.0014865918882455607,0.0006130025351040638,MW,229,-0.8013831547653298,-0.9210390703781717,-0.2851551918141078
F,W,-0.9092421274331356,-0.8462325437970465,FW,230,-0.8084067316202617,-0.8021316139493764,-0.8822914815645168
F,B,-0.795750826763628,-0.9172900334508944,FB,231,-0.795750826763628,-0.6325881939947418,-0.6325881939947418
M,W,0.003288945624108836,0.0014626872192447726,MW,232,-0.7966076172529755,-0.9172427203792897,-0.28135884181522586
M,W,0.0009326639126549897,0.0007956437295382693,MW,233,-0.7989638989644293,-0.9191158645121755,-0.2832319859481118
F,W,-0.9019091281726184,-0.8408506119381702,FW,234,-0.8010737323597444,-0.7963021902117454,-0.8764620578268857
M,B,0.10414614957898044,-0.07755889306597569,MB,235,-0.7965527674336876,-0.757648536499035,-0.04163105705341201
F,B,-0.8070900523426593,-0.9231370523148082,FB,236,-0.8070900523426593,-0.6416023979252758,-0.6416023979252758
M,B,0.09438440105993418,-0.08525202390102946,MB,237,-0.8063145159527338,-0.7654087129992707,-0.049391233553647815
F,W,-0.903397647313958,-0.8400895585857754,FW,238,-0.8025622515010841,-0.7974854998655679,-0.8776453674807082
M,W,-0.002973486799795937,-0.0018244220744185011,MW,239,-0.8028700496768802,-0.9222210888381248,-0.286337210274061
