G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,B,-0.7767852631976024,-0.9034236695028705,FB,41,-0.7767852631976024,-0.6230645193589202,-0.6230645193589202
M,W,-0.0011448598246528293,0.0010725391889152168,MW,42,-0.7994201037659651,-0.9195398710417839,-0.27923809814899253
F,W,-0.900738209321316,-0.8429090830771659,FW,43,-0.7998321557580439,-0.8016990481687014,-0.8826364510038169
M,W,0.002934877864063685,0.0007871668947701574,MW,44,-0.7953403660772486,-0.9162674868674667,-0.2759657139746754
F,W,-0.8900104605947968,-0.8313377428200457,FW,45,-0.7891044070315247,-0.7930942510377965,-0.874031653872912
F,W,-0.9098709034551584,-0.8486778003975555,FW,46,-0.8089648498918863,-0.8090244416211092,-0.8899618444562245
M,B,0.09732703584187273,-0.08138407565281135,MB,47,-0.8008268837612501,-0.7604108599881523,-0.03999575076704165
M,B,0.1036544027744018,-0.07564801943336845,MB,48,-0.794499516828721,-0.7553356377569848,-0.034920528535874185
M,W,-0.013474615477231278,-0.009228881729599042,MW,49,-0.8117498594185435,-0.9294296483630775,-0.2891278754702861
M,W,-0.0031407380359988963,-0.000325284288263152,MW,50,-0.8014159819773111,-0.9211407779556615,-0.28083900506287013
F,W,-0.9098916218802506,-0.8477813605754709,FW,51,-0.8089855683169785,-0.8090410600048292,-0.8899784628399448
M,W,-0.0128016788555617,-0.011448918374358456,MW,52,-0.8110769227968739,-0.9288898815155275,-0.288588108622736
F,B,-0.808271068033769,-0.9298244023665208,FB,53,-0.808271068033769,-0.6483194885071756,-0.6483194885071756
F,W,-0.9167740978724452,-0.8546737286187517,FW,54,-0.8158680443091731,-0.8145615388285696,-0.8954989416636852
F,B,-0.7973185579781747,-0.9171898475746962,FB,55,-0.7973185579781747,-0.6395344088501911,-0.6395344088501911
M,W,-0.004847920154059964,-0.004407015686945813,MW,56,-0.8031231640953722,-0.9225101198526349,-0.28220834695984337
M,W,0.009040188570178707,0.009998174053522609,MW,57,-0.7892350553711335,-0.9113703773819142,-0.27106860448912284
M,W,-0.025200849713030767,-0.02218631122709235,MW,58,-0.8234760936543429,-0.9388353372248137,-0.2985335643320223
M,W,-0.004796912046811225,-0.0036701790284670976,MW,59,-0.8030721559881234,-0.922469205917559,-0.28216743302476754
F,W,-0.9118467266510772,-0.8495730442557496,FW,60,-0.8109406730878052,-0.81060926227648,-0.8915466651115955
F,W,-0.908559947368004,-0.8475569846005112,FW,61,-0.807653893804732,-0.8079729152044246,-0.8889103180395401
M,W,0.012563250800775869,0.010698377745250934,MW,62,-0.7857119931405363,-0.9085445062185729,-0.2682427333257815
M,B,0.10552246492097056,-0.07561736383347548,MB,63,-0.7926314546821522,-0.753837252941221,-0.03342214372011028
M,W,0.0094826316903219,0.008251628712547927,MW,64,-0.7887926122509903,-0.9110154908733046,-0.2707137179805131
F,W,-0.9132839113561312,-0.8496718832046045,FW,65,-0.8123778577928591,-0.8117620374897976,-0.8926994403249131
F,B,-0.7779771548077343,-0.9030117499142976,FB,66,-0.7779771548077343,-0.6240205433830344,-0.6240205433830344
F,W,-0.8866992228006759,-0.8278383845384294,FW,67,-0.7857931692374038,-0.7904382856347141,-0.8713756884698296
F,W,-0.9018292422023164,-0.8430672626664565,FW,68,-0.8009231886390443,-0.8025741727492155,-0.8835115755843308
M,B,0.10336501892940704,-0.07617157918105721,MB,69,-0.7947889006737158,-0.7555677544240154,-0.03515264520290476
M,W,-0.003236994322584074,-0.0032575060875776113,MW,70,-0.8015122382638963,-0.9212179857501164,-0.28091621285732493
M,B,0.1199148004504832,-0.06252294160147631,MB,71,-0.7782391191526397,-0.7422930668656067,-0.021877957644496043
F,B,-0.8028487665509687,-0.9216946121060021,FB,72,-0.8028487665509687,-0.6439702251685626,-0.6439702251685626
F,W,-0.916760631400586,-0.8523488530386397,FW,73,-0.8158545778373139,-0.8145507372837748,-0.8954881401188903
M,B,0.11049429341556392,-0.07283702866225493,MB,74,-0.7876596261875589,-0.7498493169206958,-0.029434207699585158
M,W,0.015546474335788669,0.013023309010785588,MW,75,-0.7827287696055235,-0.9061516431893084,-0.2658498702965171
M,B,0.10194862781761224,-0.07676892990978446,MB,76,-0.7962052917855106,-0.7567038509607363,-0.03628874173962571
M,W,0.015219520398789847,0.013318395651336115,MW,77,-0.7830557235425224,-0.9064138950718559,-0.26611212217906455
M,B,0.10024657938100276,-0.08017209165557286,MB,78,-0.7979073402221201,-0.7580690750983781,-0.03765396587726737
F,W,-0.9195260739495404,-0.8562474643812227,FW,79,-0.8186200203862684,-0.8167689167655612,-0.8977063196006767
F,B,-0.7972890311415631,-0.917343179083654,FB,80,-0.7972890311415631,-0.6395107251822159,-0.6395107251822159
F,W,-0.8968695978103933,-0.8369678387919827,FW,81,-0.7959635442471212,-0.7985960096768057,-0.8795334125119212
F,W,-0.903219611697294,-0.8451889771706143,FW,82,-0.8023135581340219,-0.8036893971775902,-0.8846268000127058
F,W,-0.8989332401555976,-0.8369024019590963,FW,83,-0.7980271865923255,-0.8002512706438465,-0.881188673478962
M,W,-0.0010055137312240806,-0.003751254074110406,MW,84,-0.7992807576725363,-0.9194281006325857,-0.27912632773979434
F,W,-0.9007189246716338,-0.8377993883256759,FW,85,-0.7998128711083617,-0.8016835798255768,-0.8826209826606923
F,B,-0.788389511010396,-0.9104054939829892,FB,86,-0.788389511010396,-0.6323723621161801,-0.6323723621161801
M,B,0.0995026294140112,-0.08253013120282265,MB,87,-0.7986512901891116,-0.7586658022127707,-0.03825069299166006
F,W,-0.8996874232437523,-0.8431564092274134,FW,88,-0.7987813696804802,-0.8008562058113795,-0.881793608646495
M,B,0.09096366360963028,-0.08849999438931451,MB,89,-0.8071902559934926,-0.7655149623047477,-0.04509985308363705
M,B,0.10080478986539143,-0.07943003561043721,MB,90,-0.7973491297377314,-0.7576213308328329,-0.03720622161172217
M,W,0.002617738638401003,0.0006456913285079513,MW,91,-0.7956575053029112,-0.9165218663061214,-0.27622009341333
F,B,-0.8037501654107527,-0.9230008665117371,FB,92,-0.8037501654107527,-0.6446932430654394,-0.6446932430654394
F,B,-0.8050249397751991,-0.9203962506492672,FB,93,-0.8050249397751991,-0.6457157478866627,-0.6457157478866627
F,B,-0.8084969549469903,-0.9244467277165401,FB,94,-0.8084969549469903,-0.6485006738716305,-0.6485006738716305
M,W,-0.0024733058343248122,-0.001072939801875214,MW,95,-0.800748549775637,-0.920605426239244,-0.2803036533464526
M,W,-0.003039347928775088,-0.002274349453737221,MW,96,-0.8013145918700874,-0.9210594522902324,-0.28075767939744095
M,W,-0.0016884629439446585,-0.0002892210107910472,MW,97,-0.7999637068852569,-0.9199758986446369,-0.2796741257518455
F,W,-0.8821889844026612,-0.8279356963807035,FW,98,-0.7812829308393892,-0.7868205940373154,-0.8677579968724309
M,W,0.003526596181155398,0.003712260556502623,MW,99,-0.7947486477601569,-0.9157928657510506,-0.275491092858259
F,W,-0.8968074860934728,-0.8394073411013503,FW,100,-0.7959014325302007,-0.7985461894640866,-0.8794835922992021
M,W,-0.004233906005338895,-0.002350368432258607,MW,101,-0.8025091499466511,-0.9220176151044401,-0.2817158422116487
M,B,0.082046665001193,-0.0929580825352529,MB,102,-0.8161072546019299,-0.7726673449712516,-0.05225223575014086
M,W,0.0042803489645680225,0.003923079900256991,MW,103,-0.7939948949767442,-0.9151882757337537,-0.2748865028409624
M,B,0.08959148297502655,-0.08711085518185849,MB,104,-0.8085624366280963,-0.7666155973297398,-0.046200488108629145
F,B,-0.791545129120934,-0.9120377175954772,FB,105,-0.791545129120934,-0.6349035039574003,-0.6349035039574003
M,B,0.09740102740358146,-0.08228174354174783,MB,106,-0.8007528921995414,-0.7603515108745468,-0.039936401653436066
M,W,-0.002585557033295693,-0.003164426481773893,MW,107,-0.8008608009746079,-0.9206954636571094,-0.280393690764318
M,W,-0.000202047890264398,-0.00046184011674564325,MW,108,-0.7984772918315766,-0.9187836354480146,-0.2784818625552231
M,W,0.013506251400133264,0.01040099842355486,MW,109,-0.7847689925411789,-0.9077881192954029,-0.2674863464026116
F,W,-0.9022148221415514,-0.841190502443176,FW,110,-0.8013087685782793,-0.8028834489300287,-0.8838208517651442
M,W,-0.0018114558521148477,-0.0020802113657851645,MW,111,-0.8000866997934271,-0.9200745520574194,-0.27977277916462806
F,B,-0.8227256948907887,-0.9380596975857098,FB,112,-0.8227256948907887,-0.6599136388623303,-0.6599136388623303
M,W,-0.007984077140665435,-0.005996450663357962,MW,113,-0.8062593210819776,-0.9250256517995847,-0.2847238789067933
M,W,-0.0018564082083913614,-0.0005300372400794072,MW,114,-0.8001316521497036,-0.9201106086351951,-0.2798088357424037
F,B,-0.8106907536551349,-0.9284142451032654,FB,115,-0.8106907536551349,-0.6502603341051855,-0.6502603341051855
F,W,-0.9030241056212795,-0.8419966405832424,FW,116,-0.8021180520580075,-0.8035325804805507,-0.8844699833156662
M,W,-0.0001331721454146307,-0.0012898217067058135,MW,117,-0.7984084160867269,-0.9187283897644345,-0.278426616871643
M,B,0.12088434587490762,-0.06384702568948161,MB,118,-0.7772695737282153,-0.7415153881653455,-0.021100278944234732
M,B,0.090194451897166,-0.08920963587116235,MB,119,-0.8079594677059568,-0.7661319520297316,-0.0457168428086209
M,B,0.10531098760082536,-0.07603959304393483,MB,120,-0.7928429320022975,-0.7540068802772097,-0.03359177105609909
M,W,0.002896446135973725,0.0017039967680931422,MW,121,-0.7953787978053385,-0.9162983132069007,-0.2759965403141092
M,W,0.010419535432524241,0.008681080568826641,MW,122,-0.7878557085087879,-0.9102639942789716,-0.2699622213861803
F,B,-0.8072427956495969,-0.9235228001294256,FB,123,-0.8072427956495969,-0.6474947045299707,-0.6474947045299707
F,B,-0.7951080052113333,-0.9153207737364932,FB,124,-0.7951080052113333,-0.6377613100770244,-0.6377613100770244
M,B,0.12072667876544516,-0.06318832374637659,MB,125,-0.7774272408376777,-0.7416418539808419,-0.021226744759731228
F,W,-0.8905128205972377,-0.8342304547998458,FW,126,-0.7896067670339656,-0.7934971972679778,-0.8744346001030934
M,W,0.0019698507896225275,0.0030906070584149005,MW,127,-0.7963053931516897,-0.9170415413697752,-0.2767397684769839
M,W,-0.0019938312831007878,-0.0013341055839869687,MW,128,-0.800269075224413,-0.9202208365785527,-0.2799190636857612
F,W,-0.899531650522795,-0.8386960087844832,FW,129,-0.798625596959523,-0.8007312594972427,-0.8816686623323582
M,B,0.07932398201004465,-0.09745903587543676,MB,130,-0.8188299375930782,-0.7748512267331987,-0.054436117512088
M,W,0.003529629025204921,0.00035263281313072835,MW,131,-0.7947456149161073,-0.9157904330870832,-0.27548866019429186
F,B,-0.7972400647996053,-0.9174439659598036,FB,132,-0.7972400647996053,-0.6394714489603793,-0.6394714489603793
M,B,0.09489402344519347,-0.08241834063737813,MB,133,-0.8032598961579294,-0.7623623950794477,-0.041947285858337055
M,W,-0.016014318713276056,-0.011541312614724571,MW,134,-0.8142895626545883,-0.9314667608715805,-0.29116498797878904
F,W,-0.905504551938828,-0.8440785458271398,FW,135,-0.8045984983755559,-0.8055221626287457,-0.8864595654638612
F,W,-0.8939224132314095,-0.8336041987923394,FW,136,-0.7930163596681374,-0.7962320537289191,-0.8771694565640347
M,W,0.01054965712744067,0.008517903494441727,MW,137,-0.7877255868138715,-0.9101596228199051,-0.26985784992711387
M,W,0.0009507588879768737,0.0006518461418423246,MW,138,-0.7973244850533353,-0.9178589616221469,-0.27755718872935536
M,W,0.0038848010990342133,0.0013472123132790268,MW,139,-0.794390442842278,-0.9155055472531797,-0.2752037743603882
F,B,-0.7815558650033824,-0.9042848160109854,FB,140,-0.7815558650033824,-0.6268910501416173,-0.6268910501416173
M,W,0.004774041229303721,0.0038781941839197095,MW,141,-0.7935012027120085,-0.9147922819524448,-0.27449050905965333
F,W,-0.8949173273406671,-0.8349104925270903,FW,142,-0.794011273777395,-0.7970300808165292,-0.8779674836516447
F,W,-0.8917218914878678,-0.8345002317431409,FW,143,-0.7908158379245958,-0.7944670009048804,-0.875404403739996
M,W,-0.0037723107735013,-0.0020149682190899773,MW,144,-0.8020475547148135,-0.9216473665622891,-0.28134559366949774
F,B,-0.7973007080491356,-0.9184269914773456,FB,145,-0.7973007080491356,-0.6395200913058396,-0.6395200913058396
M,W,0.00762633070355463,0.00848936195577045,MW,146,-0.7906489132377575,-0.912504441986183,-0.2722026690933915
M,B,0.1110311762377271,-0.07133248503081027,MB,147,-0.7871227433653958,-0.7494186797119438,-0.02900357049083309
M,B,0.08895378285048114,-0.08878583551749676,MB,148,-0.8092001367526417,-0.7671271007534266,-0.04671199153231592
M,W,0.0030487884962246497,0.003025894886293379,MW,149,-0.7952264554450875,-0.9161761184074304,-0.2758743455146391
M,W,0.002066547986452524,0.001155108099464541,MW,150,-0.7962086959548597,-0.9169639799183411,-0.2766622070255498
M,W,-0.006820981375899097,-0.0054010720218578,MW,151,-0.8050962253172114,-0.9240927251106059,-0.2837909522178144
F,W,-0.8863901915164312,-0.8259879778049801,FW,152,-0.7854841379531591,-0.7901904096286836,-0.8711278124637991
M,W,-0.008296261586265315,-0.00793418854774706,MW,153,-0.8065715055275775,-0.925276056976877,-0.2849742840840856
F,W,-0.8995344572382716,-0.8410924296547825,FW,154,-0.7986284036749995,-0.8007335107820084,-0.8816709136171239
F,W,-0.9022737250078916,-0.8421124626359171,FW,155,-0.8013676714446195,-0.8029306953027959,-0.8838680981379115
M,B,0.0978189592225142,-0.08133731469785599,MB,156,-0.8003349603806087,-0.7600162850402973,-0.03960117581918657
F,W,-0.8906595377598671,-0.8338483679708855,FW,157,-0.789753484196595,-0.7936148800597949,-0.8745522828949104
M,B,0.11604894213775635,-0.06760291162673528,MB,158,-0.7821049774653666,-0.7453938969992959,-0.024978787778185255
F,B,-0.8027225738177797,-0.9230877917336782,FB,159,-0.8027225738177797,-0.6438690051552898,-0.6438690051552898
M,B,0.08907147639610016,-0.0898550072258636,MB,160,-0.8090824432070227,-0.7670326979938649,-0.04661758877275417
F,W,-0.9041594390805588,-0.8437912436861306,FW,161,-0.8032533855172868,-0.8044432388434628,-0.8853806416785783
M,B,0.10736810197201677,-0.07381808658374564,MB,162,-0.7907858176311061,-0.7523568554406461,-0.03194174621953541
M,W,-0.008302144228932972,-0.008250271510014241,MW,163,-0.8065773881702452,-0.9252807754828785,-0.28497900259008707
M,W,0.005706459035915685,0.003508991213981777,MW,164,-0.7925687849053965,-0.914044383556269,-0.27374261066347766
F,B,-0.8063934236237112,-0.926495099918836,FB,165,-0.8063934236237112,-0.6468134176954511,-0.6468134176954511
M,W,-0.024551801967533652,-0.021276172565643826,MW,166,-0.8228270459088459,-0.9383147318004466,-0.29801295890765517
M,W,-0.009903738607763505,-0.006614881426242702,MW,167,-0.8081789825490757,-0.9265654247664479,-0.2862636518736564
M,W,-0.012610385698153512,-0.007158493033908335,MW,168,-0.8108856296394658,-0.9287364440279435,-0.2884346711351522
M,W,-3.203527739513781e-05,-0.0015254894054029446,MW,169,-0.7983072792187074,-0.9186472672238206,-0.2783454943310291
M,W,-0.0034493174241635983,-0.0038398166126206758,MW,170,-0.8017245613654758,-0.9213882914929028,-0.2810865186001114
M,B,0.09654289144326247,-0.08357946823747373,MB,171,-0.8016110281598604,-0.7610398273179609,-0.04062471809685028
M,W,-0.01601554774224187,-0.013924071915107741,MW,172,-0.8142907916835541,-0.9314677466837196,-0.291165973790928
M,B,0.104111616826907,-0.07986521211517647,MB,173,-0.7940423027762158,-0.754968903387314,-0.034553794166203425
F,W,-0.8709535534309012,-0.8181168734721134,FW,174,-0.7700474998676291,-0.7778085816706115,-0.858745984505727
M,W,-0.002065575856549021,-0.002953490753508725,MW,175,-0.8003408197978612,-0.9202783833682382,-0.2799766104754468
M,W,-0.008161222954557547,-0.007831651319591423,MW,176,-0.8064364668958698,-0.9251677416107826,-0.2848659687179913
M,W,-0.009457608740554672,-0.008330480893585441,MW,177,-0.8077328526818669,-0.9262075810940025,-0.2859058082012109
F,W,-0.902742750160208,-0.8412076128303608,FW,178,-0.8018366965969359,-0.8033069034325593,-0.8842443062676748
F,B,-0.8012276540773763,-0.9224597659044078,FB,179,-0.8012276540773763,-0.6426699202940497,-0.6426699202940497
M,W,-0.0015125696928212525,-0.0013301241867428953,MW,180,-0.7997878136341334,-0.9198348135221945,-0.27953304062940315
F,B,-0.81328160114245,-0.9311434349497564,FB,181,-0.81328160114245,-0.6523384697507707,-0.6523384697507707
F,W,-0.8987344844293973,-0.8356704016163908,FW,182,-0.7978284308661252,-0.8000918473812255,-0.881029250216341
M,B,0.09396729919598616,-0.08480015780069726,MB,183,-0.8041866204071367,-0.7631057266361431,-0.042690617415032314
M,B,0.10201196980188693,-0.0777367031068593,MB,184,-0.7961419498012359,-0.7566530439425587,-0.03623793472144815
F,W,-0.8952483870094277,-0.8364530304882115,FW,185,-0.7943423334461556,-0.7972956259332662,-0.8782330287683817
M,W,0.009364062413959935,0.007137770954679966,MW,186,-0.7889111815273523,-0.9111105960621995,-0.270808823169408
F,B,-0.7869812977850269,-0.9101158411992883,FB,187,-0.7869812977850269,-0.6312428251154295,-0.6312428251154295
F,B,-0.8024733868987219,-0.9221867016187926,FB,188,-0.8024733868987219,-0.6436691307043841,-0.6436691307043841
M,W,-0.016169140829133486,-0.011961554877380678,MW,189,-0.8144443847704457,-0.9315909446991748,-0.2912891718063835
M,B,0.08812164962318685,-0.08816904522903944,MB,190,-0.810032269979936,-0.7677945602353077,-0.04737945101419698
M,B,0.10198489052224764,-0.07907433344791426,MB,191,-0.7961690290808752,-0.7566747644091438,-0.03625965518803319
F,B,-0.8153130957425456,-0.9307673909307724,FB,192,-0.8153130957425456,-0.6539679448020589,-0.6539679448020589
F,W,-0.8971526375560808,-0.8360226671271171,FW,193,-0.7962465839928087,-0.7988230377004584,-0.8797604405355739
M,B,0.09897282056154204,-0.08167243810910779,MB,194,-0.7991810990415809,-0.7590907653443535,-0.038675656123242835
M,B,0.10229019225525944,-0.0772311747571862,MB,195,-0.7958637273478634,-0.7564298799004504,-0.03601477067933975
M,W,-0.005465769790146339,-0.004049534478960925,MW,196,-0.8037410137314586,-0.9230057010702284,-0.282703928177437
M,W,-0.006179244523059593,-0.004762340781370201,MW,197,-0.8044544884643718,-0.9235779838008604,-0.28327621090806887
M,W,0.003118663490171931,0.0020636934982228095,MW,198,-0.7951565804511402,-0.9161200712196405,-0.27581829832684907
M,W,-0.0069600959047206685,-0.005750477501567964,MW,199,-0.8052353398460329,-0.9242043097803243,-0.28390253688753286
M,W,-0.0004905897061687808,0.00022426267987730956,MW,200,-0.798765833647481,-0.919015076718027,-0.27871330382523557
M,W,0.004145447969352423,0.0033735867807315697,MW,201,-0.7941297959719598,-0.9152964807007211,-0.27499470780792973
F,W,-0.8883066969680392,-0.8300552798698261,FW,202,-0.7874006434047671,-0.7917276511349647,-0.8726650539700802
M,B,0.09108442359432486,-0.08842374350828834,MB,203,-0.807069496008798,-0.7654180999344296,-0.0450029907133189
F,W,-0.8964705611949694,-0.8347011578557583,FW,204,-0.7955645076316973,-0.7982759398083683,-0.8792133426434838
F,W,-0.902419218746274,-0.8418016942539867,FW,205,-0.8015131651830019,-0.8030473967780554,-0.8839847996131709
F,W,-0.8946953593998616,-0.8365542968888595,FW,206,-0.7937893058365895,-0.7968520388853759,-0.8777894417204914
F,B,-0.8109166229457514,-0.9271117347204836,FB,207,-0.8109166229457514,-0.6504415053344343,-0.6504415053344343
M,B,0.08731003421326812,-0.08995760523334967,MB,208,-0.8108438853898547,-0.7684455622422248,-0.048030453021114125
M,B,0.11448319787585187,-0.06766898700962108,MB,209,-0.7836707217272709,-0.7466497906705618,-0.02623468144945118
M,B,0.08429098928800646,-0.09213737156707767,MB,210,-0.8138629303151164,-0.7708671578419377,-0.05045204862082703
M,B,0.09134843831292204,-0.08593092255083891,MB,211,-0.8068054812902008,-0.7652063320089294,-0.044791222787818774
M,W,-0.011668059212038716,-0.010543113788919029,MW,212,-0.809943303153351,-0.9279805978153965,-0.2876788249226051
F,W,-0.9086351500772322,-0.8444670071768602,FW,213,-0.8077290965139601,-0.8080332357873445,-0.8889706386224601
F,W,-0.8965829698743502,-0.8363434954300185,FW,214,-0.7956769163110781,-0.7983661035422964,-0.879303506377412
F,W,-0.9212200243796884,-0.8592205589496771,FW,215,-0.8203139708164163,-0.8181276454394721,-0.8990650482745877
M,W,-0.015181285710978869,-0.010277853432564129,MW,216,-0.8134565296522911,-0.9307985796743088,-0.2904968067815173
M,W,0.008495200490389996,0.009434177903933059,MW,217,-0.7897800434509222,-0.9118075158706029,-0.27150574297781155
F,B,-0.7911819185837307,-0.91286155372217,FB,218,-0.7911819185837307,-0.634612170419664,-0.634612170419664
M,B,0.10739069359653043,-0.07184397081207525,MB,219,-0.7907632260065924,-0.7523387345514686,-0.03192362533035788
M,W,0.0051025002712603825,0.004104097883828606,MW,220,-0.7931727436700519,-0.9145288228154069,-0.2742270499226154
M,W,-0.007171004424718673,-0.004843837279640523,MW,221,-0.8054462483660308,-0.92437348087801,-0.2840717079852186
F,W,-0.9021014497330576,-0.8399753123936167,FW,222,-0.8011953961697855,-0.8027925121827018,-0.8837299150178173
F,B,-0.8157981827780613,-0.9310448082046456,FB,223,-0.8157981827780613,-0.6543570362729586,-0.6543570362729586
M,W,-0.0096505599532726,-0.00992367923794732,MW,224,-0.8079258038945848,-0.9263623485185501,-0.2860605756257588
F,W,-0.8877172071885673,-0.8306539800217053,FW,225,-0.7868111536252952,-0.7912548175430891,-0.8721922203782047
F,W,-0.8924423392213812,-0.8349233767512941,FW,226,-0.7915362856581091,-0.7950448767247136,-0.8759822795598291
F,W,-0.90489206741521,-0.8449458119254879,FW,227,-0.8039860138519379,-0.8050308848028096,-0.8859682876379251
M,W,-0.010632888216203588,-0.00894584977898675,MW,228,-0.8089081321575158,-0.9271502804168412,-0.28684850752404983
F,B,-0.8092892742936306,-0.9274110895698272,FB,229,-0.8092892742936306,-0.6491361983805032,-0.6491361983805032
F,W,-0.8918405698259207,-0.8321120642073601,FW,230,-0.7909345162626487,-0.794562193572868,-0.8754995964079835
M,W,0.007134964615809255,0.005729133790778462,MW,231,-0.791140279325503,-0.9128985699257761,-0.2725967970329846
M,B,0.08675174016001012,-0.08789733392095993,MB,232,-0.8114021794431128,-0.7688933735389044,-0.04847826431779374
M,W,0.012476922926355612,0.00957604004108512,MW,233,-0.7857983210149566,-0.9086137503689595,-0.2683119774761681
M,W,0.002593469553206698,0.004501504646416724,MW,234,-0.7956817743881055,-0.9165413326974374,-0.27623955980464593
M,B,0.0879966532977394,-0.08844146703894427,MB,235,-0.8101572663053834,-0.7678948206021379,-0.04747971138102726
M,B,0.109863952357832,-0.06943255014484202,MB,236,-0.7882899672452909,-0.7503549175889568,-0.02993980836784607
F,B,-0.8002952302163543,-0.9208029001428264,FB,237,-0.8002952302163543,-0.6419220170415924,-0.6419220170415924
M,B,0.10877783934312224,-0.07344217304553873,MB,238,-0.7893760802600006,-0.7512260959126725,-0.030810986691561848
F,W,-0.8922237602891407,-0.8361148511239364,FW,239,-0.7913177067258687,-0.7948695531394054,-0.875806955974521
